,OGFRL1 (79627)
ACH-000004,0.316615286473
ACH-000007,-0.0022505422847800003
ACH-000009,0.39478932717500004
ACH-000011,0.237235090653
ACH-000012,0.17138644155699997
ACH-000013,0.288465538536
ACH-000014,0.0328758241757
ACH-000015,0.285397175853
ACH-000017,0.33467338862
ACH-000018,0.06034640586849999
ACH-000019,0.223288372242
ACH-000021,0.109360784907
ACH-000022,0.24002853544799999
ACH-000025,0.25318019443399997
ACH-000028,0.235483189551
ACH-000030,0.222111089056
ACH-000035,0.245152001191
ACH-000036,0.251693923818
ACH-000037,0.35570921631700003
ACH-000039,0.437820991937
ACH-000040,0.197263160476
ACH-000041,0.143085348527
ACH-000042,0.249295261115
ACH-000045,0.441953158415
ACH-000047,0.140620257689
ACH-000052,0.108027831953
ACH-000053,0.242483469002
ACH-000054,0.280362896794
ACH-000055,0.21262535902
ACH-000060,0.09558263311069999
ACH-000067,-6.5042562404e-05
ACH-000070,0.37032728910999996
ACH-000075,0.198892120649
ACH-000078,0.505562025257
ACH-000082,0.0722802894026
ACH-000085,0.34297049968500004
ACH-000086,0.215212442443
ACH-000087,0.19622737778299998
ACH-000092,0.259990752526
ACH-000095,0.30252268072
ACH-000097,0.35424916624499997
ACH-000098,0.18914850808400002
ACH-000099,0.34231100402599995
ACH-000108,0.118472571987
ACH-000113,0.310427103604
ACH-000115,0.0662801853452
ACH-000116,0.16799482392700002
ACH-000118,0.280759115896
ACH-000120,0.0929306450231
ACH-000123,0.27677563032200003
ACH-000127,0.217866363099
ACH-000128,0.0951493574175
ACH-000132,0.22258873391399997
ACH-000133,0.134111392814
ACH-000137,0.36128931530599995
ACH-000138,0.229282677043
ACH-000142,0.383727670809
ACH-000143,0.25215827660900003
ACH-000146,0.325448377701
ACH-000148,0.154913152475
ACH-000150,0.13207680537
ACH-000152,0.16959906736900002
ACH-000153,0.20273417486200002
ACH-000159,0.31631284743
ACH-000160,0.225461710428
ACH-000163,0.154855236847
ACH-000167,0.312720386033
ACH-000168,0.131321179214
ACH-000169,0.160761610959
ACH-000178,0.290934454634
ACH-000182,0.294696073615
