,LMAN2 (10960)
ACH-000467,-0.373333965001
ACH-000468,-0.373755083478
ACH-000469,-0.264035390926
ACH-000470,-0.427637223194
ACH-000471,-0.521910493552
ACH-000472,-0.351450131307
ACH-000473,-0.345375407882
ACH-000475,-0.33516370483
ACH-000476,-0.48990168369099996
ACH-000477,-0.280449365959
ACH-000480,-0.0956823267323
ACH-000481,-0.29774362853
ACH-000483,-0.342931473718
ACH-000484,-0.17780378357
ACH-000485,-0.179026506656
ACH-000486,-0.194963316591
ACH-000487,-0.39539090271300004
ACH-000488,-0.225958227223
ACH-000490,-0.357050275857
ACH-000491,-0.363823510871
ACH-000495,-0.43166114137500006
ACH-000496,-0.419262585334
ACH-000499,-0.284142180354
ACH-000500,-0.261356192267
ACH-000502,-0.49796807586
ACH-000503,-0.27463133046300003
ACH-000505,-0.387688185457
ACH-000507,-0.484629583222
ACH-000510,-0.246087114267
ACH-000511,-0.58515660102
ACH-000512,-0.49804084893
ACH-000516,-0.266139706167
ACH-000517,-0.428653425047
ACH-000518,-0.324919993365
ACH-000520,-0.353280152851
ACH-000521,-0.327746147983
ACH-000522,-0.414790651339
ACH-000524,-0.43983060891099995
ACH-000527,-0.28406124993799997
ACH-000528,-0.418640066961
ACH-000537,-0.405153142535
ACH-000541,-0.0197815703254
ACH-000542,-0.473366702568
ACH-000544,-0.320979139047
ACH-000545,-0.446567514417
ACH-000547,-0.428200789437
ACH-000548,-0.273366839096
ACH-000549,-0.45063392197700003
ACH-000550,-0.45254227043799994
ACH-000552,-0.41578372290700005
ACH-000556,-0.527479452464
ACH-000557,-0.473543538496
ACH-000570,-0.351634063099
ACH-000571,-0.6041882084929999
ACH-000573,-0.35368037919699996
ACH-000576,-0.462867412563
ACH-000580,-0.199814467608
ACH-000584,-0.276534490794
ACH-000585,-0.331011300604
ACH-000588,-0.183444360172
ACH-000589,-0.263204707442
ACH-000591,-0.33777750357299996
ACH-000593,-0.346088557818
ACH-000600,-0.437644023523
ACH-000601,-0.4664298688600001
ACH-000604,-0.41617701241300004
ACH-000605,-0.642206559858
ACH-000606,-0.274911911246
ACH-000608,-0.411052072072
ACH-000614,-0.214316844401
ACH-000616,-0.41189312873899997
ACH-000618,-0.211509067953
ACH-000619,-0.638725866276
ACH-000620,-0.308404193602
ACH-000621,-0.5406174830899999
ACH-000622,-0.515145247439
ACH-000623,-0.110791609256
ACH-000624,-0.338431350835
ACH-000627,-0.426322724924
ACH-000630,-0.317472239304
ACH-000632,-0.342051789803
ACH-000633,-0.341258894687
ACH-000637,-0.35688819680600004
ACH-000638,-0.290036836901
ACH-000646,-0.232826145702
ACH-000647,-0.299975273486
ACH-000648,-0.32118896680799996
ACH-000649,-0.31634883383
ACH-000651,-0.363654135624
ACH-000652,-0.0511984147859
ACH-000653,-0.44668167068099995
ACH-000657,-0.387786674059
ACH-000658,0.0428219579075
ACH-000661,-0.464346780863
ACH-000662,-0.435276921252
ACH-000663,-0.532481521202
ACH-000665,-0.388855950471
ACH-000671,-0.31346901859299997
ACH-000673,-0.307630029746
ACH-000676,-0.335863472192
ACH-000677,-0.297780413141
ACH-000681,-0.199064795093
ACH-000682,-0.386256087139
ACH-000683,-0.345630758855
ACH-000684,-0.350031148513
ACH-000688,-0.37521336656800003
ACH-000693,-0.24961817498799999
ACH-000694,-0.33765798073200004
ACH-000695,-0.554878243134
ACH-000696,-0.373459165503
ACH-000697,-0.489395977787
ACH-000699,-0.386066838185
ACH-000701,-0.45401599561000006
ACH-000706,-0.370185614266
ACH-000711,-0.419871143998
ACH-000713,-0.351514496276
ACH-000714,-0.49619362061300004
ACH-000718,-0.577570163927
ACH-000720,-0.274992348801
ACH-000721,-0.40858864173799997
ACH-000724,-0.124846505144
ACH-000725,-0.46211175438600005
ACH-000732,-0.36118967387100004
ACH-000734,-0.392013669203
ACH-000735,-0.37420258276699997
ACH-000736,-0.305448272942
ACH-000738,-0.44557341446000004
ACH-000746,-0.275536010888
ACH-000747,-0.25253983874499997
ACH-000748,-0.246619300376
ACH-000753,-0.23449359255999996
ACH-000756,-0.498283286203
ACH-000757,-0.24507556749099998
ACH-000758,-0.363061158031
ACH-000760,-0.172887475049
ACH-000763,-0.3969966362
ACH-000764,-0.48239119568300004
ACH-000765,-0.182781374776
ACH-000766,-0.36750812823600004
ACH-000767,-0.49752854758299997
ACH-000768,-0.292761717707
ACH-000769,-0.333239381054
ACH-000770,-0.310296758339
ACH-000771,-0.421686109546
ACH-000773,-0.277821174161
ACH-000776,-0.32681609727
ACH-000777,-0.458796135801
ACH-000778,-0.09868206830739999
ACH-000781,-0.37083575715800005
ACH-000782,-0.280714486293
ACH-000783,-0.663404227433
ACH-000784,-0.342860648522
ACH-000785,-0.5174372005510001
ACH-000787,-0.257715208676
ACH-000788,-0.285482617612
ACH-000791,-0.469578855573
ACH-000792,-0.49965619038599995
ACH-000794,-0.491981878946
ACH-000796,-0.48734634337300003
ACH-000799,-0.49790525951000003
ACH-000800,-0.0484988979251
ACH-000802,-0.337179137927
ACH-000804,-0.244330187965
ACH-000805,-0.193599490608
ACH-000809,-0.442978356329
ACH-000810,-0.337804276598
ACH-000811,-0.399074549902
ACH-000817,-0.449013340476
ACH-000819,-0.41278654545000004
ACH-000820,-0.47813121300899997
ACH-000821,-0.107475341019
ACH-000822,-0.358934564876
ACH-000823,-0.28003250598499996
ACH-000824,-0.429054295752
ACH-000827,-0.356717479335
ACH-000829,-0.26620502843000005
ACH-000831,-0.241047123946
ACH-000832,-0.27465574449200003
ACH-000833,-0.574566435147
ACH-000834,-0.343848236351
ACH-000835,-0.306544599603
ACH-000836,-0.33950899708000004
ACH-000837,-0.289903575852
ACH-000838,-0.34142636530299997
ACH-000839,-0.448808403811
ACH-000840,-0.31737371354000005
ACH-000841,-0.415981156321
ACH-000843,-0.205508124028
ACH-000846,-0.0876547166317
ACH-000847,-0.11485140437300001
ACH-000848,-0.320285684899
ACH-000849,-0.5694015142450001
ACH-000851,-0.268748163794
ACH-000855,-0.151614577526
ACH-000856,-0.09926547450930001
ACH-000858,-0.249031148753
ACH-000859,-0.526510818025
ACH-000861,-0.342596980569
ACH-000862,-0.19853372355
ACH-000865,-0.298153056363
ACH-000866,-0.324286152543
ACH-000867,-0.429293445466
ACH-000869,-0.12091270837099999
ACH-000872,-0.357915327837
ACH-000873,-0.17402360340300002
ACH-000876,-0.5389110540959999
ACH-000878,-0.179731103182
ACH-000880,-0.288299961476
ACH-000881,-0.164310973098
ACH-000882,-0.40372049233900004
ACH-000884,-0.213907824071
ACH-000885,-0.5171066507959999
ACH-000887,-0.473709996694
ACH-000888,-0.434673598584
ACH-000889,-0.313903603261
ACH-000890,-0.46571544761600003
ACH-000896,-0.257582290827
ACH-000898,-0.37425115819300003
ACH-000900,-0.34319462205300005
ACH-000901,-0.457293469416
ACH-000905,-0.501468302474
ACH-000906,-0.213240546537
ACH-000907,-0.22985479640999998
ACH-000910,-0.45817943738999994
ACH-000911,-0.20562554334000002
ACH-000912,-0.318668268613
ACH-000913,-0.423226663181
ACH-000915,-0.471831813098
ACH-000916,-0.835220500793
ACH-000917,-0.00884048390077
ACH-000921,-0.21477679894
ACH-000924,-0.182460295173
ACH-000926,-0.438343810317
ACH-000928,-0.223314278462
ACH-000929,-0.38923987753399997
ACH-000932,-0.342978547791
ACH-000935,-0.40503243008100004
ACH-000936,-0.428409645716
ACH-000937,-0.5549078344839999
ACH-000938,-0.313463807034
ACH-000939,-0.117146897522
ACH-000941,-0.300375115249
ACH-000943,-0.281291758063
ACH-000946,-0.351182560788
ACH-000947,-0.18763625783
ACH-000948,-0.405372463191
ACH-000950,-0.214425320739
ACH-000953,-0.360345237649
ACH-000957,-0.37742993959700005
ACH-000958,-0.417391238888
ACH-000960,-0.21942636074799998
ACH-000963,-0.20201308596700002
ACH-000968,-0.345759820163
ACH-000969,-0.28703212223499996
ACH-000973,-0.296116510187
ACH-000974,-0.279703782473
ACH-000975,-0.337230335371
ACH-000976,-0.432430373204
ACH-000978,-0.38468676194799994
ACH-000980,-0.429917187254
ACH-000984,-0.730040349128
ACH-000986,-0.40670782159999996
ACH-000988,-0.0749050758467
ACH-000993,-0.6070934058290001
ACH-000994,-0.0019049646956199998
ACH-000996,-0.15617775600199998
ACH-001001,-0.472734669093
ACH-001020,-0.323457117495
ACH-001028,-0.38515476041900004
ACH-001031,-0.19457171721
ACH-001038,-0.464931603609
ACH-001048,-0.283571047267
ACH-001050,-0.399635842211
ACH-001053,-0.47019125640799997
ACH-001054,-0.481115700543
ACH-001061,-0.31289828989199997
ACH-001067,-0.413526387202
ACH-001075,-0.42427759430900003
ACH-001096,-0.25749233615
ACH-001128,-0.135700370788
ACH-001134,-0.352462338449
ACH-001151,-0.525082290463
ACH-001163,-0.316285044802
ACH-001164,-0.808385334947
ACH-001173,-0.29187648263099997
ACH-001183,-0.205612897628
ACH-001184,-0.315662205781
ACH-001190,-0.39558316295900003
ACH-001192,-0.19529085793200002
ACH-001193,-0.160056472854
ACH-001196,-0.33691471289
ACH-001197,-0.255183115266
ACH-001205,-0.27969989476999996
ACH-001211,-0.238321188527
ACH-001212,-0.476958735784
ACH-001228,-0.309216497041
ACH-001232,-0.454758523754
ACH-001239,-0.238304879744
ACH-001274,-0.447300134686
ACH-001275,-0.282325575521
ACH-001277,-0.24629761371199999
ACH-001278,-0.325941522127
ACH-001280,-0.829281063529
ACH-001283,-0.14786276747500002
ACH-001289,-0.313925199541
ACH-001295,-0.40855141833700004
ACH-001300,-0.384425932983
ACH-001301,-0.272658883646
ACH-001302,-0.50796376925
ACH-001303,-0.155817429626
ACH-001306,-0.34372656550499997
ACH-001318,-0.391646939826
ACH-001322,-0.215206944592
ACH-001328,-0.28749709415999997
ACH-001332,-0.048222905326500004
ACH-001333,-0.20439289258499999
ACH-001336,-0.363717774641
ACH-001340,-0.530959546318
ACH-001346,-0.330138074564
ACH-001353,-0.324137303289
ACH-001354,-0.502793558133
ACH-001367,-0.40607176440700005
ACH-001368,-0.325182686776
ACH-001374,-0.504015284152
ACH-001375,-0.32829936429699996
ACH-001377,-0.498564250163
ACH-001380,-0.402340944249
ACH-001391,-0.630871273903
ACH-001407,-0.32903125998300004
ACH-001408,-0.41254412038800004
ACH-001413,-0.503841737683
ACH-001430,-0.49979708479900004
ACH-001431,-0.361625835704
ACH-001450,-0.554582765222
ACH-001496,-0.146927727312
ACH-001500,-0.09804770059389999
ACH-001521,0.030398786986099997
ACH-001523,-0.200557029856
ACH-001532,-0.458692416166
ACH-001536,-0.262789629055
ACH-001550,-0.34193269242700003
ACH-001552,-0.24240491871999997
ACH-001554,-0.405319307887
ACH-001645,-0.35886134770499994
ACH-001654,-0.309382871628
ACH-001715,-0.510097848777
ACH-001735,-0.380727631649
ACH-001736,-0.219179196048
ACH-001737,-0.670531486961
ACH-001740,-0.47443975734899996
ACH-001745,-0.372486468944
ACH-001750,-0.360441591962
ACH-001765,-0.362326390639
ACH-001956,-0.33457077357
ACH-001957,-0.46318242805
