,MAB21L1 (4081)
ACH-000004,-0.104910712149
ACH-000007,-0.24301044056200002
ACH-000009,0.13756616595
ACH-000011,0.11119289883899999
ACH-000012,0.061249634043399996
ACH-000013,0.00808007492437
ACH-000014,-0.00387094474637
ACH-000015,0.0608300951205
ACH-000017,-0.123025990174
ACH-000018,0.061275706850699996
ACH-000019,0.226611679489
ACH-000021,-0.0036187319249
ACH-000022,0.10291928194
ACH-000025,-0.026987216811900003
ACH-000028,0.04311784612340001
ACH-000030,-0.022429375019400004
ACH-000035,0.0607548171519
ACH-000036,-0.050583935397
ACH-000037,0.219984194357
ACH-000039,0.148583045277
ACH-000040,-0.0639074989401
ACH-000041,-0.143515180638
ACH-000042,-0.0331173022165
ACH-000045,0.252587289834
ACH-000047,0.0443349856555
ACH-000052,0.32527446530299997
ACH-000053,0.0947409472257
ACH-000054,-0.0417632721011
ACH-000055,-0.0325401781808
ACH-000060,-0.12542399509500002
ACH-000067,-0.030119275870500003
ACH-000070,0.0876019589731
ACH-000075,-0.253283303804
ACH-000078,-0.192132881349
ACH-000082,0.0242374791492
ACH-000085,-0.0297802748864
ACH-000086,-0.11394536358400001
ACH-000087,0.169582304313
ACH-000092,-0.0794830369882
ACH-000095,-0.0174080065559
ACH-000097,0.0296196260014
ACH-000098,0.0971390044915
ACH-000099,-0.044228963061
ACH-000108,-0.00490637665924
ACH-000113,0.14602909765
ACH-000115,0.0938288361946
ACH-000116,0.146990338509
ACH-000118,-0.028493956696799997
ACH-000120,-0.057847013334
ACH-000123,0.154189797286
ACH-000127,-0.0161163047597
ACH-000128,-0.0883688497322
ACH-000132,-0.07319270796249999
ACH-000133,-0.0876132846751
ACH-000137,0.129963515558
ACH-000138,0.0213984559523
ACH-000142,0.125525447354
ACH-000143,0.128287015133
ACH-000146,-0.040714098678300004
ACH-000148,0.0909469503073
ACH-000150,-0.021669489566200004
ACH-000152,-0.0103347915826
ACH-000153,0.150040958403
ACH-000159,-0.004436275016189999
ACH-000160,-0.0896477159531
ACH-000163,-0.0186925172889
ACH-000167,-0.010122236815700002
ACH-000168,-0.0666143028674
ACH-000169,-0.0340880204311
ACH-000178,-0.0842476848539
ACH-000182,-0.285251092444
ACH-000183,-0.0350193057345
ACH-000188,0.111597265176
ACH-000189,-0.0955084805438
ACH-000190,0.225187186645
ACH-000198,0.212680654774
ACH-000204,0.10390292014000001
ACH-000206,0.165833091931
ACH-000207,-0.0168284721972
ACH-000211,0.0051420889171000005
ACH-000215,0.05782145820949999
ACH-000221,0.11051128669600001
ACH-000222,0.042533441644400004
ACH-000223,0.135421164663
ACH-000226,-0.00244134704804
ACH-000227,0.09148106804919999
ACH-000228,-0.123726364076
ACH-000231,0.111498667138
ACH-000232,-0.0197220054239
ACH-000233,0.171969706113
ACH-000234,-0.0959840838394
ACH-000235,0.0508533646376
ACH-000237,0.0803375094678
ACH-000238,-0.0180692681278
ACH-000243,0.159445880807
ACH-000244,0.0813570051563
ACH-000246,0.00993803908659
ACH-000248,0.11747203957
ACH-000250,0.0218277403747
ACH-000251,0.0472577813205
ACH-000253,0.0663923244742
ACH-000255,-0.11758012223099999
ACH-000256,0.0454107809131
ACH-000257,-0.0963232363992
ACH-000258,0.200652038875
ACH-000259,-0.460259587655
ACH-000260,0.0311795613083
ACH-000261,-0.08458261597269999
ACH-000262,0.10640526495100001
ACH-000263,0.21819797394499998
ACH-000264,0.0927522156506
ACH-000265,-0.0666069872144
ACH-000266,-0.035112050156900006
ACH-000272,-0.00617083696757
ACH-000273,0.0404871045621
ACH-000274,0.025219262044099997
ACH-000277,0.0879540621475
ACH-000278,-0.137100123462
ACH-000279,0.193257370208
ACH-000280,0.0781420369872
ACH-000281,-0.07206633975039999
ACH-000288,0.006892259858060001
ACH-000291,0.0391293150261
ACH-000293,-0.197761561893
ACH-000294,0.06089959996140001
ACH-000295,0.266767414677
ACH-000296,0.0401469122186
ACH-000302,0.121390058191
ACH-000304,0.07562921300889999
ACH-000307,-0.00015908999829299998
ACH-000308,0.0144023197663
ACH-000310,-0.166648336183
ACH-000311,0.0056758026579600005
ACH-000312,-0.136410526652
ACH-000315,0.023409918928799997
ACH-000316,0.00770483874287
ACH-000317,-0.127512239619
ACH-000318,0.10021628678300001
ACH-000319,-0.11791269218900001
ACH-000320,0.20498557477
ACH-000322,0.054572158168699994
ACH-000323,-0.043904146113900006
ACH-000324,0.040372068900199995
ACH-000329,-0.0563590622608
ACH-000330,0.062147618639
ACH-000331,0.0374672729193
ACH-000332,0.053932922919300005
ACH-000334,0.106635920596
ACH-000335,-0.174883719968
ACH-000336,0.05104073976980001
ACH-000337,0.314553679559
ACH-000339,-0.007792351946010001
ACH-000341,-0.22566812180399998
ACH-000348,-0.084024493563
ACH-000350,-0.039838681363400005
ACH-000352,0.17044939707899998
ACH-000356,0.101029354181
ACH-000361,-0.0666563177659
ACH-000362,-0.0607870067416
ACH-000363,0.14729129957
ACH-000364,0.216459447001
ACH-000365,0.0346731635462
ACH-000366,-0.339296827802
ACH-000368,0.124513598223
ACH-000374,-0.136689943905
ACH-000375,0.0198699907562
ACH-000376,-0.14951406040999998
ACH-000381,0.217055220503
ACH-000383,-0.08397970376599999
ACH-000387,-0.147034625363
ACH-000389,0.308470102956
ACH-000390,-0.0996040800987
ACH-000393,0.028588395769199998
ACH-000395,-0.26901633578
ACH-000397,0.0434766240986
ACH-000401,-0.0176030915582
ACH-000402,-0.34753832502899995
ACH-000403,-0.0334042592432
ACH-000404,0.0448576349391
ACH-000406,0.0965882607763
ACH-000407,-0.04912785355359999
ACH-000408,-0.14353760579000002
ACH-000410,-0.08776828646910001
ACH-000411,0.170852155437
ACH-000414,0.153076395132
ACH-000415,-0.10517071760600001
ACH-000416,-0.0951909396685
ACH-000420,0.0756592340379
ACH-000421,0.08719206863870001
ACH-000424,0.17112252971099998
ACH-000425,-0.0646986852218
ACH-000426,0.101672944674
ACH-000427,0.025288203591400004
ACH-000433,-0.00407140766963
ACH-000436,0.0466480335845
ACH-000444,-0.0914105914342
ACH-000445,0.13166748443499998
ACH-000448,0.0550442908546
ACH-000450,0.00676259931823
ACH-000452,-0.030180447756099998
ACH-000454,0.0191076288517
ACH-000458,0.026244597395599995
ACH-000459,0.14606849657600002
ACH-000460,0.11933742780500001
ACH-000461,0.0868783927995
ACH-000463,0.022559452749
ACH-000464,0.35832125015699995
ACH-000466,-0.0249592676321
ACH-000467,0.00797184587495
ACH-000468,-0.0904029185919
ACH-000469,0.15791070958200001
ACH-000470,0.0984189704906
ACH-000471,0.0209551185385
ACH-000472,-0.0500497533438
ACH-000473,0.0187840583182
ACH-000475,0.0148791706503
ACH-000476,-0.200346637875
ACH-000477,-0.20580463552
ACH-000480,-0.045416000311500004
ACH-000481,0.0217346205081
ACH-000483,0.0114680033792
ACH-000484,-0.29229496075
ACH-000485,0.06686922069569999
ACH-000486,0.0776200522206
ACH-000487,-0.048613800184300004
ACH-000488,0.0341592473436
ACH-000490,-0.09237391267650001
ACH-000491,-0.0890851418784
ACH-000495,0.237849579146
ACH-000496,-0.117837582314
ACH-000499,0.0229375787831
ACH-000500,0.198097757937
ACH-000502,0.048558236375199994
ACH-000503,0.30838502645
ACH-000505,0.177925023474
ACH-000507,0.014099468698400001
ACH-000510,-0.062568757979
ACH-000511,0.09814732002039998
ACH-000512,-0.19499623048700002
ACH-000516,0.09919404281460001
ACH-000517,0.045756628864599996
ACH-000518,0.05699992812999999
ACH-000520,0.146168255494
ACH-000521,-0.124330994768
ACH-000522,-0.10348849204
ACH-000524,0.13858744377499999
ACH-000527,0.106563515506
ACH-000528,0.105807892434
ACH-000537,0.149428684761
ACH-000541,-0.203009181469
ACH-000542,0.024255269986400003
ACH-000544,0.048197389010100004
ACH-000545,0.0336807594295
ACH-000547,0.15429464147500002
ACH-000548,0.0806825562158
ACH-000549,-0.0707712473955
ACH-000550,-0.0814554072149
ACH-000552,0.04306113729069999
ACH-000556,-0.149412392424
ACH-000557,-0.20237541556299998
ACH-000570,-0.0559825012628
ACH-000571,0.015992844461
ACH-000573,-0.060727167181
ACH-000576,0.044689523754599995
ACH-000580,0.20063901904800002
ACH-000584,-0.0634011684442
ACH-000585,-0.0649705550304
ACH-000588,0.17256122856199999
ACH-000589,0.025403078955799997
ACH-000591,0.36052338565700004
ACH-000593,0.127222242957
ACH-000600,-0.0185207445887
ACH-000601,0.0234953646833
ACH-000604,0.39127120669200005
ACH-000605,0.0530948420835
ACH-000606,0.022563163881
ACH-000608,-0.05476648087140001
ACH-000614,0.166420335397
ACH-000616,-0.026492384483199998
ACH-000618,-0.0372937567351
ACH-000619,0.0869877233758
ACH-000620,0.025077910104400004
ACH-000621,0.060458594427500005
ACH-000622,0.051381821422499994
ACH-000623,-0.10317625401000001
ACH-000624,0.18842406220400001
ACH-000627,0.150875323915
ACH-000630,0.0806581883197
ACH-000632,-0.0610231655462
ACH-000633,0.23540474015500001
ACH-000637,0.104326971139
ACH-000638,-0.0670657772288
ACH-000646,0.112099138276
ACH-000647,0.0669173950398
ACH-000648,-0.0249307237607
ACH-000649,0.0968391470871
ACH-000651,-0.05301492066380001
ACH-000652,-0.18471978146899998
ACH-000653,0.121654142393
ACH-000657,0.150202528125
ACH-000658,0.198349101642
ACH-000661,0.0305560975422
ACH-000662,0.201712122792
ACH-000663,0.128659288672
ACH-000665,0.00274909588888
ACH-000671,0.000317023515044
ACH-000673,0.033191502177
ACH-000676,0.060601885941900004
ACH-000677,0.0044271870865
ACH-000681,-0.043979194616800006
ACH-000682,-0.024979495526
ACH-000683,-0.0403537123338
ACH-000684,0.0811406223245
ACH-000688,-0.0017468256915100001
ACH-000693,0.04702169595930001
ACH-000694,0.18207718175299997
ACH-000695,-0.225311025338
ACH-000696,0.10802648975099999
ACH-000697,0.0104501491313
ACH-000699,0.0957191159337
ACH-000701,-0.140442827709
ACH-000706,-0.0411558303582
ACH-000711,0.0063815702797599995
ACH-000713,0.23556304321999996
ACH-000714,-0.0357926627145
ACH-000718,-0.133099750088
ACH-000720,0.07777437464310001
ACH-000721,0.0833921153695
ACH-000724,0.0012801129215599999
ACH-000725,-0.00103816447604
ACH-000732,0.28912474369
ACH-000734,-0.141491545684
ACH-000735,-0.0129079951268
ACH-000736,0.00393319404078
ACH-000738,0.011771592143700002
ACH-000746,0.185803303052
ACH-000747,0.07769460547660001
ACH-000748,0.153971884556
ACH-000753,-0.114131246936
ACH-000756,-0.0161772528003
ACH-000757,-0.033887505606800004
ACH-000758,0.08590140894500001
ACH-000760,-0.11605657276699999
ACH-000763,0.169855717581
ACH-000764,-0.037264693535000004
ACH-000765,-0.165115611787
ACH-000766,-0.0277634133354
ACH-000767,-0.144899443017
ACH-000768,-0.037526539234800003
ACH-000769,0.177811973677
ACH-000770,0.126808141173
ACH-000771,-0.129749240255
ACH-000773,-0.117663629486
ACH-000776,0.219245779485
ACH-000777,0.126282913982
ACH-000778,0.14722861572
ACH-000781,-0.00841453027855
ACH-000782,-0.00659455562192
ACH-000783,0.027171724806
ACH-000784,-0.028278595841200002
ACH-000785,-0.105922568518
ACH-000787,0.0400922696746
ACH-000788,0.0610218355509
ACH-000791,-0.053034279149
ACH-000792,0.0470091256381
ACH-000794,0.0842464324322
ACH-000796,0.012435988080400001
ACH-000799,-0.022660175596599996
ACH-000800,0.050469975824
ACH-000802,0.172514980781
ACH-000804,-1.0096266522600001
ACH-000805,0.031034703675
ACH-000809,0.111233737452
ACH-000810,-0.17986480224399998
ACH-000811,-0.0411595448872
ACH-000817,0.19194884874
ACH-000819,-0.055041156629099995
ACH-000820,-0.0212065973864
ACH-000821,-0.275033985232
ACH-000822,0.181781062532
ACH-000823,0.0546751398064
ACH-000824,0.08749910852369999
ACH-000827,0.100869737406
ACH-000829,0.07651180267010001
ACH-000831,-0.101212115769
ACH-000832,0.0034353939869299997
ACH-000833,-0.36221522807499995
ACH-000834,-0.00855891103743
ACH-000835,-0.15061505385500001
ACH-000836,0.0842875335182
ACH-000837,0.00432904879763
ACH-000838,0.065329537888
ACH-000839,0.0515048955371
ACH-000840,0.167270242072
ACH-000841,0.09250225904069999
ACH-000843,-0.0687469720448
ACH-000846,0.00205155716545
ACH-000847,-0.12006985566299999
ACH-000848,-0.0796272143589
ACH-000849,-0.146523111888
ACH-000851,-0.0570803378074
ACH-000855,0.06457805643509999
ACH-000856,-0.013971648807399999
ACH-000858,-0.11025918483899999
ACH-000859,0.19520771760299999
ACH-000861,0.0826775509355
ACH-000862,0.0426638809619
ACH-000865,0.0011682015405799998
ACH-000866,-0.022257741359799996
ACH-000867,0.0048890395965200005
ACH-000869,0.0416464865676
ACH-000872,0.08564159317739999
ACH-000873,-0.0977206713157
ACH-000876,0.012390192823700002
ACH-000878,0.39489431899800004
ACH-000880,-0.0390047612338
ACH-000881,0.13264538022
ACH-000882,0.101979297612
ACH-000884,0.008032919460100001
ACH-000885,0.132850301128
ACH-000887,0.06414822486209999
ACH-000888,0.072087152059
ACH-000889,0.007777345730279999
ACH-000890,-0.273349541699
ACH-000896,0.009211343339629998
ACH-000898,0.0163525974469
ACH-000900,0.0167759648034
ACH-000901,0.109834900361
ACH-000905,-0.026239544676999998
ACH-000906,-0.0331681780163
ACH-000907,-0.11281447082599999
ACH-000910,0.06972274736499999
ACH-000911,0.08111270932
