,RPE (6120)
ACH-000792,-0.972197583207
ACH-000794,-1.35116049247
ACH-000796,-0.805828873814
ACH-000799,-1.0600031731
ACH-000800,-1.29510053193
ACH-000802,-0.7587140034919999
ACH-000804,-1.23355054519
ACH-000805,-0.966681400126
ACH-000809,-1.10762003183
ACH-000810,-1.23783172634
ACH-000811,-0.667371084984
ACH-000817,-0.885669268586
ACH-000819,-0.912295774703
ACH-000820,-1.05016339638
ACH-000821,-1.13514110254
ACH-000822,-1.66757859683
ACH-000823,-1.1751310825499999
ACH-000824,-0.590335010594
ACH-000827,-1.34696986349
ACH-000829,-0.561091470237
ACH-000831,-0.799738977665
ACH-000832,-1.0537030856799998
ACH-000833,-1.2858983855
ACH-000834,-0.673740870852
ACH-000835,-1.19778675139
ACH-000836,-1.10822955273
ACH-000837,-1.36480048445
ACH-000838,-0.716951288862
ACH-000839,-0.9455566256669999
ACH-000840,-0.766379140423
ACH-000841,-1.34298705958
ACH-000843,-1.4242350872
ACH-000846,-1.29588483045
ACH-000847,-0.9089970833740001
ACH-000848,-0.9439831047439999
ACH-000849,-0.9576157132529999
ACH-000851,-1.3464808243700002
ACH-000855,-1.15519614552
ACH-000856,-1.28996304244
ACH-000858,-0.8789471684919999
ACH-000859,-1.1624533414799998
ACH-000861,-0.9379380914200001
ACH-000862,-0.637473970253
ACH-000865,-0.916722531909
ACH-000866,-0.9902445833750001
ACH-000867,-0.9415571195379999
ACH-000869,-0.6392488857299999
ACH-000872,-1.2848570642000001
ACH-000873,-1.23772571727
ACH-000876,-0.81661507947
ACH-000878,-0.827379381506
ACH-000880,-1.4642364734600002
ACH-000881,-1.0619581938200002
ACH-000882,-1.1856491019600002
ACH-000884,-1.06416392506
ACH-000885,-0.9003813617219999
ACH-000887,-1.11536440558
ACH-000888,-1.3457732172299999
ACH-000889,-0.987564351447
ACH-000890,-1.34013127751
ACH-000896,-1.39813408561
ACH-000898,-1.0655392533299999
ACH-000900,-1.05702611814
ACH-000901,-0.853839725905
ACH-000905,-0.865942477527
ACH-000906,-1.09784032561
ACH-000907,-1.04995293333
ACH-000910,-1.18054346386
ACH-000911,-0.896098295072
ACH-000912,-0.9113308388510001
ACH-000913,-0.641673046021
ACH-000915,-0.949998491202
ACH-000916,-1.35615074545
ACH-000917,-1.12075430397
ACH-000921,-1.2343548402700002
ACH-000924,-0.927413249728
ACH-000926,-1.09241849872
ACH-000928,-1.0623301592899999
ACH-000929,-1.45725918195
ACH-000932,-0.8785186193000001
ACH-000935,-0.899816924014
ACH-000936,-1.00737165368
ACH-000937,-1.26167883099
ACH-000938,-1.15671699282
ACH-000939,-0.7077503594760001
ACH-000941,-0.738783928277
ACH-000943,-0.8218816777210001
ACH-000946,-0.878712016719
ACH-000947,-0.940745562451
ACH-000948,-0.774050753874
ACH-000950,-1.190145635
ACH-000953,-1.35962951834
ACH-000957,-0.9762542514579999
ACH-000958,-0.8885293343080001
ACH-000960,-0.9933481413040001
ACH-000963,-1.23757671452
ACH-000968,-0.850682801668
ACH-000969,-0.908073445526
ACH-000973,-1.44615207611
ACH-000974,-0.713207660124
ACH-000975,-1.0731315457500001
ACH-000976,-1.25583264004
ACH-000978,-1.0212397539700002
ACH-000980,-0.959710986955
ACH-000984,-1.13492607559
ACH-000986,-1.00298415431
ACH-000988,-0.963774626646
ACH-000993,-0.716834963564
ACH-000994,-0.944182137843
ACH-000996,-0.93624352235
ACH-001001,-0.5383585535750001
ACH-001020,-1.00206950283
ACH-001028,-1.05485222166
ACH-001031,-1.17956707577
ACH-001038,-1.14866020987
ACH-001048,-1.0299605230600002
ACH-001050,-1.08256091736
ACH-001053,-1.2451948098
ACH-001054,-1.0288886785200002
ACH-001061,-1.15473377049
ACH-001067,-1.0338616004999999
ACH-001075,-1.11891191973
ACH-001096,-1.0038698729
ACH-001128,-1.12938404132
ACH-001134,-0.8138613140369999
ACH-001151,-1.18100922687
ACH-001163,-0.9915946247399999
ACH-001164,-1.16568924914
ACH-001173,-0.9057920798289999
ACH-001183,-0.705897875867
ACH-001184,-1.21886525206
ACH-001190,-1.03703025954
ACH-001192,-1.10463310489
ACH-001193,-0.866355077979
ACH-001196,-1.1507028256899998
ACH-001197,-1.0549388263600001
ACH-001205,-0.967065724715
ACH-001211,-1.1763041687
ACH-001212,-1.0254832359700001
ACH-001228,-0.689586394672
ACH-001232,-0.755421511078
ACH-001239,-1.08961643313
ACH-001274,-1.2846108207200002
ACH-001275,-1.02970295597
ACH-001277,-1.05402855335
ACH-001278,-1.13197762012
ACH-001280,-0.91032056345
ACH-001283,-0.9274372330189999
ACH-001289,-1.07550081063
ACH-001295,-0.87661068653
ACH-001300,-1.01182262158
ACH-001301,-0.86003570817
ACH-001302,-0.911351788558
ACH-001303,-1.01646747403
ACH-001306,-0.86705567278
ACH-001318,-0.824901409814
ACH-001322,-0.955852600307
ACH-001328,-1.06306087303
ACH-001332,-1.1701791671200001
ACH-001333,-0.830600529272
ACH-001336,-0.9338554819600001
ACH-001340,-1.07514819677
ACH-001346,-0.8700178705399999
ACH-001353,-0.860885363177
ACH-001354,-0.8161274745270001
ACH-001367,-1.02133651408
ACH-001368,-1.17680723973
ACH-001374,-0.96422805187
ACH-001375,-0.6777738993569999
ACH-001377,-0.7339634420569999
ACH-001380,-1.3455722757
ACH-001391,-1.02139082145
ACH-001407,-1.5403254741299999
ACH-001408,-0.953412907376
ACH-001413,-0.697910674188
ACH-001430,-1.17790618144
ACH-001431,-1.40261165323
ACH-001450,-1.19215945215
ACH-001496,-0.6947768368880001
ACH-001500,-1.24336114057
ACH-001521,-1.07835905251
ACH-001523,-0.944512582326
ACH-001532,-1.0527466592799999
ACH-001536,-1.1403595379
ACH-001550,-1.0626169375599999
ACH-001552,-0.8025446965899999
ACH-001554,-1.04162444034
ACH-001645,-1.0217245934299999
ACH-001654,-0.971107943557
ACH-001715,-1.0002392797600002
ACH-001735,-1.117896101
ACH-001736,-1.32118085091
ACH-001737,-1.34087327409
ACH-001740,-1.29532563198
ACH-001745,-1.3438100822699999
ACH-001750,-0.812136833891
ACH-001765,-1.21553197399
ACH-001956,-0.874448976779
ACH-001957,-0.959854525079
