,TST (7263)
ACH-000004,-0.110030091849
ACH-000007,0.07131297144889999
ACH-000009,0.0378933264296
ACH-000011,-0.129249118546
ACH-000012,0.07779358003669999
ACH-000013,-0.0126540723523
ACH-000014,0.09774670669050001
ACH-000015,-0.145630151832
ACH-000017,-0.08820283064470001
ACH-000018,0.191986657829
ACH-000019,-0.25194510188499997
ACH-000021,0.105441059913
ACH-000022,-0.07715598230489999
ACH-000025,-0.202747986184
ACH-000028,-0.043797554692500004
ACH-000030,-0.00686450944817
ACH-000035,0.07728984103280001
ACH-000036,-0.09853924145860002
ACH-000037,-0.137731757922
ACH-000039,0.21393198631700003
ACH-000040,0.169075174291
ACH-000041,-0.007356580207490001
ACH-000042,-0.0933014422847
ACH-000045,-0.106042019473
ACH-000047,0.009885790698719999
ACH-000052,-0.387792705584
ACH-000053,0.00939036618493
ACH-000054,0.07781030120110001
ACH-000055,-0.0171131546634
ACH-000060,-0.061878501379100004
ACH-000067,0.0551315086321
ACH-000070,0.0332872872646
ACH-000075,0.0964870619575
ACH-000078,-0.031104534964099997
ACH-000082,0.0603574396215
ACH-000085,-0.0659978947635
ACH-000086,0.0507984937738
ACH-000087,-0.0627859881343
ACH-000092,-0.0637989623361
ACH-000095,0.0198202942733
ACH-000097,0.012255127995799999
ACH-000098,0.0022784564534699997
ACH-000099,-0.04838635672730001
ACH-000108,0.025967916419900004
ACH-000113,0.030106407376599996
ACH-000115,0.0677701753429
ACH-000116,-0.09723569947310001
ACH-000118,0.0417041685392
ACH-000120,-0.00179949905779
ACH-000123,0.188361364804
ACH-000127,0.033459620614
ACH-000128,0.28078345878600003
ACH-000132,-0.17056865914900002
ACH-000133,0.09603344344529999
ACH-000137,-0.06762254405740001
ACH-000138,0.205495834592
ACH-000142,0.014683335317599999
ACH-000143,0.0047936102874600005
ACH-000146,0.0608785958968
ACH-000148,0.0233929370295
ACH-000150,0.160329118604
ACH-000152,0.140575490434
ACH-000153,-0.11114197491800001
ACH-000159,0.275925095204
ACH-000160,-0.0789637112085
ACH-000163,-0.0792606505606
ACH-000167,-0.719863859629
ACH-000168,-0.219282840949
ACH-000169,-0.0479688089589
ACH-000178,-0.046383098650199996
ACH-000182,0.121388423957
ACH-000183,-0.18424571135
ACH-000188,-0.04751130646769999
ACH-000189,-0.0961885423267
ACH-000190,-0.22075483412099997
ACH-000198,0.136637111302
ACH-000204,0.05059773116909999
ACH-000206,-0.28277961805
ACH-000207,0.059632083409
ACH-000211,-0.0147793009825
ACH-000215,-0.0354308147289
ACH-000221,-0.114369886922
ACH-000222,0.40279774116899997
ACH-000223,0.022357779881500003
ACH-000226,-0.11708578258300001
ACH-000227,0.119290398517
ACH-000228,-0.24313776365400003
ACH-000231,-0.009754534585159999
ACH-000232,-0.0320520410693
ACH-000233,0.20198295395
ACH-000234,-0.179524007062
ACH-000235,0.04954937949680001
ACH-000237,0.16881845630399997
ACH-000238,-0.093087026644
ACH-000243,-0.09310766179619999
ACH-000244,0.0221120762922
ACH-000246,0.0725489008018
ACH-000248,-0.0611075719259
ACH-000250,0.0208721597317
ACH-000251,-0.047853211535199995
ACH-000253,-0.0193877613474
ACH-000255,-0.199707568608
ACH-000256,0.136658009325
ACH-000257,-0.02658994121
ACH-000258,-0.041526742175800005
ACH-000259,0.133207835665
ACH-000260,0.054094980393900004
ACH-000261,0.00856001488481
ACH-000262,-0.192235740799
ACH-000263,-0.021623089501200003
ACH-000264,0.0619409789917
ACH-000265,-0.00520112521912
ACH-000266,0.0127868274556
ACH-000272,-0.051857751520999994
ACH-000273,0.175605040057
ACH-000274,-0.11940211375999998
ACH-000277,0.0400011782282
ACH-000278,0.04683592794080001
ACH-000279,0.15530147156500002
ACH-000280,0.213800331652
ACH-000281,-0.0470050232572
ACH-000288,0.0739881558204
ACH-000291,-0.09698068147460001
ACH-000293,-0.264079538005
ACH-000294,0.0294241983978
ACH-000295,0.131634985948
ACH-000296,0.0301010338834
ACH-000302,-0.0750579666288
ACH-000304,-0.23688358216
ACH-000307,0.0452409052781
ACH-000308,0.0132175138726
ACH-000310,0.0203837015709
ACH-000311,0.0874631714822
ACH-000312,0.126665607407
ACH-000315,-0.000508064697826
ACH-000316,0.0522881083543
ACH-000317,0.16829913081099998
ACH-000318,-0.134582346062
ACH-000319,-0.0413973179883
ACH-000320,0.137124802021
ACH-000322,0.115312230796
ACH-000323,0.22397555989700002
ACH-000324,0.0516018619785
ACH-000329,0.029738312562099998
ACH-000330,0.015412586745599999
ACH-000331,0.036927133705199996
ACH-000332,-0.040667412868800004
ACH-000334,-0.0663642896054
ACH-000335,0.21107393581099998
ACH-000336,0.0841938275481
ACH-000337,-0.448862597924
ACH-000339,-0.0427666147221
ACH-000341,-0.0177535436039
ACH-000348,0.163336416395
ACH-000350,-0.0159387900242
ACH-000352,0.197777235539
ACH-000356,0.28022167044199997
ACH-000361,0.08744077127189999
ACH-000362,0.0384047985017
ACH-000363,0.054141274282599995
ACH-000364,0.155406903509
ACH-000365,0.10977839668
ACH-000366,0.103670750769
ACH-000368,-0.146887795151
ACH-000374,0.15892315404100002
ACH-000375,0.0668030226519
ACH-000376,0.056238745131599994
ACH-000381,-0.10408160558700001
ACH-000383,-0.0625837345957
ACH-000387,0.034333108599900006
ACH-000389,0.126343380483
ACH-000390,0.032780443967499996
ACH-000393,0.0456130249258
ACH-000395,0.0845005930196
ACH-000397,0.0782942656335
ACH-000401,0.0661165119808
ACH-000402,0.254080322036
ACH-000403,-0.0202115334059
ACH-000404,-0.243490917588
ACH-000406,-0.0191356067817
ACH-000407,0.0362974764001
ACH-000408,0.202673382031
ACH-000410,0.049126696171399996
ACH-000411,-0.042806806746899996
ACH-000414,0.0137743898257
ACH-000415,0.0111811760268
ACH-000416,0.156780102973
ACH-000420,0.0182707967039
ACH-000421,-0.0474992002259
ACH-000424,0.25317372730300003
ACH-000425,-0.0474792252228
