,RTP3 (83597)
ACH-000004,-0.117880146285
ACH-000007,-0.151630635583
ACH-000009,-0.144418329271
ACH-000011,-0.04222071412819999
ACH-000012,-0.103871064341
ACH-000013,-0.113828341223
ACH-000014,-0.0813994020533
ACH-000015,-0.118008030109
ACH-000017,-0.103809521086
ACH-000018,-0.15525508601500002
ACH-000019,-0.116025464975
ACH-000021,-0.153108379595
ACH-000022,-0.0676257809422
ACH-000025,-0.20726578042
ACH-000028,-0.024731362728900003
ACH-000030,-0.19825915269000002
ACH-000035,0.018616065384200003
ACH-000036,-0.0723216833501
ACH-000037,-0.439717073672
ACH-000039,-0.0743149803399
ACH-000040,-0.283046187534
ACH-000041,-0.15277157920700002
ACH-000042,-0.13848739077199998
ACH-000045,-0.047607584551
ACH-000047,-0.111285359024
ACH-000052,-0.195493890799
ACH-000053,-0.07876373135869999
ACH-000054,-0.238816049189
ACH-000055,-0.183075585463
ACH-000060,-0.321857815908
ACH-000067,-0.39176088931100006
ACH-000070,-0.0863505298072
ACH-000075,-0.197279331906
ACH-000078,-0.210900581532
ACH-000082,-0.203303552445
ACH-000085,-0.163059818181
ACH-000086,-0.144093271375
ACH-000087,0.127574224571
ACH-000092,-0.163756623059
ACH-000095,-0.15128737548
ACH-000097,-0.0581757178789
ACH-000098,-0.138776311164
ACH-000099,0.089247466227
ACH-000108,-0.10364944272900001
ACH-000113,-0.110443369125
ACH-000115,-0.013543601647700002
ACH-000116,-0.245783967951
ACH-000118,-0.119329115207
ACH-000120,0.13016727461400002
ACH-000123,-0.043549240755599995
ACH-000127,-0.19662823124
ACH-000128,0.0141168195126
ACH-000132,-0.0809453943605
ACH-000133,-0.113438696602
ACH-000137,-0.0553428199
ACH-000138,-0.166817500079
ACH-000142,-0.22918001246999997
ACH-000143,-0.30134560963
ACH-000146,-0.17152810190900003
ACH-000148,-0.112310089626
ACH-000150,-0.174428313482
ACH-000152,-0.0197535340701
ACH-000153,0.0685865203615
ACH-000159,-0.390391526958
ACH-000160,-0.354532644789
ACH-000163,-0.09320737667880001
ACH-000167,-0.1775901225
ACH-000168,-0.188060850851
ACH-000169,-0.19794707119899999
ACH-000178,-0.121351790209
ACH-000182,-0.00913747051287
ACH-000183,-0.120054068574
ACH-000188,-0.23233184491
ACH-000189,-0.17022651238699998
ACH-000190,-0.153067473759
ACH-000198,-0.043463044110199994
ACH-000204,-0.28253997042
ACH-000206,-0.023553725576200002
ACH-000207,-0.169403161603
ACH-000211,-0.254785299836
ACH-000215,-0.071964397784
ACH-000221,-0.268497687805
ACH-000222,-0.131050520787
ACH-000223,-0.0531628182616
ACH-000226,-0.168246369495
ACH-000227,-0.00480582922732
ACH-000228,-0.15378736684
ACH-000231,-0.07808951956960002
ACH-000232,-0.0496906092504
ACH-000233,-0.199007357324
ACH-000234,-0.23322299391399998
ACH-000235,-0.16425155128
ACH-000237,-0.25754571354
ACH-000238,-0.32711260778900003
ACH-000243,-0.05595533712569999
ACH-000244,-0.603706179784
ACH-000246,-0.11064892432
ACH-000248,0.254874892377
ACH-000250,-0.17240952145799998
ACH-000251,-0.039114957020300004
ACH-000253,-0.201479087588
ACH-000255,-0.201035212773
ACH-000256,-0.049100009845
ACH-000257,0.052483514807599996
ACH-000258,-0.425746784572
ACH-000259,-0.139548515572
ACH-000260,-0.208833399447
ACH-000261,-0.151000664636
ACH-000262,-0.0625682352144
ACH-000263,-0.447802678555
ACH-000264,-0.09948365537529999
ACH-000265,-0.176333676845
ACH-000266,-0.0953584618883
ACH-000272,-0.11341905933299999
ACH-000273,-0.122438135716
ACH-000274,-0.139706118249
ACH-000277,-0.25821101315699996
ACH-000278,-0.149442702204
ACH-000279,-0.0884824070263
ACH-000280,-0.224640722584
ACH-000281,-0.21996195431499999
ACH-000288,-0.0618901565427
ACH-000291,-0.09197755201760001
ACH-000293,-0.20929918516399998
ACH-000294,0.0358939843571
ACH-000295,-0.10682192117799999
ACH-000296,0.023255953903200004
ACH-000302,-0.0870820305475
ACH-000304,-0.265869033569
ACH-000307,-0.09787983353679999
ACH-000308,-0.123146481196
ACH-000310,-0.06649226770819999
ACH-000311,-0.101479217231
ACH-000312,-0.0598054546282
ACH-000315,-0.0154890935077
ACH-000316,-0.291979498916
ACH-000317,-0.171387062654
ACH-000318,-0.0031087075813699995
ACH-000319,-0.008305304072709999
ACH-000320,-0.008153979963699999
ACH-000322,0.08906281650530001
ACH-000323,-0.014926746000299999
ACH-000324,-0.107192568048
ACH-000329,-0.214151117498
ACH-000330,-0.0572243209253
ACH-000331,-0.16394675361199998
ACH-000332,-0.0991066136613
ACH-000334,-0.0918039069575
ACH-000335,-0.514324817025
ACH-000336,-0.165788057382
ACH-000337,0.109409514573
ACH-000339,-0.135185403845
ACH-000341,-0.0326568314188
ACH-000348,-0.219712980624
ACH-000350,-0.116163533167
ACH-000352,-0.00843228821551
ACH-000356,-0.0594067162524
ACH-000361,-0.0962447132231
ACH-000362,0.0674450924104
ACH-000363,-0.251539507431
ACH-000364,-0.0453638967621
ACH-000365,-0.14136977438200002
ACH-000366,-0.078571417723
ACH-000368,-0.10193389372400001
ACH-000374,-0.242387600227
ACH-000375,-0.275197380685
ACH-000376,-0.12144978349000002
