,KIFC3 (3801)
ACH-000004,-0.0820700360404
ACH-000007,0.247484874247
ACH-000009,0.232688469536
ACH-000011,0.145865890333
ACH-000012,-0.11349295896400001
ACH-000013,-0.0196441620877
ACH-000014,0.159908782983
ACH-000015,0.229866460397
ACH-000017,-0.037284562470400004
ACH-000018,-0.16539566386399998
ACH-000019,-0.130124827956
ACH-000021,0.100178715628
ACH-000022,0.052348981869400006
ACH-000025,-0.0858695646635
ACH-000028,-0.012517993748999999
ACH-000030,0.11704981795399999
ACH-000035,0.0933724522755
ACH-000036,0.174836435276
ACH-000037,-0.153180753152
ACH-000039,0.0545469485659
ACH-000040,0.186241969245
ACH-000041,0.267947877909
ACH-000042,0.00261762428827
ACH-000045,-0.011655083843300001
ACH-000047,0.0556105388239
ACH-000052,-0.000403778268061
ACH-000053,0.0213285603126
ACH-000054,0.10445706008
ACH-000055,0.009476418478549999
ACH-000060,0.059835881314400007
ACH-000067,0.0755440046302
ACH-000070,0.0385517218729
ACH-000075,0.166169358864
ACH-000078,0.0913564438834
ACH-000082,0.0173710716348
ACH-000085,0.046285276556
ACH-000086,0.0559658876122
ACH-000087,0.0364717370792
ACH-000092,0.184923013695
ACH-000095,0.0572553991715
ACH-000097,0.0148523237047
ACH-000098,-0.0102068437735
ACH-000099,0.180069081029
ACH-000108,0.139723375135
ACH-000113,0.159753437348
ACH-000115,0.146674771598
ACH-000116,-0.0010452035139
ACH-000118,-0.0449545782584
ACH-000120,0.0723995087119
ACH-000123,0.0459560350512
ACH-000127,0.127483903825
ACH-000128,0.280896495184
ACH-000132,0.08022466096910001
ACH-000133,0.066669883295
ACH-000137,-0.042722880344099996
ACH-000138,0.1544638254
ACH-000142,-0.188241289045
ACH-000143,-0.0597642179533
ACH-000146,0.0347441736055
ACH-000148,0.040050292746699995
ACH-000150,0.044191132644800006
ACH-000152,0.0473694210691
ACH-000153,-0.21172027478100003
ACH-000159,0.0891693928176
ACH-000160,-0.104423209086
ACH-000163,0.181598736545
ACH-000167,0.226492993226
ACH-000168,0.0493032206896
ACH-000169,0.0443187825147
ACH-000178,0.0697447825197
ACH-000182,0.0382460628179
ACH-000183,0.0009610054500860001
ACH-000188,-0.007300487439689999
ACH-000189,0.562218444437
ACH-000190,-0.131679371942
ACH-000198,0.00101481089246
ACH-000204,-0.050113210355699996
ACH-000206,-0.0287891381652
ACH-000207,0.24050192881299998
ACH-000211,0.0007252100485269999
ACH-000215,-0.00899874526716
ACH-000221,0.0864188930885
ACH-000222,0.0906701215974
ACH-000223,0.163942276139
ACH-000226,-0.0141405317596
ACH-000227,0.193972602088
ACH-000228,-0.009751885806579999
ACH-000231,0.0462400316845
ACH-000232,0.143322262467
ACH-000233,0.11393959033500001
ACH-000234,0.283669885327
ACH-000235,-0.020098406676199998
ACH-000237,0.040764569235
ACH-000238,0.00506159139729
ACH-000243,0.172623969641
ACH-000244,-0.0391762169113
ACH-000246,0.0817152525905
ACH-000248,0.0319258337781
ACH-000250,0.0346876015944
ACH-000251,0.157557385108
ACH-000253,0.062885485108
ACH-000255,-0.0407567814345
ACH-000256,0.009740270864299998
ACH-000257,0.10639530781999999
ACH-000258,0.198004584052
ACH-000259,0.0345186181121
ACH-000260,-0.147039644713
ACH-000261,0.101966279279
ACH-000262,-0.264678629373
ACH-000263,-0.296978539022
ACH-000264,-0.0583255219419
ACH-000265,0.236381869529
ACH-000266,0.08820448268230001
ACH-000272,0.109136462787
ACH-000273,0.129540708488
ACH-000274,0.178224130247
ACH-000277,0.09531192730869999
ACH-000278,0.020517854375099998
ACH-000279,-0.029978188215400003
ACH-000280,0.14224188692700002
ACH-000281,-0.124279161947
ACH-000288,-0.0104497685389
ACH-000291,0.10167246589500001
ACH-000293,0.052645776715
ACH-000294,0.00271626755372
ACH-000295,0.0717446631429
ACH-000296,0.169764786239
ACH-000302,0.157115999024
ACH-000304,-0.026853465141500003
ACH-000307,-0.00161696354433
ACH-000308,-0.0216280877361
ACH-000310,0.014917732519399998
ACH-000311,0.137890914576
ACH-000312,0.135208863545
ACH-000315,0.10064215341600001
ACH-000316,-0.0370331181451
