,PRX (57716)
ACH-000735,-0.143815344136
ACH-000736,-0.391738155727
ACH-000738,-0.27460432921100003
ACH-000746,-0.29957738612199997
ACH-000747,-0.302371138779
ACH-000748,-0.155296266813
ACH-000753,-0.142131403124
ACH-000756,-0.40095704110299996
ACH-000757,-0.400831704215
ACH-000758,-0.266553500319
ACH-000760,-0.243893990645
ACH-000763,-0.179430969287
ACH-000764,-0.283958299265
ACH-000765,-0.38206001972
ACH-000766,-0.35900552558
ACH-000767,-0.313631119191
ACH-000768,-0.278292206459
ACH-000769,-0.334064924407
ACH-000770,-0.24061210646899997
ACH-000771,-0.23667386176600003
ACH-000773,-0.343460460714
ACH-000776,-0.382851798445
ACH-000777,-0.252976538904
ACH-000778,-0.240043407381
ACH-000781,-0.253640169267
ACH-000782,-0.189630928684
ACH-000783,-0.20353741298300002
ACH-000784,-0.242691227436
ACH-000785,-0.144411274817
ACH-000787,-0.319828765305
ACH-000788,-0.24890043414700003
ACH-000791,-0.246843173974
ACH-000792,-0.384677081825
ACH-000794,-0.190284955507
ACH-000796,-0.26897488816
ACH-000799,-0.060974611407
ACH-000800,-0.0494329051805
ACH-000802,-0.23947472446600002
ACH-000804,-0.297192259896
ACH-000805,-0.14339985267799998
ACH-000809,-0.295345977811
ACH-000810,-0.563243366481
ACH-000811,-0.176198229599
ACH-000817,-0.14396191536
ACH-000819,-0.5251915792
ACH-000820,-0.000316439409972
ACH-000821,-0.243866461412
ACH-000822,-0.340135831412
ACH-000823,-0.386333850197
ACH-000824,-0.7173142070659999
ACH-000827,-0.317620379287
ACH-000829,-0.254217116654
ACH-000831,-0.312350994882
ACH-000832,-0.150443770772
ACH-000833,-0.29464353569699997
ACH-000834,-0.34328474177199997
ACH-000835,-0.246787668068
ACH-000836,-0.146168651075
ACH-000837,-0.259316174434
ACH-000838,-0.266180228288
ACH-000839,0.038878313146
ACH-000840,-0.261951492992
ACH-000841,-0.101778907961
ACH-000843,-0.314546001998
ACH-000846,-0.19888953153299999
ACH-000847,-0.201067209698
ACH-000848,-0.18248836529800003
ACH-000849,-0.24051253542
ACH-000851,-0.0513134827515
ACH-000855,-0.638031788717
ACH-000856,-0.393930216258
ACH-000858,-0.20297777339499998
ACH-000859,-0.178253059991
ACH-000861,-0.433596083818
ACH-000862,-0.182979501559
ACH-000865,-0.235319981195
ACH-000866,-0.230162504593
ACH-000867,-0.315281151884
ACH-000869,-0.19297350058200002
ACH-000872,-0.19792546567699998
ACH-000873,-0.394533019911
ACH-000876,-0.303195987277
ACH-000878,-0.38521414804399995
ACH-000880,-0.438124049085
ACH-000881,-0.234159967509
ACH-000882,-0.361285113029
ACH-000884,-0.33057903360700003
ACH-000885,-0.262002206826
ACH-000887,-0.294048076451
ACH-000888,-0.23523666413400002
ACH-000889,-0.18187077186500003
ACH-000890,-0.137676297981
ACH-000896,-0.28617566449000004
ACH-000898,-0.22124398131200002
ACH-000900,-0.306496613587
ACH-000901,-0.241526692454
ACH-000905,-0.053373683342199996
ACH-000906,-0.288937358337
ACH-000907,-0.193604193112
ACH-000910,-0.2298182403
ACH-000911,-0.24372475171799998
ACH-000912,-0.35150793784900003
ACH-000913,-0.0847041703142
ACH-000915,-0.252910359749
ACH-000916,-0.18598396855799998
ACH-000917,-0.233985274744
ACH-000921,-0.135265933517
ACH-000924,-0.238450205342
ACH-000926,-0.116069793543
ACH-000928,-0.378079216585
ACH-000929,-0.330335968416
ACH-000932,-0.174273839373
ACH-000935,-0.144887800945
ACH-000936,-0.319520132769
ACH-000937,-0.07273579369199999
ACH-000938,0.049506764638900004
ACH-000939,-0.335386817266
ACH-000941,-0.258875160618
ACH-000943,-0.18905908201699997
ACH-000946,-0.137921437236
ACH-000947,-0.26075963796999996
ACH-000948,-0.311963632784
ACH-000950,-0.223533043977
ACH-000953,-0.173444470958
ACH-000957,-0.17505380436999998
ACH-000958,-0.439033115305
ACH-000960,-0.273965925936
ACH-000963,-0.462380736189
ACH-000968,-0.322127356257
ACH-000969,-0.246477827505
ACH-000973,-0.199136561777
ACH-000974,-0.368011400351
ACH-000975,-0.299076482456
ACH-000976,-0.249263626305
ACH-000978,-0.288840321296
ACH-000980,-0.23483954910100002
ACH-000984,-0.21389550967
ACH-000986,-0.152880996667
ACH-000988,-0.26099199315
ACH-000993,-0.536257346885
ACH-000994,-0.222073554833
ACH-000996,-0.121673537892
ACH-001001,-0.292445035055
ACH-001020,-0.287858915801
ACH-001028,-0.12280811550000001
ACH-001031,-0.347938180127
ACH-001038,-0.131568118899
ACH-001048,-0.355385856289
ACH-001050,-0.0603892524477
ACH-001053,-0.35448909528800004
ACH-001054,-0.415893552321
ACH-001061,-0.255672183099
ACH-001067,-0.222165025194
ACH-001075,-0.0922514836392
ACH-001096,-0.26598550262
ACH-001128,-0.585958565195
ACH-001134,-0.162085260418
ACH-001151,-0.22709665359
ACH-001163,-0.163966579192
ACH-001164,-0.171346592983
ACH-001173,-0.32571284062100003
ACH-001183,-0.312381568376
ACH-001184,-0.290127354415
ACH-001190,-0.10069362028100001
ACH-001192,-0.43762844623
ACH-001193,-0.37226664310099994
ACH-001196,-0.18676625297600002
ACH-001197,0.016850422940499998
ACH-001205,-0.40290728980400004
ACH-001211,-0.357737302056
ACH-001212,-0.176719854945
ACH-001228,-0.151881275366
ACH-001232,-0.167921629659
ACH-001239,-0.16518417643799999
ACH-001274,-0.284215796162
ACH-001275,-0.38681731535400005
ACH-001277,-0.321225723688
ACH-001278,-0.19170875473700003
ACH-001280,-0.21919262004999998
ACH-001283,-0.259336680215
ACH-001289,-0.300005533965
ACH-001295,-0.326155255174
ACH-001300,-0.387809350131
ACH-001301,-0.541075154479
ACH-001302,-0.042243871924900006
ACH-001303,-0.195271871588
ACH-001306,-0.263674883462
ACH-001318,-0.244217627047
ACH-001322,-0.231363918783
ACH-001328,-0.18335947945999997
ACH-001332,-0.208962782965
ACH-001333,-0.376692287807
ACH-001336,-0.14887904013599998
ACH-001340,-0.318327588747
ACH-001346,-0.282431463369
ACH-001353,-0.268481683718
ACH-001354,-0.183096915561
ACH-001367,-0.053463234008900004
ACH-001368,-0.26067311905499996
ACH-001374,-0.0626360612536
ACH-001375,-0.19666146560400002
ACH-001377,-0.251839578018
ACH-001380,-0.134774517769
ACH-001391,-0.44115397095
ACH-001407,-0.174822146383
ACH-001408,-0.37354947632700003
ACH-001413,-0.209240945653
ACH-001430,-0.673982064099
ACH-001431,-0.493379664972
ACH-001450,-0.11762120392400001
ACH-001496,-0.1433897847
ACH-001500,-0.42261109258100005
ACH-001521,-0.5160303933929999
ACH-001523,-0.185240731138
ACH-001532,-0.243813477452
ACH-001536,-0.42177361685599996
ACH-001550,-0.294121114246
ACH-001552,-0.5520724338899999
ACH-001554,-0.257434470753
ACH-001645,-0.259044731911
ACH-001654,-0.376814438657
ACH-001715,-0.26072497455800003
ACH-001735,-0.156254677973
ACH-001736,-0.0586070995939
ACH-001737,-0.381905572571
ACH-001740,-0.35813785944300003
ACH-001745,-0.253729695162
ACH-001750,-0.21598943218000002
ACH-001765,-0.254212596735
ACH-001956,-0.48322663883699996
ACH-001957,-0.241625431892
