,NUCB1 (4924)
ACH-000004,0.07394751653189999
ACH-000007,-0.0127379975931
ACH-000009,-0.0828782761741
ACH-000011,0.0631022192064
ACH-000012,0.0142206348012
ACH-000013,-0.106292098095
ACH-000014,-0.0281921645497
ACH-000015,-0.32420275
ACH-000017,-0.0752789535418
ACH-000018,0.205138139058
ACH-000019,0.130004855985
ACH-000021,0.0041578289093400006
ACH-000022,-0.159481215868
ACH-000025,0.0600782344084
ACH-000028,0.005351339837260001
ACH-000030,-0.098142543871
ACH-000035,0.00176753270402
ACH-000036,-0.043964972457
ACH-000037,-0.0813391922983
ACH-000039,-0.05703857562419999
ACH-000040,0.141329506026
ACH-000041,0.023198459895599998
ACH-000042,0.0588311747301
ACH-000045,0.090063442861
ACH-000047,0.0177281232224
ACH-000052,0.175314846324
ACH-000053,-0.0174374376855
ACH-000054,-0.10789804498500001
ACH-000055,-0.123625890316
ACH-000060,0.205076501028
ACH-000067,-0.0756245754203
ACH-000070,-0.0960980013805
ACH-000075,-0.07335179600060002
ACH-000078,0.0149112047985
ACH-000082,0.021102836389399998
ACH-000085,-0.154996537784
ACH-000086,-0.11061502371500001
ACH-000087,-0.000354850198617
ACH-000092,-0.17132923313
ACH-000095,0.0216747005397
ACH-000097,-0.0633129817083
ACH-000098,-0.129167429377
ACH-000099,0.028901359862
ACH-000108,-0.0641794408878
ACH-000113,-0.0661979337503
ACH-000115,-0.185653228119
ACH-000116,0.11170202702500001
ACH-000118,-0.15324974722100002
ACH-000120,-0.165086960222
ACH-000123,0.075350728811
ACH-000127,-0.0294805151538
ACH-000128,-0.20405803373700002
ACH-000132,0.176196708119
ACH-000133,-0.115843147588
ACH-000137,0.16702619113
ACH-000138,-0.196056705661
ACH-000142,-0.138741542803
ACH-000143,-0.010660649031700001
ACH-000146,-0.0410616429875
ACH-000148,0.171234527879
ACH-000150,-0.0681311768132
ACH-000152,0.0765113119112
ACH-000153,-0.321677401332
ACH-000159,-0.07268834250839999
ACH-000160,0.0744960200197
ACH-000163,-0.0447315904216
ACH-000167,0.101606463217
ACH-000168,0.10547877585200001
ACH-000169,0.18407455000999998
ACH-000178,0.0998222418994
ACH-000182,-0.0564564267253
ACH-000183,0.0272289481476
ACH-000188,-0.05377952948530001
ACH-000189,0.010334748434700001
ACH-000190,-0.254642136293
ACH-000198,-0.10058624159299999
ACH-000204,-0.42407975646799995
ACH-000206,-0.173542921173
ACH-000207,-0.0884857127126
ACH-000211,-0.054970616358000005
ACH-000215,0.0545157246545
ACH-000221,-0.0624436717627
ACH-000222,-0.305599003484
ACH-000223,-0.0194592601355
ACH-000226,-0.060289245840600005
ACH-000227,0.142923551977
ACH-000228,0.0819761355628
ACH-000231,0.0456429640027
ACH-000232,-0.0329367691859
ACH-000233,0.08456061631039999
ACH-000234,0.052428057993199995
ACH-000235,-0.0469194706358
ACH-000237,0.025098000060799996
ACH-000238,-0.0314922326356
ACH-000243,-0.0779357248228
ACH-000244,0.041287963626800005
ACH-000246,-0.00133771107957
ACH-000248,-0.192634743268
ACH-000250,0.000171348611828
ACH-000251,-0.204465728083
ACH-000253,0.0443519924291
ACH-000255,-0.129112182963
ACH-000256,0.064509131148
ACH-000257,-0.048868448004900006
ACH-000258,0.0681701597757
ACH-000259,-0.0751713313342
ACH-000260,-0.05101706812680001
ACH-000261,0.12242725568900001
ACH-000262,-0.0685935847453
ACH-000263,0.26208843615899996
ACH-000264,0.06105184384930001
ACH-000265,-0.192828079028
ACH-000266,-0.08457809115560001
ACH-000272,0.020006820743900002
ACH-000273,-0.181807666068
ACH-000274,-0.0409485131215
ACH-000277,0.169618716831
ACH-000278,0.11407240163799999
ACH-000279,-0.109565986939
ACH-000280,-0.11930667904999999
ACH-000281,-0.120405922076
ACH-000288,0.0042277534937299995
ACH-000291,-0.139040410397
ACH-000293,0.018885669793
ACH-000294,-0.310282040862
ACH-000295,0.148522693863
ACH-000296,-0.0638006173389
ACH-000302,-0.16426647238800002
ACH-000304,-0.1266589214
ACH-000307,-0.0800136275628
ACH-000308,-0.025684261284500003
ACH-000310,-0.031905058791
ACH-000311,-0.112568076995
ACH-000312,-0.125305469757
ACH-000315,0.0313278490178
ACH-000316,0.0740189671687
ACH-000317,0.0160733300033
ACH-000318,-0.126046258242
ACH-000319,-0.11951720162599999
ACH-000320,-0.256357281492
ACH-000322,-0.0927104545692
ACH-000323,-0.026918279781400004
ACH-000324,-0.0879111328864
ACH-000329,0.0339452536144
ACH-000330,-0.202206654492
ACH-000331,0.128394029885
ACH-000332,-0.051716154314400006
ACH-000334,-0.057932035539999996
ACH-000335,-0.173417461804
ACH-000336,-0.0648763844568
ACH-000337,-0.17609365003600003
ACH-000339,0.0157282162681
ACH-000341,-0.052499248164099996
ACH-000348,0.0678175696528
ACH-000350,-0.104603336739
ACH-000352,0.0365098291816
ACH-000356,-0.208124643048
ACH-000361,-0.0040700296104
ACH-000362,0.00804274544412
ACH-000363,-0.011153676206100001
ACH-000364,0.0984571082082
ACH-000365,0.103822811436
ACH-000366,-0.167038828659
ACH-000368,0.0774347585408
ACH-000374,-0.0299176878008
ACH-000375,0.14408232178
ACH-000376,0.0668658905656
ACH-000381,0.0852462311228
ACH-000383,-0.0504572271806
ACH-000387,0.04237121522
ACH-000389,-0.131056960138
ACH-000390,-0.257190296602
ACH-000393,-0.110628588483
ACH-000395,0.0605840327575
ACH-000397,0.167554779729
ACH-000401,-0.029244821128500003
ACH-000402,0.0512884546703
ACH-000403,0.050470763346300004
ACH-000404,-0.304095116952
ACH-000406,-0.00392052761161
ACH-000407,-0.0253617475916
ACH-000408,-0.17263573106199998
ACH-000410,0.0856715898359
ACH-000411,0.148403425176
ACH-000414,-0.031004772636899998
ACH-000415,0.0723958254666
ACH-000416,-0.0928257605302
ACH-000420,-0.00019059095536700003
ACH-000421,-0.076023138459
ACH-000424,0.34079027124300004
ACH-000425,-0.049038860209300005
ACH-000426,0.273178623233
ACH-000427,0.13422326231599999
ACH-000433,-0.07339267970489999
ACH-000436,-0.0717395467692
ACH-000444,-0.009275969178520001
ACH-000445,0.0800714138507
ACH-000448,-0.0869440852587
ACH-000450,0.0692159917012
ACH-000452,0.10431044356000001
ACH-000454,0.0560324582506
ACH-000458,-0.101285930928
ACH-000459,0.14295826107999998
ACH-000460,-0.0902089678445
ACH-000461,0.0368916943031
ACH-000463,-0.146818873856
ACH-000464,0.0265076133458
ACH-000466,-0.05754367036309999
ACH-000467,0.0678679692127
ACH-000468,-0.0718342894472
ACH-000469,0.00374829636925
ACH-000470,0.19765201713799999
ACH-000471,-0.0677549076365
ACH-000472,-0.09804956863150001
ACH-000473,0.00434348803123
ACH-000475,0.0919563433873
ACH-000476,-0.06473339782359999
ACH-000477,0.019942476889400002
ACH-000480,0.102748706021
