,NOMO3 (408050)
ACH-000924,-0.37580302013300004
ACH-000926,-0.7744512836409999
ACH-000928,-0.639744082535
ACH-000929,-0.33275547846000003
ACH-000932,-0.388548673442
ACH-000935,-0.626851241904
ACH-000936,-0.5272135905659999
ACH-000937,-0.5396423110149999
ACH-000938,-0.656554178722
ACH-000939,-0.582309176718
ACH-000941,-0.44152421348800003
ACH-000943,-0.434491297899
ACH-000946,-0.631254569633
ACH-000947,-0.535877264418
ACH-000948,-0.621334033093
ACH-000950,-0.6131326408519999
ACH-000953,-0.538520021815
ACH-000957,-0.592351791531
ACH-000958,-0.615483873326
ACH-000960,-0.5243792722739999
ACH-000963,-0.414894869368
ACH-000968,-0.611281202501
ACH-000969,-0.493149071128
ACH-000973,-0.587904432565
ACH-000974,-0.516081967963
ACH-000975,-0.492125017738
ACH-000976,-0.45428875956299997
ACH-000978,-0.488598243849
ACH-000980,-0.508574004316
ACH-000984,-0.444498898398
ACH-000986,-0.523364155798
ACH-000988,-0.444224810183
ACH-000993,-0.470633738863
ACH-000994,-0.631274629075
ACH-000996,-0.507809694964
ACH-001001,-0.568153534512
ACH-001020,-0.513360442682
ACH-001028,-0.462558204214
ACH-001031,-0.504151269781
ACH-001038,-0.6048637728630001
ACH-001048,-0.648076174596
ACH-001050,-0.535650490727
ACH-001053,-0.460353613619
ACH-001054,-0.660888534054
ACH-001061,-0.438055750432
ACH-001067,-0.686910765676
ACH-001075,-0.7786114951440001
ACH-001096,-0.478778649852
ACH-001128,-0.251670294201
ACH-001134,-0.7072384117239999
ACH-001151,-0.50522246775
ACH-001163,-0.452043883126
ACH-001164,-0.5997299815070001
ACH-001173,-0.580952570781
ACH-001183,-0.605769029895
ACH-001184,-0.538799110792
ACH-001190,-0.485699850313
ACH-001192,-0.53310407278
ACH-001193,-0.72345443053
ACH-001196,-0.7303164263390001
ACH-001197,-0.5567922515429999
ACH-001205,-0.584967296887
ACH-001211,-0.476481374221
ACH-001212,-0.791926373694
ACH-001228,-0.517124508241
ACH-001232,-0.540635410259
ACH-001239,-0.367751238116
ACH-001274,-0.690152061769
ACH-001275,-0.603903935076
ACH-001277,-0.5645326650460001
ACH-001278,-0.503028742268
ACH-001280,-0.520663376461
ACH-001283,-0.532625433335
ACH-001289,-0.485892222557
ACH-001295,-0.524679656905
ACH-001300,-0.6008081728329999
ACH-001301,-0.496354099075
ACH-001302,-0.864442281952
ACH-001303,-0.496657625957
ACH-001306,-0.495079517195
ACH-001318,-0.395328455068
ACH-001322,-0.5873821561079999
ACH-001328,-0.721420674878
ACH-001332,-0.445860476727
ACH-001333,-0.758465440499
ACH-001336,-0.655779086471
ACH-001340,-0.586226092633
ACH-001346,-0.394892508891
ACH-001353,-0.48940076816399997
ACH-001354,-0.8109408911570001
ACH-001367,-0.620603806688
ACH-001368,-0.543003569662
ACH-001374,-0.553484289082
ACH-001375,-0.655676838301
ACH-001377,-0.740849592549
ACH-001380,-0.5092848466250001
ACH-001391,-0.58780392194
ACH-001407,-0.6429800323899999
ACH-001408,-0.43595360200800004
ACH-001413,-0.312484602908
ACH-001430,-0.651207726681
ACH-001431,-0.532325491945
ACH-001450,-0.486051360529
ACH-001496,-0.564391659692
ACH-001500,-0.683869773021
ACH-001521,-0.32633872952599996
ACH-001523,-0.633290012621
ACH-001532,-0.534192530109
ACH-001536,-0.3658401869
ACH-001550,-0.227443179338
ACH-001552,-0.455213982327
ACH-001554,-0.523515653069
ACH-001645,-0.46142648139200004
ACH-001654,-0.35160118292099996
ACH-001715,-0.559224527162
ACH-001735,-0.561104676883
ACH-001736,-0.5936866531180001
ACH-001737,-0.29045775206999996
ACH-001740,-0.7210802605750001
ACH-001745,-0.658709795558
ACH-001750,-0.456741825704
ACH-001765,-0.536444895914
ACH-001956,-0.64768542275
ACH-001957,-0.616777401267
