,ANK1 (286)
ACH-000004,0.08477574129599999
ACH-000007,-0.11804124029200001
ACH-000009,0.189426455191
ACH-000011,-0.0546450070001
ACH-000012,0.0149857653408
ACH-000013,0.0830756908717
ACH-000014,0.23233744887200003
ACH-000015,0.167396402625
ACH-000017,0.174915077561
ACH-000018,0.125810107719
ACH-000019,0.245441647525
ACH-000021,0.06473654112300001
ACH-000022,-0.042575047847199995
ACH-000025,0.0744352721078
ACH-000028,0.158563315016
ACH-000030,0.193769693687
ACH-000035,-0.0348206464311
ACH-000036,0.0170212326883
ACH-000037,0.399007620321
ACH-000039,0.126807947227
ACH-000040,0.162198841488
ACH-000041,0.144534046637
ACH-000042,0.129469326455
ACH-000045,0.180135045407
ACH-000047,0.015611117963299998
ACH-000052,0.14490484832699999
ACH-000053,0.0359169276887
ACH-000054,0.194422426122
ACH-000055,0.0713226579097
ACH-000060,-0.10561183383600001
ACH-000067,0.07098708444349999
ACH-000070,0.067257654723
ACH-000075,-0.05093523293269999
ACH-000078,0.100633457744
ACH-000082,0.0258806758773
ACH-000085,0.164336885088
ACH-000086,0.09142151432189999
ACH-000087,-0.11688761372999999
ACH-000092,0.159840841091
ACH-000095,0.215372854181
ACH-000097,-0.0974964238792
ACH-000098,0.132000347286
ACH-000099,-0.00407818902216
ACH-000108,-0.047322991283
ACH-000113,0.095583037573
ACH-000115,0.0829184797663
ACH-000116,-0.19111511307100001
ACH-000118,0.0052158515004
ACH-000120,0.21525399324
ACH-000123,0.035346941339300005
ACH-000127,0.010717844634200002
ACH-000128,0.136524225258
ACH-000132,0.14598016535299999
ACH-000133,0.0883309669227
ACH-000137,-0.102127995033
ACH-000138,0.09646315106669999
ACH-000142,0.0723945151662
ACH-000143,0.0314013835302
ACH-000146,0.160854034955
ACH-000148,-0.012199951697400001
ACH-000150,0.061656473220100004
ACH-000152,0.113045582533
ACH-000153,-0.09741747330679999
ACH-000159,0.17914702304699998
ACH-000160,0.177967946879
ACH-000163,0.129542130707
ACH-000167,-0.122142205691
ACH-000168,-0.14314756181399999
ACH-000169,0.0432846460438
ACH-000178,0.00867601795003
ACH-000182,0.122941410796
ACH-000183,-0.013604473859299998
ACH-000188,-0.132868384627
ACH-000189,0.104676310448
ACH-000190,0.03982056116569999
ACH-000198,0.025354353647599998
ACH-000204,0.00323475639914
ACH-000206,0.296714177067
ACH-000207,-0.00360869857487
ACH-000211,0.106620851844
ACH-000215,0.0440555996851
ACH-000221,-0.17865998697299998
ACH-000222,-0.038549393167800004
ACH-000223,-0.025470095739700004
ACH-000226,0.130208064681
ACH-000227,0.0644739276542
ACH-000228,0.0318165887184
ACH-000231,0.0384407119385
ACH-000232,0.0966257251888
ACH-000233,0.219889244611
ACH-000234,0.204548194796
ACH-000235,0.142833889165
ACH-000237,0.027712143136
ACH-000238,0.16941008870299998
ACH-000243,0.0682032002621
ACH-000244,0.226225043181
ACH-000246,0.10399982156300001
ACH-000248,0.112989772246
ACH-000250,0.17075387879599999
ACH-000251,-0.172885422564
ACH-000253,0.156944216534
ACH-000255,0.045447274214199994
ACH-000256,0.249707394595
ACH-000257,-0.125149614872
ACH-000258,0.423647403448
