,PLEKHJ1 (55111)
ACH-000416,-0.0817867047038
ACH-000420,-0.198981458853
ACH-000421,-0.22058780380600002
ACH-000424,0.232026353848
ACH-000425,-0.0976859746452
ACH-000426,-0.393983401232
ACH-000427,-0.157177812828
ACH-000433,-0.302044741467
ACH-000436,-0.286435064753
ACH-000444,-0.103791282927
ACH-000445,-0.28927978712200003
ACH-000448,-0.197102005151
ACH-000450,-0.21482912905
ACH-000452,-0.17246296065400002
ACH-000454,-0.00624711269428
ACH-000458,-0.11942822730000001
ACH-000459,-0.0175589153043
ACH-000460,-0.056186700328500004
ACH-000461,-0.374286116402
ACH-000463,-0.19354020394000002
ACH-000464,-0.126932396
ACH-000466,-0.0601024243942
ACH-000467,0.0386607922076
ACH-000468,-0.103027487498
ACH-000469,-0.114210573737
ACH-000470,-0.09432349287999998
ACH-000471,-0.118615927807
ACH-000472,-0.231510299559
ACH-000473,0.046499938175
ACH-000475,-0.230676166329
ACH-000476,-0.11538654989
ACH-000477,-0.0288171425941
ACH-000480,-0.275845719328
ACH-000481,-0.183376072258
ACH-000483,-0.26874689808200003
ACH-000484,0.057835856770099996
ACH-000485,9.18012870835e-05
ACH-000486,-0.160853363871
ACH-000487,-0.241325044043
ACH-000488,-0.040140192183300005
ACH-000490,-0.248485878818
ACH-000491,0.050558132530699997
ACH-000495,0.032764546685299996
ACH-000496,-0.126554577124
ACH-000499,-0.379034678546
ACH-000500,-0.926562013969
ACH-000502,-0.11664943946100001
ACH-000503,-0.108618742828
ACH-000505,-0.145618513405
ACH-000507,-0.18487694132100002
ACH-000510,-0.16848449235399998
ACH-000511,-0.12475211794000002
ACH-000512,-0.049034337402
ACH-000516,-0.0459323229304
ACH-000517,-0.15285126203299998
ACH-000518,-0.048706022159599995
ACH-000520,-0.08786950748889999
ACH-000521,0.0691790136652
ACH-000522,-0.08504831023210001
ACH-000524,-0.19145984472
ACH-000527,-0.138068290522
ACH-000528,-0.24251009171799998
ACH-000537,0.108672985774
ACH-000541,0.04798329850790001
ACH-000542,-0.196720175766
ACH-000544,0.163102150701
ACH-000545,-0.110004858279
ACH-000547,0.045833766321300005
ACH-000548,0.014486659465000001
ACH-000549,-0.00460686045774
ACH-000550,0.07953760207810001
ACH-000552,-0.190431446202
ACH-000556,-0.102748246183
ACH-000557,-0.120486718997
ACH-000570,-0.13536995606399999
ACH-000571,-0.144113312271
ACH-000573,-0.288918747362
ACH-000576,-0.218896434161
ACH-000580,-0.0378413002425
ACH-000584,-0.16690668728299998
ACH-000585,-0.274631797732
ACH-000588,-0.230792396537
ACH-000589,-0.279620518349
ACH-000591,-0.355038922016
ACH-000593,-0.11240906877800001
ACH-000600,-0.17759527999000002
ACH-000601,-0.15291520177999998
ACH-000604,0.177919377346
ACH-000605,0.0271391753581
ACH-000606,-0.0907144164456
ACH-000608,-0.172992219053
ACH-000614,-0.10292823062899999
ACH-000616,-0.11863509597
ACH-000618,0.05406946791669999
ACH-000619,-0.292285099984
ACH-000620,-0.325329145427
ACH-000621,-0.19489002791499999
ACH-000622,-0.23557278383699998
ACH-000623,-0.11952908721899999
ACH-000624,-0.161839125
ACH-000627,-0.138526692891
ACH-000630,-0.08699292269210002
ACH-000632,-0.026482675711300002
ACH-000633,-0.358591384748
ACH-000637,-0.127313848882
ACH-000638,-0.04588543909969999
ACH-000646,-0.37117984669299997
ACH-000647,-0.14206986084200002
ACH-000648,-0.208133645082
ACH-000649,-0.13479296778
ACH-000651,-0.043706006935800006
ACH-000652,-0.20022965693199998
ACH-000653,-0.0491776707606
ACH-000657,-0.232306171047
ACH-000658,-0.23690466692899997
ACH-000661,-0.35989617634000004
ACH-000662,0.0555041013007
ACH-000663,-0.11636805181399999
ACH-000665,-0.276013338056
ACH-000671,0.0420054196014
ACH-000673,-0.0891379057378
ACH-000676,-0.12703989934
ACH-000677,-0.031031271099400005
ACH-000681,-0.008409546763140001
ACH-000682,-0.260809575709
ACH-000683,-0.16028087242
ACH-000684,0.0319418883436
ACH-000688,0.12783535402899998
ACH-000693,-0.0539907943716
ACH-000694,0.0253861065546
ACH-000695,-0.39505784004199995
ACH-000696,-0.08098006752999999
ACH-000697,-0.0378642589337
ACH-000699,-0.347836165374
ACH-000701,-0.05420175821190001
ACH-000706,-0.160043415287
ACH-000711,-0.10918331500499999
ACH-000713,-0.0268768219386
ACH-000714,0.010516132422
ACH-000718,-0.173798569979
ACH-000720,-0.04094103212030001
ACH-000721,-0.12335625272800001
ACH-000724,0.12509765215399998
ACH-000725,-0.25098440066
ACH-000732,0.09532619506750001
ACH-000734,-0.382436231954
ACH-000735,-0.0271783070569
ACH-000736,-0.100552256459
ACH-000738,-0.07101155640460001
ACH-000746,0.09377542624500002
ACH-000747,-0.148282146163
ACH-000748,-0.108560880426
ACH-000753,-0.13307652317500002
ACH-000756,-0.16782158868900002
ACH-000757,-0.052443433347500006
ACH-000758,-0.373450266344
ACH-000760,-0.06218686582280001
ACH-000763,-0.11455408682700001
ACH-000764,-0.25297653438400003
ACH-000765,-0.17922735915399998
ACH-000766,-0.0480392198587
ACH-000767,-0.157382100639
ACH-000768,-0.09647183992339999
ACH-000769,0.034136313569900004
ACH-000770,-0.16829652770300002
ACH-000771,-0.08922310321270001
ACH-000773,-0.048904803763899996
ACH-000776,-0.0519599553016
ACH-000777,-0.134336562995
ACH-000778,0.20221225301100001
ACH-000781,-0.203696790322
ACH-000782,-0.146563024135
ACH-000783,-0.249173764688
ACH-000784,0.028766413757599998
ACH-000785,-0.28880761688900003
ACH-000787,0.0566060473698
ACH-000788,-0.250762062836
ACH-000791,-0.0810952692422
ACH-000792,-0.312727162286
ACH-000794,-0.134586444797
ACH-000796,-0.360845962521
ACH-000799,-0.015692850738699998
ACH-000800,-0.16271890587500001
ACH-000802,-0.154117492893
ACH-000804,0.060278979819599995
ACH-000805,-0.11403817041400001
ACH-000809,-0.08426954951310002
ACH-000810,-0.299665019637
ACH-000811,-0.233610618492
ACH-000817,-0.12367387723500001
ACH-000819,0.0284827999208
ACH-000820,-0.30418823293499997
ACH-000821,-0.0197804337657
ACH-000822,-0.16821858498599998
ACH-000823,-0.0072614535656
ACH-000824,0.0556426161681
ACH-000827,-0.0236604741817
ACH-000829,-0.214681830078
ACH-000831,-0.27225509718400004
ACH-000832,0.0246134761977
ACH-000833,-0.392281130964
ACH-000834,-0.168218480052
ACH-000835,-0.139094748004
ACH-000836,-0.166662633413
ACH-000837,-0.147607558369
ACH-000838,-0.259500568117
ACH-000839,-0.152576382381
ACH-000840,-0.05169583011850001
ACH-000841,0.0284665268296
ACH-000843,-0.00634217142305
ACH-000846,-0.07501706521189999
ACH-000847,-0.031287956638
ACH-000848,0.132111243368
ACH-000849,-0.194623030545
ACH-000851,0.0382190336933
ACH-000855,-0.022316228686700003
ACH-000856,-0.138746157415
ACH-000858,-0.135855946818
ACH-000859,-0.36456916022299996
ACH-000861,-0.010782461044
ACH-000862,-0.0765844548304
ACH-000865,-0.0631694162491
ACH-000866,-0.05156518798219999
ACH-000867,-0.16268868647
ACH-000869,-0.024976863147900003
ACH-000872,-0.0629622557702
ACH-000873,-0.287174779956
ACH-000876,-0.116205627004
ACH-000878,-0.0954359542728
ACH-000880,-0.14083598339
ACH-000881,-0.03698938837080001
ACH-000882,-0.18940281420400001
ACH-000884,0.0463009970868
ACH-000885,-0.290778597553
ACH-000887,-0.0781627867678
ACH-000888,0.0063020140432
ACH-000889,-0.186846062432
ACH-000890,0.116615437178
ACH-000896,-0.0821526470236
ACH-000898,0.12503183886
ACH-000900,-0.0686108732173
ACH-000901,-0.0680679701773
ACH-000905,-0.08032562370389999
ACH-000906,-0.07281668301319999
ACH-000907,-0.352144294645
ACH-000910,-0.215454706597
ACH-000911,-0.174652487817
ACH-000912,-0.13272033566299998
ACH-000913,0.07026859393439999
ACH-000915,-0.18457208966699998
ACH-000916,-0.216258121216
ACH-000917,0.0430615084542
ACH-000921,-0.156127656863
ACH-000924,0.11499395921700001
ACH-000926,-0.044317945088800006
ACH-000928,0.0410653529548
ACH-000929,-0.0815248462087
ACH-000932,-0.195626454723
ACH-000935,-0.580002326574
ACH-000936,-0.20590230247000002
ACH-000937,-0.0910018779559
ACH-000938,0.00549877025035
ACH-000939,-0.12442785967499999
ACH-000941,-0.292621985895
ACH-000943,-0.18583069288400003
ACH-000946,-0.0783272536289
ACH-000947,-0.10771206753200001
ACH-000948,-0.14927850705499998
ACH-000950,0.089245446076
ACH-000953,-0.338401403309
ACH-000957,-0.020910837325
ACH-000958,0.0187038245276
ACH-000960,-0.0903296919753
ACH-000963,0.126782553225
ACH-000968,0.0023946190718
ACH-000969,-0.028073179211599998
ACH-000973,-0.160565704593
ACH-000974,-0.0613837877926
ACH-000975,-0.17470844669100002
ACH-000976,0.0954759653718
ACH-000978,-0.0849588401446
ACH-000980,0.0101191487964
ACH-000984,-0.296566868123
ACH-000986,-0.0339628321102
ACH-000988,0.0466811789325
ACH-000993,-0.32797817835
ACH-000994,-0.20290386072299998
ACH-000996,-0.191055096809
ACH-001001,-0.25633847789
ACH-001020,-0.268679103689
ACH-001028,-0.14039083799799998
ACH-001031,0.0653860197739
ACH-001038,-0.164914297989
ACH-001048,-0.228272428631
ACH-001050,-0.386808729917
ACH-001053,-0.0269479325037
ACH-001054,-0.103535713608
ACH-001061,-0.15539128209
ACH-001067,-0.45313693200599997
ACH-001075,-0.115070134023
ACH-001096,-0.019003611371299998
ACH-001128,-0.286839149005
ACH-001134,-0.0492670129571
ACH-001151,-0.203281166176
ACH-001163,-0.166967607457
ACH-001164,0.0466846630543
ACH-001173,-0.146719114603
ACH-001183,-0.08400697529449999
ACH-001184,-0.386650185857
ACH-001190,-0.24238912932599999
ACH-001192,0.036573295987
ACH-001193,0.46677540081
ACH-001196,-0.148613826472
ACH-001197,-0.251646969125
ACH-001205,-0.11152171445299999
ACH-001211,-0.09395268646680001
ACH-001212,-0.27028318128
ACH-001228,-0.35813100465099995
ACH-001232,0.0614106324605
ACH-001239,-0.146258082347
ACH-001274,-0.19290509383499999
ACH-001275,-0.16075803106
ACH-001277,-0.0554102946677
ACH-001278,-0.0823054470165
ACH-001280,-0.518440299519
ACH-001283,-0.301159865407
ACH-001289,0.00792079549701
ACH-001295,-0.12693503310999998
ACH-001300,-0.09244422274189999
ACH-001301,-0.22537678036800002
ACH-001302,-0.321538008314
ACH-001303,-0.11669653906300001
ACH-001306,-0.191975080309
ACH-001318,-0.0779397611053
ACH-001322,-0.026920301832499997
ACH-001328,-0.127321404563
ACH-001332,-0.24626029937600002
ACH-001333,-0.14273638508
ACH-001336,-0.17498238350200002
ACH-001340,-0.137288004504
ACH-001346,-0.10696487534499999
ACH-001353,-0.141208961704
ACH-001354,-0.398354234473
ACH-001367,-0.187544648226
ACH-001368,-0.0814061863007
ACH-001374,-0.354454644423
ACH-001375,-0.0478906210991
ACH-001377,-0.183166140895
ACH-001380,-0.125799140354
ACH-001391,-0.362627177281
ACH-001407,-0.149362388603
ACH-001408,-0.0385341201568
ACH-001413,-0.224722727583
ACH-001430,-0.177665604502
ACH-001431,0.032920127924700004
ACH-001450,-0.3814404233
ACH-001496,-0.12721828908299998
ACH-001500,-0.192452760875
ACH-001521,-0.28996954231100003
ACH-001523,-0.234321411993
ACH-001532,-0.18242228597
ACH-001536,0.0309565088992
ACH-001550,0.147566886918
ACH-001552,-0.686529624454
ACH-001554,-0.149304161925
ACH-001645,-0.20341050120700002
ACH-001654,-0.121413826208
ACH-001715,-0.0451151308297
ACH-001735,-0.058764719536100005
ACH-001736,-0.0556639402456
ACH-001737,0.305235587463
ACH-001740,-0.413736273881
ACH-001745,-0.118209034082
ACH-001750,-0.26597080020999997
ACH-001765,-0.330336824022
ACH-001956,-0.0392723646454
ACH-001957,-0.039023644021900006
