,FIS1 (51024)
ACH-000364,-0.524138747909
ACH-000365,-0.34584915239
ACH-000366,-0.31249469989399997
ACH-000368,-0.40754763424699997
ACH-000374,-0.64247895876
ACH-000375,-0.330160756562
ACH-000376,-0.494219350839
ACH-000381,-0.305808517695
ACH-000383,-0.34446404709
ACH-000387,-0.90601883985
ACH-000389,-0.30041320349399997
ACH-000390,-0.413772982665
ACH-000393,-0.459522284476
ACH-000395,-0.72568665869
ACH-000397,-0.590719407799
ACH-000401,-0.8862945891060001
ACH-000402,-0.301081712481
ACH-000403,-0.48372355597499994
ACH-000404,-1.1106213121
ACH-000406,-0.184455027251
ACH-000407,-0.651785629491
ACH-000408,-0.5403280627520001
ACH-000410,-0.566640634792
ACH-000411,-0.250885537997
ACH-000414,-0.252139603852
ACH-000415,-0.467857811766
ACH-000416,-0.34452758711599996
ACH-000420,-0.150073256106
ACH-000421,-0.31221070366799997
ACH-000424,-0.428368284585
ACH-000425,-0.515518286796
ACH-000426,-0.964459567702
ACH-000427,-0.651092456356
ACH-000433,-0.49246164563100003
ACH-000436,-0.368779840058
ACH-000444,-0.8668845210160001
ACH-000445,-0.6165985665
ACH-000448,-0.656299682538
ACH-000450,-0.369155889045
ACH-000452,-1.6027728837200002
ACH-000454,-0.277425619064
ACH-000458,-0.642081136263
ACH-000459,-0.18771879775699998
ACH-000460,-0.572619778701
ACH-000461,-0.217241426853
ACH-000463,-0.330693776591
ACH-000464,-0.318786568859
ACH-000466,-0.553991520399
ACH-000467,-0.247747206831
ACH-000468,-0.576823126576
ACH-000469,-0.584993348874
ACH-000470,-0.6294966211509999
ACH-000471,-0.20021009668099998
ACH-000472,-0.64380517164
ACH-000473,-0.767354330635
ACH-000475,-0.400506063492
ACH-000476,-0.412488280789
ACH-000477,-0.475803196131
ACH-000480,-0.271605823525
ACH-000481,-0.39485324140699996
ACH-000483,-0.985726312717
ACH-000484,-0.19308494095800002
ACH-000485,-0.625032333668
ACH-000486,-0.46435736606000005
ACH-000487,-0.47459960388899997
ACH-000488,-0.475568707055
ACH-000490,-0.956988157494
ACH-000491,-0.69297556066
ACH-000495,-0.413160548697
ACH-000496,-0.0984403624539
ACH-000499,-0.448342806934
ACH-000500,-0.730529256616
ACH-000502,-0.07705526082660001
ACH-000503,-0.7021412864450001
ACH-000505,-0.690295761973
ACH-000507,-0.5224242176730001
ACH-000510,-0.320951854531
ACH-000511,-0.710486780237
ACH-000512,-0.511088365483
ACH-000516,-0.7771795957780001
ACH-000517,-0.270436983759
ACH-000518,-0.5203929485800001
ACH-000520,-0.42370418428199996
ACH-000521,-0.339412079215
ACH-000522,-0.20737174227299998
ACH-000524,-0.387038958551
ACH-000527,-0.7256671726780001
ACH-000528,-0.189173624633
ACH-000537,-0.12134335164200001
ACH-000541,-0.0305259775788
ACH-000542,-0.434321881897
ACH-000544,-0.414958503428
ACH-000545,-0.858172303117
ACH-000547,-0.121985533837
ACH-000548,-0.343219714197
ACH-000549,-0.8151547570759999
ACH-000550,-0.395906843965
ACH-000552,-0.334944891294
ACH-000556,-0.6741023406059999
ACH-000557,-0.736515122208
ACH-000570,-0.173259564921
ACH-000571,-0.322527049371
ACH-000573,-0.187544627482
ACH-000576,-0.462479820955
ACH-000580,-0.194745854045
ACH-000584,-0.692848535726
ACH-000585,-0.334896041314
ACH-000588,-0.799416205263
ACH-000589,-0.258981277638
ACH-000591,-0.323950878467
ACH-000593,-0.554507614694
ACH-000600,-0.380539612739
ACH-000601,-0.159786704798
ACH-000604,-0.22116610110399998
ACH-000605,-0.167447368787
ACH-000606,-0.989703351578
ACH-000608,-0.42990514363000004
ACH-000614,-0.43188258165700005
ACH-000616,-0.595578392842
ACH-000618,-0.588859769877
ACH-000619,-0.657345343637
ACH-000620,-1.05879985641
ACH-000621,-0.504641319613
ACH-000622,-0.486237873897
ACH-000623,-0.319173791661
ACH-000624,-0.362600749106
ACH-000627,-0.360140838719
ACH-000630,-1.10754599626
ACH-000632,-0.0803298405008
ACH-000633,-0.29734546389000005
ACH-000637,-0.663614355506
ACH-000638,-0.27320784247499996
ACH-000646,-0.33708105998000004
ACH-000647,-1.40703654753
ACH-000648,-0.427044662628
ACH-000649,-0.29347224220199997
ACH-000651,-1.09114275415
ACH-000652,-0.411460146765
ACH-000653,-0.51023406779
ACH-000657,-0.551707173579
ACH-000658,-0.487073868708
ACH-000661,-0.352430105888
ACH-000662,-0.272974280001
ACH-000663,-0.370434055292
ACH-000665,-0.36683479540299996
ACH-000671,-0.633437694297
ACH-000673,-0.5184945068119999
ACH-000676,-0.269822719559
ACH-000677,-0.361689793117
ACH-000681,-0.293302598895
ACH-000682,-1.12687597498
ACH-000683,-0.470727146942
ACH-000684,-0.43200907134800004
ACH-000688,-0.573819280092
ACH-000693,-1.07510287623
ACH-000694,-1.1856477702
ACH-000695,-0.7426773794779999
ACH-000696,-0.34434354156900004
ACH-000697,-0.895762865132
ACH-000699,-0.429764851303
ACH-000701,-1.8819492237200002
ACH-000706,-0.22841073541499998
ACH-000711,-0.47778401772699997
ACH-000713,-0.37037807985200005
ACH-000714,-0.448982894637
ACH-000718,-0.543117180801
ACH-000720,-0.445965275275
ACH-000721,-0.418719656839
ACH-000724,-0.774250898644
ACH-000725,-0.195070027559
ACH-000732,-0.468138012432
ACH-000734,-0.528068651185
ACH-000735,-1.1773897009299998
ACH-000736,-0.44509361810599996
ACH-000738,-1.16150833198
ACH-000746,-0.460313201105
ACH-000747,-0.791452197115
ACH-000748,-1.09542336278
ACH-000753,-0.255849156797
ACH-000756,-0.963499122345
ACH-000757,-0.0591876577492
ACH-000758,-1.08909764844
ACH-000760,-0.199180866281
ACH-000763,-0.669517362423
ACH-000764,-0.164951330294
ACH-000765,-0.415308022926
ACH-000766,-0.560426454798
ACH-000767,-0.48994601258299997
ACH-000768,-0.45964570535
ACH-000769,-0.183618509078
ACH-000770,-0.395022760899
ACH-000771,-0.45668904878600003
ACH-000773,-0.425338773828
ACH-000776,-0.38876263551299994
ACH-000777,-1.00376680607
ACH-000778,-0.34702339399899995
ACH-000781,-0.24046936359999999
ACH-000782,-0.7201501103110001
ACH-000783,-0.459451571175
ACH-000784,-0.243026327423
ACH-000785,-0.162386298648
ACH-000787,-0.29167509680799997
ACH-000788,-0.630741016651
ACH-000791,-0.638056966801
ACH-000792,-0.287086641855
ACH-000794,-0.32075545717500004
ACH-000796,-0.185430252775
ACH-000799,-0.323345049012
ACH-000800,-0.12245021749500001
ACH-000802,-0.964497156828
ACH-000804,-0.387264614002
ACH-000805,-0.421260446856
ACH-000809,-0.543973611604
ACH-000810,-0.468836510228
ACH-000811,-0.36263058479000004
ACH-000817,-0.48301811413400003
ACH-000819,-0.965733508912
ACH-000820,-0.212812144109
ACH-000821,-0.326544531801
ACH-000822,-0.479965920004
ACH-000823,-0.479032035563
ACH-000824,-1.0616741159
ACH-000827,-0.294653916647
ACH-000829,-0.535856015343
ACH-000831,-0.7351967979240001
ACH-000832,-0.625366230855
ACH-000833,-0.699406482818
ACH-000834,-0.20736110877900002
ACH-000835,-0.35010419072800003
ACH-000836,-0.6695793076340001
ACH-000837,-0.18625627677099998
ACH-000838,-0.321828555934
ACH-000839,-0.752998610889
ACH-000840,-0.5138478303580001
ACH-000841,-0.290489759025
ACH-000843,-0.9302053431299999
ACH-000846,-0.5344504696410001
ACH-000847,-0.842423964893
ACH-000848,-1.01702993425
ACH-000849,-0.559244481426
ACH-000851,-0.436383133705
ACH-000855,-0.566699989799
ACH-000856,-0.27672396374499997
ACH-000858,-0.22832082839600001
ACH-000859,-0.27188129366700003
ACH-000861,-0.652340436912
ACH-000862,-0.494383181061
ACH-000865,-1.1202731094399998
ACH-000866,-0.37739427879799997
ACH-000867,-1.0887274938299998
ACH-000869,-0.33099922703400003
ACH-000872,-0.142529053377
ACH-000873,-1.08284629345
ACH-000876,-0.5323029125850001
ACH-000878,-0.247961759404
ACH-000880,-0.416742066038
ACH-000881,-0.34605159502800004
ACH-000882,-0.440948620998
ACH-000884,-0.29215322534000004
ACH-000885,-0.44019772509800004
ACH-000887,-0.36783464493699997
ACH-000888,-0.322970336413
ACH-000889,-0.516502953613
ACH-000890,-0.7454800226880001
ACH-000896,-0.357343253684
ACH-000898,-0.40227325733099994
ACH-000900,-0.789445830845
ACH-000901,-0.683100428414
ACH-000905,-0.40822649324199994
ACH-000906,-0.198264264825
ACH-000907,-0.333827074786
ACH-000910,-0.560846569572
ACH-000911,-0.29136415277
ACH-000912,-0.258296075812
ACH-000913,-0.462208663652
ACH-000915,-0.24410934763599998
ACH-000916,-0.0928036711947
ACH-000917,-0.900680781345
ACH-000921,-0.403329094406
ACH-000924,-0.807877908122
ACH-000926,-0.275672679802
ACH-000928,-0.49202828225100004
ACH-000929,-0.527265211503
ACH-000932,-0.206690714516
ACH-000935,-0.344538078343
ACH-000936,-1.05938960154
ACH-000937,-1.22231570494
ACH-000938,-0.420478702004
ACH-000939,-0.170608663937
ACH-000941,-0.381236930156
ACH-000943,-0.40106916943800003
ACH-000946,-0.434206183623
ACH-000947,-0.21039818669500002
ACH-000948,-0.427265354072
ACH-000950,-0.7526957931
ACH-000953,-0.429865897857
ACH-000957,-0.356659339331
ACH-000958,-0.41436991631
ACH-000960,-0.9766402729620001
ACH-000963,-0.584697067237
ACH-000968,-0.6870058699860001
ACH-000969,-0.8316816636130001
ACH-000973,-1.07575515261
ACH-000974,-0.656935667211
ACH-000975,-0.116300664982
ACH-000976,-0.625052174155
ACH-000978,-0.635932807359
ACH-000980,-0.835162660415
ACH-000984,-1.04431224186
ACH-000986,-0.667456817921
ACH-000988,-0.23247689902600002
ACH-000993,-0.529668480862
ACH-000994,-0.5963227266510001
ACH-000996,-0.548993710494
ACH-001001,-0.764499862755
ACH-001020,-0.260551502697
ACH-001028,-0.246238787341
ACH-001031,-0.40839067604400003
ACH-001038,-0.402515298192
ACH-001048,-0.11994148451400001
ACH-001050,-0.250009837983
ACH-001053,-0.298692374602
ACH-001054,-0.422778680528
ACH-001061,-0.37546116879
ACH-001067,-0.293124807943
ACH-001075,-0.413106393799
ACH-001096,-0.20243036372099998
ACH-001128,-0.062635035767
ACH-001134,-0.34240951668700004
ACH-001151,-0.420985905386
ACH-001163,-0.386964354407
ACH-001164,-0.264287072575
ACH-001173,-0.419354000497
ACH-001183,-0.292455613027
ACH-001184,-0.350152906729
ACH-001190,-0.319417571593
ACH-001192,-0.6712113339010001
ACH-001193,-0.583003347898
ACH-001196,-0.295117025801
ACH-001197,-0.266972470467
ACH-001205,-0.333657899536
ACH-001211,-0.326491597174
ACH-001212,-0.421898450128
ACH-001228,-0.554642297009
ACH-001232,-0.321735740544
ACH-001239,-0.521083936206
ACH-001274,-0.31459027208
ACH-001275,-0.431437260506
ACH-001277,-0.7161489849070001
ACH-001278,-0.441259668992
ACH-001280,-0.618773926065
ACH-001283,-0.255428190343
ACH-001289,-0.437073684722
ACH-001295,-0.3529107568
ACH-001300,-0.3387549325
ACH-001301,-0.503181688284
ACH-001302,-0.316926956658
ACH-001303,-0.455736376046
ACH-001306,-0.686918594931
ACH-001318,-0.606948143594
ACH-001322,-0.339836877236
ACH-001328,-0.5979470173920001
ACH-001332,-0.613988227283
ACH-001333,-0.21066406597100001
ACH-001336,-0.9199132458679999
ACH-001340,-0.285626823347
ACH-001346,-0.451606837979
ACH-001353,-0.402619225564
ACH-001354,-0.49523746718500006
ACH-001367,0.0033587195037800004
ACH-001368,-0.441401107444
ACH-001374,-0.710351236089
ACH-001375,-0.273942705115
ACH-001377,-0.44625616060199996
ACH-001380,-0.187458426827
ACH-001391,-1.04791282665
ACH-001407,-0.285785406149
ACH-001408,-1.02957757061
ACH-001413,-0.583353558302
ACH-001430,-0.761411237087
ACH-001431,-0.449480147536
ACH-001450,-0.274385803493
ACH-001496,-0.761607253364
ACH-001500,-0.155192067408
ACH-001521,-0.665878509656
ACH-001523,-0.668945102442
ACH-001532,-0.43089836132700005
ACH-001536,-0.28569026379
ACH-001550,-1.4211513109
ACH-001552,-0.915152494325
ACH-001554,-0.362668498125
ACH-001645,-0.404491566568
ACH-001654,-1.33158740638
ACH-001715,-0.5066121478369999
ACH-001735,-0.48175934468099996
ACH-001736,-0.932837998282
ACH-001737,-0.96776039241
ACH-001740,-0.193562927581
ACH-001745,-0.136993086472
ACH-001750,-0.110746326523
ACH-001765,-0.351045419709
ACH-001956,-0.312890511208
ACH-001957,-0.449111992342
