,SNTG1 (54212)
ACH-000004,0.22737753635299998
ACH-000007,0.269898528086
ACH-000009,0.238620263233
ACH-000011,0.0491704632199
ACH-000012,0.129977008596
ACH-000013,0.272094660674
ACH-000014,0.08672428982889999
ACH-000015,0.256447775161
ACH-000017,0.157701364487
ACH-000018,0.107380517501
ACH-000019,0.466667802837
ACH-000021,0.142617071386
ACH-000022,0.0844547261371
ACH-000025,0.020714938832300002
ACH-000028,0.17300232197700002
ACH-000030,0.178405746674
ACH-000035,0.074840385353
ACH-000036,0.032511257329700005
ACH-000037,-0.131741856274
ACH-000039,0.05244677006580001
ACH-000040,0.324425796695
ACH-000041,0.07190808615180001
ACH-000042,0.19635113053800002
ACH-000045,0.199978580985
ACH-000047,0.0964640485358
ACH-000052,0.14109659651599998
ACH-000053,0.0923535839246
ACH-000054,0.09371913252219999
ACH-000055,-0.0883936146229
ACH-000060,0.0218143481203
ACH-000067,0.146002162689
ACH-000070,0.0102791295158
ACH-000075,0.0727792515476
ACH-000078,0.133887982309
ACH-000082,0.121862964754
ACH-000085,0.00701718929581
ACH-000086,0.295707876887
ACH-000087,0.117546944953
ACH-000092,0.0449712568614
ACH-000095,0.289055935827
ACH-000097,0.128643596328
ACH-000098,0.10368040428
ACH-000099,0.0891091015393
ACH-000108,0.118199985129
ACH-000113,0.11678742671499999
ACH-000115,-0.052499651106500005
ACH-000116,-0.0100701287691
ACH-000118,0.17527780733399997
ACH-000120,0.314420401703
ACH-000123,0.07195292571310001
ACH-000127,0.07136695402700001
ACH-000128,0.10974045133199999
ACH-000132,0.206223719563
ACH-000133,0.195436596717
ACH-000137,0.332188788778
ACH-000138,0.11891309699100001
ACH-000142,0.029484514797400004
ACH-000143,0.20076968383299998
ACH-000146,0.09980520360610001
ACH-000148,0.109398002734
ACH-000150,0.123022951239
ACH-000152,0.025583984187500002
ACH-000153,-0.160397453681
ACH-000159,0.0539120518074
ACH-000160,0.202765853917
ACH-000163,0.0989947921393
ACH-000167,-0.299247163784
ACH-000168,0.292379404402
ACH-000169,0.234539472272
ACH-000178,0.149643587399
ACH-000182,0.110491709615
ACH-000183,0.111639628302
ACH-000188,0.17031510902600003
ACH-000189,0.020816577358900003
ACH-000190,0.284643150174
ACH-000198,0.052318253465400005
ACH-000204,0.227659065297
ACH-000206,0.150171855945
ACH-000207,0.107141741095
ACH-000211,0.24860009850499998
ACH-000215,0.118027406549
ACH-000221,0.268773944697
ACH-000222,0.232501483008
ACH-000223,0.163632826039
ACH-000226,0.055623568255000005
ACH-000227,0.06543613075730001
ACH-000228,0.13873985797399999
ACH-000231,0.12439078362
ACH-000232,0.116292945032
ACH-000233,0.043686430225999995
ACH-000234,0.0666161807038
ACH-000235,0.14616489909299998
ACH-000237,0.154500478905
ACH-000238,0.199897477998
ACH-000243,0.202226389241
ACH-000244,0.072752171518
ACH-000246,0.167402435314
ACH-000248,0.08344505938130001
ACH-000250,0.11839767002
ACH-000251,0.32526316463300003
ACH-000253,0.213464899155
ACH-000255,0.29922466339299997
ACH-000256,-0.0354871617815
ACH-000257,0.0430011304191
ACH-000258,-0.21540309043699998
ACH-000259,0.235437121603
ACH-000260,0.127786915114
ACH-000261,0.01053554909
ACH-000262,-0.034014042889299996
ACH-000263,0.23149908837400002
ACH-000264,-0.073536520856
ACH-000265,0.0627051372046
ACH-000266,0.22549662466200002
ACH-000272,-0.026387601290599996
ACH-000273,0.256335146277
ACH-000274,0.23980671062699999
ACH-000277,-0.0907101992182
ACH-000278,0.285585484904
ACH-000279,0.12225803539
ACH-000280,0.334675212233
ACH-000281,0.271824569831
ACH-000288,0.170490742824
ACH-000291,0.167034162795
ACH-000293,0.200417045658
ACH-000294,0.121383271402
ACH-000295,0.0642722982431
ACH-000296,0.13315835172
ACH-000302,0.0850036952042
ACH-000304,-0.180439124062
ACH-000307,0.1065427977
ACH-000308,0.118861841147
ACH-000310,0.00429518216075
ACH-000311,0.062199243469699995
ACH-000312,0.285263522806
ACH-000315,0.0107420205155
ACH-000316,0.188652530225
ACH-000317,0.13291221045600002
ACH-000318,0.33872020629199995
ACH-000319,0.235579844468
ACH-000320,0.28272036926
ACH-000322,0.17491289325999998
ACH-000323,-0.0870489418923
ACH-000324,0.15372996246200002
ACH-000329,0.11395795463099999
ACH-000330,0.22584220946199998
ACH-000331,0.23586132352699998
ACH-000332,0.176977370577
ACH-000334,0.0545069205656
ACH-000335,0.225721050117
ACH-000336,0.381746467675
ACH-000337,0.37115415540700003
ACH-000339,0.14761413012
ACH-000341,0.047912208057699995
ACH-000348,0.0756709721359
ACH-000350,0.393038869176
ACH-000352,-0.0604041607592
ACH-000356,0.34663567694700004
ACH-000361,0.28497050444899996
ACH-000362,0.131249648986
ACH-000363,0.08867677088749999
ACH-000364,-0.10757873870899999
ACH-000365,0.116669875569
ACH-000366,0.219154591551
ACH-000368,0.0243315503193
ACH-000374,0.39847235276299997
ACH-000375,0.0561930486914
ACH-000376,0.0587336707556
ACH-000381,0.0355804078213
ACH-000383,0.122947492539
ACH-000387,0.13236320782
ACH-000389,0.267959563439
ACH-000390,0.117254426922
ACH-000393,0.0388251212538
ACH-000395,0.049430266573599994
ACH-000397,0.0396201888019
ACH-000401,0.138914495716
ACH-000402,0.294683255706
ACH-000403,0.165526983722
ACH-000404,0.197705630801
ACH-000406,0.200778957718
ACH-000407,0.21971346637800002
ACH-000408,0.096166435369
ACH-000410,0.0824035252681
ACH-000411,0.109991780754
ACH-000414,0.09348639329399999
ACH-000415,0.19611754487100003
ACH-000416,0.170481935878
ACH-000420,0.475580042733
ACH-000421,0.046117289236500006
ACH-000424,0.289109894873
ACH-000425,0.00963716668592
ACH-000426,-0.202789052108
ACH-000427,0.334740703359
ACH-000433,0.021044070281400002
