,CCDC85C (317762)
ACH-000004,0.09270013655369999
ACH-000007,0.264848698009
ACH-000009,0.38804816634499995
ACH-000011,0.0916156041333
ACH-000012,0.239906710583
ACH-000013,0.21942942954
ACH-000014,0.12839072274399999
ACH-000015,0.146960484433
ACH-000017,0.18309478957699998
ACH-000018,0.10331800663999999
ACH-000019,0.08802292106380001
ACH-000021,0.221974367324
ACH-000022,-0.0766123202602
ACH-000025,0.17027155930100002
ACH-000028,0.206014102997
ACH-000030,0.15179664978399998
ACH-000035,0.464617698051
ACH-000036,0.126021680062
ACH-000037,0.086044492443
ACH-000039,0.0922206363624
ACH-000040,0.0924777128056
ACH-000041,0.108691128235
ACH-000042,0.18190573012000003
ACH-000045,0.107087967696
ACH-000047,0.0804782249152
ACH-000052,0.0986710590151
ACH-000053,0.0804906593478
ACH-000054,0.0975683962854
ACH-000055,0.25266614136
ACH-000060,-0.0171174416673
ACH-000067,0.222285490016
ACH-000070,0.035709191374400005
ACH-000075,0.10722322162999999
ACH-000078,0.188310051302
ACH-000082,0.057833562644999996
ACH-000085,0.086358716438
ACH-000086,0.08798687184810002
ACH-000087,0.0970676665824
ACH-000092,0.031475443282400005
ACH-000095,0.0288103600068
ACH-000097,0.09912791424689998
ACH-000098,0.0279546237382
ACH-000099,0.189447563562
ACH-000108,0.222339447522
ACH-000113,0.132436588754
ACH-000115,-0.0887702367211
ACH-000116,0.10881226423800001
ACH-000118,0.282171501424
ACH-000120,0.07152572577989999
ACH-000123,0.274411576362
ACH-000127,0.0397969880234
ACH-000128,0.18552619724599997
ACH-000132,0.168850862306
ACH-000133,-0.00471123121993
ACH-000137,-0.022550898102000002
ACH-000138,0.223096870566
ACH-000142,0.0552841423891
ACH-000143,-0.0912727422164
ACH-000146,0.06381910179530001
ACH-000148,0.239720725442
ACH-000150,0.0831041557092
ACH-000152,-0.0026670436983799997
ACH-000153,0.27657501912
ACH-000159,0.07484647337610001
ACH-000160,0.0306427150463
ACH-000163,-0.0292519309762
ACH-000167,-0.12784199962099999
ACH-000168,0.283541671325
ACH-000169,0.0658620758238
ACH-000178,0.0444847717221
ACH-000182,0.26370253062300003
ACH-000183,0.201829074061
ACH-000188,0.18458593977899998
ACH-000189,0.129724530289
ACH-000190,0.165487469187
ACH-000198,0.0492677878395
ACH-000204,0.077264460218
ACH-000206,-0.0566368055686
ACH-000207,0.2548861904
ACH-000211,0.035822768749
ACH-000215,0.12191773709499999
ACH-000221,0.18616917980099998
ACH-000222,0.228590417046
ACH-000223,0.12451291496200001
ACH-000226,0.138224776006
ACH-000227,0.0839133209286
ACH-000228,0.262385918649
ACH-000231,0.09164931669389999
ACH-000232,-0.0517899450654
ACH-000233,0.07926888223939998
ACH-000234,0.21080049692800001
ACH-000235,0.123453542191
ACH-000237,0.21446546707199998
ACH-000238,-0.0261434276093
ACH-000243,0.22568669890299997
ACH-000244,-0.0950213890721
ACH-000246,0.073212219221
ACH-000248,-0.0791058554479
ACH-000250,0.10484915815700001
ACH-000251,0.38218740630099995
ACH-000253,0.134348433313
ACH-000255,0.227103858582
ACH-000256,0.0392780527072
ACH-000257,-0.345008778949
ACH-000258,0.0732169606359
ACH-000259,0.125427558423
ACH-000260,0.0538800008739
