,COMT (1312)
ACH-000004,-0.33759917673100004
ACH-000007,0.0386096033369
ACH-000009,-0.23447014140500003
ACH-000011,-0.142809539736
ACH-000012,-0.192097763128
ACH-000013,-0.369742728192
ACH-000014,-0.445931083231
ACH-000015,-0.398446160714
ACH-000017,-0.05998031068799999
ACH-000018,0.07373989552619999
ACH-000019,-0.177297787058
ACH-000021,-0.155521259936
ACH-000022,-0.247183070775
ACH-000025,-0.344109620043
ACH-000028,-0.208420211977
ACH-000030,-0.264311488641
ACH-000035,-0.328073320427
ACH-000036,-0.578953300052
ACH-000037,-0.391805525931
ACH-000039,-0.08830031457039998
ACH-000040,-0.2451248183
ACH-000041,-0.149168281008
ACH-000042,-0.316870505066
ACH-000045,-0.289168927351
ACH-000047,-0.199383556635
ACH-000052,-0.0378643292716
ACH-000053,-0.010248018855399998
ACH-000054,-0.17901351993700002
ACH-000055,-0.453105908261
ACH-000060,-0.372724508249
ACH-000067,-0.406740834644
ACH-000070,-0.314494229192
ACH-000075,-0.18442433645
ACH-000078,-0.185221884177
ACH-000082,-0.0237472506623
ACH-000085,-0.243888818478
ACH-000086,-0.0324249826436
ACH-000087,-0.17128341325100002
ACH-000092,-0.376325516411
ACH-000095,-0.23917483946499998
ACH-000097,-0.37370578169600005
ACH-000098,-0.33293534026099997
ACH-000099,-0.41663888967100005
ACH-000108,-0.306454323461
ACH-000113,-0.392122142055
ACH-000115,-0.264301426818
ACH-000116,-0.0854556602286
ACH-000118,-0.195250049571
ACH-000120,-0.394958597387
ACH-000123,-0.347291424467
ACH-000127,-0.142911765079
ACH-000128,-0.14626415146400001
ACH-000132,-0.157046282463
ACH-000133,-0.367572631383
ACH-000137,-0.21734122286200003
ACH-000138,0.1421200944
ACH-000142,-0.13692188337300001
ACH-000143,-0.528710335687
ACH-000146,-0.10579561316500001
ACH-000148,-0.13073921608300001
ACH-000150,-0.280249490922
ACH-000152,-0.14829272616699998
ACH-000153,0.49306170453299997
ACH-000159,0.0683584952618
ACH-000160,-0.21666033798700002
ACH-000163,-0.32100988936999997
ACH-000167,0.13172917258199998
ACH-000168,-0.133916938606
ACH-000169,-0.223592370884
ACH-000178,-0.292557773227
ACH-000182,-0.0110688512702
ACH-000183,-0.0565518563295
ACH-000188,-0.0838986720758
ACH-000189,-0.024780313236799998
ACH-000190,-0.456260624489
ACH-000198,-0.129311661226
ACH-000204,-0.366617751115
ACH-000206,0.07275705173060001
ACH-000207,-0.196695652667
ACH-000211,-0.24378153389
ACH-000215,-0.240867569459
ACH-000221,-0.321324980943
ACH-000222,-0.42101162755500005
ACH-000223,-0.23600091520999997
ACH-000226,-0.33278474909899997
ACH-000227,-0.09971195480810001
ACH-000228,-0.215770052644
ACH-000231,-0.49054233757
ACH-000232,-0.29765668637
ACH-000233,-0.157477752266
ACH-000234,-0.136594784321
ACH-000235,-0.0984126595087
ACH-000237,-0.21476049853100002
ACH-000238,-0.44851364568700003
ACH-000243,-0.22936374815299998
ACH-000244,-0.404960659261
ACH-000246,-0.147864641073
ACH-000248,-0.233182455737
ACH-000250,-0.115638301682
ACH-000251,-0.39884346331799997
ACH-000253,-0.12144120285599999
ACH-000255,-0.205973216095
ACH-000256,-0.43215560721199997
ACH-000257,-0.39717072511999996
ACH-000258,-0.0672593260138
ACH-000259,-0.240808209278
ACH-000260,-0.21172050225800002
ACH-000261,-0.3044095838
ACH-000262,-0.027642640661900003
ACH-000263,-0.590924093052
ACH-000264,-0.490190199649
ACH-000265,-0.407794442916
ACH-000266,-0.201555123138
ACH-000272,-0.06258723509940001
ACH-000273,-0.21632605525100002
ACH-000274,-0.29336946168
ACH-000277,-0.436575477525
ACH-000278,-0.248038402505
ACH-000279,-0.259417523973
ACH-000280,-0.357068318328
ACH-000281,-0.129416449549
ACH-000288,-0.18637294278
ACH-000291,-0.0873646379819
ACH-000293,-0.211234341514
ACH-000294,-0.0570346190125
ACH-000295,0.025029523081
ACH-000296,-0.347937777017
ACH-000302,-0.40105383526
ACH-000304,-0.403128618734
ACH-000307,-0.119912348236
ACH-000308,-0.20328803583000002
ACH-000310,-0.11617232304300001
ACH-000311,0.06304013439209999
ACH-000312,-0.459618380609
ACH-000315,-0.223111591968
ACH-000316,-0.0816174863781
ACH-000317,0.1311098533
ACH-000318,-0.274100881784
ACH-000319,-0.439141993135
ACH-000320,-0.307372761063
ACH-000322,-0.320534442437
ACH-000323,-0.25090276379
ACH-000324,-0.0307131216994
ACH-000329,-0.140274866264
ACH-000330,-0.176044240103
ACH-000331,-0.190695369389
ACH-000332,-0.302025755229
ACH-000334,-0.115384932668
ACH-000335,-0.36356355794
ACH-000336,0.0642740744178
ACH-000337,-0.594913933872
ACH-000339,-0.264636526609
ACH-000341,-0.309868882385
ACH-000348,-0.45260067287100003
ACH-000350,0.006547099440500001
ACH-000352,-0.153463703707
ACH-000356,-0.324429600363
ACH-000361,-0.250323368916
ACH-000362,-0.18166384678800002
ACH-000363,-0.134417259974
ACH-000364,-0.207448490122
ACH-000365,-0.21462936322
ACH-000366,-0.29242474487500003
ACH-000368,-0.289093596249
ACH-000374,-0.013229960107200001
ACH-000375,-0.29611931303800004
ACH-000376,-0.315886648655
ACH-000381,-0.108301172158
ACH-000383,-0.213934559525
ACH-000387,-0.143839773902
ACH-000389,-0.271546341009
ACH-000390,-0.311701511263
ACH-000393,-0.347945516488
ACH-000395,-0.339997392917
ACH-000397,-0.46934405764700005
ACH-000401,-0.212056004521
ACH-000402,-0.143405376755
ACH-000403,-0.268738102723
ACH-000404,-0.125673017882
ACH-000406,-0.201686169175
ACH-000407,-0.390931174745
ACH-000408,-0.179608415696
ACH-000410,-0.254679497912
ACH-000411,-0.11921355456700002
ACH-000414,-0.209391799558
ACH-000415,-0.297353782286
ACH-000416,-0.183024132693
ACH-000420,-0.358515898352
ACH-000421,-0.262662401968
ACH-000424,-0.18479368278299999
ACH-000425,-0.233917190942
ACH-000426,-0.379346280234
ACH-000427,-0.139673444229
ACH-000433,-0.374954453821
ACH-000436,-0.160848340905
ACH-000444,-0.38321351340099996
ACH-000445,-0.429652108284
ACH-000448,-0.378635559154
ACH-000450,-0.157643462368
ACH-000452,-0.182425165831
ACH-000454,-0.376816302615
ACH-000458,-0.20672923359099998
ACH-000459,-0.34016122975100005
ACH-000460,-0.138149498466
ACH-000461,-0.415887078777
ACH-000463,-0.233566705416
ACH-000464,-0.42222962383
ACH-000466,-0.232490704772
ACH-000467,-0.175306194597
ACH-000468,-0.297374743202
ACH-000469,-0.145032629018
ACH-000470,-0.0813310732728
ACH-000471,-0.189300059601
ACH-000472,-0.16701640598099998
ACH-000473,-0.30183851933600003
ACH-000475,-0.301923853676
ACH-000476,-0.006796431623919999
ACH-000477,-0.033943439229
ACH-000480,-0.318008542212
ACH-000481,-0.10291132837000001
ACH-000483,-0.29439763587400003
ACH-000484,-0.247180096101
ACH-000485,-0.307468118415
ACH-000486,-0.453072373579
ACH-000487,-0.0377703225439
ACH-000488,-0.26011655427499997
ACH-000490,-0.330046792195
ACH-000491,-0.3947191488699999
ACH-000495,-0.0443081310414
ACH-000496,-0.216643085173
ACH-000499,-0.0036035057143100004
ACH-000500,-0.45013679822700003
ACH-000502,-0.272450584911
ACH-000503,-0.439888184428
ACH-000505,-0.11452727557
ACH-000507,-0.121253740676
ACH-000510,-0.22003751923
ACH-000511,-0.380839382468
ACH-000512,-0.0650869328699
ACH-000516,-0.216685111071
ACH-000517,-0.46491701155799997
ACH-000518,-0.212030023292
ACH-000520,-0.315690756163
ACH-000521,-0.128739365599
ACH-000522,-0.0672562068844
ACH-000524,-0.310652696294
ACH-000527,-0.127628860518
ACH-000528,-0.310339766294
ACH-000537,-0.17344333937800002
ACH-000541,-0.189520892534
ACH-000542,-0.08357485147049999
ACH-000544,-0.028530134048799997
ACH-000545,-0.012941284764399999
ACH-000547,-0.19886719790600002
ACH-000548,-0.328413851511
ACH-000549,-0.194149253772
ACH-000550,-0.233431722168
ACH-000552,-0.24310602644
ACH-000556,-0.405300364602
ACH-000557,-0.266764891274
ACH-000570,-0.470533719523
ACH-000571,-0.223497139573
ACH-000573,-0.213202035137
ACH-000576,-0.126310254416
ACH-000580,-0.446827755026
ACH-000584,-0.29978457471000003
ACH-000585,-0.0644885952189
ACH-000588,-0.0834815342843
ACH-000589,-0.12900646591499998
ACH-000591,-0.36913922349100003
ACH-000593,-0.0928525106744
ACH-000600,-0.209676024648
ACH-000601,-0.359804137262
ACH-000604,-0.42979538832599995
ACH-000605,-0.163198330061
ACH-000606,-0.343326401377
ACH-000608,-0.313877873155
ACH-000614,0.13458523824100002
ACH-000616,-0.412241820441
ACH-000618,-0.234672250462
ACH-000619,-0.183153964222
ACH-000620,-0.07408643724160001
ACH-000621,-0.5175072555820001
ACH-000622,-0.294828227924
ACH-000623,-0.401011304467
ACH-000624,-0.147303685766
ACH-000627,-0.315228280608
ACH-000630,-0.305981806466
ACH-000632,-0.265487217751
ACH-000633,-0.473977431637
ACH-000637,-0.356430067134
ACH-000638,-0.121748305895
ACH-000646,-0.24154154507199999
ACH-000647,-0.41931244311099997
ACH-000648,-0.30170706901
ACH-000649,-0.191637849474
ACH-000651,-0.312368241325
ACH-000652,-0.193048911061
ACH-000653,-0.15539408555
ACH-000657,-0.226635600427
ACH-000658,-0.11083385078400002
ACH-000661,0.11110779177999999
ACH-000662,-0.0542509041634
ACH-000663,-0.220172594543
ACH-000665,-0.545687477161
ACH-000671,-0.244257814493
ACH-000673,-0.25798614854400004
ACH-000676,-0.203405043792
ACH-000677,-0.289739939417
ACH-000681,-0.104234187775
ACH-000682,-0.22061010167800002
ACH-000683,-0.151122054245
ACH-000684,-0.129540293847
ACH-000688,-0.491074925916
ACH-000693,-0.23469945808000003
ACH-000694,-0.383111626354
ACH-000695,0.141323038139
ACH-000696,-0.12131359207299999
ACH-000697,0.0611645683872
ACH-000699,-0.0861492185241
ACH-000701,-0.296170417345
ACH-000706,-0.503826595035
ACH-000711,-0.231164357018
ACH-000713,-0.051205318673300006
ACH-000714,-0.243707876054
ACH-000718,-0.38117040829800003
ACH-000720,-0.268756402489
ACH-000721,-0.332126039948
ACH-000724,-0.513689684458
ACH-000725,-0.10385461702500001
ACH-000732,-0.442787766457
ACH-000734,-0.227999560035
ACH-000735,-0.518643988961
ACH-000736,-0.081404648908
ACH-000738,-0.04575896821409999
ACH-000746,-0.186791444027
ACH-000747,-0.317716025475
ACH-000748,-0.359652485511
ACH-000753,-0.23254733494600002
ACH-000756,-0.525353735214
ACH-000757,-0.513104249203
ACH-000758,-0.617759172664
ACH-000760,-0.36507007581
ACH-000763,-0.0315294938956
ACH-000764,-0.120561837535
ACH-000765,-0.11134620210999999
ACH-000766,-0.19332638756200002
ACH-000767,-0.0556442910135
ACH-000768,-0.277752099174
ACH-000769,-0.127191726994
ACH-000770,-0.317973211845
ACH-000771,-0.258951704817
ACH-000773,-0.216951846186
ACH-000776,-0.647752930296
ACH-000777,-0.22611792583
ACH-000778,-0.492426136495
ACH-000781,-0.26144576446
ACH-000782,-0.343911844357
ACH-000783,-0.0973480413996
ACH-000784,-0.20975177461
ACH-000785,0.020194173931499998
ACH-000787,-0.5066964822460001
ACH-000788,-0.340020889771
ACH-000791,-0.289994393751
ACH-000792,-0.120871308128
ACH-000794,-0.275421020136
ACH-000796,-0.00110432927706
ACH-000799,-0.517265556505
ACH-000800,-0.22547540051800002
ACH-000802,-0.283989490075
ACH-000804,-0.17698570344999998
ACH-000805,-0.5115971601129999
ACH-000809,-0.559163634002
ACH-000810,-0.14180924580499998
ACH-000811,-0.12331813604599999
ACH-000817,-0.164642533325
ACH-000819,-0.384813367369
ACH-000820,-0.0821248676658
ACH-000821,-0.184760814005
ACH-000822,-0.08392488415930001
ACH-000823,-0.350958931221
ACH-000824,-0.0416673956677
ACH-000827,-0.341931823492
ACH-000829,-0.20208688622999998
ACH-000831,-0.49473075293700003
ACH-000832,-0.371757185147
ACH-000833,-0.111461859214
ACH-000834,-0.155206266201
ACH-000835,-0.111317997107
ACH-000836,-0.341825193553
ACH-000837,-0.325346174227
ACH-000838,-0.372149369912
ACH-000839,-0.6360991137740001
ACH-000840,-0.435606760805
ACH-000841,-0.31367042894999997
ACH-000843,-0.381631737691
ACH-000846,-0.5198167698139999
ACH-000847,-0.33776401593500005
ACH-000848,-0.09242988812580001
ACH-000849,0.00836384903034
ACH-000851,-0.24235508435699998
ACH-000855,-0.21928359677099998
ACH-000856,-0.476616805944
ACH-000858,-0.44013361011600005
ACH-000859,-0.07767391680760001
ACH-000861,-0.14144558990599998
ACH-000862,-0.10697111976
ACH-000865,-0.12477749310599999
ACH-000866,-0.21477252572099997
ACH-000867,-0.172113680198
ACH-000869,-0.12070126503699999
ACH-000872,-0.18262207156500002
ACH-000873,0.0296877618337
ACH-000876,-0.315544178077
ACH-000878,-0.222068593196
ACH-000880,-0.357182341158
ACH-000881,-0.193929712588
ACH-000882,-0.0637452373165
ACH-000884,-0.23028332343400001
ACH-000885,-0.34600508022
ACH-000887,-0.491748902653
ACH-000888,-0.09003290153660001
ACH-000889,-0.226459227029
ACH-000890,-0.36866214539399994
ACH-000896,-0.306926640089
ACH-000898,-0.644902835773
ACH-000900,-0.432988272946
ACH-000901,-0.596870303101
ACH-000905,-0.0162553087721
ACH-000906,-0.268324050209
ACH-000907,-0.21001641251800002
ACH-000910,-0.156576987725
ACH-000911,-0.32084045402600003
ACH-000912,-0.38304951846900004
ACH-000913,-0.0118630649921
