,SLC35G1 (159371)
ACH-000004,-0.380527555307
ACH-000007,-0.0155263481178
ACH-000009,-0.206224533825
ACH-000011,-0.290565867997
ACH-000012,-0.200037939193
ACH-000013,-0.0486445293951
ACH-000014,-0.172052327599
ACH-000015,-0.168525085077
ACH-000017,-0.16986104377099998
ACH-000018,-0.26479303701699997
ACH-000019,-0.24045975299300001
ACH-000021,-0.12227680005699999
ACH-000022,-0.265273017612
ACH-000025,-0.148253828168
ACH-000028,-0.0584146299668
ACH-000030,-0.123890982512
ACH-000035,-0.303253988453
ACH-000036,-0.32706473611299997
ACH-000037,-0.182983259269
ACH-000039,-0.127646657232
ACH-000040,-0.355162042075
ACH-000041,-0.0882314706281
ACH-000042,-0.09188649351500001
ACH-000045,-0.243235565629
ACH-000047,-0.21503533901799998
ACH-000052,-0.21190898684300002
ACH-000053,-0.195496858543
ACH-000054,-0.23930919943300002
ACH-000055,0.0116898088368
ACH-000060,-0.169097436947
ACH-000067,-0.123988141417
ACH-000070,-0.16612084490999998
ACH-000075,-0.24593024272300001
ACH-000078,-0.107886492599
ACH-000082,-0.263363203743
ACH-000085,-0.241332967258
ACH-000086,-0.416314785572
ACH-000087,-0.222858602227
ACH-000092,-0.0741067297131
ACH-000095,-0.144838641217
ACH-000097,-0.25096155630399997
ACH-000098,-0.282478029151
ACH-000099,-0.161227859654
ACH-000108,-0.238270875619
ACH-000113,-0.196626321593
ACH-000115,-0.314681310602
ACH-000116,-0.121474525287
ACH-000118,-0.08534078052449999
ACH-000120,-0.366988216408
ACH-000123,-0.14770085284099999
ACH-000127,-0.149871886824
ACH-000128,-0.0788137615256
ACH-000132,-0.193110282258
ACH-000133,-0.408316857456
ACH-000137,-0.28688568206500004
ACH-000138,-0.018303193669900002
ACH-000142,-0.326160735187
ACH-000143,-0.19019205736900002
ACH-000146,-0.047540556198
ACH-000148,-0.318206296298
ACH-000150,-0.00667810155339
ACH-000152,-0.159721317653
ACH-000153,0.445273087898
ACH-000159,-0.19546461627599998
ACH-000160,-0.0810092152644
ACH-000163,-0.167860725843
ACH-000167,-0.482887840752
ACH-000168,-0.255836622246
ACH-000169,-0.206872190951
ACH-000178,-0.174903613634
ACH-000182,-0.23424006951499998
ACH-000183,-0.15133457311100001
ACH-000188,-0.0444589210466
ACH-000189,0.038971079436699994
ACH-000190,-0.12433557514799999
ACH-000198,0.020486174473400003
ACH-000204,0.19278259495
ACH-000206,-0.05477700475530001
ACH-000207,-0.125073304385
ACH-000211,-0.00954871260543
ACH-000215,-0.19832679148899998
ACH-000221,-0.207467625619
ACH-000222,0.0709669704789
ACH-000223,-0.054901558922100004
ACH-000226,-0.22699552261999997
ACH-000227,-0.273554472022
ACH-000228,-0.123496545513
ACH-000231,-0.24260625942400002
ACH-000232,-0.259394266882
ACH-000233,-0.09033473362
ACH-000234,-0.160305503741
ACH-000235,-0.0160544309947
ACH-000237,-0.207114330829
ACH-000238,-0.023244161702
ACH-000243,-0.0988748807176
ACH-000244,-0.115755699285
ACH-000246,0.022683351166
ACH-000248,-0.157582352086
ACH-000250,-0.251279103548
ACH-000251,-0.118939705981
ACH-000253,-0.19878788587299998
ACH-000255,-0.140944788096
ACH-000256,-0.413584915669
ACH-000257,0.0441967291019
ACH-000258,-0.08766438363500001
ACH-000259,0.055778468043099994
ACH-000260,-0.15815376181
ACH-000261,-0.062398832739
ACH-000262,-0.318153646446
ACH-000263,-0.251376166376
ACH-000264,-0.0553824487202
ACH-000265,-0.154486386756
ACH-000266,-0.0650341349455
ACH-000272,-0.104128123544
ACH-000273,-0.282373127356
ACH-000274,-0.11104778289799999
ACH-000277,-0.10282465436899998
ACH-000278,-0.116694417105
ACH-000279,-0.10548579832699999
ACH-000280,-0.25131632811
ACH-000281,-0.0487861773446
ACH-000288,-0.274373582716
ACH-000291,-0.116615590647
ACH-000293,-0.22934901850900002
ACH-000294,-0.223186443666
ACH-000295,0.057327103797800004
ACH-000296,-0.0644481240106
ACH-000302,-0.176433372904
ACH-000304,-0.162345854229
ACH-000307,-0.227228773728
ACH-000308,-0.218749506736
ACH-000310,-0.227181196829
ACH-000311,0.0729088043173
ACH-000312,-0.129227036458
ACH-000315,-0.155514608258
ACH-000316,-0.298684362355
ACH-000317,-0.240863222718
ACH-000318,0.011148563540799999
ACH-000319,-0.432745681823
ACH-000320,-0.39159409326899997
ACH-000322,-0.110582950201
ACH-000323,-0.26541165049000004
ACH-000324,-0.182945298849
ACH-000329,-0.176265031151
ACH-000330,-0.253481455924
ACH-000331,-0.276188936278
ACH-000332,-0.0994882649803
ACH-000334,0.0495832993064
ACH-000335,-0.08896183037489999
ACH-000336,-0.128592898921
ACH-000337,-0.19058939865200003
ACH-000339,0.0201422231889
ACH-000341,-0.351640359161
ACH-000348,-0.113559361264
ACH-000350,-0.0991335783718
ACH-000352,-0.07424089221300001
ACH-000356,-0.22013243407699998
ACH-000361,-0.0988860939332
ACH-000362,-0.138710904992
ACH-000363,-0.0913883071235
ACH-000364,-0.163845502203
ACH-000365,-0.22971187757
ACH-000366,-0.231251259875
ACH-000368,-0.113619026032
ACH-000374,-0.167981792489
ACH-000375,-0.34150058297700003
ACH-000376,0.0237332024991
ACH-000381,-0.305108355903
ACH-000383,-0.20842199910999998
ACH-000387,-0.188754034721
ACH-000389,0.0630401267298
ACH-000390,-0.0743398241626
ACH-000393,-0.165904161469
ACH-000395,-0.39812891623999996
ACH-000397,-0.136746166899
ACH-000401,-0.153563368103
ACH-000402,-0.144184633856
ACH-000403,-0.185460949494
ACH-000404,-0.657143871028
ACH-000406,-0.139591640469
ACH-000407,0.025561634797299997
ACH-000408,-0.231941914239
ACH-000410,-0.094529770344
ACH-000411,-0.169201390953
ACH-000414,-0.186888541296
ACH-000415,-0.45359456708800006
ACH-000416,-0.10846889772099999
ACH-000420,-0.116802909112
ACH-000421,-0.0397250501482
ACH-000424,-0.0913248112266
ACH-000425,-0.220611389598
ACH-000426,-0.28936529560199997
ACH-000427,-0.053151185609800006
ACH-000433,-0.302057154215
ACH-000436,-0.0143670917778
ACH-000444,-0.16852895889000002
ACH-000445,-0.243450512741
ACH-000448,-0.00202711792257
ACH-000450,-0.102357915641
ACH-000452,-0.130797115484
ACH-000454,-0.0868511046978
ACH-000458,-0.373615365087
ACH-000459,-0.141044207302
ACH-000460,-0.152545287383
ACH-000461,0.154092784865
ACH-000463,-0.19222819941
ACH-000464,-0.21888476687
ACH-000466,-0.297504900562
ACH-000467,-0.162137544273
ACH-000468,-0.0964682636222
ACH-000469,-0.176320027732
ACH-000470,0.0201137270774
ACH-000471,-0.162392681932
ACH-000472,-0.144792675156
ACH-000473,-0.0194879176853
ACH-000475,-0.134642220851
ACH-000476,-0.107809518416
ACH-000477,0.124987990629
ACH-000480,0.051033901101699995
ACH-000481,-0.206137705729
ACH-000483,-0.281402273911
ACH-000484,-0.09489882529100001
ACH-000485,-0.0796171414952
ACH-000486,-0.189770042729
ACH-000487,-0.017021288380799998
ACH-000488,-0.0399779171811
ACH-000490,-0.18464364796500002
ACH-000491,-0.16618204416500001
ACH-000495,-0.153926696651
ACH-000496,-0.0472261610794
ACH-000499,-0.270371769775
ACH-000500,-0.10869410674499999
ACH-000502,-0.157432881243
ACH-000503,-0.208807526736
ACH-000505,-0.1649560101
ACH-000507,-0.21572838580200002
ACH-000510,-0.256152229991
ACH-000511,-0.0602408177131
ACH-000512,-0.307958163367
ACH-000516,-0.135268896636
ACH-000517,-0.08385290418319999
ACH-000518,-0.13557317287999998
ACH-000520,-0.133157835867
ACH-000521,-0.147160620225
ACH-000522,-0.0626742025419
ACH-000524,-0.154656844262
ACH-000527,-0.19889157647999997
ACH-000528,-0.135810528889
ACH-000537,-0.08975681197489999
ACH-000541,-0.053695872373000005
ACH-000542,-0.18648270225900002
ACH-000544,-0.11915050902799999
ACH-000545,-0.26771391778000003
ACH-000547,0.128858275426
ACH-000548,-0.182044748237
ACH-000549,-0.18816037484
ACH-000550,-0.202811245982
ACH-000552,-0.0666695103962
ACH-000556,-0.280147177261
ACH-000557,-0.399502580942
ACH-000570,-0.308001579406
ACH-000571,-0.146261443692
ACH-000573,-0.17410725589
ACH-000576,-0.09483695178089999
ACH-000580,-0.353336042877
ACH-000584,-0.0351323248817
ACH-000585,-0.133672845806
ACH-000588,-0.0652943832131
ACH-000589,-0.0767479762349
ACH-000591,-0.088286203428
ACH-000593,-0.113752710953
ACH-000600,-0.08157373740669999
ACH-000601,-0.0914332000629
ACH-000604,-0.45831634694799994
ACH-000605,-0.09604038171039998
ACH-000606,-0.215750231453
ACH-000608,-0.05391757741809999
ACH-000614,-0.17748252299000003
ACH-000616,-0.30840278893899997
ACH-000618,-0.208845501132
ACH-000619,-0.0349649257043
ACH-000620,-0.08903021480000001
ACH-000621,-0.158311263913
ACH-000622,-0.190230417863
ACH-000623,-0.35026121383599995
ACH-000624,-0.151091046006
ACH-000627,-0.0214867362257
ACH-000630,-0.13162214292000002
ACH-000632,-0.0788893215833
ACH-000633,-0.017322422625
ACH-000637,-0.0991435911175
ACH-000638,-0.280483625092
ACH-000646,-0.200857933169
ACH-000647,-0.271415886285
ACH-000648,-0.107766031118
ACH-000649,-0.24039754838799998
ACH-000651,-0.21709969081500002
ACH-000652,0.186323236024
ACH-000653,-0.17792724547299998
ACH-000657,-0.207529729288
ACH-000658,-0.115064677369
ACH-000661,-0.163544858365
ACH-000662,0.00968817945458
ACH-000663,-0.24447386501200002
ACH-000665,-0.14665503762499998
ACH-000671,-0.242672693843
ACH-000673,-0.284772570936
ACH-000676,-0.165421883016
ACH-000677,-0.211869102167
ACH-000681,-0.207300082259
ACH-000682,-0.195593335661
ACH-000683,-0.213521448516
ACH-000684,-0.32612652183699997
ACH-000688,0.0325336073739
ACH-000693,-0.253446461852
ACH-000694,-0.153892316849
ACH-000695,-0.0188583218521
ACH-000696,-0.225788697295
ACH-000697,-0.344803076458
ACH-000699,-0.08282630688369999
ACH-000701,-0.297418798061
ACH-000706,-0.200283397442
ACH-000711,-0.180726077973
ACH-000713,-0.0302507336533
ACH-000714,-0.245570709675
ACH-000718,-0.20940436917599997
ACH-000720,-0.11657341115999999
ACH-000721,-0.23904181381499998
ACH-000724,-0.0673469975739
ACH-000725,-0.0268847411035
ACH-000732,-0.438743061043
ACH-000734,-0.13386649319900001
ACH-000735,-0.136417109741
ACH-000736,-0.26553778603
ACH-000738,-0.147646913089
ACH-000746,0.0512609429717
ACH-000747,-0.324621595301
ACH-000748,-0.188473039989
ACH-000753,-0.131236810233
ACH-000756,-0.153160838702
ACH-000757,-0.0379644855855
ACH-000758,-0.10659100670499999
ACH-000760,-0.285326851958
ACH-000763,-0.163145359417
ACH-000764,-0.154247800031
ACH-000765,-0.00489376402947
ACH-000766,-0.0998362464714
ACH-000767,-0.0523549285458
ACH-000768,-0.144255005311
ACH-000769,-0.099326928999
ACH-000770,-0.135917100544
ACH-000771,-0.0006462646223400001
ACH-000773,0.118988138491
ACH-000776,-0.163293460503
ACH-000777,-0.194603005121
ACH-000778,-0.360889887068
ACH-000781,-0.201199982999
