,SNF8 (11267)
ACH-000638,-0.89841298787
ACH-000646,-1.20876228259
ACH-000647,-1.09177513765
ACH-000648,-0.5293924605899999
ACH-000649,-0.9654592597380001
ACH-000651,-0.8906847480299999
ACH-000652,-1.29082299549
ACH-000653,-0.895534715152
ACH-000657,-1.0360895617499999
ACH-000658,-0.947720110993
ACH-000661,-0.96503369921
ACH-000662,-1.7419459395599997
ACH-000663,-0.788672085842
ACH-000665,-0.991272389894
ACH-000671,-0.8446566805589999
ACH-000673,-1.07132977533
ACH-000676,-0.9783451224690001
ACH-000677,-0.404439540211
ACH-000681,-0.8929356039830001
ACH-000682,-1.14101723283
ACH-000683,-0.82006197696
ACH-000684,-1.17560451313
ACH-000688,-1.3139370351000002
ACH-000693,-0.846542736105
ACH-000694,-0.775387220509
ACH-000695,-0.7148135554009999
ACH-000696,-0.9324900784289999
ACH-000697,-0.983621157673
ACH-000699,-1.2800074460600002
ACH-000701,-0.348008892287
ACH-000706,-0.767793948273
ACH-000711,-1.0470724155600002
ACH-000713,-1.23251647998
ACH-000714,-0.933023731527
ACH-000718,-1.42039355715
ACH-000720,-1.20644544521
ACH-000721,-1.16101255293
ACH-000724,-0.747599778519
ACH-000725,-0.831575473388
ACH-000732,-0.869573735767
ACH-000734,-0.964038073087
ACH-000735,-1.09067084453
ACH-000736,-1.00207975189
ACH-000738,-0.866395161128
ACH-000746,-0.875769701586
ACH-000747,-0.971861874278
ACH-000748,-0.8646025156
ACH-000753,-0.9035646927850001
ACH-000756,-0.6872031797149999
ACH-000757,-0.915305863168
ACH-000758,-0.7005260057680001
ACH-000760,-0.706671978002
ACH-000763,-0.823389163423
ACH-000764,-1.0
ACH-000765,-1.1226369585
ACH-000766,-0.987021355143
ACH-000767,-0.774212880901
ACH-000768,-0.9386509352969999
ACH-000769,-1.03832268224
ACH-000770,-1.0281537190899999
ACH-000771,-0.774319775985
ACH-000773,-0.9482380670620001
ACH-000776,-1.03286320397
ACH-000777,-0.95766063127
ACH-000778,-0.7830971201450001
ACH-000781,-0.976653872218
ACH-000782,-0.8710381389290001
ACH-000783,-1.21689159415
ACH-000784,-0.956315753584
ACH-000785,-1.0
ACH-000787,-0.991803345306
ACH-000788,-1.05275844429
ACH-000791,-1.11724971541
ACH-000792,-0.858302961389
ACH-000794,-1.01142822322
ACH-000796,-1.08929542104
ACH-000799,-0.834183075393
ACH-000800,-0.72699955984
ACH-000802,-0.787097698035
ACH-000804,-1.2403616915200002
ACH-000805,-0.84630940499
ACH-000809,-0.919720138927
ACH-000810,-1.17338672991
ACH-000811,-1.0228547282
ACH-000817,-0.887446959716
ACH-000819,-0.929050319316
ACH-000820,-0.889480703229
ACH-000821,-0.835458148521
ACH-000822,-1.5050645582299997
ACH-000823,-0.938455051593
ACH-000824,-1.18093890213
ACH-000827,-1.1178291416600001
ACH-000829,-1.17852364221
ACH-000831,-0.745979767943
ACH-000832,-1.01820347066
ACH-000833,-0.80942313066
ACH-000834,-1.02879305753
ACH-000835,-0.810199824553
ACH-000836,-1.06813846207
ACH-000837,-1.00683473034
ACH-000838,-0.99721117759
ACH-000839,-1.02968006785
ACH-000840,-1.1492360419
ACH-000841,-1.09582446693
ACH-000843,-0.8839753884970001
ACH-000846,-1.02424843792
ACH-000847,-0.980471044887
ACH-000848,-0.980982220189
ACH-000849,-0.8642701194310001
ACH-000851,-1.37817999361
ACH-000855,-0.93022914802
ACH-000856,-1.10816402341
ACH-000858,-0.9295815446879999
ACH-000859,-1.37991354308
ACH-000861,-0.8230039817370001
ACH-000862,-0.9389752230830001
ACH-000865,-0.811140854144
ACH-000866,-0.843555705334
ACH-000867,-0.998833659059
ACH-000869,-0.877594780362
ACH-000872,-0.676079163836
ACH-000873,-1.22312793222
ACH-000876,-1.32032874487
ACH-000878,-1.1994855345
ACH-000880,-1.0779900870799999
ACH-000881,-1.12015810026
ACH-000882,-0.673941060139
ACH-000884,-0.8885918831180001
ACH-000885,-0.9758744027399999
ACH-000887,-1.05230344588
ACH-000888,-1.06278973351
ACH-000889,-0.800626905299
ACH-000890,-1.2351437946
ACH-000896,-0.781828335795
ACH-000898,-0.9370973627600001
ACH-000900,-1.01420368527
ACH-000901,-1.04114178709
ACH-000905,-0.8936623419480001
ACH-000906,-0.9629402525949999
ACH-000907,-1.0683877479000001
ACH-000910,-1.02737436108
ACH-000911,-1.01672405661
ACH-000912,-0.8079350951450001
ACH-000913,-0.976002782577
ACH-000915,-1.03272770377
ACH-000916,-1.86182957101
ACH-000917,-1.0232517453
ACH-000921,-0.902534767993
ACH-000924,-0.921965768635
ACH-000926,-1.06321588813
ACH-000928,-0.917647439389
ACH-000929,-0.611096450523
ACH-000932,-0.913390162059
ACH-000935,-0.903509486637
ACH-000936,-1.13135825744
ACH-000937,-0.894321662203
ACH-000938,-0.878067135749
ACH-000939,-1.1658122788299998
ACH-000941,-1.1508196893
ACH-000943,-0.981838023326
ACH-000946,-0.917107605432
ACH-000947,-0.894850067838
ACH-000948,-0.875099655142
ACH-000950,-1.3737936598700002
ACH-000953,-1.0252981863
ACH-000957,-0.989735673551
ACH-000958,-0.9821563693970001
ACH-000960,-0.834009644639
ACH-000963,-0.788197291744
ACH-000968,-0.639941054104
ACH-000969,-1.1979062049
ACH-000973,-1.09188907205
ACH-000974,-1.05671398701
ACH-000975,-1.02224289823
ACH-000976,-0.90575305315
ACH-000978,-0.416063926528
ACH-000980,-0.615747070882
ACH-000984,-1.14846447888
ACH-000986,-1.1366265557200002
ACH-000988,-0.9414656208650001
ACH-000993,-0.72632691962
ACH-000994,-1.1171868556
ACH-000996,-0.9473917489929999
ACH-001001,-1.11141254418
ACH-001020,-1.05704309782
ACH-001028,-0.99668350903
ACH-001031,-0.9235174288060001
ACH-001038,-1.15224036676
ACH-001048,-0.878948437375
ACH-001050,-0.905415604384
ACH-001053,-0.7854623786839999
ACH-001054,-0.8972007015960001
ACH-001061,-0.923577527832
ACH-001067,-1.0183665824500001
ACH-001075,-0.931745643611
ACH-001096,-0.859444348324
ACH-001128,-1.29665945589
ACH-001134,-0.99887605358
ACH-001151,-1.17286245566
ACH-001163,-1.3765998960899999
ACH-001164,-0.801861110774
ACH-001173,-0.938740116439
ACH-001183,-0.932650770636
ACH-001184,-0.709863833293
ACH-001190,-1.2078834862899999
ACH-001192,-0.902588155442
ACH-001193,-1.3396417514
ACH-001196,-0.813294290015
ACH-001197,-1.04971650404
ACH-001205,-1.1525650272299999
ACH-001211,-0.81145772743
ACH-001212,-0.835400961789
ACH-001228,-0.987953832975
ACH-001232,-1.11829655346
ACH-001239,-0.9190074580580001
ACH-001274,-0.721740261066
ACH-001275,-0.722165411814
ACH-001277,-1.0981342003299999
ACH-001278,-0.8569891081659999
ACH-001280,-0.7617905545
ACH-001283,-0.848517533759
ACH-001289,-1.03627974109
ACH-001295,-1.00176079131
ACH-001300,-0.908823221653
ACH-001301,-1.04237821522
ACH-001302,-0.8197294097050001
ACH-001303,-1.24943885267
ACH-001306,-1.0964784967799999
ACH-001318,-1.12381652951
ACH-001322,-0.886456852032
ACH-001328,-1.04761169569
ACH-001332,-0.869871441797
ACH-001333,-1.0084321897700002
ACH-001336,-1.13811284652
ACH-001340,-0.837735941517
ACH-001346,-1.06106313849
ACH-001353,-1.0853828760600002
ACH-001354,-0.843144073756
ACH-001367,-1.14713721425
ACH-001368,-0.795697086247
ACH-001374,-1.05322675709
ACH-001375,-1.12628473624
ACH-001377,-0.895756317333
ACH-001380,-1.0
ACH-001391,-1.20332116945
ACH-001407,-0.953031973546
ACH-001408,-0.932610630271
ACH-001413,-0.853601924441
ACH-001430,-1.25995847441
ACH-001431,-1.06946901208
ACH-001450,-1.24597635909
ACH-001496,-0.971461861388
ACH-001500,-1.01653455766
ACH-001521,-0.943836585637
ACH-001523,-1.0281964884
ACH-001532,-0.94138542904
ACH-001536,-0.849537044474
ACH-001550,-0.9133802310570001
ACH-001552,-1.12311654995
ACH-001554,-0.998132801395
ACH-001645,-0.7327328445469999
ACH-001654,-0.8237155840829999
ACH-001715,-1.0
ACH-001735,-0.95826141169
ACH-001736,-0.7737620025499999
ACH-001737,-1.40696013697
ACH-001740,-0.750321121348
ACH-001745,-0.907249539357
ACH-001750,-0.8089917256170001
ACH-001765,-1.0690504189899999
ACH-001956,-0.9725551782709999
ACH-001957,-1.03957192532
