,MERTK (10461)
ACH-000160,-0.08399576880750001
ACH-000163,-0.181499311899
ACH-000167,-0.0305841396331
ACH-000168,-0.0599870722404
ACH-000169,-0.102655012478
ACH-000178,-0.257637282089
ACH-000182,-0.18775650756200002
ACH-000183,-0.0916334571579
ACH-000188,-0.183097466239
ACH-000189,0.29022364134399997
ACH-000190,-0.0576278698981
ACH-000198,-0.0980081414277
ACH-000204,-0.412596979501
ACH-000206,-0.0103403842702
ACH-000207,-0.47487682181699997
ACH-000211,-0.142662424858
ACH-000215,-0.200479930995
ACH-000221,-0.196815048977
ACH-000222,-0.323585848686
ACH-000223,-0.135819146265
ACH-000226,-0.247652265209
ACH-000227,-0.618625123828
ACH-000228,-0.27020699392299996
ACH-000231,-0.20904749123100003
ACH-000232,-0.09975813580880001
ACH-000233,0.0155099155901
ACH-000234,-0.323981948143
ACH-000235,-0.0843550443197
ACH-000237,7.57752459143e-05
ACH-000238,-0.217462247454
ACH-000243,-0.140471685048
ACH-000244,-0.0363890075237
ACH-000246,-0.09393000434530001
ACH-000248,-0.125448641055
ACH-000250,-0.11234744760500001
ACH-000251,-0.152669520546
ACH-000253,0.0185729751629
ACH-000255,-0.283231651614
ACH-000256,-0.218152970004
ACH-000257,-0.071772090836
ACH-000258,-0.029071239777799997
ACH-000259,-0.15757016611
ACH-000260,-0.008460399912140001
ACH-000261,-0.056538267321499996
ACH-000262,-0.25148436516399997
ACH-000263,0.11705461223500001
ACH-000264,-0.046500310825500005
ACH-000265,-0.0568760414289
ACH-000266,-0.043395390336499993
ACH-000272,-0.21743120819000003
ACH-000273,0.0209089730305
ACH-000274,-0.162458682402
ACH-000277,-0.052945018359
ACH-000278,-0.055943153620499994
ACH-000279,-0.104138687049
ACH-000280,0.015181712266599999
ACH-000281,-0.13482869324400001
ACH-000288,-0.165995733378
ACH-000291,-0.124582327696
ACH-000293,0.0495538500889
ACH-000294,0.176692023295
ACH-000295,0.0637659744933
ACH-000296,-0.282183693732
ACH-000302,-0.17101651359900003
ACH-000304,0.0612034812406
ACH-000307,-0.18146621314800002
ACH-000308,-0.143968823528
ACH-000310,-0.247747998201
ACH-000311,0.055139519176900006
ACH-000312,-0.142606962674
ACH-000315,-0.135827981288
ACH-000316,-0.2127335384
ACH-000317,-0.14563179264
ACH-000318,-0.184235961008
ACH-000319,-0.0384948679014
ACH-000320,-0.209883081666
ACH-000322,-0.404622033905
ACH-000323,-0.0531821898314
ACH-000324,-0.178286358638
ACH-000329,-0.22431375514899998
ACH-000330,-0.0582418905664
ACH-000331,-0.29013211430999997
ACH-000332,-0.0732178220172
ACH-000334,0.175822096509
ACH-000335,-0.213057963675
ACH-000336,0.008244747017260001
ACH-000337,-0.28546254585999997
ACH-000339,-0.211158393978
ACH-000341,-0.220149852323
ACH-000348,-0.0150371179339
ACH-000350,0.103193496181
ACH-000352,-0.04746067501569999
ACH-000356,-0.212620168143
ACH-000361,-0.276879377231
ACH-000362,-0.046128899373
ACH-000363,-0.0331385231598
ACH-000364,-0.40403988306500005
ACH-000365,-0.12067299436699999
ACH-000366,-0.353279969384
ACH-000368,-0.253021993474
ACH-000374,-0.18677496311900002
ACH-000375,0.048808969294099995
ACH-000376,-0.265343070868
ACH-000381,-0.187735363977
ACH-000383,-0.026319698945400004
ACH-000387,-0.312950478224
ACH-000389,0.07841783791
ACH-000390,-0.123898744114
ACH-000393,-0.173064954598
ACH-000395,-0.058868207477699996
ACH-000397,-0.08609357114769998
ACH-000401,0.0586305009796
ACH-000402,-0.12882037469799998
ACH-000403,0.038347969761199995
ACH-000404,-0.213527833951
ACH-000406,-0.147714308268
ACH-000407,-0.294518339954
ACH-000408,0.08941747914999999
ACH-000410,-0.105350971354
ACH-000411,-0.07849635090769999
ACH-000414,-0.108879802205
ACH-000415,-0.268953385268
ACH-000416,-0.102987907749
ACH-000420,-0.145189964853
ACH-000421,0.0150339796808
ACH-000424,-0.4316540348100001
ACH-000425,-0.15364129776
ACH-000426,-0.106058336107
ACH-000427,-0.168579860732
ACH-000433,-0.239987138281
ACH-000436,0.08462373495089999
ACH-000444,-0.155888730202
ACH-000445,-0.35219838534000003
ACH-000448,-0.013744979046
ACH-000450,-0.354636474968
ACH-000452,-0.0502887274438
ACH-000454,-0.130615432829
ACH-000458,-0.183497330264
ACH-000459,0.08139268658769999
ACH-000460,-0.16161438502800002
ACH-000461,-0.0634192108118
ACH-000463,-0.258872803165
ACH-000464,-0.144759090453
ACH-000466,-0.0576635491237
ACH-000467,-0.0517125841655
ACH-000468,-0.291032776753
ACH-000469,-0.0389278306888
ACH-000470,-0.0620944252085
ACH-000471,-0.252792985796
ACH-000472,-0.16992518553199998
ACH-000473,-0.0697651407254
ACH-000475,-0.149652734785
ACH-000476,0.045141898771
ACH-000477,0.08501059026889998
ACH-000480,-0.0609295116551
ACH-000481,-0.186352930731
ACH-000483,-0.0562060859497
ACH-000484,-0.054500036449600005
ACH-000485,-0.28911003768000004
ACH-000486,-0.0330112639724
ACH-000487,-0.746798919904
ACH-000488,-0.041324432853699994
ACH-000490,-0.0593265152317
ACH-000491,-0.266555794394
ACH-000495,0.0704679560597
ACH-000496,-0.328645790763
ACH-000499,-0.007590736564890001
ACH-000500,0.0598557183851
ACH-000502,-0.16205271776799998
ACH-000503,-0.29956541220800004
ACH-000505,-0.239635585324
ACH-000507,-0.0486753839074
ACH-000510,-0.296771908749
ACH-000511,0.0528251476583
ACH-000512,0.200214908171
ACH-000516,-0.22886436828200002
ACH-000517,-0.107988472381
ACH-000518,-0.10384932124299999
ACH-000520,-0.246881506484
ACH-000521,-0.283205721928
ACH-000522,-0.140964569467
ACH-000524,-0.0231921040404
ACH-000527,-0.0825458638384
ACH-000528,-0.078016063181
ACH-000537,-0.342349787613
ACH-000541,-0.34506519166500005
ACH-000542,0.010220834578899999
ACH-000544,-0.12303127080999998
ACH-000545,-0.268754394981
ACH-000547,-0.129056537575
ACH-000548,-0.221623340852
ACH-000549,-0.30769210713399997
ACH-000550,-0.25968924815
ACH-000552,-0.13701854247099998
ACH-000556,-0.155434917195
ACH-000557,-0.112295406794
ACH-000570,-0.218284437272
ACH-000571,-0.183728649379
ACH-000573,-0.161531736021
ACH-000576,-0.29655518031
ACH-000580,-0.21287961675
ACH-000584,-0.150877974529
ACH-000585,-0.11732028693
ACH-000588,-0.226212286954
ACH-000589,-0.131050205457
ACH-000591,-0.355007013174
ACH-000593,-0.0282932491134
ACH-000600,-0.119820765749
ACH-000601,-0.125100579865
ACH-000604,-0.163325414671
ACH-000605,-0.305429356119
ACH-000606,-0.213093104926
ACH-000608,-0.139934518306
ACH-000614,-0.260642072936
ACH-000616,-0.231253313086
ACH-000618,-0.202326537391
ACH-000619,-0.317257212569
ACH-000620,-0.113262901436
ACH-000621,-0.174850171773
ACH-000622,-0.141699437255
ACH-000623,-0.16269260183599998
ACH-000624,-0.141436097743
ACH-000627,-0.153272627739
ACH-000630,-0.265636583888
ACH-000632,-0.146596776708
ACH-000633,-0.23479389171999998
ACH-000637,-0.229654659671
ACH-000638,-0.0492210606686
ACH-000646,0.226910632347
ACH-000647,-0.126750364932
ACH-000648,-0.39470221380599996
ACH-000649,-0.113583827171
ACH-000651,-0.273669227088
ACH-000652,-0.018298666303599997
ACH-000653,-0.15985497159
ACH-000657,-0.171739995824
ACH-000658,-0.1782184408
ACH-000661,-0.00545098978101
ACH-000662,0.20835146077999997
ACH-000663,-0.170533395933
ACH-000665,-0.16833724993299998
ACH-000671,-0.320410287915
ACH-000673,-0.232624535655
ACH-000676,-0.22404023857500002
ACH-000677,-0.22646210326400001
ACH-000681,-0.00879117325548
ACH-000682,-0.10634912217499999
ACH-000683,-0.18163468765500002
ACH-000684,-0.246210239175
ACH-000688,-0.248703737707
ACH-000693,0.00195342658846
ACH-000694,-0.053275354299300005
ACH-000695,-0.548947769149
ACH-000696,-0.135308293104
ACH-000697,-0.10036612368999999
ACH-000699,-0.31027365476
ACH-000701,-0.226391858008
ACH-000706,-0.21200898777
ACH-000711,-0.220505037885
ACH-000713,-0.208501243767
ACH-000714,-0.250041059074
ACH-000718,-0.157040566961
ACH-000720,-0.11679082989600001
ACH-000721,-0.384990386141
ACH-000724,-0.198443757739
ACH-000725,0.0557505261531
ACH-000732,-0.146276590206
ACH-000734,-0.12449227431500001
ACH-000735,-0.101574738608
ACH-000736,-0.111402187148
ACH-000738,-0.221970989406
ACH-000746,-0.17960520808400002
ACH-000747,-0.2864278753
ACH-000748,-0.0816061957114
ACH-000753,-0.13711491103499998
ACH-000756,0.0013475735013599999
ACH-000757,-0.287274000085
ACH-000758,-0.11110061977399999
ACH-000760,-0.238885984187
ACH-000763,-0.391728988592
ACH-000764,-0.03545235506
ACH-000765,-0.36325592032799997
ACH-000766,-0.219971618752
ACH-000767,-0.11746199110200001
ACH-000768,-0.216732474274
ACH-000769,-0.08738201786800001
ACH-000770,-0.11031720420999998
ACH-000771,-0.165990659632
ACH-000773,0.0987164398088
ACH-000776,0.00884252931441
ACH-000777,-0.08456097188810001
ACH-000778,-0.30483240923
ACH-000781,-0.215365344965
ACH-000782,-0.38037339291
ACH-000783,-0.0448764139435
ACH-000784,-0.0957159092014
ACH-000785,-0.114619584123
ACH-000787,-0.07926796914310001
ACH-000788,-0.05574753569569999
ACH-000791,-0.0490829616798
ACH-000792,-0.198045255986
ACH-000794,0.10885565269200001
ACH-000796,-0.220433879236
ACH-000799,-0.282644354407
ACH-000800,-0.146189414376
ACH-000802,-0.116286842305
ACH-000804,0.109097586706
ACH-000805,-0.128789568538
ACH-000809,-0.10865199775800001
ACH-000810,-0.0143119055046
ACH-000811,-0.049566964776099995
ACH-000817,-0.607156782504
ACH-000819,-0.0119459144938
ACH-000820,0.403934225691
ACH-000821,0.101986024905
ACH-000822,-0.209058609148
ACH-000823,-0.10730742053600001
ACH-000824,-0.0378805359345
ACH-000827,-0.259630050157
ACH-000829,-0.192236475834
ACH-000831,-0.168448896469
ACH-000832,-0.31121395790399997
ACH-000833,-0.166847731081
ACH-000834,-0.166174947935
ACH-000835,-0.170699661099
ACH-000836,-0.136316366668
ACH-000837,-0.183021112703
ACH-000838,-0.044043019179499994
ACH-000839,0.130007684912
ACH-000840,-0.30668482015099996
ACH-000841,-0.257062073204
ACH-000843,-0.204589224405
ACH-000846,0.0652319337517
ACH-000847,-0.12357251034700001
ACH-000848,0.0824698067029
ACH-000849,-0.0897966085158
ACH-000851,-0.39559112494599996
ACH-000855,-0.22444853037700002
ACH-000856,-0.0561438876965
ACH-000858,-0.13719995149800002
ACH-000859,-0.306578453396
ACH-000861,-0.111617600175
ACH-000862,-0.19376805377300002
ACH-000865,-0.217235493774
ACH-000866,-0.052165177437800005
ACH-000867,-0.0386645953411
ACH-000869,-0.272428208411
ACH-000872,-0.14380623085799998
ACH-000873,0.072809378774
ACH-000876,-0.12622093482400001
ACH-000878,-0.056625775112300006
ACH-000880,-0.287624505538
ACH-000881,-0.300816353711
ACH-000882,-0.22161340902499999
ACH-000884,0.0646646814904
ACH-000885,-0.102904635067
ACH-000887,-0.18343432362700002
ACH-000888,-0.00398962328314
ACH-000889,-0.0667691044005
ACH-000890,-0.0621292427862
ACH-000896,-0.152927201242
ACH-000898,0.166515445412
ACH-000900,-0.12532079417
ACH-000901,-0.24743676059
ACH-000905,-0.109516090831
ACH-000906,-0.24826777651
ACH-000907,0.185461424736
ACH-000910,-0.028859150856400003
ACH-000911,-0.209463123088
ACH-000912,-0.205177882699
ACH-000913,-0.249305368187
ACH-000915,-0.1185328245
ACH-000916,-0.29140165774599996
ACH-000917,-0.0373144307067
ACH-000921,-0.368433221835
ACH-000924,-0.120663327073
ACH-000926,-0.114623402585
ACH-000928,-0.40850943893700004
ACH-000929,-0.26611638625100004
ACH-000932,-0.08469503672430001
ACH-000935,-0.46593890617600003
ACH-000936,-0.110158632852
ACH-000937,-0.17104026095400002
ACH-000938,0.031987707505099994
ACH-000939,-0.0795132609991
ACH-000941,-0.36560861911700004
ACH-000943,-0.302491811825
ACH-000946,-0.253735966355
ACH-000947,-0.159479658595
ACH-000948,-0.0808792457751
ACH-000950,-0.08957274710100001
ACH-000953,-0.192282946704
ACH-000957,-0.18506818671300002
ACH-000958,-0.121849270409
ACH-000960,-0.120464048648
ACH-000963,-0.239062238117
ACH-000968,-0.21495729604299998
ACH-000969,-0.047111902154999996
ACH-000973,-0.29375957157
ACH-000974,-0.222798673505
ACH-000975,-0.09011130520369999
ACH-000976,-0.0656572332836
ACH-000978,-0.157256562135
ACH-000980,-0.19253255097199998
ACH-000984,-0.22381849678500002
ACH-000986,0.00692231396275
ACH-000988,-0.250160852684
ACH-000993,-0.224797034576
ACH-000994,-0.192202027566
ACH-000996,-0.389803423998
ACH-001001,-0.20111227725699998
ACH-001020,-0.08085960602539999
ACH-001028,-0.187328939972
ACH-001031,-0.22442186481999998
ACH-001038,-0.23663526272399998
ACH-001048,-0.037291502115
ACH-001050,-0.17606477261700001
ACH-001053,-0.120023029321
ACH-001054,-0.0325797422021
ACH-001061,-0.109732994879
ACH-001067,-0.08405186623410002
ACH-001075,0.050702016883300005
ACH-001096,-0.140350730215
ACH-001128,-0.24776002599599997
ACH-001134,-0.126688616384
ACH-001151,0.028760704176500004
ACH-001163,-0.191356897018
ACH-001164,-0.345584197095
ACH-001173,-0.17578262980700002
ACH-001183,-0.0425500498299
ACH-001184,-0.0786125324253
ACH-001190,-0.334425505506
ACH-001192,-0.24399360119600003
ACH-001193,0.0036095946937199997
ACH-001196,0.0280613212744
ACH-001197,-0.158745874929
ACH-001205,-0.53897796008
ACH-001211,-0.34648545181900003
ACH-001212,-0.0375076864934
ACH-001228,-0.15411078759400001
ACH-001232,-0.120055837647
ACH-001239,-0.166882998788
ACH-001274,-0.23121792621999998
ACH-001275,-0.170859219498
ACH-001277,-0.354915383184
ACH-001278,-0.154794935938
ACH-001280,0.0252252745598
ACH-001283,-0.693757010173
ACH-001289,-0.07631320695010001
ACH-001295,-0.102253099583
ACH-001300,-0.129663402999
ACH-001301,-0.221890869962
ACH-001302,-0.19074356889400002
ACH-001303,-0.380377591642
ACH-001306,-0.235140523637
ACH-001318,-0.320363580628
ACH-001322,-0.0551272206768
ACH-001328,-0.26830953773899996
ACH-001332,0.236312300182
ACH-001333,0.168927587029
ACH-001336,-0.07791606062810001
ACH-001340,-0.22836554200800002
ACH-001346,-0.045908725998400006
ACH-001353,-0.17875712162300003
ACH-001354,0.11688820527899998
ACH-001367,0.195891060004
ACH-001368,-0.19715382816
ACH-001374,-0.7297093361570001
ACH-001375,-0.233349472929
ACH-001377,-0.0637542750253
ACH-001380,-0.08942882666719999
ACH-001391,-0.21186323543699997
ACH-001407,-0.08460984061660001
ACH-001408,-0.129199171605
ACH-001413,-0.0681848170923
ACH-001430,-0.293393915764
ACH-001431,-0.303380039818
ACH-001450,0.105302966549
ACH-001496,-0.032918857810100004
ACH-001500,-0.235441915007
ACH-001521,-0.24517299711100002
ACH-001523,-0.16148911320599998
ACH-001532,-0.181337526433
ACH-001536,-0.11538581717
ACH-001550,-0.0768107387123
ACH-001552,0.0634495223936
ACH-001554,-0.195369225893
ACH-001645,-0.149451519124
ACH-001654,-0.146552905763
ACH-001715,-0.25212653982
ACH-001735,-0.0900378463931
ACH-001736,-0.134669400821
ACH-001737,0.592793816715
ACH-001740,-0.14436146783700002
ACH-001745,0.0035305502061499998
ACH-001750,0.0397015285533
ACH-001765,-0.134574667184
ACH-001956,-0.12130941174799999
ACH-001957,-0.17569986226300002
