,PRKCE (5581)
ACH-000403,-0.327511548406
ACH-000404,-0.165312157732
ACH-000406,-0.034293832932700004
ACH-000407,-0.332717265784
ACH-000408,0.0199093973462
ACH-000410,-0.229271815704
ACH-000411,-0.26700261974100004
ACH-000414,-0.129465049197
ACH-000415,-0.33934790488399996
ACH-000416,-0.208518384553
ACH-000420,-0.268960752616
ACH-000421,-0.172390334679
ACH-000424,-0.406692000086
ACH-000425,0.0397023404705
ACH-000426,-0.07672801978510001
ACH-000427,-0.37437128667099995
ACH-000433,-0.625262300066
ACH-000436,-0.24283666419599997
ACH-000444,-0.047077188503199995
ACH-000445,-0.260173657405
ACH-000448,-0.14588868983699999
ACH-000450,-0.19428361591499999
ACH-000452,-0.24535860995499997
ACH-000454,-0.311849642454
ACH-000458,-0.172011765527
ACH-000459,-0.248019578748
ACH-000460,-0.331517251736
ACH-000461,-0.383636024001
ACH-000463,-0.180902620864
ACH-000464,-0.225414704251
ACH-000466,-0.155840248264
ACH-000467,-0.278372766569
ACH-000468,-0.29140911834600003
ACH-000469,-0.20035147267
ACH-000470,-0.117415945753
ACH-000471,-0.320251282818
ACH-000472,-0.164589887711
ACH-000473,-0.0310029617187
ACH-000475,-0.147356771758
ACH-000476,-0.115125418573
ACH-000477,-0.23854576725200002
ACH-000480,-0.11988526460799999
ACH-000481,-0.011328129776399999
ACH-000483,-0.130029309543
ACH-000484,0.0516156989141
ACH-000485,-0.15845384302
ACH-000486,-0.292806044794
ACH-000487,-0.17770478193300002
ACH-000488,-0.23554890774
ACH-000490,-0.20303810827399998
ACH-000491,-0.143459314759
ACH-000495,-0.372084500639
ACH-000496,-0.34313098002400005
ACH-000499,-0.08139047985430001
ACH-000500,-0.49893290097099996
ACH-000502,-0.413733689071
ACH-000503,-0.258744592432
ACH-000505,-0.151312392782
ACH-000507,-0.184119584129
ACH-000510,-0.126841083166
ACH-000511,-0.3153612896
ACH-000512,-0.484335636606
ACH-000516,-0.156823545764
ACH-000517,-0.352621698032
ACH-000518,-0.170870263765
ACH-000520,-0.0526776730849
ACH-000521,-0.17644223232200001
ACH-000522,-0.07139725378589999
ACH-000524,-0.254508136218
ACH-000527,-0.166228816799
ACH-000528,-0.231448376067
ACH-000537,-0.28942301029
ACH-000541,0.259900071606
ACH-000542,-0.170219510238
ACH-000544,-0.316293708495
ACH-000545,-0.23635711090999997
ACH-000547,-0.16561725757200002
ACH-000548,-0.052051403009
ACH-000549,-0.206195907526
ACH-000550,-0.21404645707699999
ACH-000552,-0.249364588306
ACH-000556,-0.252309763191
ACH-000557,-0.311665518822
ACH-000570,-0.245305560323
ACH-000571,-0.283625724515
ACH-000573,-0.293502168969
ACH-000576,-0.299248997849
ACH-000580,-0.312036869453
ACH-000584,-0.084511005043
ACH-000585,-0.475119053332
ACH-000588,0.006845338436479999
ACH-000589,-0.125046541631
ACH-000591,-0.152522696164
ACH-000593,-0.37756968358000004
ACH-000600,-0.34605197777900004
ACH-000601,-0.175850994548
ACH-000604,-0.0429485374405
ACH-000605,-0.261793815617
ACH-000606,-0.284089486987
ACH-000608,-0.0942556876124
ACH-000614,-0.647128923442
ACH-000616,-0.198374009989
ACH-000618,-0.144903639469
ACH-000619,-0.20210367237500002
ACH-000620,-0.5330159069129999
ACH-000621,-0.11810707867900001
ACH-000622,-0.173633153187
ACH-000623,-0.217647725078
ACH-000624,-0.234050269945
ACH-000627,-0.11224091500999998
ACH-000630,-0.161219226001
ACH-000632,-0.39457564137699996
ACH-000633,-0.11858120099899999
ACH-000637,-0.09349454028830001
ACH-000638,0.010084428516700002
ACH-000646,-0.157260462925
ACH-000647,-0.157139893356
ACH-000648,-0.219709742026
ACH-000649,-0.318223376482
ACH-000651,-0.183231565523
ACH-000652,0.188309215522
ACH-000653,0.06313697854360001
ACH-000657,-0.253681202087
ACH-000658,-0.0273501300048
ACH-000661,0.122906102984
ACH-000662,-0.363127456997
ACH-000663,0.0840682763443
ACH-000665,-0.369420009459
ACH-000671,-0.125079339052
ACH-000673,-0.302003056524
ACH-000676,-0.208902866679
ACH-000677,-0.134776893508
ACH-000681,0.017022385121500002
ACH-000682,-0.124903284047
ACH-000683,-0.135961115541
ACH-000684,-0.07867904593210001
ACH-000688,-0.331979405237
ACH-000693,-0.139678554779
ACH-000694,-0.306020015853
ACH-000695,-0.458635571972
ACH-000696,-0.210846401796
ACH-000697,-0.135293491397
ACH-000699,-0.353585366977
ACH-000701,-0.10491218665799999
ACH-000706,-0.0576709367662
ACH-000711,-0.200304967602
ACH-000713,-0.406343626419
ACH-000714,-0.73435698346
ACH-000718,-0.324877884713
ACH-000720,0.029815969690099996
ACH-000721,-0.106312587949
ACH-000724,-0.24482414186
ACH-000725,0.114374007971
ACH-000732,-0.280864355285
ACH-000734,-0.17598022070500002
ACH-000735,-0.266050182126
ACH-000736,-0.0543581012001
ACH-000738,-0.100349742876
ACH-000746,-0.15809892866800002
ACH-000747,-0.11094804767100001
ACH-000748,-0.0411528653815
ACH-000753,-0.11018404836899999
ACH-000756,-0.331274234288
ACH-000757,-0.18418179330899997
ACH-000758,-0.15470030732999998
ACH-000760,-0.146371038142
ACH-000763,-0.371556134016
ACH-000764,-0.306300165458
ACH-000765,-0.0918854462438
ACH-000766,-0.274166739775
ACH-000767,-0.254054423838
ACH-000768,-0.286671399971
ACH-000769,-0.160920266866
ACH-000770,-0.42490695038000004
ACH-000771,-0.165660541472
ACH-000773,-0.0018566365985699998
ACH-000776,-0.120439023555
ACH-000777,-0.284754279464
ACH-000778,-0.282315525523
ACH-000781,-0.13361625553200002
ACH-000782,-0.174232686631
ACH-000783,-0.228490865909
ACH-000784,-0.22393021944000002
ACH-000785,0.0666257099486
ACH-000787,-0.503805370662
ACH-000788,-0.0801892545807
ACH-000791,-0.09161937002289999
ACH-000792,-0.340834327634
ACH-000794,-0.389258294749
ACH-000796,-0.0600017282979
ACH-000799,-0.388453851865
ACH-000800,-0.160534859902
ACH-000802,-0.15584534975199998
ACH-000804,-0.612927304526
ACH-000805,-0.39256164750699996
ACH-000809,-0.283783308285
ACH-000810,-0.233108727604
ACH-000811,-0.17564589881499998
ACH-000817,-0.8889490687809999
ACH-000819,-0.202309313592
ACH-000820,-0.34194543674
ACH-000821,-0.10908755188100001
ACH-000822,-0.29771495914900004
ACH-000823,-0.210398078313
ACH-000824,-0.205229947619
ACH-000827,-0.302647658434
ACH-000829,-0.311735705054
ACH-000831,-0.20952359149799998
ACH-000832,-0.246645693026
ACH-000833,-0.243539139397
ACH-000834,-0.08039915342989999
ACH-000835,-0.17209274494000001
ACH-000836,-0.194121565505
ACH-000837,-0.140552384914
ACH-000838,0.490467461918
ACH-000839,-0.42639100936700003
ACH-000840,-0.0827615326749
ACH-000841,-0.21772251599599998
ACH-000843,-0.13155972738
ACH-000846,-0.178703342921
ACH-000847,-0.26551810532
ACH-000848,-0.027124236295
ACH-000849,-0.127766016701
ACH-000851,-0.13627152934200001
ACH-000855,-0.217395798989
ACH-000856,-0.20471075419799997
ACH-000858,0.081717271158
ACH-000859,-0.249974261787
ACH-000861,-0.198633840168
ACH-000862,-0.385466453508
ACH-000865,-0.17286692907600001
ACH-000866,-0.187802153516
ACH-000867,-0.148099043997
ACH-000869,-0.239158583019
ACH-000872,-0.212212504366
ACH-000873,-0.0363881044189
ACH-000876,-0.305194200541
ACH-000878,-0.508462958035
ACH-000880,-0.300259388434
ACH-000881,-0.303808939962
ACH-000882,-0.26267741840799996
ACH-000884,-0.18205733595600002
ACH-000885,-0.309324033948
ACH-000887,-0.187002439831
ACH-000888,-0.17201774134
ACH-000889,-0.242418095811
ACH-000890,-0.154466063755
ACH-000896,-0.30328091771
ACH-000898,-0.28284377447500003
ACH-000900,-0.47655474108499996
ACH-000901,-0.252371351723
ACH-000905,-0.18563099934500002
ACH-000906,-0.166023449835
ACH-000907,-0.16577277577400001
ACH-000910,-0.252441954126
ACH-000911,-0.18293581248500002
ACH-000912,-0.1593999307
ACH-000913,-0.019842855046000002
ACH-000915,-0.634252129881
ACH-000916,-0.8322579678550001
ACH-000917,-0.00907294248769
ACH-000921,-0.137016218777
ACH-000924,-0.129068705374
ACH-000926,-0.19807136994600003
ACH-000928,-0.49174641744099995
ACH-000929,0.0184610385924
ACH-000932,-0.32581589528
ACH-000935,-0.29208851924699997
ACH-000936,-0.081780048851
ACH-000937,-0.291571485939
ACH-000938,-0.340706433784
ACH-000939,-0.102970637752
ACH-000941,0.017863873755999998
ACH-000943,-0.0738704514871
ACH-000946,-0.193094832402
ACH-000947,-0.153974096209
ACH-000948,-0.049566585116800004
ACH-000950,-0.224010045193
ACH-000953,-0.303535657814
ACH-000957,-0.242163416185
ACH-000958,-0.248762547204
ACH-000960,-0.377805028671
ACH-000963,-0.0836988407311
ACH-000968,-0.502170432189
ACH-000969,-0.08803510905089999
ACH-000973,-0.257321027605
ACH-000974,-0.143782901286
ACH-000975,-0.409140723688
ACH-000976,-0.259083036113
ACH-000978,-0.209292124913
ACH-000980,-0.30210625905099997
ACH-000984,-0.168921400235
ACH-000986,0.039308030512800005
ACH-000988,-0.351099903075
ACH-000993,-0.365528678891
ACH-000994,-0.127145704441
ACH-000996,-0.039318111381
ACH-001001,-0.132902960772
ACH-001020,-0.09043386928210001
ACH-001028,-0.0873838208992
ACH-001031,-0.0495354402612
ACH-001038,-0.242957484971
ACH-001048,-0.33690473476099997
ACH-001050,-0.486564242042
ACH-001053,0.18471830650899998
ACH-001054,-0.127133695211
ACH-001061,-0.27864923797200003
ACH-001067,-0.308745505578
ACH-001075,-0.191957731945
ACH-001096,-0.00764623427726
ACH-001128,-0.291331811224
ACH-001134,-0.311426744849
ACH-001151,-0.357585382992
ACH-001163,-0.15358073123500002
ACH-001164,-0.307087178144
ACH-001173,-0.408371978411
ACH-001183,-0.158887496723
ACH-001184,-0.45308851305
ACH-001190,-0.270109793054
ACH-001192,-0.283558809941
ACH-001193,-0.160055238351
ACH-001196,-0.16947931787700002
ACH-001197,-0.440879133653
ACH-001205,-0.08559213148320001
ACH-001211,-0.159972687916
ACH-001212,-0.0293938152557
ACH-001228,-0.37211609177
ACH-001232,-0.148157797403
ACH-001239,-0.265404444248
ACH-001274,-0.09923020961300001
ACH-001275,-0.0991012364171
ACH-001277,-0.369972848425
ACH-001278,-0.21091358576400002
ACH-001280,-0.124532359606
ACH-001283,-0.21858796754999998
ACH-001289,-0.248485568999
ACH-001295,-0.207286964069
ACH-001300,-0.325340947212
ACH-001301,-0.459963796971
ACH-001302,-0.31664914411899997
ACH-001303,-0.962846085056
ACH-001306,-0.408787796376
ACH-001318,0.0294322016563
ACH-001322,-0.453548731813
ACH-001328,-0.35603027874
ACH-001332,-0.13519161576199998
ACH-001333,-0.169551612753
ACH-001336,-0.0723885706612
ACH-001340,-0.204526075832
ACH-001346,-0.150987417206
ACH-001353,-0.163496174504
ACH-001354,0.067013904548
ACH-001367,-0.42489028978
ACH-001368,-0.19139086470199998
ACH-001374,-0.163341559117
ACH-001375,-0.177714702058
ACH-001377,-0.100861049396
ACH-001380,-0.330939807997
ACH-001391,-0.105772432187
ACH-001407,-0.222524192982
ACH-001408,-0.188525811376
ACH-001413,-0.144575008293
ACH-001430,0.100692202756
ACH-001431,-0.255942227605
ACH-001450,-0.838026676997
ACH-001496,-0.25337753528900003
ACH-001500,-0.118188671947
ACH-001521,-0.008008797379860001
ACH-001523,-0.194374900854
ACH-001532,-0.393105370366
ACH-001536,-0.07940863489310002
ACH-001550,-0.34181443681699997
ACH-001552,-0.399903099083
ACH-001554,-0.669732893721
ACH-001645,-0.19450442699999998
ACH-001654,-0.19042342940200002
ACH-001715,-0.26598228801
ACH-001735,-0.148684625219
ACH-001736,-0.317544208462
ACH-001737,-0.012835796868200001
ACH-001740,-0.15287228656500002
ACH-001745,-0.158391493697
ACH-001750,-0.303518844296
ACH-001765,-0.11650690168099999
ACH-001956,-0.108915579081
ACH-001957,-0.155066943356
