,FANCF (2188)
ACH-000332,-0.34554665433799997
ACH-000334,-0.18633228026299997
ACH-000335,-0.502908394183
ACH-000336,-1.09650635957
ACH-000337,-0.08835444324210001
ACH-000339,-0.458302035161
ACH-000341,-1.4307319142500001
ACH-000348,-0.638292170611
ACH-000350,-0.36597822538
ACH-000352,-0.132878065592
ACH-000356,-0.428600842144
ACH-000361,-0.671006923436
ACH-000362,-1.08741324986
ACH-000363,-0.340234307017
ACH-000364,-0.6174293278440001
ACH-000365,-0.624303866728
ACH-000366,-0.284268661049
ACH-000368,-0.343905925109
ACH-000374,-0.666633709665
ACH-000375,-0.9840098665279999
ACH-000376,-0.5046518271239999
ACH-000381,-0.509700998699
ACH-000383,-0.334806153
ACH-000387,-0.298588259445
ACH-000389,-0.121137866606
ACH-000390,-0.229386846895
ACH-000393,-0.43403662390500003
ACH-000395,-0.0987558131343
ACH-000397,-0.5277319859049999
ACH-000401,-0.490414773385
ACH-000402,0.307153780084
ACH-000403,-0.33003662370700004
ACH-000404,-0.9788557403129999
ACH-000406,-0.55952786281
ACH-000407,-0.480693060919
ACH-000408,-0.662512654969
ACH-000410,-1.1492703767299999
ACH-000411,-0.314849427927
ACH-000414,-0.32254010712
ACH-000415,-0.783374950194
ACH-000416,-0.353314763625
ACH-000420,-0.246570426126
ACH-000421,-0.466725761325
ACH-000424,-0.409503680782
ACH-000425,-0.608423796102
ACH-000426,-0.42101692653800005
ACH-000427,-0.27835194469
ACH-000433,-0.30686090023400003
ACH-000436,-0.48400976596999995
ACH-000444,-0.567414827522
ACH-000445,-0.497382965131
ACH-000448,-0.47529188873800005
ACH-000450,-0.675191525157
ACH-000452,-0.445568268641
ACH-000454,-0.12523338851
ACH-000458,-0.43675644736599994
ACH-000459,-0.614294857732
ACH-000460,-0.310825051235
ACH-000461,-0.292966670911
ACH-000463,-0.604595965781
ACH-000464,-0.360310547734
ACH-000466,-0.153875581837
ACH-000467,-0.456916331122
ACH-000468,-0.33854649810500004
ACH-000469,-0.457572521807
ACH-000470,-0.29460006815900003
ACH-000471,-0.37057119326800003
ACH-000472,-0.467230209881
ACH-000473,-0.6186703591380001
ACH-000475,-0.472919946714
ACH-000476,-0.46843170991800004
ACH-000477,-0.43483805975900003
ACH-000480,0.07969564864880001
ACH-000481,-0.193849772991
ACH-000483,-0.729459280909
ACH-000484,-0.774148085201
ACH-000485,-0.16864377356899998
ACH-000486,-0.5594017158460001
ACH-000487,-0.224312675867
ACH-000488,-0.177686244809
ACH-000490,-0.325046011807
ACH-000491,0.0450715850931
ACH-000495,-1.00990663676
ACH-000496,-0.390145087763
ACH-000499,-0.771525803386
ACH-000500,0.0276360764616
ACH-000502,-0.385502912416
ACH-000503,-0.548518129434
ACH-000505,-0.404122581899
ACH-000507,-0.804067797005
ACH-000510,-0.577769186697
ACH-000511,-0.626487508465
ACH-000512,-0.49960510471
ACH-000516,-0.625061500583
ACH-000517,-0.376588813776
ACH-000518,-0.192639852262
ACH-000520,-0.44471010136699995
ACH-000521,-0.7331263741580001
ACH-000522,-0.490652680494
ACH-000524,-0.325823585088
ACH-000527,-0.386911024757
ACH-000528,-0.872245147791
ACH-000537,-0.5795448236540001
ACH-000541,-0.30772629004
ACH-000542,-0.500172622977
ACH-000544,-0.544082574921
ACH-000545,-0.40509442063900003
ACH-000547,-0.640731150899
ACH-000548,-0.5487032497500001
ACH-000549,-0.5256666089509999
ACH-000550,-0.577609976667
ACH-000552,-0.270230295726
ACH-000556,-0.372405218407
ACH-000557,-0.339621773247
ACH-000570,-0.142351504219
ACH-000571,-0.49093852015699996
ACH-000573,-0.525918666805
ACH-000576,0.027312850171599998
ACH-000580,-0.59543257438
ACH-000584,-1.37137420406
ACH-000585,-0.38015317819
ACH-000588,-0.515732545184
ACH-000589,-0.584132705642
ACH-000591,-0.420792067031
ACH-000593,-0.30093193526900003
ACH-000600,-0.6667269384619999
ACH-000601,-0.275195652204
ACH-000604,-0.465328880396
ACH-000605,-0.418295735656
ACH-000606,-0.297015322294
ACH-000608,-0.531542083574
ACH-000614,-0.574067054396
ACH-000616,-0.708751267683
ACH-000618,-0.46352592846600005
ACH-000619,-0.30838776117899996
ACH-000620,-0.429072145959
ACH-000621,-0.37773332838
ACH-000622,-0.607938744767
ACH-000623,-0.418698577179
ACH-000624,-0.531290485703
ACH-000627,-0.5112050253029999
ACH-000630,-0.31828949705299997
ACH-000632,-0.288836887807
ACH-000633,-0.515937073533
ACH-000637,-0.431246084732
ACH-000638,-0.471344606004
ACH-000646,-0.6465584133910001
ACH-000647,-0.38178973518
ACH-000648,-0.5378228962089999
ACH-000649,-0.295340904327
ACH-000651,-0.17911860618099998
ACH-000652,-0.162155821189
ACH-000653,-0.292020114345
ACH-000657,-0.325494679816
ACH-000658,-0.38578547771399996
ACH-000661,-0.519030170387
ACH-000662,-0.44830050300499996
ACH-000663,-0.44176955325499995
ACH-000665,-0.48827331537600005
ACH-000671,-0.343555230632
ACH-000673,-0.23930904469500003
ACH-000676,-0.533415457373
ACH-000677,-0.868734507776
ACH-000681,-0.24194681012
ACH-000682,-0.320632003306
ACH-000683,-0.381499022889
ACH-000684,-0.7439390178219999
ACH-000688,-0.573317786439
ACH-000693,-0.474183990268
ACH-000694,-0.356850158231
ACH-000695,-0.260693466519
ACH-000696,-0.472119104168
ACH-000697,-0.199387401787
ACH-000699,-0.374369219797
ACH-000701,-0.300425161789
ACH-000706,-0.389091782003
ACH-000711,-0.376232879119
ACH-000713,-0.511598402279
ACH-000714,-0.28499535301
ACH-000718,-0.324747200775
ACH-000720,-0.580591601109
ACH-000721,-0.254303109953
ACH-000724,-0.145189833273
ACH-000725,-0.21218234003800002
ACH-000732,-0.739525445757
ACH-000734,-0.147669997831
ACH-000735,-0.427201099874
ACH-000736,-0.360402364978
ACH-000738,-0.386880761491
ACH-000746,-0.267105532452
ACH-000747,-0.319312582382
ACH-000748,-0.550214195014
ACH-000753,-0.19036899954599998
ACH-000756,-0.475087199795
ACH-000757,-0.293297279813
ACH-000758,-0.743824390485
ACH-000760,-0.369962613713
ACH-000763,-0.451894272645
ACH-000764,-0.387441715233
ACH-000765,-0.46520036608599996
ACH-000766,-0.24848262726999998
ACH-000767,-0.22008895844999998
ACH-000768,-0.873462735881
ACH-000769,-0.392211472939
ACH-000770,-0.6874749443289999
ACH-000771,-0.640621551399
ACH-000773,-0.532224247306
ACH-000776,-0.302589332672
ACH-000777,-0.9704575220939999
ACH-000778,-0.334206863781
ACH-000781,-0.213159870425
ACH-000782,-1.07208020547
ACH-000783,-0.21757389984
ACH-000784,-0.49579213159900004
ACH-000785,-0.46794864431199995
ACH-000787,-0.37971208830200004
ACH-000788,-0.43736481886999995
ACH-000791,-0.527204710514
ACH-000792,-0.527636112184
ACH-000794,-0.483067970662
ACH-000796,-0.542963991703
ACH-000799,-0.549257980302
ACH-000800,-0.154460233853
ACH-000802,-0.5137809966210001
ACH-000804,-0.445402879468
ACH-000805,-0.737169812507
ACH-000809,-0.450027173603
ACH-000810,-0.365361225785
ACH-000811,-0.522210732678
ACH-000817,-0.614904599858
ACH-000819,-0.331457415245
ACH-000820,-0.828467631534
ACH-000821,-0.394166501312
ACH-000822,-0.340333963778
ACH-000823,-0.39874708355099997
ACH-000824,-0.33732439413099996
ACH-000827,-0.406448225307
ACH-000829,-0.582542312601
ACH-000831,-0.197643578678
ACH-000832,-0.852561568043
ACH-000833,-0.608766552008
ACH-000834,-0.9173616237409999
ACH-000835,-0.505071989254
ACH-000836,-0.48627926307999997
ACH-000837,-0.508352476221
ACH-000838,-0.260839636709
ACH-000839,-0.18434082527600001
ACH-000840,-0.239677585202
ACH-000841,-0.394527756906
ACH-000843,-0.41490752655900004
ACH-000846,-0.470349892533
ACH-000847,-0.250848519614
ACH-000848,-0.350672958291
ACH-000849,-0.316659558957
ACH-000851,-0.23418042391899999
ACH-000855,-0.527537406563
ACH-000856,-0.458461433103
ACH-000858,-0.350745977641
ACH-000859,-0.269311288055
ACH-000861,-0.632657659234
ACH-000862,-0.333512511962
ACH-000865,-0.563692114125
ACH-000866,-0.209260292758
ACH-000867,-0.431711667611
ACH-000869,-0.446003388993
ACH-000872,-0.552441217078
ACH-000873,-0.9052213587890001
ACH-000876,-0.251155307401
ACH-000878,-0.30513053164299997
ACH-000880,-0.298310306439
ACH-000881,-0.487861016299
ACH-000882,-0.568043131382
ACH-000884,-0.375923359023
ACH-000885,-0.41161971916
ACH-000887,-0.33003926028999997
ACH-000888,-0.319806723325
ACH-000889,-0.431845187822
ACH-000890,-0.284439985635
ACH-000896,-0.38770406085000003
ACH-000898,-0.28250442394
ACH-000900,-0.54408072725
ACH-000901,-0.323963589324
ACH-000905,-0.262920599699
ACH-000906,-0.528107695357
ACH-000907,-0.810082390618
ACH-000910,-0.285937495409
ACH-000911,-0.34174238657
ACH-000912,-0.38696823302
ACH-000913,-0.21414238416700002
ACH-000915,-0.42614523961999995
ACH-000916,-1.05725475183
ACH-000917,-0.543717482237
ACH-000921,-0.577847850734
ACH-000924,-0.38581100226
ACH-000926,-0.0517902671766
ACH-000928,-0.518223827495
ACH-000929,-0.351397543495
ACH-000932,-0.326127334053
ACH-000935,-0.659288876201
ACH-000936,-0.415310574531
ACH-000937,-0.40277879369499997
ACH-000938,-0.42712056247
ACH-000939,-0.535532959651
ACH-000941,-0.339272644774
ACH-000943,-0.555642282857
ACH-000946,-0.670560923787
ACH-000947,-0.6765549191760001
ACH-000948,-0.492010731252
ACH-000950,-0.531766312057
ACH-000953,-0.307169719696
ACH-000957,-0.8460632246359999
ACH-000958,-0.292816536285
ACH-000960,-0.592781199434
ACH-000963,0.0584329551157
ACH-000968,-0.5402701264249999
ACH-000969,-0.153907875575
ACH-000973,-0.42884724552299996
ACH-000974,-0.735194541588
ACH-000975,-0.326516791875
ACH-000976,-0.513278697266
ACH-000978,-0.496286070838
ACH-000980,-0.274587778895
ACH-000984,-0.864872258599
ACH-000986,-0.205880195901
ACH-000988,-0.473861423375
ACH-000993,-0.43311879669200004
ACH-000994,-0.312074448447
ACH-000996,-0.313065565839
ACH-001001,-0.6423701816049999
ACH-001020,-0.44169061807
ACH-001028,-0.392377334686
ACH-001031,-0.42393931792499995
ACH-001038,-0.39009518796099996
ACH-001048,-0.279516133638
ACH-001050,-0.37260177625299995
ACH-001053,-0.531581655002
ACH-001054,-0.662154471633
ACH-001061,-0.08745887205
ACH-001067,-0.712405979543
ACH-001075,-0.385444529882
ACH-001096,-0.64006593305
ACH-001128,-0.850862625872
ACH-001134,-0.528101631341
ACH-001151,-0.374461283446
ACH-001163,-0.285306627054
ACH-001164,-0.279306800693
ACH-001173,-0.405088057934
ACH-001183,-0.876905026857
ACH-001184,-0.658353347659
ACH-001190,-0.21823628619600002
ACH-001192,-0.144992484518
ACH-001193,-0.383169454867
ACH-001196,0.25670647493099996
ACH-001197,-0.669940745856
ACH-001205,-0.46480552632600003
ACH-001211,-0.40157390799000003
ACH-001212,-0.8379773604269999
ACH-001228,-0.352215673322
ACH-001232,-0.646966255986
ACH-001239,-0.357295514519
ACH-001274,-0.608515607082
ACH-001275,-0.343230964894
ACH-001277,-0.07545048436910001
ACH-001278,-0.356602885808
ACH-001280,-0.928536157931
ACH-001283,-0.247372494972
ACH-001289,-0.627658091677
ACH-001295,-0.799468913687
ACH-001300,-0.243595676593
ACH-001301,-0.598210407951
ACH-001302,-0.20165399251
ACH-001303,0.137164349087
ACH-001306,-0.37999352886699994
ACH-001318,-0.486132673955
ACH-001322,-0.0756046942678
ACH-001328,-0.336398439764
ACH-001332,-0.535415527666
ACH-001333,-0.331124869293
ACH-001336,-0.5285553045229999
ACH-001340,-0.25938399181999994
ACH-001346,-0.563221776157
ACH-001353,-0.44806680893
ACH-001354,-0.9617837743909999
ACH-001367,-0.35797020462800005
ACH-001368,-0.360182342967
ACH-001374,-0.650388174696
ACH-001375,-0.516026117355
ACH-001377,-0.513292734587
ACH-001380,-0.271658190601
ACH-001391,-0.08409710841830001
ACH-001407,-0.450458777425
ACH-001408,-1.09814962406
ACH-001413,0.040628471249899996
ACH-001430,-0.41052246921499996
ACH-001431,-0.269050071018
ACH-001450,-0.481910101328
ACH-001496,-0.339704285825
ACH-001500,-0.234994322649
ACH-001521,-0.579732691706
ACH-001523,-0.680471024235
ACH-001532,-0.7859943573
ACH-001536,-0.469423955676
ACH-001550,-0.385520582132
ACH-001552,-0.445607725005
ACH-001554,-0.421524086082
ACH-001645,-0.486085047736
ACH-001654,-0.449187474724
ACH-001715,-0.836479184394
ACH-001735,-0.714475942377
ACH-001736,-0.7626164063140001
ACH-001737,-0.391251956997
ACH-001740,-1.0192913661299998
ACH-001745,-1.1022472212799999
ACH-001750,-0.501873737165
ACH-001765,-0.7296262102
ACH-001956,-0.6477311769740001
ACH-001957,-0.481348574894
