,LSM14B (149986)
ACH-000004,0.231577352079
ACH-000007,0.22796210258900002
ACH-000009,0.158982825884
ACH-000011,0.203218011544
ACH-000012,0.056595708474699996
ACH-000013,0.279172352581
ACH-000014,0.117492631984
ACH-000015,0.22736140740699998
ACH-000017,0.197979282713
ACH-000018,-0.022752720364599997
ACH-000019,0.0338305299677
ACH-000021,0.192036941319
ACH-000022,0.142907608566
ACH-000025,0.15759061701
ACH-000028,0.172978964949
ACH-000030,0.09408734171949999
ACH-000035,0.284656142982
ACH-000036,0.0199121609154
ACH-000037,0.146836206639
ACH-000039,0.12009131196699999
ACH-000040,0.196374699684
ACH-000041,0.27706882557100004
ACH-000042,0.0869330074646
ACH-000045,0.09925263645289999
ACH-000047,0.16516581034800001
ACH-000052,0.0821831998608
ACH-000053,0.09335502764089999
ACH-000054,0.0992407112177
ACH-000055,0.0134745951263
ACH-000060,0.149457381228
ACH-000067,0.24059137407499998
ACH-000070,0.21809248001200002
ACH-000075,0.21773550885499998
ACH-000078,0.20913109442800001
ACH-000082,0.082904661726
ACH-000085,-0.104906190895
ACH-000086,0.024282654178
ACH-000087,0.298246267742
ACH-000092,0.0950637212291
ACH-000095,0.118964373201
ACH-000097,-0.0013896145126999998
ACH-000098,0.11945759361
ACH-000099,0.134144978469
ACH-000108,-0.021379188440200002
ACH-000113,0.255810134648
ACH-000115,0.202732546406
ACH-000116,0.142878803091
ACH-000118,0.172009456635
ACH-000120,0.10652267948
ACH-000123,0.226297679069
ACH-000127,0.22966808269000002
ACH-000128,0.196450738154
ACH-000132,0.167135986934
ACH-000133,0.040580014224000004
ACH-000137,0.0478739340785
ACH-000138,0.20286754383299999
ACH-000142,0.0673798499859
ACH-000143,0.32366254548
ACH-000146,0.08228718101480001
ACH-000148,0.0959988073584
ACH-000150,0.00674931828116
ACH-000152,0.031431059856799996
ACH-000153,0.00195208709566
ACH-000159,0.12135075454199999
ACH-000160,0.11892354333900002
ACH-000163,0.020655982503400002
ACH-000167,-0.09830873865919999
ACH-000168,0.15998122259000003
ACH-000169,0.23316496837200001
ACH-000178,-0.164803450117
ACH-000182,0.031996045932800005
ACH-000183,0.08452265863019999
ACH-000188,0.203072512018
ACH-000189,0.20482385345600002
ACH-000190,0.26090929652899997
ACH-000198,0.257952635425
ACH-000204,0.27129097401700003
ACH-000206,-0.10115347819800001
ACH-000207,0.0766324895924
ACH-000211,0.163240121367
ACH-000215,0.23975996504299998
ACH-000221,0.053047060024199996
ACH-000222,0.152796323771
ACH-000223,0.455494258943
ACH-000226,0.188118646213
ACH-000227,0.27645355133
ACH-000228,0.225011752957
ACH-000231,0.15801657723200002
ACH-000232,0.173752588624
ACH-000233,0.0962459160419
ACH-000234,-0.06455114688199999
ACH-000235,-0.00043537789713699997
ACH-000237,0.175299021729
ACH-000238,0.12367877207
ACH-000243,0.164591847929
ACH-000244,0.113906079077
ACH-000246,0.0562157621686
ACH-000248,0.26393912048900003
ACH-000250,0.0485189116682
ACH-000251,0.45140243727300006
ACH-000253,0.22496514726300001
ACH-000255,0.225956853061
ACH-000256,0.137521613794
ACH-000257,0.239980812954
ACH-000258,0.204522702868
ACH-000259,0.0641814025445
ACH-000260,0.13570882106899998
ACH-000261,0.07207512433739999
ACH-000262,0.0513554435125
ACH-000263,0.060098755070900005
ACH-000264,0.212524618174
ACH-000265,0.18033713290800002
ACH-000266,0.13494089191199998
ACH-000272,-0.0421032150378
ACH-000273,0.10212053421299999
ACH-000274,0.0545284816413
ACH-000277,-0.009902696438540002
ACH-000278,0.053938233786500006
ACH-000279,0.32224434843899996
ACH-000280,0.242691104262
ACH-000281,0.167421445595
ACH-000288,0.14838801587099998
ACH-000291,0.06540489441880001
ACH-000293,0.215189076536
ACH-000294,0.155975202609
ACH-000295,0.26417639611099997
ACH-000296,0.269946500552
ACH-000302,0.15588027782199998
ACH-000304,0.10673479343
ACH-000307,0.204872795449
ACH-000308,0.145202426567
ACH-000310,0.104904855442
ACH-000311,0.293351349772
ACH-000312,0.319972964019
ACH-000315,0.296685704599
ACH-000316,0.131393012951
ACH-000317,0.24627308997699998
ACH-000318,-0.0988188676981
ACH-000319,0.0770199729455
ACH-000320,0.202315172042
ACH-000322,-0.118893318345
ACH-000323,0.36028396379
ACH-000324,0.0999059142128
ACH-000329,0.294260363847
ACH-000330,-0.0720093516181
ACH-000331,0.0678942839721
ACH-000332,0.18840966667300002
ACH-000334,-0.012679373580399998
ACH-000335,0.08702518886880001
ACH-000336,0.205336569485
ACH-000337,0.213568614529
ACH-000339,0.238465223779
ACH-000341,0.183819960117
ACH-000348,0.0810040497688
ACH-000350,0.292921221491
ACH-000352,0.253635111365
ACH-000356,0.0028890055353800004
ACH-000361,0.124248051388
ACH-000362,0.11402770257200001
ACH-000363,0.0696913923788
ACH-000364,0.0653942071019
ACH-000365,0.150689432042
ACH-000366,-0.013877391177700002
ACH-000368,0.18035768787999998
ACH-000374,0.169336908829
ACH-000375,-0.0185999770598
ACH-000376,0.054157091612999995
ACH-000381,-0.102063866427
ACH-000383,0.176913628917
ACH-000387,0.11932137263499999
ACH-000389,0.0621591394216
ACH-000390,0.289341975945
ACH-000393,0.221298529621
ACH-000395,0.047477929555699995
ACH-000397,-0.0608710671441
ACH-000401,-0.14201264649
ACH-000402,0.454165052231
ACH-000403,0.120805931436
ACH-000404,0.152683661744
ACH-000406,0.147213435226
ACH-000407,0.260860374652
ACH-000408,-0.08011990699310001
ACH-000410,0.296562924467
ACH-000411,0.248455759244
ACH-000414,0.275603174203
ACH-000415,0.228919045264
ACH-000416,0.09541607659029999
ACH-000420,0.047874439865800006
ACH-000421,0.181745442679
ACH-000424,0.188403578829
ACH-000425,0.244643744016
ACH-000426,-0.145622910233
ACH-000427,-0.07346252755060001
ACH-000433,0.174536927893
ACH-000436,0.0465587501316
ACH-000444,0.32975201909699997
ACH-000445,0.216731199484
ACH-000448,0.0215865063313
ACH-000450,0.07878582019739999
ACH-000452,-0.0469646526397
ACH-000454,0.216365395301
ACH-000458,0.004838075396060001
ACH-000459,0.216421739058
ACH-000460,0.15921637147
ACH-000461,0.180188184577
ACH-000463,0.171599975575
ACH-000464,-0.160405074395
ACH-000466,-0.09531754996330001
ACH-000467,0.22051807555300001
ACH-000468,0.152970940552
ACH-000469,0.21759663716299998
ACH-000470,0.0748503185972
ACH-000471,0.126918566592
ACH-000472,0.187811496924
ACH-000473,0.113122693907
ACH-000475,0.20292486401299997
ACH-000476,0.13306452519200002
ACH-000477,0.12554364636600002
ACH-000480,0.34777784498400005
ACH-000481,0.133498663312
ACH-000483,0.272396418224
ACH-000484,0.161972462994
ACH-000485,0.22632703724300002
ACH-000486,0.180051365642
ACH-000487,0.251742790572
ACH-000488,0.19877959211100002
ACH-000490,0.148216692551
ACH-000491,-0.0268204514348
ACH-000495,0.17897902989199999
ACH-000496,0.21905671165899998
ACH-000499,0.124565133526
ACH-000500,0.604797184291
ACH-000502,0.187879892405
ACH-000503,0.49315198819
ACH-000505,0.201880176008
ACH-000507,0.169265206807
ACH-000510,0.08783894755419999
ACH-000511,-0.030103327396200003
ACH-000512,0.307795274498
ACH-000516,0.212239410099
ACH-000517,0.0352713473088
ACH-000518,-0.14264174019
ACH-000520,0.08111742503560002
ACH-000521,0.37841717659199997
