,IMPA1 (3612)
ACH-000004,-0.10060610695599999
ACH-000007,-0.148840051074
ACH-000009,-0.19128287769900001
ACH-000011,-0.0761342324322
ACH-000012,-0.263695636419
ACH-000013,-0.10485535977499999
ACH-000014,0.0756927127912
ACH-000015,-0.015092724288299999
ACH-000017,0.0062551547365499996
ACH-000018,-0.0313933176347
ACH-000019,0.12506247682
ACH-000021,-0.0229775792523
ACH-000022,-0.150220531134
ACH-000025,-0.125118545188
ACH-000028,-0.054168021725
ACH-000030,-0.14486654781
ACH-000035,0.00859190659799
ACH-000036,-0.171001784582
ACH-000037,-0.214171540845
ACH-000039,-0.149373009536
ACH-000040,-0.102940093979
ACH-000041,-0.221400746847
ACH-000042,-0.176537676225
ACH-000045,0.10820249618200001
ACH-000047,-0.13614158659000003
ACH-000052,-0.34591152784999996
ACH-000053,-0.114211250776
ACH-000054,-0.11481573738399999
ACH-000055,-0.293612768618
ACH-000060,-0.19971890767499997
ACH-000067,-0.10366524099999999
ACH-000070,-0.08645303069910001
ACH-000075,-0.0900347320875
ACH-000078,-0.12594844707299999
ACH-000082,-0.154835960091
ACH-000085,-0.296406978189
ACH-000086,0.044804103998699996
ACH-000087,-0.115022240014
ACH-000092,-0.182988848314
ACH-000095,-0.050401419781999995
ACH-000097,-0.148592706877
ACH-000098,-0.0656472485821
ACH-000099,-0.12388189657299999
ACH-000108,0.0218373710164
ACH-000113,-0.07680013015939999
ACH-000115,0.0690642540085
ACH-000116,0.013609858709899999
ACH-000118,-0.0538707516469
ACH-000120,-0.0254241612671
ACH-000123,-0.169675023986
ACH-000127,-0.06873239269430001
ACH-000128,0.054960756213600005
ACH-000132,0.07618061475639999
ACH-000133,-0.124398819596
ACH-000137,0.0679617177987
ACH-000138,-0.112932818248
ACH-000142,-0.08340121964089998
ACH-000143,-0.20650659221099998
ACH-000146,-0.07753383046689999
ACH-000148,-0.10484807795199999
ACH-000150,-0.20384943997000002
ACH-000152,-0.191617869808
ACH-000153,-0.359164556398
ACH-000159,-0.15251797354399999
ACH-000160,-0.0354558414716
ACH-000163,-0.23505754617199998
ACH-000167,-0.26571034920200004
ACH-000168,-0.179197107617
ACH-000169,-0.05589268929280001
ACH-000178,-0.210411124345
ACH-000182,-0.016021966231
ACH-000183,-0.047329195831500005
ACH-000188,-0.173005125078
ACH-000189,-0.114932696745
ACH-000190,-0.0617721831776
ACH-000198,-0.0325916711938
ACH-000204,-0.109013672835
ACH-000206,-0.138710659053
ACH-000207,0.20749136452
ACH-000211,-0.085915395263
ACH-000215,-0.0910131734495
ACH-000221,-0.212309852481
ACH-000222,0.104824162338
ACH-000223,-0.10274359833699999
ACH-000226,-0.11070666544600001
ACH-000227,-0.286941931674
ACH-000228,-0.047840193968599995
ACH-000231,-0.120078709458
ACH-000232,-0.061139539423199996
ACH-000233,-0.188511211816
ACH-000234,-0.0190171660463
ACH-000235,-0.18007615876400002
ACH-000237,0.015763119546299997
ACH-000238,0.03842011022380001
ACH-000243,-0.12426139318499999
ACH-000244,-0.157676932925
ACH-000246,-0.148481320294
ACH-000248,-0.191601739439
ACH-000250,-0.184506998787
ACH-000251,-0.048725907165699994
ACH-000253,-0.09751647874610002
ACH-000255,0.11370684003699999
ACH-000256,-0.152962290836
ACH-000257,-0.13079842921499998
ACH-000258,-0.0165877978308
