,BLM (641)
ACH-000263,0.343848031212
ACH-000264,-0.100251617248
ACH-000265,-0.289910596072
ACH-000266,-0.204477031512
ACH-000272,-0.0847669282482
ACH-000273,-0.438362357975
ACH-000274,-0.142973149578
ACH-000277,0.0691921528395
ACH-000278,-0.314316931633
ACH-000279,-0.06883182149969999
ACH-000280,-0.206644522284
ACH-000281,-0.120824136851
ACH-000288,-0.195314373724
ACH-000291,-0.337601340844
ACH-000293,-0.31801478935
ACH-000294,-0.0858548635946
ACH-000295,-0.113115235244
ACH-000296,-0.07037104685439999
ACH-000302,-0.18955938834199998
ACH-000304,-0.3123917656
ACH-000307,0.005663448919000001
ACH-000308,-0.10057319515799999
ACH-000310,-0.390444120383
ACH-000311,-0.225588317897
ACH-000312,-0.43370067077299995
ACH-000315,-0.278371473614
ACH-000316,-0.0425119527613
ACH-000317,-0.00951164271769
ACH-000318,-0.209565107766
ACH-000319,-0.151454818794
ACH-000320,-0.36686890872199995
ACH-000322,-0.123108088206
ACH-000323,-0.237227117663
ACH-000324,-0.176346984324
ACH-000329,-0.0692924874014
ACH-000330,-0.272658481642
ACH-000331,-0.179432535704
ACH-000332,-0.302720713333
ACH-000334,-0.147040704953
ACH-000335,-0.354593138001
ACH-000336,-0.40505741732
ACH-000337,-0.450202184905
ACH-000339,-0.259772074355
ACH-000341,-0.0822809326139
ACH-000348,-0.14523685424000002
ACH-000350,-0.155642492971
ACH-000352,0.04645649571140001
ACH-000356,-0.651837017686
ACH-000361,-0.38268436371799996
ACH-000362,-0.377109091092
ACH-000363,-0.0964294786297
ACH-000364,0.0385743882859
ACH-000365,-0.058191104575699995
ACH-000366,-0.36139774906800004
ACH-000368,-0.36527992215099997
ACH-000374,-0.07542434527530001
ACH-000375,-0.142720614086
ACH-000376,-0.207729619444
ACH-000381,-0.430730778572
ACH-000383,-0.278673249389
ACH-000387,-0.6993188968080001
ACH-000389,-0.352465783494
ACH-000390,-0.18757115296100002
ACH-000393,-0.162152750041
ACH-000395,-0.0570486523379
ACH-000397,-0.348505266851
ACH-000401,-0.339847372984
ACH-000402,0.11387940564200001
ACH-000403,-0.16050734594000002
ACH-000404,-0.184865485019
ACH-000406,-0.24849793846700002
ACH-000407,-0.18122397247000002
ACH-000408,-0.219125882824
ACH-000410,-0.18960792631200002
ACH-000411,-0.253347876763
ACH-000414,0.103726134638
ACH-000415,-0.181168784451
ACH-000416,-0.0159629251636
ACH-000420,-0.09246021745089998
ACH-000421,-0.520591781409
ACH-000424,0.008849886691829999
ACH-000425,-0.240816709362
ACH-000426,-0.22356116248500002
ACH-000427,-0.329984634881
ACH-000433,-0.09055706792510002
ACH-000436,0.0182595331553
ACH-000444,-0.43229383981799996
ACH-000445,-0.27476407685800003
ACH-000448,-0.273326280671
ACH-000450,-0.45620419669600004
ACH-000452,-0.0768905780005
ACH-000454,-0.357932975752
ACH-000458,-0.0832872602047
ACH-000459,-0.27266726303800004
ACH-000460,-0.47136284059199995
ACH-000461,-0.031679081162
ACH-000463,-0.201315751295
ACH-000464,-0.130261063032
ACH-000466,0.22926386579100003
ACH-000467,-0.601033607918
ACH-000468,-0.160856498791
ACH-000469,-0.223781485478
ACH-000470,-0.261688014786
ACH-000471,-0.23718102589600001
ACH-000472,-0.063813574394
ACH-000473,-0.0531059276096
ACH-000475,-0.0109636546102
ACH-000476,0.34426221667900003
ACH-000477,-0.407288426632
ACH-000480,-0.165689149541
ACH-000481,-0.0243763429532
ACH-000483,-0.10262593653799999
ACH-000484,-0.18730442743099998
ACH-000485,-0.236316718737
ACH-000486,-0.15481206784
ACH-000487,-0.062746576633
ACH-000488,-0.348254313163
ACH-000490,-0.187306568096
ACH-000491,-0.15164788334100002
ACH-000495,-0.488680277595
ACH-000496,-0.24276759498300002
ACH-000499,-0.205210013408
ACH-000500,-0.247390741364
ACH-000502,-0.262669510467
ACH-000503,-0.292628307342
ACH-000505,0.0463390935685
ACH-000507,-0.30444257782699996
ACH-000510,0.0407706024116
ACH-000511,-0.0557628141115
ACH-000512,-0.184590343681
ACH-000516,0.043709446303400006
ACH-000517,-0.0268073603915
ACH-000518,-0.149330830537
ACH-000520,-0.209004200974
ACH-000521,-0.20848783825300002
ACH-000522,-0.10002004838199999
ACH-000524,-0.33361751540600004
ACH-000527,-0.217506714441
ACH-000528,-0.188080403757
ACH-000537,-0.20839990551100002
ACH-000541,0.0161061094662
ACH-000542,-0.42426785562799996
ACH-000544,-0.373301912714
ACH-000545,-0.244479948452
ACH-000547,-0.12914978183599998
ACH-000548,-0.39024102253799997
ACH-000549,0.00826377443088
ACH-000550,-0.299583073039
ACH-000552,-0.09169950912580001
ACH-000556,0.0209967446067
ACH-000557,-0.135082902996
ACH-000570,-0.11651223658500001
ACH-000571,-0.147706067043
ACH-000573,-0.310517638248
ACH-000576,0.135564435943
ACH-000580,-0.169338781408
ACH-000584,-0.285699101011
ACH-000585,-0.36202411876199997
ACH-000588,-0.130670257229
ACH-000589,-0.116095005103
ACH-000591,-0.143968094933
ACH-000593,-0.0943192601423
ACH-000600,-0.0883464684108
ACH-000601,-0.163380142757
ACH-000604,-0.25859349975699997
ACH-000605,-0.0887072381272
ACH-000606,-0.0812517316414
ACH-000608,-0.266233486743
ACH-000614,-0.351547683899
ACH-000616,-0.230944760879
ACH-000618,0.0589447552219
ACH-000619,-0.138973898511
ACH-000620,-0.102833487009
ACH-000621,-0.362287694703
ACH-000622,-0.24468685619000002
ACH-000623,-0.11410721612
ACH-000624,-0.342032432971
ACH-000627,-0.19314826826099998
ACH-000630,-0.127530679354
ACH-000632,-0.135589353183
ACH-000633,0.0532581505334
ACH-000637,-0.112487052224
ACH-000638,-0.426230895634
ACH-000646,0.00594148955032
ACH-000647,-0.168635913646
ACH-000648,-0.138855052394
ACH-000649,-0.0549608557363
ACH-000651,0.011793781962700003
ACH-000652,-0.231663966827
ACH-000653,-0.497970186329
ACH-000657,-0.214493470741
ACH-000658,-0.389269408225
ACH-000661,-0.276873431604
ACH-000662,-0.287555980762
ACH-000663,0.09342703195319998
ACH-000665,-0.0921988004491
ACH-000671,-0.249391204194
ACH-000673,-0.15858299966199998
ACH-000676,-0.128649276895
ACH-000677,-0.0857859047666
ACH-000681,0.000558215381904
ACH-000682,-0.24974105506799998
ACH-000683,-0.386365886965
ACH-000684,-0.33830506131399996
ACH-000688,0.140746350094
ACH-000693,-0.270519946663
ACH-000694,-0.256354301991
ACH-000695,-0.279142443054
ACH-000696,-0.176030444019
ACH-000697,-0.407532256659
ACH-000699,-0.33018015613400004
ACH-000701,-0.0838576907051
ACH-000706,-0.139326254815
ACH-000711,-0.21631608278
ACH-000713,-0.25811128333
ACH-000714,-0.0813367782225
ACH-000718,-0.18382471896400002
ACH-000720,-0.0920673789124
ACH-000721,-0.1225690772
ACH-000724,-0.112571575051
ACH-000725,-0.33020922146
ACH-000732,-0.354114690436
ACH-000734,0.0328671008388
ACH-000735,-0.20216367895100001
ACH-000736,-0.146835772222
ACH-000738,-0.135373896753
ACH-000746,0.171101216743
ACH-000747,-0.015639361610700002
ACH-000748,-0.17658457434099997
ACH-000753,-0.488262786566
ACH-000756,-0.212168213256
ACH-000757,-0.177904178686
ACH-000758,-0.228491063089
ACH-000760,-0.154512980662
ACH-000763,-0.075602145383
ACH-000764,0.26811097924800004
ACH-000765,-0.26264201172699997
ACH-000766,-0.24877680674000002
ACH-000767,-0.33583959618799997
ACH-000768,-0.23471502069000003
ACH-000769,0.0525626083986
ACH-000770,-0.297866864203
ACH-000771,-0.46820602690499996
ACH-000773,-0.7477143003740001
ACH-000776,-0.0197189201779
ACH-000777,-0.398407586571
ACH-000778,-0.257400042771
ACH-000781,-0.0843351835643
ACH-000782,0.166657047499
ACH-000783,-0.3968430104
ACH-000784,-0.0303868584252
ACH-000785,-0.177687622106
ACH-000787,-0.163094438869
ACH-000788,-0.024650508365099997
ACH-000791,-0.0683905240394
ACH-000792,-0.291454807435
ACH-000794,-0.40744944815800005
ACH-000796,-0.450802760563
ACH-000799,-0.128578317584
ACH-000800,-0.131416679377
ACH-000802,-0.41003750845
ACH-000804,-0.258121111911
ACH-000805,-0.15761411377
ACH-000809,-0.322083135394
ACH-000810,-0.46229858194300005
ACH-000811,-0.272667370836
ACH-000817,-0.22433514141600003
ACH-000819,0.0652583413687
ACH-000820,-0.307222583863
ACH-000821,0.120625130032
ACH-000822,-0.0641186367081
ACH-000823,-0.272733690137
ACH-000824,-0.41946422808
ACH-000827,-0.20243930640799998
ACH-000829,-0.061852440206500006
ACH-000831,-0.153802053226
ACH-000832,-0.26018765216899997
ACH-000833,0.21092269523200002
ACH-000834,-0.44252308264
ACH-000835,-0.151348490384
ACH-000836,-0.478047461427
ACH-000837,-0.183736121667
ACH-000838,-0.30437120749499996
ACH-000839,-0.541385842386
ACH-000840,-0.18116808299800002
ACH-000841,-0.47238966722
ACH-000843,-0.000642512569288
ACH-000846,-0.39568027280100004
ACH-000847,0.0449297717585
ACH-000848,0.136716904651
ACH-000849,-0.45821076104999997
ACH-000851,-0.38591713813100004
ACH-000855,-0.205675937051
ACH-000856,-0.164489717054
ACH-000858,-0.159026356306
ACH-000859,-0.43512912447200003
ACH-000861,-0.14604178866599998
ACH-000862,0.018518464797200002
ACH-000865,0.042801403339300007
ACH-000866,-0.0990152316573
ACH-000867,-0.141138987699
ACH-000869,-0.24830724566
ACH-000872,-0.275483698396
ACH-000873,-0.16832807480300002
ACH-000876,-0.216412551041
ACH-000878,-0.213108690683
ACH-000880,-0.49029307358900004
ACH-000881,0.106125559177
ACH-000882,-0.274254954747
ACH-000884,-0.208878270219
ACH-000885,-0.439160489749
ACH-000887,-0.08619120184660001
ACH-000888,0.00984536887309
ACH-000889,0.0576836775365
ACH-000890,0.026415112846400003
ACH-000896,-0.26216888597
ACH-000898,-0.258391704227
ACH-000900,-0.327189670886
ACH-000901,-0.160313509523
ACH-000905,-0.198212460647
ACH-000906,-0.17328525486699997
ACH-000907,-0.211935711312
ACH-000910,-0.320440565449
ACH-000911,-0.42078813850900004
ACH-000912,-0.14342885412
ACH-000913,-0.291637084794
ACH-000915,-0.222225895002
ACH-000916,-0.603597231795
ACH-000917,0.0218067980014
ACH-000921,-0.210690212396
ACH-000924,0.156727637289
ACH-000926,-0.21732107392900002
ACH-000928,-0.433826769902
ACH-000929,-0.074252242294
ACH-000932,-0.289164968805
ACH-000935,-0.170362616503
ACH-000936,-0.17413768702100002
ACH-000937,-0.183420437513
ACH-000938,-0.119250369546
ACH-000939,-0.30463702893399996
ACH-000941,-0.12742319947699998
ACH-000943,-0.259037555176
ACH-000946,0.04635692090580001
ACH-000947,-0.35424723498800004
ACH-000948,-0.116718054214
ACH-000950,-0.034754699535599995
ACH-000953,-0.0051944941135
ACH-000957,-0.241643386419
ACH-000958,-0.208811026477
ACH-000960,0.048287337811900005
ACH-000963,-0.0017284832061
ACH-000968,-0.149352828817
ACH-000969,0.06922951367539999
ACH-000973,-0.256012782438
ACH-000974,-0.293839015208
ACH-000975,-0.271593283943
ACH-000976,-0.18828801429699998
ACH-000978,-0.07269464030119999
ACH-000980,-0.132946348021
ACH-000984,-0.0994034014061
ACH-000986,-0.400763550292
ACH-000988,-0.140132654716
ACH-000993,-0.174723379151
ACH-000994,-0.18539118297200002
ACH-000996,0.018033688301299998
ACH-001001,-0.17016214483199998
ACH-001020,-0.25938483951900004
ACH-001028,-0.0111655048832
ACH-001031,0.030613627171700002
ACH-001038,-0.41455793849600003
ACH-001048,-0.177491370403
ACH-001050,-0.09263301783460001
ACH-001053,-0.17313843748500002
ACH-001054,-0.213511929287
ACH-001061,-0.181767942553
ACH-001067,-0.0879707270443
ACH-001075,0.00852776309458
ACH-001096,-0.35624811863600003
ACH-001128,-0.55672896113
ACH-001134,-0.309539731007
ACH-001151,-0.27334960179699996
ACH-001163,-0.22842242544799998
ACH-001164,-0.308261824376
ACH-001173,-0.0916698666156
ACH-001183,-0.26612872476
ACH-001184,-0.378200077367
ACH-001190,-0.10835888516100001
ACH-001192,0.0204619901803
ACH-001193,-0.493544591832
ACH-001196,-0.159984213462
ACH-001197,0.00448111783771
ACH-001205,0.0032520016620500003
ACH-001211,-0.0545742512782
ACH-001212,-0.581309347797
ACH-001228,-0.533588681342
ACH-001232,-0.10010925467800001
ACH-001239,-0.20524559943700002
ACH-001274,-0.082326259274
ACH-001275,0.0126302755513
ACH-001277,-0.384775179151
ACH-001278,-0.184764969364
ACH-001280,-0.35385415500100004
ACH-001283,-0.09603094841439999
ACH-001289,0.30620413052400003
ACH-001295,-0.209260898569
ACH-001300,-0.0257596716484
ACH-001301,-0.292097603878
ACH-001302,-0.324768568387
ACH-001303,-0.0793919966019
ACH-001306,0.0059845147904000005
ACH-001318,-0.185013186025
ACH-001322,-0.632027542187
ACH-001328,-0.337945529995
ACH-001332,-0.45742690974
ACH-001333,-0.14138400369
ACH-001336,-0.621929975713
ACH-001340,-0.16254012956299999
ACH-001346,-0.382851458874
ACH-001353,-0.307896647778
ACH-001354,-0.38172129861500004
ACH-001367,-0.843548195175
ACH-001368,0.0262883848097
ACH-001374,-0.102185318588
ACH-001375,-0.329366890285
ACH-001377,-0.48844057184600004
ACH-001380,-0.153053169948
ACH-001391,-0.200444690297
ACH-001407,-0.262855608492
ACH-001408,-0.312257671895
ACH-001413,-0.13011751365399998
ACH-001430,-0.17996421826499998
ACH-001431,0.0567392261666
ACH-001450,-0.0833875892415
ACH-001496,-0.208328081977
ACH-001500,-0.22985304841499998
ACH-001521,-0.484325260369
ACH-001523,-0.240168450087
ACH-001532,-0.182568652473
ACH-001536,-0.031467469786400006
ACH-001550,-0.213342747276
ACH-001552,0.0325920097808
ACH-001554,-0.23791392239599998
ACH-001645,-0.009900980945309999
ACH-001654,-0.0487311217578
ACH-001715,0.07974376492039999
ACH-001735,-0.025121716645
ACH-001736,0.200004288432
ACH-001737,-0.052151600471
ACH-001740,0.06377506518630001
ACH-001745,-0.24173166600600002
ACH-001750,-0.109403806121
ACH-001765,-0.292100871827
ACH-001956,-0.12116610417099999
ACH-001957,0.0216424089326
