,ACTR3B (57180)
ACH-000004,0.119210437186
ACH-000007,-0.141560410963
ACH-000009,0.0238174384572
ACH-000011,0.0928708861674
ACH-000012,0.330492341567
ACH-000013,0.12225417359000001
ACH-000014,-0.301720247522
ACH-000015,0.300868402654
ACH-000017,-0.110929589548
ACH-000018,-0.0039060723064800002
ACH-000019,0.39172820593
ACH-000021,-0.134965562425
ACH-000022,0.118920045434
ACH-000025,0.0562157885774
ACH-000028,0.077464053806
ACH-000030,0.09034510619580001
ACH-000035,0.101473029749
ACH-000036,0.00700829145705
ACH-000037,0.18322506732000002
ACH-000039,0.296002264192
ACH-000040,0.00250955671829
ACH-000041,0.15752109653899998
ACH-000042,0.0815063995935
ACH-000045,0.23910163719099997
ACH-000047,-0.07095085298760001
ACH-000052,0.342318670716
ACH-000053,0.129892001207
ACH-000054,0.08894523934410001
ACH-000055,0.15364667991800002
ACH-000060,0.17318604970899998
ACH-000067,0.24428272422699998
ACH-000070,0.32029346612
ACH-000075,0.296595425077
ACH-000078,0.146262075392
ACH-000082,-0.203687457386
ACH-000085,0.0785312823805
ACH-000086,0.125461381349
ACH-000087,-0.5091011393899999
ACH-000092,0.264762915813
ACH-000095,-0.0464215463473
ACH-000097,0.216218739517
ACH-000098,0.183066417051
ACH-000099,0.056358234963600005
ACH-000108,0.0329753012352
ACH-000113,0.21002923039000002
ACH-000115,0.237661310418
ACH-000116,0.049137175184899996
ACH-000118,0.207922978726
ACH-000120,0.23419379881900002
ACH-000123,-0.0578421142641
ACH-000127,0.136824021618
ACH-000128,0.254547041348
ACH-000132,0.165327513431
ACH-000133,0.106809705645
ACH-000137,0.042689634766199996
ACH-000138,0.0897983818971
ACH-000142,0.230229300186
ACH-000143,0.198781845645
ACH-000146,0.0416443258526
ACH-000148,-0.12170803625499999
ACH-000150,0.150837426447
ACH-000152,0.0190697669477
ACH-000153,0.34030957508599996
ACH-000159,0.228829176959
ACH-000160,0.273900935366
ACH-000163,0.10480651527200001
ACH-000167,-0.17397746941300002
ACH-000168,0.23546187594300003
ACH-000169,0.19889183545400002
ACH-000178,-0.0252216788153
ACH-000182,0.0395150938969
ACH-000183,0.16633217509099998
ACH-000188,0.035060673513000004
ACH-000189,0.22570308428000002
ACH-000190,0.14654792895
ACH-000198,0.0221573737968
