,BRCA1 (672)
ACH-000168,-0.6771404190070001
ACH-000169,-0.633521305697
ACH-000178,-0.7682679272059999
ACH-000182,-0.5980222162169999
ACH-000183,-0.652769140854
ACH-000188,-0.823830040347
ACH-000189,-0.602807351427
ACH-000190,-0.564460024949
ACH-000198,-0.684835172808
ACH-000204,-0.9987666008730001
ACH-000206,-0.429849686483
ACH-000207,-0.618278176974
ACH-000211,-1.19344124657
ACH-000215,-0.914655190997
ACH-000221,-0.6847558614460001
ACH-000222,-0.7002441042380001
ACH-000223,-0.36462671460699997
ACH-000226,-0.627250328421
ACH-000227,-1.08336514367
ACH-000228,-1.01900956376
ACH-000231,-0.7578011069859999
ACH-000232,-0.755707538784
ACH-000233,-0.632832666572
ACH-000234,-0.618767911736
ACH-000235,-0.677897668188
ACH-000237,-0.905754065362
ACH-000238,-0.33629933471699996
ACH-000243,-0.9350967051369999
ACH-000244,-0.876898811894
ACH-000246,-1.00341967031
ACH-000248,-0.781750812586
ACH-000250,-0.762293610453
ACH-000251,-0.9009221888169999
ACH-000253,-0.49631050098499996
ACH-000255,-0.766228519379
ACH-000256,-0.664868799401
ACH-000257,-0.8426808204359999
ACH-000258,-0.9860391150299999
ACH-000259,-0.810410039312
ACH-000260,-0.528254330488
ACH-000261,-0.779469669595
ACH-000262,-0.37620515383
ACH-000263,-0.277055240318
ACH-000264,-0.949359921347
ACH-000265,-0.707299264376
ACH-000266,-0.806086619199
ACH-000272,-0.605380224212
ACH-000273,-0.611946438231
ACH-000274,-0.903547971787
ACH-000277,-0.827427095346
ACH-000278,-1.01834666991
ACH-000279,-0.638265760243
ACH-000280,-0.6213806734830001
ACH-000281,-0.504030148923
ACH-000288,-0.577051052751
ACH-000291,-0.567302706731
ACH-000293,-0.568559956647
ACH-000294,-0.355709709702
ACH-000295,-0.634596279875
ACH-000296,-0.795160468034
ACH-000302,-0.679486571082
ACH-000304,-1.22497487224
ACH-000307,-0.376846166766
ACH-000308,-0.928502364347
ACH-000310,-0.7208774979800001
ACH-000311,-0.609147533603
ACH-000312,-0.821657963766
ACH-000315,-0.439942887883
ACH-000316,-0.602778927649
ACH-000317,-0.670293217772
ACH-000318,-0.5156232764190001
ACH-000319,-0.82105280699
ACH-000320,-0.791314149371
ACH-000322,-0.7703240125030001
ACH-000323,-1.05691942244
ACH-000324,-0.776278294165
ACH-000329,-0.365927556403
ACH-000330,-0.8073740688869999
ACH-000331,-0.5517533402170001
ACH-000332,-0.598460662847
ACH-000334,-0.421816320506
ACH-000335,-0.744705927617
ACH-000336,-0.373559084104
ACH-000337,-0.875982158555
ACH-000339,-0.996410297564
ACH-000341,-0.761705084612
ACH-000348,-0.896889564446
ACH-000350,-0.5911904679259999
ACH-000352,-0.641587549688
ACH-000356,-0.560857920691
ACH-000361,-0.7922926818230001
ACH-000362,-0.691943675414
ACH-000363,-0.680245702009
ACH-000364,-0.755883122344
ACH-000365,-0.643013641407
ACH-000366,-0.6160355991709999
ACH-000368,-0.696818258547
ACH-000374,-0.770859773271
ACH-000375,-0.729102360925
ACH-000376,-0.496174037551
ACH-000381,-0.732037864654
ACH-000383,-0.462887463333
ACH-000387,-0.518360330342
ACH-000389,-0.751027500511
ACH-000390,-0.6629483188790001
ACH-000393,-0.448181215837
ACH-000395,-0.22093483438900002
ACH-000397,-0.800274635502
ACH-000401,-0.762759331402
ACH-000402,-0.592815043073
ACH-000403,-0.50894247016
ACH-000404,-0.819561431376
ACH-000406,-0.396782686423
ACH-000407,-0.9348499428020001
ACH-000408,-0.678749066647
ACH-000410,-0.8854399174680001
ACH-000411,-0.989456962251
ACH-000414,-0.900269830513
ACH-000415,-0.662511453007
ACH-000416,-0.664529995273
ACH-000420,-0.517258912831
ACH-000421,-0.9014749941769999
ACH-000424,-0.921060071633
ACH-000425,-0.903025181895
ACH-000426,-0.273952397185
ACH-000427,-0.46724128280599997
ACH-000433,-0.6432030942270001
ACH-000436,-0.7306250726260001
ACH-000444,-0.8774501149959999
ACH-000445,-0.920999672563
ACH-000448,-0.46223009772699997
ACH-000450,-0.88633029342
ACH-000452,-0.638838884174
ACH-000454,-0.400257774234
ACH-000458,-0.6738252155969999
ACH-000459,-0.535417658267
ACH-000460,-0.669424631399
ACH-000461,-0.249498008616
ACH-000463,-0.7769159572059999
ACH-000464,-0.419185898787
ACH-000466,0.094077999757
ACH-000467,-0.648996238093
ACH-000468,-0.528627802836
ACH-000469,-0.573541915355
ACH-000470,-0.16285363902799999
ACH-000471,-0.680248643129
ACH-000472,-0.646059977355
ACH-000473,-0.5249858998070001
ACH-000475,-0.6837665989849999
ACH-000476,-0.683786494728
ACH-000477,-0.7342097297969999
ACH-000480,-0.7367225873559999
ACH-000481,-0.454311555449
ACH-000483,-1.0976181595399999
ACH-000484,-0.545409273474
ACH-000485,-0.45623730439599997
ACH-000486,-0.757328555318
ACH-000487,-0.44478268643
ACH-000488,-0.646141123316
ACH-000490,-0.632508618092
ACH-000491,-0.43256980884400004
ACH-000495,-0.914888148232
ACH-000496,-0.7091900130040001
ACH-000499,-0.666221801776
ACH-000500,-0.748443927554
ACH-000502,-0.750744936846
ACH-000503,-0.492007204281
ACH-000505,-0.6958238697920001
ACH-000507,-0.595094733637
ACH-000510,-0.71642415036
ACH-000511,-0.8103481433419999
ACH-000512,-0.6875439719859999
ACH-000516,-1.02821247088
ACH-000517,-0.361942524213
ACH-000518,-0.5494931276439999
ACH-000520,-0.712543066767
ACH-000521,-0.701506561662
ACH-000522,-0.732536459929
ACH-000524,-0.514018019012
ACH-000527,-0.855996237508
ACH-000528,-1.0219488333
ACH-000537,-0.6592697882540001
ACH-000541,-0.7829642564370001
ACH-000542,-0.598802646311
ACH-000544,-0.61526368124
ACH-000545,-0.484878407006
ACH-000547,-0.72334104317
ACH-000548,-0.69612672316
ACH-000549,-0.6256989952090001
ACH-000550,-0.6584264136119999
ACH-000552,-0.5750826471289999
ACH-000556,-0.751436143908
ACH-000557,-0.306658618527
ACH-000570,-0.546748639833
ACH-000571,-0.5903473888180001
ACH-000573,-0.282380397984
ACH-000576,-0.313246533191
ACH-000580,-1.16888910798
ACH-000584,-0.421441951341
ACH-000585,-0.379836899114
ACH-000588,-0.679094355157
ACH-000589,-0.8328153908849999
ACH-000591,-0.598836955005
ACH-000593,-0.7020011482430001
ACH-000600,-0.8394942806579999
ACH-000601,-0.665482564158
ACH-000604,-0.826029600634
ACH-000605,-0.445970861558
ACH-000606,-0.6308188377530001
ACH-000608,-1.09565046548
ACH-000614,-0.7330791796259999
ACH-000616,-0.782907513416
ACH-000618,-0.586107384689
ACH-000619,-0.462190659737
ACH-000620,-0.838436498574
ACH-000621,-0.7515328020029999
ACH-000622,-0.6149790127579999
ACH-000623,-0.503729424047
ACH-000624,-0.942520845688
ACH-000627,-0.7769144159360001
ACH-000630,-0.380294067265
ACH-000632,-0.5928470351690001
ACH-000633,-0.632043563243
ACH-000637,-0.577900471831
ACH-000638,-0.61383056155
ACH-000646,-0.8364364032580001
ACH-000647,-0.687565040677
ACH-000648,-0.633353297565
ACH-000649,-0.531609567955
ACH-000651,-0.426442488262
ACH-000652,-0.629226375942
ACH-000653,-0.47926791934600005
ACH-000657,-0.7433946588779999
ACH-000658,-0.645379614401
ACH-000661,-0.45805502601000003
ACH-000662,-0.880682436486
ACH-000663,-0.571177562664
ACH-000665,-0.392568031976
ACH-000671,-0.473622441751
ACH-000673,-0.715927334897
ACH-000676,-0.9006745286550001
ACH-000677,-0.9931082093179999
ACH-000681,-0.568934983213
ACH-000682,-0.552664594641
ACH-000683,-0.779304723831
ACH-000684,-0.9296749185079999
ACH-000688,-0.49782020999399995
ACH-000693,-0.6565676003540001
ACH-000694,-0.649996704608
ACH-000695,-0.69185862515
ACH-000696,-0.8721940308120001
ACH-000697,-0.657500993636
ACH-000699,-0.404774901919
ACH-000701,-0.593123180853
ACH-000706,-0.7808903121680001
ACH-000711,-0.879483353877
ACH-000713,-0.818159460341
ACH-000714,-0.568752746448
ACH-000718,-0.5860521313699999
ACH-000720,-0.803906581436
ACH-000721,-0.497343840147
ACH-000724,-0.220272046635
ACH-000725,-1.18701346222
ACH-000732,-0.489728147852
ACH-000734,-0.6950841692309999
ACH-000735,-0.575183176941
ACH-000736,-0.7130290751980001
ACH-000738,-0.642900877006
ACH-000746,-0.555765594018
ACH-000747,-0.45386930703699996
ACH-000748,-0.425253970669
ACH-000753,-0.528504012242
ACH-000756,-0.949509628029
ACH-000757,-0.649998039685
ACH-000758,-0.9562245136990001
ACH-000760,-0.530993649868
ACH-000763,-0.42087977361100004
ACH-000764,-0.64444257243
ACH-000765,-0.41457540669299997
ACH-000766,-0.7176492068520001
ACH-000767,-0.503483930265
ACH-000768,-1.03686639356
ACH-000769,-0.881210120213
ACH-000770,-0.45652742691200004
ACH-000771,-0.620070923964
ACH-000773,-0.684806501896
ACH-000776,-0.601444716683
ACH-000777,-0.608661962592
ACH-000778,-0.642416423763
ACH-000781,-0.579305977444
ACH-000782,-0.435257512503
ACH-000783,-0.819156931067
ACH-000784,-0.8440386358740001
ACH-000785,-0.8929012714390001
ACH-000787,-0.565273049237
ACH-000788,-0.906980117071
ACH-000791,-0.8288097404639999
ACH-000792,-0.7237134181810001
ACH-000794,-0.38140913801700005
ACH-000796,-0.5968307392059999
ACH-000799,-1.0535798361700002
ACH-000800,-0.620917198398
ACH-000802,-0.528433290896
ACH-000804,-0.7074242970379999
ACH-000805,-0.7681697553460001
ACH-000809,-0.468460440169
ACH-000810,-0.319961243299
ACH-000811,-0.577111659473
ACH-000817,-0.543425711056
ACH-000819,-0.758156915464
ACH-000820,0.0572909060345
ACH-000821,-0.9570566977959999
ACH-000822,-0.575153793013
ACH-000823,-0.602035617636
ACH-000824,-0.350371923372
ACH-000827,-0.868553588311
ACH-000829,-0.902729107753
ACH-000831,-0.639668905601
ACH-000832,-0.932823191574
ACH-000833,-0.812250728058
ACH-000834,-0.5281971466350001
ACH-000835,-0.860141324525
ACH-000836,-0.256470343432
ACH-000837,-1.13421645776
ACH-000838,-0.5130590036029999
ACH-000839,-0.730914579913
ACH-000840,-0.814956420185
ACH-000841,-1.0450153111
ACH-000843,-0.49970085553000004
ACH-000846,-0.582498569947
ACH-000847,-0.515576984724
ACH-000848,-0.859542513564
ACH-000849,-0.801126105785
ACH-000851,-0.5980779676910001
ACH-000855,-0.672460358247
ACH-000856,-0.907914283339
ACH-000858,-0.838288105024
ACH-000859,-0.7343829431569999
ACH-000861,-0.692804032218
ACH-000862,-0.673807193002
ACH-000865,-0.453250439312
ACH-000866,-0.671840681215
ACH-000867,-0.8107182290809999
ACH-000869,-0.653888858164
ACH-000872,-0.7129431925319999
ACH-000873,-0.706714124363
ACH-000876,-0.6972773920540001
ACH-000878,-0.368239776352
ACH-000880,-0.9159162095260001
ACH-000881,-0.882624876738
ACH-000882,-0.760015949657
ACH-000884,-0.8782118279200001
ACH-000885,-0.614949425536
ACH-000887,-0.576907317135
ACH-000888,-0.881354291287
ACH-000889,-0.393866822755
ACH-000890,-0.562104033619
ACH-000896,-0.531053591005
ACH-000898,-0.7540749673170001
ACH-000900,-0.82716721732
ACH-000901,-0.401093100938
ACH-000905,-0.672288917154
ACH-000906,-0.747239403423
ACH-000907,-1.03897134857
ACH-000910,-0.916755688386
ACH-000911,-0.76561702192
ACH-000912,-0.621106203437
ACH-000913,-0.812355697254
ACH-000915,-0.335495088274
ACH-000916,-0.9538594433200001
ACH-000917,-0.973953476726
ACH-000921,-0.8085165853540001
ACH-000924,-0.7603533130169999
ACH-000926,-0.626985327686
ACH-000928,-0.9702576052330001
ACH-000929,-0.8684798269380001
ACH-000932,-0.702193335286
ACH-000935,-0.838683179269
ACH-000936,-0.579804475611
ACH-000937,-0.5167864553729999
ACH-000938,-0.377986479164
ACH-000939,-0.6171731725
ACH-000941,-0.5589604514750001
ACH-000943,-0.674041868087
ACH-000946,-0.8145563712289999
ACH-000947,-0.799794484885
ACH-000948,-0.770520149922
ACH-000950,-0.5735610859920001
ACH-000953,-0.385019208816
ACH-000957,-0.728350504016
ACH-000958,-0.391759937971
ACH-000960,-0.7079500167030001
ACH-000963,-0.875931673958
ACH-000968,-0.922754486866
ACH-000969,-0.681396993925
ACH-000973,-0.755408937255
ACH-000974,-0.5788345887340001
ACH-000975,-1.05039796108
ACH-000976,-0.764909443582
ACH-000978,-0.327213938227
ACH-000980,-0.5059400230259999
ACH-000984,-1.1632901305
ACH-000986,-0.8736693975799998
ACH-000988,-0.7448225667389999
ACH-000993,-0.8150250980949999
ACH-000994,-0.585045023235
ACH-000996,-0.614176651849
ACH-001001,-0.723149027395
ACH-001020,-0.402946281574
ACH-001028,-0.534842473186
ACH-001031,-0.795196445071
ACH-001038,-0.7570176773899999
ACH-001048,-0.6432458028620001
ACH-001050,-0.7162756707719999
ACH-001053,-0.598585953965
ACH-001054,-0.643871391143
ACH-001061,-0.910363514952
ACH-001067,-0.878637061328
ACH-001075,-0.738577431319
ACH-001096,-0.52800648698
ACH-001128,-0.0658001790581
ACH-001134,-0.722742512525
ACH-001151,-0.558551875373
ACH-001163,-0.533674729421
ACH-001164,-0.550156584369
ACH-001173,-0.820478354734
ACH-001183,-0.548139921591
ACH-001184,-1.02259043161
ACH-001190,-0.765020593826
ACH-001192,-0.669615954619
ACH-001193,-0.43763302544200006
ACH-001196,-1.39892853977
ACH-001197,-0.740438345961
ACH-001205,-0.929894227221
ACH-001211,-1.02583747051
ACH-001212,-1.19210257142
ACH-001228,-0.49709570144599996
ACH-001232,-0.7789119100859999
ACH-001239,-0.5768795133429999
ACH-001274,-0.490285309592
ACH-001275,-0.856519426671
ACH-001277,-0.8440200184960001
ACH-001278,-0.717414702472
ACH-001280,-1.31520925183
ACH-001283,-0.675597675793
ACH-001289,-0.698800524067
ACH-001295,-0.9112028130230001
ACH-001300,-0.661596904331
ACH-001301,-0.913452945486
ACH-001302,-0.825066345236
ACH-001303,-1.01399369299
ACH-001306,-0.633982768697
ACH-001318,-0.701302862253
ACH-001322,-0.736394811048
ACH-001328,-0.7970591760719999
ACH-001332,-0.7222112193670001
ACH-001333,-0.7700700792149999
ACH-001336,-0.56092387512
ACH-001340,-0.739598672158
ACH-001346,-0.578422643878
ACH-001353,-0.82544997968
ACH-001354,-0.947607050986
ACH-001367,-0.82194984986
ACH-001368,-0.42832938216600003
ACH-001374,-0.8050452499140001
ACH-001375,-0.452989764711
ACH-001377,-0.715302550933
ACH-001380,-0.609084306564
ACH-001391,-0.752847981881
ACH-001407,-0.491960176717
ACH-001408,-1.01706752855
ACH-001413,-0.8146041879709999
ACH-001430,-0.772693118949
ACH-001431,-0.496836831112
ACH-001450,-0.548273583463
ACH-001496,-0.422946951205
ACH-001500,-0.45151557306
ACH-001521,-0.614790429088
ACH-001523,-0.812232232154
ACH-001532,-0.922774035981
ACH-001536,-0.7656000106399999
ACH-001550,-0.0830448261319
ACH-001552,-1.1325433960299998
ACH-001554,-0.7070886171449999
ACH-001645,-0.823122472837
ACH-001654,-0.412872060767
ACH-001715,-0.199216183912
ACH-001735,-0.35876468757
ACH-001736,-0.5833450241170001
ACH-001737,-0.6745525420640001
ACH-001740,-0.748365800324
ACH-001745,-0.646829147499
ACH-001750,-0.791659130952
ACH-001765,-0.41101426808499997
ACH-001956,-0.301587057013
ACH-001957,-0.739293820252
