,HMHA1 (23526)
ACH-000994,-0.189653541553
ACH-000996,-0.0639171059518
ACH-001001,-0.119634158968
ACH-001020,-0.132766559594
ACH-001028,-0.0992393917415
ACH-001031,0.051316646181100004
ACH-001038,-0.15792854511399998
ACH-001048,-0.167638024714
ACH-001050,-0.181269089074
ACH-001053,-0.15189203409399998
ACH-001054,0.11486013155
ACH-001061,0.0667876458144
ACH-001067,0.0463965617771
ACH-001075,0.153369681628
ACH-001096,0.22291568276999998
ACH-001128,0.0271142214783
ACH-001134,-0.525861586561
ACH-001151,-0.00426200449072
ACH-001163,0.0593917981197
ACH-001164,-0.169529498571
ACH-001173,-0.0625256173542
ACH-001183,-0.0288055482757
ACH-001184,0.0593696235127
ACH-001190,-0.0246416077595
ACH-001192,-0.168750419771
ACH-001193,0.145108699462
ACH-001196,-0.0640462358867
ACH-001197,-0.552742568337
ACH-001205,0.185267987719
ACH-001211,0.038956893415800005
ACH-001212,-0.008376090146380001
ACH-001228,-0.048121862328599996
ACH-001232,-0.0439893067729
ACH-001239,-0.0638798729759
ACH-001274,-0.144290997304
ACH-001275,-0.025976261410900002
ACH-001277,-0.507271378502
ACH-001278,-0.294052453922
ACH-001280,-0.0339792960964
ACH-001283,-0.233744496619
ACH-001289,-0.320376073492
ACH-001295,0.0159971755269
ACH-001300,-0.14031931069
ACH-001301,-0.0393076472682
ACH-001302,-0.10210444454
ACH-001303,0.302181463425
ACH-001306,-0.159553176814
ACH-001318,-0.07996070198960001
ACH-001322,0.0392733376071
ACH-001328,-0.21118501355799998
ACH-001332,-0.198642918568
ACH-001333,-0.321594714746
ACH-001336,-0.26125144937100003
ACH-001340,-0.024814280028300002
ACH-001346,-0.238790444168
ACH-001353,-0.284622018189
ACH-001354,0.0858116588245
ACH-001367,0.10973009002999999
ACH-001368,-0.001265690448
ACH-001374,-0.176413817037
ACH-001375,0.052306437879999994
ACH-001377,0.014971582688599999
ACH-001380,-0.0709309494871
ACH-001391,-0.1362605524
ACH-001407,-0.058133698785899995
ACH-001408,-0.0628140440708
ACH-001413,-0.0154578278545
ACH-001430,0.0425322952326
ACH-001431,-0.233282701657
ACH-001450,-0.32738170320500004
ACH-001496,-0.07648108052680001
ACH-001500,-0.010935616003299998
ACH-001521,-0.188993391358
ACH-001523,-0.16898733201299998
ACH-001532,0.0930242102308
ACH-001536,-0.185411923496
ACH-001550,-0.0656914321608
ACH-001552,-0.159592722359
ACH-001554,-0.09891774702600001
ACH-001645,-0.150166578502
ACH-001654,-0.0642616162469
ACH-001715,-0.152750223588
ACH-001735,-0.8385450832879999
ACH-001736,-0.906104508292
ACH-001737,-0.22580680615499998
ACH-001740,-0.400682386481
ACH-001745,-0.481675748049
ACH-001750,0.0595485213605
ACH-001765,-0.0725396863315
ACH-001956,-0.0386486460161
ACH-001957,-0.040907823263
