,HBEGF (1839)
ACH-000237,-0.07466414710199999
ACH-000238,-0.168614010463
ACH-000243,-0.17942416747200002
ACH-000244,-0.343739279673
ACH-000246,-0.11362713858100001
ACH-000248,-0.171685388886
ACH-000250,-0.229248878653
ACH-000251,-0.15125611603800002
ACH-000253,0.0458687034667
ACH-000255,-0.152418041591
ACH-000256,0.0120593300474
ACH-000257,-0.0481649719074
ACH-000258,-0.207178559654
ACH-000259,-0.13209760161599998
ACH-000260,-0.168687766244
ACH-000261,-0.212438073448
ACH-000262,-0.20958053443
ACH-000263,-0.0150943369688
ACH-000264,-0.23622969938900001
ACH-000265,-0.190928958684
ACH-000266,-0.0859131201153
ACH-000272,-0.285418825042
ACH-000273,-0.24255417526999998
ACH-000274,-0.0741561724648
ACH-000277,-0.027752827041000003
ACH-000278,-0.07916209188489999
ACH-000279,-0.161239549352
ACH-000280,-0.0643762389479
ACH-000281,0.0175427799519
ACH-000288,-0.133199084217
ACH-000291,-0.155619002264
ACH-000293,-0.242095422108
ACH-000294,-0.025538244583
ACH-000295,0.0235912192583
ACH-000296,-0.167057170821
ACH-000302,-0.07683220207119999
ACH-000304,0.336887163016
ACH-000307,-0.16914383626899998
ACH-000308,-0.131398779845
ACH-000310,-0.182865313341
ACH-000311,-0.138590970732
ACH-000312,-0.131707886467
ACH-000315,-0.120948515591
ACH-000316,-0.0210172245725
ACH-000317,-0.22667332280900002
ACH-000318,-0.0708157697827
ACH-000319,-0.24861252951499999
ACH-000320,-0.14827523495300002
ACH-000322,-0.119818529967
ACH-000323,-0.177562060083
ACH-000324,-0.139666885918
ACH-000329,-0.11365258576300001
ACH-000330,-0.13743021045
ACH-000331,-0.198043011281
ACH-000332,-0.20903092831700001
ACH-000334,-0.0140873553541
ACH-000335,0.145088049353
ACH-000336,-0.07010716012939999
ACH-000337,-0.22896078914999998
ACH-000339,-0.052484835232300006
ACH-000341,-0.35794536209600003
ACH-000348,-0.136866690166
ACH-000350,-0.31126204448399997
ACH-000352,-0.17562701763900002
ACH-000356,-0.320475411488
ACH-000361,-0.326858932777
ACH-000362,-0.067848386964
ACH-000363,-0.123478110796
ACH-000364,0.019952662890700003
ACH-000365,-0.16565259910900001
ACH-000366,-0.08830339551869999
ACH-000368,-0.0753373674181
ACH-000374,-0.18301122474599998
ACH-000375,0.007079810749479999
ACH-000376,-0.23832724729899998
ACH-000381,-0.166975717238
ACH-000383,-0.196517819758
ACH-000387,-0.055859299227599996
ACH-000389,-0.07765633091030001
ACH-000390,-0.113964286356
ACH-000393,-0.38040850603299997
ACH-000395,-0.184905202865
ACH-000397,-0.30046256279
ACH-000401,-0.06993185376660001
ACH-000402,-0.16807036109999998
ACH-000403,-0.219210078486
ACH-000404,-0.195285550381
ACH-000406,-0.06911277575210001
ACH-000407,-0.241745752291
ACH-000408,-0.0724001799885
ACH-000410,-0.07849040673280001
ACH-000411,-0.139958372351
ACH-000414,-0.111865857969
ACH-000415,0.00290114723895
ACH-000416,-0.059975890809500006
ACH-000420,-0.33446921783100003
ACH-000421,-0.17237866386300002
ACH-000424,-0.0910151481391
ACH-000425,-0.136806299361
ACH-000426,-0.320955437252
ACH-000427,-0.201619249485
ACH-000433,-0.138855980956
ACH-000436,-0.287762296994
ACH-000444,-0.0324845823976
ACH-000445,0.00879817475764
ACH-000448,-0.17519709194000002
ACH-000450,0.124818215262
ACH-000452,-0.023896771514400002
ACH-000454,-0.21933015984700002
ACH-000458,-0.19059815894
ACH-000459,-0.0738671096708
ACH-000460,-0.0855094118863
ACH-000461,-0.0218270105706
ACH-000463,-0.314014831882
ACH-000464,-0.151565100428
ACH-000466,-0.165663156097
ACH-000467,-0.162558667396
ACH-000468,-0.113563727341
ACH-000469,-0.039503771881900004
ACH-000470,-0.205207924302
ACH-000471,-0.224304695536
ACH-000472,-0.086790477212
ACH-000473,-0.0300737309113
ACH-000475,-0.145305333815
ACH-000476,-0.133316589683
ACH-000477,-0.15756922561699999
ACH-000480,-0.18236301050099998
ACH-000481,-0.161616996919
ACH-000483,0.0354976631719
ACH-000484,-0.133533351341
ACH-000485,-0.0137404019075
ACH-000486,-0.150425001801
ACH-000487,-0.0770231897347
ACH-000488,0.0111917233382
ACH-000490,0.00513905985344
ACH-000491,-0.066451256109
ACH-000495,-0.12796970869899998
ACH-000496,-0.123053264779
ACH-000499,-0.22843527428100002
ACH-000500,-0.11501677649900001
ACH-000502,-0.180411330167
ACH-000503,-0.0724537434303
ACH-000505,-0.22464167841899998
ACH-000507,0.061785924022000005
ACH-000510,-0.175106437805
ACH-000511,-0.18821948263399998
ACH-000512,0.0825691063963
ACH-000516,-0.0839019182302
ACH-000517,-0.14803147650999998
ACH-000518,-0.162369805754
ACH-000520,-0.147082090122
ACH-000521,-0.0839028029568
ACH-000522,-0.19596109829
ACH-000524,-0.17450438544500002
ACH-000527,-0.13463037276599998
ACH-000528,-0.18153861939100002
ACH-000537,-0.174445340869
ACH-000541,-0.470014322506
ACH-000542,-0.183411498855
ACH-000544,-0.12183184752800001
ACH-000545,-0.33933513365900003
ACH-000547,0.0158463904533
ACH-000548,-0.135799661952
ACH-000549,0.100279379729
ACH-000550,-0.142693366809
ACH-000552,-0.148947012608
ACH-000556,-0.0636560666984
ACH-000557,-0.0776156792858
ACH-000570,-0.145011093346
ACH-000571,-0.12732608699200001
ACH-000573,-0.0150980840141
ACH-000576,-0.332334274991
ACH-000580,0.0111007268781
ACH-000584,-0.055073844310599994
ACH-000585,-0.190196416095
ACH-000588,-0.23842370064500001
ACH-000589,-0.155179934454
ACH-000591,-0.131722876297
ACH-000593,-0.20389406377099997
ACH-000600,-0.147319046152
ACH-000601,-0.15772751887
ACH-000604,0.055430922534099994
ACH-000605,-0.46681832522100003
ACH-000606,-0.20019528058400002
ACH-000608,0.045905188552500004
ACH-000614,-0.0198240203385
ACH-000616,-0.022527788777099995
ACH-000618,-0.057909571026300004
ACH-000619,-0.20384311963100002
ACH-000620,-0.103524865504
ACH-000621,0.00419178058322
ACH-000622,-0.200033225403
ACH-000623,-0.0740096688257
ACH-000624,-0.20534984564800002
ACH-000627,-0.252314580425
ACH-000630,-0.169495917144
ACH-000632,-0.125727012733
ACH-000633,0.035566033758400006
ACH-000637,0.0598492104378
ACH-000638,-0.145102706393
ACH-000646,-0.140739914292
ACH-000647,-0.116902901138
ACH-000648,-0.293874176685
ACH-000649,-0.21403173593199998
ACH-000651,-0.14510903394000002
ACH-000652,-0.0282978203064
ACH-000653,0.0141851876819
ACH-000657,-0.175039203664
ACH-000658,-0.19532817009300002
ACH-000661,-0.263355255478
ACH-000662,0.0949218713834
ACH-000663,-0.353708633363
ACH-000665,-0.263669370028
ACH-000671,-0.11373415533
ACH-000673,-0.158280502947
ACH-000676,-0.153730280116
ACH-000677,0.0299953355307
ACH-000681,-0.0854757724624
ACH-000682,-0.08344961255950001
ACH-000683,-0.0175557836295
ACH-000684,-0.10353508006300001
ACH-000688,0.0176440355177
ACH-000693,-0.199521601175
ACH-000694,-0.122177732852
ACH-000695,-0.149945285638
ACH-000696,-0.0987089750952
ACH-000697,-0.154690470458
ACH-000699,-0.218851319691
ACH-000701,-0.171977827207
ACH-000706,-0.0882510784103
ACH-000711,-0.146353195635
ACH-000713,-0.173625569946
ACH-000714,-0.201716934364
ACH-000718,-0.0321442225319
ACH-000720,-0.212369308915
ACH-000721,-0.106149491644
ACH-000724,-0.253704923664
ACH-000725,-0.07001305043650001
ACH-000732,-0.0073378045800300004
ACH-000734,-0.146335496827
ACH-000735,-0.216305473863
ACH-000736,-0.0480459811695
ACH-000738,-0.129235878699
ACH-000746,-0.108285264864
ACH-000747,-0.07426545924710001
ACH-000748,-0.203572402029
ACH-000753,-0.09619984292099999
ACH-000756,-0.134124236091
ACH-000757,-0.13351011117
ACH-000758,-0.16699263572999998
ACH-000760,-0.06197580482969999
ACH-000763,-0.133857102104
ACH-000764,-0.06316185729360001
ACH-000765,-0.0912260228806
ACH-000766,-0.06669699606440001
ACH-000767,-0.0571254123044
ACH-000768,-0.0118748699067
ACH-000769,-0.1571318107
ACH-000770,-0.233871121565
ACH-000771,-0.0909341353407
ACH-000773,-0.29185352680599996
ACH-000776,-0.08427011987019999
ACH-000777,0.035398806784300005
ACH-000778,-0.018986921135900003
ACH-000781,-0.0885912248901
ACH-000782,-0.0264255498751
ACH-000783,-0.10684046137299999
ACH-000784,-0.145708662265
ACH-000785,-0.190353934916
ACH-000787,-0.166277999412
ACH-000788,-0.129367336897
ACH-000791,-0.26455637043200003
ACH-000792,-0.09728983446429999
ACH-000794,-0.0026912246785300003
ACH-000796,-0.16310011034000002
ACH-000799,-0.193440825271
ACH-000800,-0.08703989133130001
ACH-000802,-0.25402307638300003
ACH-000804,0.0537823518754
ACH-000805,-0.20269444364300002
ACH-000809,-0.17576717654399998
ACH-000810,-0.213489922255
ACH-000811,-0.181730918371
ACH-000817,0.024661786518399998
ACH-000819,-0.109401814592
ACH-000820,0.13081963179
ACH-000821,-0.10755508429000002
ACH-000822,-0.12080412156999999
ACH-000823,-0.14549338034700002
ACH-000824,-0.214295480706
ACH-000827,-0.10147408994200001
ACH-000829,-0.25638380220400003
ACH-000831,-0.0355899596843
ACH-000832,-0.25734378660999996
ACH-000833,0.083664900194
ACH-000834,-0.126763740703
ACH-000835,-0.029068545434500003
ACH-000836,-0.0609332241287
ACH-000837,-0.0594674662734
ACH-000838,-0.117289783368
ACH-000839,-0.285642239173
ACH-000840,-0.174035903217
ACH-000841,-0.185608476089
ACH-000843,-0.10905746599199999
ACH-000846,-0.12896534247400002
ACH-000847,0.0812334287183
ACH-000848,-0.06624004875030001
ACH-000849,-0.0871003954651
ACH-000851,-0.0884988340381
ACH-000855,-0.0509578551852
ACH-000856,-0.223574772489
ACH-000858,-0.020646157924
ACH-000859,0.013647796303999999
ACH-000861,-0.220049128442
ACH-000862,-0.17588947366399998
ACH-000865,-0.160870410124
ACH-000866,-0.0603201104899
ACH-000867,-0.04406150352519999
ACH-000869,-0.245045465533
ACH-000872,0.030039396713999997
ACH-000873,-0.0927049776475
ACH-000876,-0.0527569303639
ACH-000878,-0.41210941063199996
ACH-000880,-0.265725906111
ACH-000881,-0.19037930428199998
ACH-000882,-0.0994962375873
ACH-000884,-0.261492958313
ACH-000885,-0.16731456871
ACH-000887,-0.23835650714899997
ACH-000888,-0.15491749491100001
ACH-000889,-0.19558658619600003
ACH-000890,-0.13558674791099998
ACH-000896,-0.20157341383900002
ACH-000898,0.0270636900148
ACH-000900,-0.10359987899
ACH-000901,-0.174652445825
ACH-000905,-0.210981042897
ACH-000906,-0.136285205813
ACH-000907,-0.106887573393
ACH-000910,-0.0819302073839
ACH-000911,-0.108275397608
ACH-000912,-0.155403194587
ACH-000913,-0.221759044003
ACH-000915,-0.09910932926470001
ACH-000916,0.00314958281516
ACH-000917,-0.08237168727510001
ACH-000921,-0.133042770481
ACH-000924,-0.133867973846
ACH-000926,-0.19967138224
ACH-000928,-0.0894382284069
ACH-000929,0.0279574544619
ACH-000932,-0.0433387325741
ACH-000935,-0.0246380861166
ACH-000936,-0.08818420536810001
ACH-000937,-0.0626878753131
ACH-000938,0.0686870908066
ACH-000939,-0.0529812890973
ACH-000941,-0.026939421206099996
ACH-000943,-0.142514844209
ACH-000946,-0.1032316742
ACH-000947,-0.0880539976451
ACH-000948,-0.08659955100469999
ACH-000950,-0.237589821143
ACH-000953,0.138842782773
ACH-000957,-0.0108336843561
ACH-000958,-0.19726139362999998
ACH-000960,-0.0628588526055
ACH-000963,-0.41614226046999997
ACH-000968,-0.0235051656287
ACH-000969,-0.21329248095699999
ACH-000973,-0.128616701989
ACH-000974,-0.108488948115
ACH-000975,-0.129142647348
ACH-000976,-0.232338248075
ACH-000978,-0.118772145661
ACH-000980,-0.16785938452399998
ACH-000984,-0.133566462326
ACH-000986,-0.20594926926600002
ACH-000988,-0.235910359433
ACH-000993,-0.040263343878699995
ACH-000994,-0.25895775673
ACH-000996,-0.046916483968
ACH-001001,-0.119045820743
ACH-001020,-0.117907397279
ACH-001028,-0.184263458952
ACH-001031,-0.050326408866
ACH-001038,-0.164633162433
ACH-001048,-0.08329489941599999
ACH-001050,-0.0549380804294
ACH-001053,0.00233991302897
ACH-001054,-0.09049302337580001
ACH-001061,-0.174928989029
ACH-001067,-0.166209178093
ACH-001075,0.0610804861084
ACH-001096,-0.028243152195599995
ACH-001128,0.08255889081039999
ACH-001134,-0.136716520133
ACH-001151,-0.0467452990626
ACH-001163,-0.012056738628700001
ACH-001164,-0.0775937075924
ACH-001173,-0.157651395782
ACH-001183,-0.0456520404868
ACH-001184,-0.226297744272
ACH-001190,-0.297405096454
ACH-001192,0.246435288747
ACH-001193,-0.0735572352095
ACH-001196,-0.202646523745
ACH-001197,-0.205339710411
ACH-001205,-0.025154753844499996
ACH-001211,-0.00410296261627
ACH-001212,-0.241132343973
ACH-001228,-0.19593752655299998
ACH-001232,-0.146673336946
ACH-001239,-0.0426608852726
ACH-001274,-0.078030152572
ACH-001275,-0.198583959733
ACH-001277,-0.00236858719671
ACH-001278,0.0207324515742
ACH-001280,0.0862663429012
ACH-001283,-0.444402876294
ACH-001289,-0.16837299332699998
ACH-001295,-0.258753882712
ACH-001300,-0.168316919324
ACH-001301,-0.293880539685
ACH-001302,-0.221993643453
ACH-001303,-0.41296966670699997
ACH-001306,-0.113602701002
ACH-001318,-0.365234497183
ACH-001322,-0.107808273557
ACH-001328,-0.07893888758880001
ACH-001332,-0.18203357784200003
ACH-001333,-0.104580900723
ACH-001336,-0.0507526937851
ACH-001340,-0.14365955980200001
ACH-001346,-0.0931411789323
ACH-001353,-0.24811420613899998
ACH-001354,-0.0863091183189
ACH-001367,-0.138808853588
ACH-001368,-0.13789558272
ACH-001374,-0.19834647082899998
ACH-001375,-0.134634892215
ACH-001377,-0.20894872670899997
ACH-001380,-0.278667267352
ACH-001391,-0.156495239091
ACH-001407,-0.047168937243599995
ACH-001408,-0.115725034619
ACH-001413,-0.128791925911
ACH-001430,-0.09641839929510002
ACH-001431,-0.173324535334
ACH-001450,-0.08715468226630001
ACH-001496,-0.140757787546
ACH-001500,-0.138823442565
ACH-001521,-0.29084087962099997
ACH-001523,-0.117202797949
ACH-001532,-0.151659876064
ACH-001536,-0.049645175325600005
ACH-001550,-0.0809539551481
ACH-001552,-0.421676791853
ACH-001554,-0.059803155137400005
ACH-001645,-0.241296015137
ACH-001654,-0.08960767086380002
ACH-001715,-0.0592545154348
ACH-001735,-0.0961376018878
ACH-001736,-0.0211635933494
ACH-001737,-0.275969354532
ACH-001740,0.010522860395899999
ACH-001745,-0.162107102178
ACH-001750,-0.0218252917834
ACH-001765,0.00591015321452
ACH-001956,-0.0743170509038
ACH-001957,-0.24903732395999997
