,EEA1 (8411)
ACH-000004,0.0284074449021
ACH-000007,0.0534296330203
ACH-000009,0.119739726922
ACH-000011,0.0614679974047
ACH-000012,0.00559940312962
ACH-000013,0.0186858807397
ACH-000014,0.130588550065
ACH-000015,0.0849173805858
ACH-000017,-0.19956843482900002
ACH-000018,0.184115237036
ACH-000019,0.00286032056156
ACH-000021,0.0525498639292
ACH-000022,-0.19422202461899998
ACH-000025,-0.238087921056
ACH-000028,0.123696962847
ACH-000030,0.12800863924699998
ACH-000035,-0.208351240845
ACH-000036,0.155684827984
ACH-000037,0.16945334453400002
ACH-000039,0.06908777231660002
ACH-000040,-0.0161930499121
ACH-000041,-0.0768126015488
ACH-000042,-0.100687127929
ACH-000045,0.028301522283099997
ACH-000047,-0.0521644995895
ACH-000052,-0.355983736114
ACH-000053,0.05418276601009999
ACH-000054,0.103215706719
ACH-000055,-0.15552057117
ACH-000060,-0.203459125097
ACH-000067,0.0026030377949799997
ACH-000070,0.22306871601999997
ACH-000075,0.202246883216
ACH-000078,0.07658010279630001
ACH-000082,0.058667668468699995
ACH-000085,0.107847739626
ACH-000086,-0.102768519992
ACH-000087,-0.122113434033
ACH-000092,-0.0407101619966
ACH-000095,0.09736232504660002
ACH-000097,0.13668003456900002
ACH-000098,0.158249587354
ACH-000099,0.094487156261
ACH-000108,0.244303457188
ACH-000113,-0.0784003320105
ACH-000115,-0.0248791910078
ACH-000116,0.0680235738203
ACH-000118,-0.0230986709967
ACH-000120,-0.12201494169600001
ACH-000123,0.203156705418
ACH-000127,0.0750889720854
ACH-000128,0.191645019249
ACH-000132,0.24284187085499997
ACH-000133,-0.0842740678516
ACH-000137,-0.156146476171
ACH-000138,0.0589222922498
ACH-000142,0.246099915545
ACH-000143,-0.0174518971881
ACH-000146,-0.111948341588
ACH-000148,0.014078333354499999
ACH-000150,-0.0884938445068
ACH-000152,0.0782089961907
ACH-000153,0.33863636767099997
ACH-000159,0.055551281058300005
ACH-000160,-0.0990945828355
ACH-000163,-0.332694073924
ACH-000167,-0.163822372554
ACH-000168,-0.0111917128265
ACH-000169,-0.110624621334
ACH-000178,-0.0524867439523
ACH-000182,-0.0861270143483
ACH-000183,-0.0015934554603699998
ACH-000188,0.131570937153
ACH-000189,0.031217158492099998
ACH-000190,-0.018378098803400002
ACH-000198,0.000244798172806
ACH-000204,0.271869894677
ACH-000206,0.208206264808
ACH-000207,-0.0332277967804
ACH-000211,0.0465187328285
ACH-000215,-0.016301032705
ACH-000221,0.166702124709
ACH-000222,-0.0586555240258
ACH-000223,0.0173461379517
ACH-000226,-0.034239285838900006
ACH-000227,-0.00038894516801400004
ACH-000228,-0.0709179754458
ACH-000231,0.0232880457975
ACH-000232,-0.0924942677626
ACH-000233,0.124322314812
ACH-000234,0.163474153606
ACH-000235,-0.07490745470719999
ACH-000237,-0.0364960895623
ACH-000238,0.060596983577500006
ACH-000243,-0.07602157972950001
ACH-000244,-0.360823677332
ACH-000246,0.16458777855999998
ACH-000248,0.0478758840684
ACH-000250,-0.0604868799213
ACH-000251,-0.09128102925460002
ACH-000253,-0.0361689103826
ACH-000255,0.150901612425
ACH-000256,0.061840463652699997
ACH-000257,0.11974357744999999
ACH-000258,-0.119721257589
ACH-000259,0.0166429998156
ACH-000260,0.00887218504837
ACH-000261,-0.034570464752800005
ACH-000262,0.042325066708699996
ACH-000263,0.394303087998
ACH-000264,0.0398538357182
ACH-000265,0.0643291648165
ACH-000266,-0.075557396477
ACH-000272,-0.060379067707500005
ACH-000273,0.16343550821900002
ACH-000274,0.106109519756
ACH-000277,-0.05148604424330001
ACH-000278,-0.078375810664
ACH-000279,0.0126081414585
ACH-000280,-0.0127203818857
ACH-000281,0.0228524420885
ACH-000288,-0.08444653698439998
ACH-000291,0.0850041449505
ACH-000293,-0.009126252728389999
ACH-000294,0.137072970991
ACH-000295,-0.110113667719
ACH-000296,-0.27468014607200003
ACH-000302,0.08253142988010001
ACH-000304,-0.46344466280900004
ACH-000307,0.06299099378589999
ACH-000308,0.0218260873263
ACH-000310,-0.0547694383088
ACH-000311,-0.165613660287
ACH-000312,0.13336224515200001
ACH-000315,0.20588871430300001
ACH-000316,0.21940616929099999
ACH-000317,0.0349997430854
ACH-000318,-0.111813120599
ACH-000319,-0.000340519488672
ACH-000320,0.0550343096841
ACH-000322,0.0564046391922
ACH-000323,0.108148261217
ACH-000324,0.0361660559846
ACH-000329,0.043899041925800006
ACH-000330,-0.193158440552
ACH-000331,-0.07039215697000001
ACH-000332,-0.0249769988834
ACH-000334,-0.168221778862
ACH-000335,0.00779794419715
ACH-000336,0.239988521429
ACH-000337,0.172026243488
ACH-000339,-0.00475270230155
ACH-000341,-0.0358949607254
ACH-000348,-0.158795178632
ACH-000350,-0.0471696550871
ACH-000352,0.14699896425200001
ACH-000356,-0.0984957665325
ACH-000361,0.041065432735599997
ACH-000362,0.0433776777568
ACH-000363,0.025511389805
ACH-000364,0.107079324353
ACH-000365,-0.178111613854
ACH-000366,-0.00118360423194
ACH-000368,-0.13964228753799998
ACH-000374,-0.0345251636867
ACH-000375,0.0660471157966
ACH-000376,0.100539201023
ACH-000381,-0.0393415958845
ACH-000383,0.130266441201
ACH-000387,0.147282047932
ACH-000389,0.0838806923706
ACH-000390,-0.025275072708099998
ACH-000393,0.09878820616810001
ACH-000395,0.0010678014176100001
ACH-000397,0.113491545725
ACH-000401,0.0015982904308800001
ACH-000402,-0.52181336752
ACH-000403,-0.027388490316499998
ACH-000404,-0.115179868787
ACH-000406,-0.037067388580699995
ACH-000407,-0.142643265907
ACH-000408,0.006208678747180001
ACH-000410,0.0423872865876
ACH-000411,0.02488570344
ACH-000414,-0.0247261933989
ACH-000415,0.028434670235700003
ACH-000416,-0.04356708433130001
ACH-000420,-0.12437939756500001
ACH-000421,0.10100029116800001
ACH-000424,-0.09584446098860001
ACH-000425,0.21316309493299998
ACH-000426,-0.042895508521600005
ACH-000427,0.155772007078
ACH-000433,0.338010458389
ACH-000436,0.0294534341303
ACH-000444,0.047238404024700004
ACH-000445,-0.157453157997
ACH-000448,-0.193826739148
ACH-000450,-0.0745316597028
ACH-000452,-0.0106930821456
ACH-000454,-0.0973349523213
ACH-000458,0.092049429123
ACH-000459,0.255436560606
ACH-000460,0.0543301768738
ACH-000461,-0.0839243633216
ACH-000463,0.11044526340999998
ACH-000464,-0.033328658004299995
ACH-000466,0.042627312101800006
ACH-000467,0.00952480674272
ACH-000468,-0.154189588031
ACH-000469,-0.0123245777559
ACH-000470,-0.119211751548
ACH-000471,0.0278997360984
ACH-000472,-0.05536752536259999
ACH-000473,-0.058578063049
ACH-000475,0.0255085382614
ACH-000476,0.159974379363
ACH-000477,0.127175809869
ACH-000480,-0.044330673449400004
ACH-000481,0.049047870283000006
ACH-000483,0.0423961083034
ACH-000484,0.0168998851876
ACH-000485,-0.026763131982299997
ACH-000486,-0.0991749775833
ACH-000487,0.035002558223900006
ACH-000488,0.0829526947163
ACH-000490,-0.221114295486
ACH-000491,0.013710512085299999
ACH-000495,0.0690176086085
ACH-000496,-0.220947427526
ACH-000499,-0.0698886137545
ACH-000500,-0.0917817423325
ACH-000502,0.009472561704610001
ACH-000503,-0.292960519245
ACH-000505,-0.0320444525104
ACH-000507,-0.0343227413815
ACH-000510,0.154723603181
ACH-000511,-0.13583511386
ACH-000512,-0.191008856528
ACH-000516,-0.0671501313029
ACH-000517,-0.0124763969893
ACH-000518,0.112194552916
ACH-000520,0.0721154427893
ACH-000521,-0.00469244124605
ACH-000522,-0.038550588365699995
ACH-000524,0.126541419668
ACH-000527,0.07327074933010001
ACH-000528,0.19349437390000002
ACH-000537,-0.0461293069291
ACH-000541,-0.232486136197
ACH-000542,-0.10927483375600001
ACH-000544,0.189446528683
ACH-000545,-0.140051740296
ACH-000547,-0.0366335548404
ACH-000548,0.08748574715530001
ACH-000549,-0.025226649879299998
ACH-000550,-0.0892253624464
ACH-000552,0.0706646480666
ACH-000556,0.0274909842625
ACH-000557,0.244886243154
ACH-000570,0.295520660815
ACH-000571,-0.131918302294
ACH-000573,-0.009974351420260002
ACH-000576,0.20857993106699999
ACH-000580,0.0471374302795
ACH-000584,0.0480864259669
ACH-000585,0.12863935811899999
ACH-000588,0.13390143068
ACH-000589,0.24047541655000002
ACH-000591,-0.28767548889600003
ACH-000593,0.114311031216
ACH-000600,0.201855399056
ACH-000601,0.0323995758654
ACH-000604,0.00774887497416
ACH-000605,-0.292658821754
ACH-000606,0.0599022442705
ACH-000608,0.100614027992
ACH-000614,0.160420782127
ACH-000616,0.028922623134900002
ACH-000618,0.015355527992
ACH-000619,0.048418305227399996
ACH-000620,0.10835139088
ACH-000621,-0.0959892267572
ACH-000622,0.126878754244
ACH-000623,0.0632601698686
ACH-000624,0.0426791036295
ACH-000627,-0.043205247511599994
ACH-000630,-0.0532515061563
ACH-000632,0.0653129770866
ACH-000633,0.09747377956890001
ACH-000637,0.0774216053027
ACH-000638,0.00670453960877
ACH-000646,0.17208687559
ACH-000647,-0.0683693386128
ACH-000648,-0.00426076290416
ACH-000649,0.000294070869357
ACH-000651,-0.10357170501499999
ACH-000652,-0.016866947793700002
