,ADTRP (84830)
ACH-000004,-0.153642377763
ACH-000007,0.0414389554281
ACH-000009,-0.0458217427293
ACH-000011,0.12403246508600001
ACH-000012,-0.372029302792
ACH-000013,-0.0388100434499
ACH-000014,0.06054660817430001
ACH-000015,0.044960016234
ACH-000017,0.0477986137887
ACH-000018,-0.14427304860200002
ACH-000019,0.0439539025481
ACH-000021,0.0847747890622
ACH-000022,-0.030345176112700004
ACH-000025,0.0713031908126
ACH-000028,-0.113322663603
ACH-000030,0.015987861691100003
ACH-000035,-0.023470007670299997
ACH-000036,0.00585144764888
ACH-000037,-0.162559174282
ACH-000039,0.00109621162166
ACH-000040,-0.091374282839
ACH-000041,0.108684207869
ACH-000042,-0.050245348975800005
ACH-000045,0.0900551182222
ACH-000047,-0.0584342133598
ACH-000052,0.10970675537900001
ACH-000053,-0.0204404320862
ACH-000054,0.0597329201666
ACH-000055,-0.0449627385078
ACH-000060,0.102979896515
ACH-000067,0.273918999483
ACH-000070,-0.00978722686895
ACH-000075,-0.1814865776
ACH-000078,0.0339783131916
ACH-000082,-0.09100207991489999
ACH-000085,-0.0426626881736
ACH-000086,-0.136718853982
ACH-000087,0.0763056113352
ACH-000092,0.06305109418600001
ACH-000095,0.061936236465999994
ACH-000097,-0.0554660604065
ACH-000098,0.08431580095110001
ACH-000099,0.169169867617
ACH-000108,0.130160814007
ACH-000113,0.07680474634439999
ACH-000115,-0.0155299770315
ACH-000116,0.033996416422
ACH-000118,-0.0355234782079
ACH-000120,0.19852777207400002
ACH-000123,0.009397387607780002
ACH-000127,0.0608193814498
ACH-000128,0.12103851882200001
ACH-000132,0.081079675256
ACH-000133,-0.105043747175
ACH-000137,0.24331969494000003
ACH-000138,0.061387794984900004
ACH-000142,-0.0225987333475
ACH-000143,0.140026665502
ACH-000146,-0.12142461130999999
ACH-000148,-0.029686663456700003
ACH-000150,0.159030527354
ACH-000152,-0.0949472807446
ACH-000153,0.170734617734
ACH-000159,0.146927541439
ACH-000160,-0.047107552624399994
ACH-000163,0.0685279436975
ACH-000167,-0.145644856975
ACH-000168,-0.290059813893
ACH-000169,0.0305850352378
ACH-000178,-0.07682830754139999
