,CYFIP1 (23191)
ACH-000329,-0.41516181554700005
ACH-000330,-0.223477087743
ACH-000331,-0.542644375399
ACH-000332,-0.642434572902
ACH-000334,-0.7816314885519999
ACH-000335,-0.292372381443
ACH-000336,-0.553225694482
ACH-000337,-0.283982667893
ACH-000339,-0.47284450894599994
ACH-000341,-0.420226248732
ACH-000348,-0.31591765294199997
ACH-000350,-0.40013326796
ACH-000352,-0.469911655544
ACH-000356,-0.52191093186
ACH-000361,-0.275675066404
ACH-000362,-0.709167044631
ACH-000363,-0.615565718271
ACH-000364,-0.17854017936099997
ACH-000365,-0.36170715654799995
ACH-000366,-0.5468598692100001
ACH-000368,-0.317511056523
ACH-000374,-0.545196977334
ACH-000375,-0.254219732129
ACH-000376,-0.340062965494
ACH-000381,-0.544024879027
ACH-000383,-0.7445268025630001
ACH-000387,-0.346465510247
ACH-000389,-0.571803825186
ACH-000390,-0.474692937421
ACH-000393,-0.7506862096119999
ACH-000395,-0.849299475126
ACH-000397,-0.353711797737
ACH-000401,0.0192004868437
ACH-000402,-0.8417268790710001
ACH-000403,-0.783605871939
ACH-000404,-0.0745827364674
ACH-000406,-0.400702008479
ACH-000407,-0.292603893083
ACH-000408,-0.43239687104900004
ACH-000410,-0.389778617786
ACH-000411,-0.34154365007799997
ACH-000414,-0.456759617586
ACH-000415,-0.5042965123659999
ACH-000416,-0.398834023605
ACH-000420,-0.385119488445
ACH-000421,-0.409272487502
ACH-000424,-0.635818347054
ACH-000425,-0.542396079314
ACH-000426,-0.211608373152
ACH-000427,-0.668950961055
ACH-000433,-0.677436822096
ACH-000436,-0.302222036115
ACH-000444,-0.21549540535300002
ACH-000445,-0.37536374011100004
ACH-000448,-0.4590433944899999
ACH-000450,-0.197721264298
ACH-000452,-0.5309998665460001
ACH-000454,-0.44542158951000005
ACH-000458,-0.476036476396
ACH-000459,0.278790257857
ACH-000460,-0.48407718474100003
ACH-000461,-0.577929361316
ACH-000463,-0.284243066112
ACH-000464,-0.19909526444000003
ACH-000466,-0.543290903012
ACH-000467,-0.353212045244
ACH-000468,-0.633127487265
ACH-000469,-0.757793863625
ACH-000470,-0.703903311552
ACH-000471,-0.652050736284
ACH-000472,-0.604449375936
ACH-000473,-0.369971153605
ACH-000475,-0.588336418244
ACH-000476,-0.70867308035
ACH-000477,-0.284901802602
ACH-000480,-0.499711280215
ACH-000481,-0.48929568302500004
ACH-000483,-0.331384293469
ACH-000484,-0.413873964081
ACH-000485,-0.663341667461
ACH-000486,-0.40196473643299996
ACH-000487,-0.192360950372
ACH-000488,-0.33515926498000004
ACH-000490,-0.5631190576380001
ACH-000491,-0.5912283041049999
ACH-000495,-0.512449743186
ACH-000496,-0.31865763561099997
ACH-000499,-0.251168086321
ACH-000500,0.041798470100800005
ACH-000502,-0.755838604577
ACH-000503,-0.33325488669500003
ACH-000505,-0.331265962182
ACH-000507,-0.469256160743
ACH-000510,-0.5677599046149999
ACH-000511,-0.817027468998
ACH-000512,-0.757352759148
ACH-000516,-0.397016589916
ACH-000517,-0.643154691751
ACH-000518,-0.405160160744
ACH-000520,-0.5709289737950001
ACH-000521,-0.46305574774999997
ACH-000522,-0.624604796797
ACH-000524,-0.539874413417
ACH-000527,-0.31503446117600004
ACH-000528,-0.432349827302
ACH-000537,-0.7218749693979999
ACH-000541,-0.50796679945
ACH-000542,-0.38598622232
ACH-000544,-0.481451064732
ACH-000545,-0.461772292796
ACH-000547,-0.47898528989100003
ACH-000548,-0.622628659455
ACH-000549,-0.3160846217
ACH-000550,-0.5831189060890001
ACH-000552,-0.423983710052
ACH-000556,-0.2286952294
ACH-000557,-0.5887761325399999
ACH-000570,-0.5091379263170001
ACH-000571,-0.78136522558
ACH-000573,-0.16829192461800002
ACH-000576,-0.377456194459
ACH-000580,-0.5283993613229999
ACH-000584,-0.359224852391
ACH-000585,-0.506161211964
ACH-000588,-0.295398788986
ACH-000589,-0.28579943399999996
ACH-000591,-0.386412207069
ACH-000593,-0.500342980619
ACH-000600,-0.555109029584
ACH-000601,-0.584339564504
ACH-000604,-0.459181338182
ACH-000605,-0.570328107538
ACH-000606,-0.319484656918
ACH-000608,-0.912358579182
ACH-000614,-0.641040053103
ACH-000616,-0.47125334247
ACH-000618,-0.421075766576
ACH-000619,-0.45860028798
ACH-000620,-0.7803526853820001
ACH-000621,-0.47117612130900005
ACH-000622,-0.43835899381800003
ACH-000623,-0.726146424136
ACH-000624,-0.47298435967600005
ACH-000627,-0.558842593651
ACH-000630,-0.641039250852
ACH-000632,-0.452709786171
ACH-000633,-0.41466629694300006
ACH-000637,-0.18187863214000002
ACH-000638,-0.533818562404
ACH-000646,-0.271913482557
ACH-000647,-0.487572919476
ACH-000648,-0.7096334652930001
ACH-000649,-0.385692721046
ACH-000651,-0.542798805621
ACH-000652,-0.351083395419
ACH-000653,-0.34402003538599996
ACH-000657,-0.607322896659
ACH-000658,-0.426656776671
ACH-000661,-0.20296912204999998
ACH-000662,-0.36953889551200003
ACH-000663,-0.431462728406
ACH-000665,-0.560185800287
ACH-000671,-0.77972996096
ACH-000673,-0.537243520436
ACH-000676,-0.16111085718
ACH-000677,-0.563505946638
ACH-000681,-0.5999062981009999
ACH-000682,-0.546491289274
ACH-000683,-0.557764953605
ACH-000684,-0.466736240456
ACH-000688,-0.516421898164
ACH-000693,-0.5027464598899999
ACH-000694,-0.539768656377
ACH-000695,-0.38424877601499996
ACH-000696,-0.409835558529
ACH-000697,-0.46903312569399996
ACH-000699,-0.43212960780799997
ACH-000701,-0.323403939752
ACH-000706,-0.362577292995
ACH-000711,-0.537647676665
ACH-000713,-0.517269205391
ACH-000714,-0.583861433432
ACH-000718,-0.7007049841040001
ACH-000720,-0.563758274568
ACH-000721,-0.5235487811249999
ACH-000724,-0.141832238567
ACH-000725,-0.71593840493
ACH-000732,-0.131403859067
ACH-000734,-0.575010841794
ACH-000735,-0.636325360667
ACH-000736,-0.18457780667800003
ACH-000738,-0.5415476422309999
ACH-000746,-0.34450645381399997
ACH-000747,-0.35742630900600003
ACH-000748,-0.539805278901
ACH-000753,-0.362417683817
ACH-000756,-0.46449064131800005
ACH-000757,-0.687505629163
ACH-000758,-0.374549391625
ACH-000760,-0.5517941910199999
ACH-000763,-0.607817019264
ACH-000764,-0.557468269802
ACH-000765,-0.335068901024
ACH-000766,-0.39065181541199995
ACH-000767,-0.519410591366
ACH-000768,-0.254929841373
ACH-000769,-0.448186514374
ACH-000770,-0.42140357004699996
ACH-000771,-0.42036421071400004
ACH-000773,-0.687058693842
ACH-000776,-0.299196791647
ACH-000777,-0.398819845031
ACH-000778,-0.512784126336
ACH-000781,-0.509517772388
ACH-000782,-0.406734747673
ACH-000783,-0.736778255731
ACH-000784,-0.346694033139
ACH-000785,-0.7350031694850001
ACH-000787,-0.46171649256700004
ACH-000788,-0.5144329112089999
ACH-000791,-0.656934943407
ACH-000792,-0.317398432329
ACH-000794,-0.471464135307
ACH-000796,-0.908253425909
ACH-000799,-0.492553756372
ACH-000800,-0.0700265592414
ACH-000802,-0.654306160188
ACH-000804,-0.877706153918
ACH-000805,-0.504157555826
ACH-000809,-0.566011236455
ACH-000810,-0.166247655355
ACH-000811,-0.349645883438
ACH-000817,-0.37658611729999997
ACH-000819,-0.571306590982
ACH-000820,-0.26808754971099996
ACH-000821,-0.215952392762
ACH-000822,-0.479940621716
ACH-000823,-0.421125425289
ACH-000824,-0.551968103068
ACH-000827,-0.542281479448
ACH-000829,-0.467594551286
ACH-000831,-0.560418787282
ACH-000832,-0.576730522868
ACH-000833,-0.147927360585
ACH-000834,-0.342115205955
ACH-000835,-0.390616301193
ACH-000836,-0.45592848071099995
ACH-000837,-0.37860491761299997
ACH-000838,-0.42558701157799994
ACH-000839,-0.7360582741159999
ACH-000840,-0.128122338192
ACH-000841,-0.761744282197
ACH-000843,-0.252488076097
ACH-000846,-0.517027035405
ACH-000847,-0.7584597900110001
ACH-000848,-0.290756180258
ACH-000849,-0.788657350451
ACH-000851,-0.433807178596
ACH-000855,-0.06601626040030001
ACH-000856,-0.28333287582
ACH-000858,-0.20732648783
ACH-000859,-0.4749374088600001
ACH-000861,-0.5306985852139999
ACH-000862,-0.480089259846
ACH-000865,-0.464601775677
ACH-000866,-0.396727006586
ACH-000867,-0.38347559117200003
ACH-000869,-0.5058597806530001
ACH-000872,-0.361749111841
ACH-000873,-0.273972065667
ACH-000876,-0.501585075514
ACH-000878,-0.07280547684760001
ACH-000880,-0.569135806271
ACH-000881,-0.41223151263499996
ACH-000882,-0.417675748221
ACH-000884,-0.276406938497
ACH-000885,-0.618975866523
ACH-000887,-0.634426699948
ACH-000888,-0.43978716093099995
ACH-000889,-0.43146135863799995
ACH-000890,-0.45846256248899997
ACH-000896,-0.461987697173
ACH-000898,-0.519543485356
ACH-000900,-0.42643085900100003
ACH-000901,-0.44677737815800006
ACH-000905,-0.552240459758
ACH-000906,-0.522291047962
ACH-000907,-0.270273341426
ACH-000910,-0.531365554028
ACH-000911,-0.513410894465
ACH-000912,-0.543022326692
ACH-000913,-0.320503994641
ACH-000915,-0.532918461156
ACH-000916,-0.41151736185099996
ACH-000917,-0.703306388544
ACH-000921,-0.567944506054
ACH-000924,-0.517128961264
ACH-000926,-0.634207364635
ACH-000928,-0.466834029163
ACH-000929,-0.446795637086
ACH-000932,-0.395046269409
ACH-000935,-0.419863924718
ACH-000936,-0.665915356021
ACH-000937,-0.533804018482
ACH-000938,-0.40545175662
ACH-000939,-0.48537302108499997
ACH-000941,-0.40646792873099996
ACH-000943,-0.591762325823
ACH-000946,-0.454495826404
ACH-000947,-0.4344485953
ACH-000948,-0.474701980232
ACH-000950,-0.22038701319499998
ACH-000953,-0.614683935775
ACH-000957,-0.6214629945260001
ACH-000958,-0.608344006345
ACH-000960,-0.497534655772
ACH-000963,-0.7926621345649999
ACH-000968,-0.393256872243
ACH-000969,-0.528210088059
ACH-000973,-0.418235183883
ACH-000974,-0.509931283488
ACH-000975,-0.479981866638
ACH-000976,-0.627743361671
ACH-000978,-0.325172023099
ACH-000980,-0.547334966125
ACH-000984,-0.639454849145
ACH-000986,-0.698992370606
ACH-000988,-0.249288904679
ACH-000993,-0.320285212605
ACH-000994,-0.0772352375615
ACH-000996,-0.33149742111499997
ACH-001001,-0.409380399309
ACH-001020,-0.500528382318
ACH-001028,-0.484258986596
ACH-001031,-0.601733845064
ACH-001038,-0.554450227679
ACH-001048,-0.586627718183
ACH-001050,-0.517678200741
ACH-001053,-0.34376456096600005
ACH-001054,-0.15779360947100002
ACH-001061,-0.368062229691
ACH-001067,-0.39907606205799995
ACH-001075,-0.35437184759999996
ACH-001096,-0.5398009895929999
ACH-001128,-0.8346921787389999
ACH-001134,-0.103923200697
ACH-001151,-0.453357231328
ACH-001163,-0.504692861596
ACH-001164,-0.22158419280799999
ACH-001173,-0.444789649672
ACH-001183,-0.301314118802
ACH-001184,-0.486953156118
ACH-001190,-0.691960667659
ACH-001192,-0.435752532435
ACH-001193,-0.858062892985
ACH-001196,-0.33554138008900003
ACH-001197,-0.0365531555699
ACH-001205,-0.673783923391
ACH-001211,-0.73314726572
ACH-001212,-0.667413149835
ACH-001228,-0.423536350445
ACH-001232,-0.672068676071
ACH-001239,-0.405879346491
ACH-001274,-0.41152547689999996
ACH-001275,-0.527515430286
ACH-001277,-0.578515734011
ACH-001278,-0.361011101474
ACH-001280,-0.579589106211
ACH-001283,-0.22629676967700002
ACH-001289,-0.296567466928
ACH-001295,-0.482072785003
ACH-001300,-0.507979474217
ACH-001301,-0.5441747412960001
ACH-001302,-0.8009878949570001
ACH-001303,-0.49115744344800005
ACH-001306,-0.33876651347099995
ACH-001318,-0.343240740439
ACH-001322,-0.507067103486
ACH-001328,-0.305708042657
ACH-001332,-0.40764098393799997
ACH-001333,-0.32772178902399995
ACH-001336,-0.473391549394
ACH-001340,-0.34677209067500003
ACH-001346,-0.349789222954
ACH-001353,-0.44460255845799995
ACH-001354,-0.203137194169
ACH-001367,-0.40212381846199996
ACH-001368,-0.37494013873899995
ACH-001374,-0.746443338114
ACH-001375,-0.6524140767719999
ACH-001377,-0.431150042492
ACH-001380,-0.57984050287
ACH-001391,-0.413211419806
ACH-001407,-0.519630155203
ACH-001408,-0.560487867722
ACH-001413,-0.593055776431
ACH-001430,-0.568393042283
ACH-001431,-0.629795812887
ACH-001450,-0.252003489993
ACH-001496,-0.459224527479
ACH-001500,-0.755912733453
ACH-001521,-0.608089036756
ACH-001523,-0.21540741365
ACH-001532,-0.40110705811399994
ACH-001536,-0.362450118243
ACH-001550,-0.689003080054
ACH-001552,-0.637969337878
ACH-001554,-0.542194883599
ACH-001645,-0.498178951857
ACH-001654,-0.721352270406
ACH-001715,-0.49594000161300006
ACH-001735,-0.491658771329
ACH-001736,-0.14716174640000002
ACH-001737,-0.488382682487
ACH-001740,-0.528077285802
ACH-001745,-0.562959787537
ACH-001750,-0.452433548062
ACH-001765,-0.38196110062399996
ACH-001956,-0.479107691383
ACH-001957,-0.523582380225
