,TNFAIP8L2 (79626)
ACH-000204,-0.294644372913
ACH-000206,-0.193539645201
ACH-000207,-0.221194613117
ACH-000211,-0.175790090539
ACH-000215,-0.37628042188
ACH-000221,-0.138022861112
ACH-000222,-0.21489841059599998
ACH-000223,-0.251875844465
ACH-000226,-0.2853786501
ACH-000227,-0.14526001482999998
ACH-000228,-0.321616800921
ACH-000231,-0.235341729144
ACH-000232,-0.261628185819
ACH-000233,-0.18846295588
ACH-000234,-0.354667530366
ACH-000235,-0.226035094729
ACH-000237,-0.198971852211
ACH-000238,-0.120978926263
ACH-000243,-0.20038325244199998
ACH-000244,0.10462381113600001
ACH-000246,-0.2542219603
ACH-000248,-0.291279945606
ACH-000250,-0.220755329696
ACH-000251,-0.34918542560099997
ACH-000253,-0.23620444918900002
ACH-000255,-0.10158358020300001
ACH-000256,-0.204413026829
ACH-000257,-0.17946370811999998
ACH-000258,-0.10626305859999999
ACH-000259,-0.246478046464
ACH-000260,-0.18610653585499998
ACH-000261,0.06772644743259999
ACH-000262,-0.21019923254999998
ACH-000263,-0.358191965303
ACH-000264,-0.303833663283
ACH-000265,-0.0176509220784
ACH-000266,-0.20677297407
ACH-000272,-0.19945338012400002
ACH-000273,-0.440194451822
ACH-000274,-0.23728205542599998
ACH-000277,-0.262629855253
ACH-000278,-0.30220836981800003
ACH-000279,-0.06122391584
ACH-000280,-0.323943755899
ACH-000281,-0.272253033514
ACH-000288,-0.261428848137
ACH-000291,-0.157458464662
ACH-000293,-0.120301382335
ACH-000294,-0.342112679653
ACH-000295,-0.110096761867
ACH-000296,-0.299436647594
ACH-000302,-0.152448084814
ACH-000304,-0.143158367805
ACH-000307,-0.11653831786699999
ACH-000308,-0.279572453037
ACH-000310,-0.161096830523
ACH-000311,-0.176103661325
ACH-000312,-0.357170014044
ACH-000315,-0.0915824210814
ACH-000316,-0.174137517949
ACH-000317,-0.129313926991
ACH-000318,-0.42642485824299997
ACH-000319,-0.208931056357
ACH-000320,-0.147931976727
ACH-000322,-0.105276248453
ACH-000323,-0.459281743791
ACH-000324,-0.32996429857799997
ACH-000329,-0.348872877235
ACH-000330,-0.36761167940800005
ACH-000331,-0.144930547725
ACH-000332,-0.147305792112
ACH-000334,-0.15019566953299998
ACH-000335,-0.358743177204
ACH-000336,-0.20893920771
ACH-000337,-0.626461872443
ACH-000339,-0.11376797470000001
ACH-000341,-0.126849294203
ACH-000348,-0.170079663512
ACH-000350,-0.213528406591
ACH-000352,-0.222343825561
ACH-000356,-0.414618043231
ACH-000361,-0.006001005073760001
ACH-000362,-0.185160573433
ACH-000363,-0.27461060703400003
ACH-000364,-0.289016452489
ACH-000365,-0.05938849869749999
ACH-000366,-0.0973366440487
ACH-000368,-0.012412529541700001
ACH-000374,-0.203555263225
ACH-000375,-0.40052655236100004
ACH-000376,-0.214683243309
ACH-000381,-0.46174046148000003
ACH-000383,-0.40248234448
ACH-000387,-0.21050274978300001
ACH-000389,-0.07391368431860001
ACH-000390,-0.23966951990600002
ACH-000393,-0.00709005461688
ACH-000395,-0.291187160031
ACH-000397,-0.0436004831237
ACH-000401,-0.30100065714
ACH-000402,-0.467327600058
ACH-000403,-0.235556570396
ACH-000404,-0.372863182316
ACH-000406,-0.263972157701
ACH-000407,-0.345403997604
ACH-000408,-0.26944239508
ACH-000410,-0.270875342089
ACH-000411,-0.09721128647489999
ACH-000414,-0.21131615540999998
ACH-000415,-0.25704111924199996
ACH-000416,-0.385250035378
ACH-000420,-0.15376649461300002
ACH-000421,-0.247648678324
ACH-000424,-0.388849961876
ACH-000425,-0.20287541298599998
ACH-000426,-0.162105249933
ACH-000427,-0.254089860304
ACH-000433,-0.204996046908
ACH-000436,-0.235934468049
ACH-000444,-0.26257646459199996
ACH-000445,-0.19413752864199998
ACH-000448,-0.235018050443
ACH-000450,-0.31053421972
ACH-000452,-0.318062979202
ACH-000454,-0.288909274131
ACH-000458,-0.224840774092
ACH-000459,-0.258722876684
ACH-000460,-0.290934028034
ACH-000461,-0.21289113472600002
ACH-000463,-0.120206632342
ACH-000464,-0.483855830629
ACH-000466,-0.006868060483470001
ACH-000467,-0.348929737825
ACH-000468,-0.28894351246800004
ACH-000469,-0.169703527114
ACH-000470,0.0724751418057
ACH-000471,-0.26008057244399996
ACH-000472,-0.09501712154729999
ACH-000473,-0.101826599261
ACH-000475,-0.20376284265900002
ACH-000476,-0.293707517988
ACH-000477,-0.076343706246
ACH-000480,-0.079055953558
ACH-000481,-0.119596068327
ACH-000483,-0.279792280783
ACH-000484,-0.187115516791
ACH-000485,-0.21472937095400002
ACH-000486,-0.160421842778
ACH-000487,-0.294690652081
ACH-000488,-0.318174130372
ACH-000490,-0.403710393093
ACH-000491,-0.11017892091499999
ACH-000495,-0.308910921757
ACH-000496,-0.03882050644019999
ACH-000499,-0.0965567359574
ACH-000500,-0.284604990715
ACH-000502,-0.256318518454
ACH-000503,0.0757470936175
ACH-000505,-0.291257307258
ACH-000507,-0.154499189186
ACH-000510,-0.351052050198
ACH-000511,-0.0285266436506
ACH-000512,-0.297259408743
ACH-000516,-0.12172324694
ACH-000517,-0.188463264041
ACH-000518,-0.108916287263
ACH-000520,-0.321260755362
ACH-000521,-0.363184918856
ACH-000522,-0.110132285754
ACH-000524,-0.19811291551
ACH-000527,-0.150937928221
ACH-000528,-0.128505709071
ACH-000537,-0.11872708048000001
ACH-000541,-0.00954854291692
ACH-000542,-0.319974801763
ACH-000544,-0.373666644313
ACH-000545,-0.261845235442
ACH-000547,-0.209956466249
ACH-000548,-0.399190477813
ACH-000549,-0.29076195420699996
ACH-000550,-0.0519369238141
ACH-000552,-0.268094611364
ACH-000556,-0.365375511775
ACH-000557,0.00809477354512
ACH-000570,-0.0164274210528
ACH-000571,-0.205384029479
ACH-000573,-0.140637748891
ACH-000576,-0.21310142072500002
ACH-000580,-0.1391264119
ACH-000584,-0.023226383064099996
ACH-000585,-0.28247497979
ACH-000588,-0.0551381087481
ACH-000589,-0.329479797681
ACH-000591,0.0387173128859
ACH-000593,-0.260403246674
ACH-000600,-0.237236713054
ACH-000601,-0.29493278350200003
ACH-000604,-0.336244166941
ACH-000605,-0.009513981204819999
ACH-000606,-0.22367743599599998
ACH-000608,-0.266964451827
ACH-000614,-0.0409262143636
ACH-000616,-0.319931208268
ACH-000618,-0.294112697732
ACH-000619,-0.394117417742
ACH-000620,-0.23670844456
ACH-000621,-0.0209004014571
ACH-000622,-0.153328340825
ACH-000623,-0.0952309595058
ACH-000624,-0.129568539016
ACH-000627,-0.17422219458799998
ACH-000630,-0.0971749100722
ACH-000632,-0.101933133744
ACH-000633,-0.277920833215
ACH-000637,0.12713789981100002
ACH-000638,-0.361931143311
ACH-000646,-0.167183810406
ACH-000647,-0.366405930222
ACH-000648,0.019750531677999998
ACH-000649,-0.182867045286
ACH-000651,-0.143437749655
ACH-000652,-0.33379282243700004
ACH-000653,-0.31496742292
ACH-000657,-0.24384795168200002
ACH-000658,-0.412773239173
ACH-000661,-0.103017034154
ACH-000662,-0.0608382109183
ACH-000663,-0.0503621273189
ACH-000665,-0.285955824079
ACH-000671,-0.16922193451900003
ACH-000673,-0.28483078328600003
ACH-000676,-0.38424106343000003
ACH-000677,-0.0291217679622
ACH-000681,-0.187447855842
ACH-000682,-0.216860800401
ACH-000683,-0.37310387106299997
ACH-000684,-0.24314998149999997
ACH-000688,-0.275769425366
ACH-000693,-0.199738832965
ACH-000694,-0.086704697149
ACH-000695,-0.360756172314
ACH-000696,-0.182872107308
ACH-000697,-0.37410395375699995
ACH-000699,-0.224765173207
ACH-000701,-0.383460058183
ACH-000706,-0.172913095826
ACH-000711,-0.25099541020599997
ACH-000713,-0.599701736585
ACH-000714,-0.394058603889
ACH-000718,-0.0477230514058
ACH-000720,-0.212095138711
ACH-000721,-0.234520165839
ACH-000724,0.0798200940657
ACH-000725,-0.596691181599
ACH-000732,-0.244846820573
ACH-000734,-0.30551199763500003
ACH-000735,-0.305761394563
ACH-000736,-0.18907410605500002
ACH-000738,-0.059376933599500005
ACH-000746,-0.26570697039700003
ACH-000747,-0.407022818575
ACH-000748,-0.213788402478
ACH-000753,-0.352868737955
ACH-000756,-0.26467969818799997
ACH-000757,-0.19228243821899998
ACH-000758,-0.08552860796980001
ACH-000760,-0.6625074489980001
ACH-000763,-0.170328514701
ACH-000764,-0.442069994895
ACH-000765,-0.341137049687
ACH-000766,-0.28903755427
ACH-000767,-0.42978473643200005
ACH-000768,-0.147018251583
ACH-000769,-0.45603942005599996
ACH-000770,-0.12319635145300001
ACH-000771,-0.228323426752
ACH-000773,-0.297583095669
ACH-000776,-0.212966841331
ACH-000777,-0.168111680401
ACH-000778,-0.11308343139699999
ACH-000781,-0.18868697715500002
ACH-000782,0.00104714197775
ACH-000783,-0.276034657512
ACH-000784,-0.194257474953
ACH-000785,-0.725014640127
ACH-000787,-0.316066153549
ACH-000788,-0.174356960991
ACH-000791,-0.271986796195
ACH-000792,-0.246187009287
ACH-000794,-0.266367727762
ACH-000796,-0.10542659243899999
ACH-000799,0.00934830898966
ACH-000800,-0.204032312922
ACH-000802,-0.248608192062
ACH-000804,-0.27199340959699997
ACH-000805,-0.46108137129199994
ACH-000809,-0.277910340358
ACH-000810,-0.028597856308499998
ACH-000811,-0.160764105819
ACH-000817,-0.283868477619
ACH-000819,-0.178226308259
ACH-000820,-0.0651487322766
ACH-000821,-0.21690082855099999
ACH-000822,-0.350981107068
ACH-000823,-0.14640447984000002
ACH-000824,-0.321281778812
ACH-000827,-0.168912629643
ACH-000829,-0.145119954825
ACH-000831,-0.11193123696900001
ACH-000832,-0.245380014109
ACH-000833,0.011850843661100001
ACH-000834,-0.21903465770799999
ACH-000835,-0.172020255407
ACH-000836,-0.311734553495
ACH-000837,-0.16499048949200001
ACH-000838,-0.45726595688
ACH-000839,-0.38977033796300004
ACH-000840,-0.0688850674818
ACH-000841,-0.193008121444
ACH-000843,-0.234689326782
ACH-000846,-0.183872094325
ACH-000847,-0.15358108935599998
ACH-000848,-0.43036483915299995
ACH-000849,0.053519090061900004
ACH-000851,-0.17799284609299998
ACH-000855,-0.105539558016
ACH-000856,-0.153091240659
ACH-000858,-0.15670817416
ACH-000859,-0.12151488364700001
ACH-000861,-0.337577158098
ACH-000862,-0.198806969372
ACH-000865,-0.121305115381
ACH-000866,-0.259778253559
ACH-000867,-0.16430811757799998
ACH-000869,-0.618556874907
ACH-000872,-0.011759717121899998
ACH-000873,-0.21398819005999997
ACH-000876,-0.218952197078
ACH-000878,0.0335253891974
ACH-000880,-0.230711040205
ACH-000881,-0.269625936806
ACH-000882,-0.0826315728073
ACH-000884,-0.230843036201
ACH-000885,-0.307306746676
ACH-000887,-0.18205350816799998
ACH-000888,-0.23660418325399998
ACH-000889,-0.37667199331900003
ACH-000890,-0.21510050066
ACH-000896,-0.26426110716
ACH-000898,-0.24939060898499998
ACH-000900,-0.533994045479
ACH-000901,-0.0965600574935
ACH-000905,-0.205855632522
ACH-000906,-0.0798183219565
ACH-000907,-0.395721221018
ACH-000910,-0.26396404217700004
ACH-000911,-0.200439360133
ACH-000912,-0.307121811574
ACH-000913,-0.181474189342
ACH-000915,-0.11378394552000001
ACH-000916,-0.472405460275
ACH-000917,-0.142279042556
ACH-000921,-0.35094072932400006
ACH-000924,-0.379937294906
ACH-000926,-0.370767669815
ACH-000928,-0.177162052671
ACH-000929,-0.391540844117
ACH-000932,-0.207462036681
ACH-000935,-0.17389606038
ACH-000936,-0.25350399075999996
ACH-000937,-0.18337283684500003
ACH-000938,-0.28072044705800003
ACH-000939,-0.442290568408
ACH-000941,-0.317922138739
ACH-000943,-0.21764022319499998
ACH-000946,-0.182103932943
ACH-000947,-0.169035300436
ACH-000948,-0.214865081021
ACH-000950,-0.178244240843
ACH-000953,-0.265476253017
ACH-000957,-0.093196564408
ACH-000958,-0.272742294835
ACH-000960,-0.236677664239
ACH-000963,-0.39538420018200005
ACH-000968,-0.299555786793
ACH-000969,-0.210491012403
ACH-000973,-0.207980096679
ACH-000974,-0.0696847287072
ACH-000975,-0.167709232476
ACH-000976,-0.0701569533303
ACH-000978,0.045410827909500004
ACH-000980,-0.17458362725499998
ACH-000984,-0.383197802416
ACH-000986,-0.592146328247
ACH-000988,0.0044412265550400004
ACH-000993,-0.240589055036
ACH-000994,-0.193334671358
ACH-000996,-0.0922393541993
ACH-001001,-0.17357525825300002
ACH-001020,-0.305284403097
ACH-001028,-0.242174424424
ACH-001031,-0.13713871466900002
ACH-001038,-0.174829834911
ACH-001048,-0.142467441094
ACH-001050,-0.0592737067681
ACH-001053,-0.226499486603
ACH-001054,-0.238458481729
ACH-001061,-0.131190574018
ACH-001067,-0.290290209604
ACH-001075,-0.168238645625
ACH-001096,-0.195465753892
ACH-001128,-0.183964302704
ACH-001134,-0.262238647375
ACH-001151,-0.20351865918200002
ACH-001163,-0.317341963774
ACH-001164,-0.310956396776
ACH-001173,-0.181791084947
ACH-001183,-0.0344921465104
ACH-001184,-0.269611864999
ACH-001190,-0.271661156523
ACH-001192,-0.145535455151
ACH-001193,-0.36890232002400003
ACH-001196,-0.17024937098700002
ACH-001197,-0.477508750204
ACH-001205,-0.38997576521099997
ACH-001211,-0.419459601257
ACH-001212,0.104590992021
ACH-001228,-0.343528828451
ACH-001232,-0.216533558549
ACH-001239,-0.176612871439
ACH-001274,-0.0071570853792700005
ACH-001275,0.05097800912119999
ACH-001277,-0.061745192889
ACH-001278,0.0565255587138
ACH-001280,-0.257123327927
ACH-001283,-0.12138311720100001
ACH-001289,-0.08433832139599999
ACH-001295,-0.0925775385916
ACH-001300,0.014909112043999998
ACH-001301,-0.387315052363
ACH-001302,0.0322163762121
ACH-001303,0.0979140879267
ACH-001306,-0.150215557587
ACH-001318,-0.280266982359
ACH-001322,-0.227321683042
ACH-001328,-0.238743560241
ACH-001332,-0.57288991263
ACH-001333,-0.24032448857900002
ACH-001336,-0.384707295251
ACH-001340,-0.132978730767
ACH-001346,-0.234162798605
ACH-001353,-0.208876414512
ACH-001354,-0.337549137547
ACH-001367,-0.10611174015699999
ACH-001368,-0.388492837178
ACH-001374,0.305083919704
ACH-001375,-0.174483764927
ACH-001377,-0.315199528294
ACH-001380,-0.18581620892200001
ACH-001391,-0.21395843661699998
ACH-001407,-0.08252756471389999
ACH-001408,-0.16803926259500002
ACH-001413,-0.141049857029
ACH-001430,-0.053940009357599995
ACH-001431,-0.165645957951
ACH-001450,-0.197956216144
ACH-001496,-0.140936088948
ACH-001500,-0.181847179703
ACH-001521,-0.133155950636
ACH-001523,-0.169686300744
ACH-001532,-0.132766437347
ACH-001536,-0.213472314674
ACH-001550,-0.18087344988600002
ACH-001552,-0.382901648056
ACH-001554,-0.16363475288499998
ACH-001645,-0.127186464881
ACH-001654,-0.172111842742
ACH-001715,-0.038207193692099996
ACH-001735,-0.0936291068825
ACH-001736,-0.179603353693
ACH-001737,-0.661327749743
ACH-001740,-0.104258451949
ACH-001745,-0.107175417665
ACH-001750,-0.329163091739
ACH-001765,-0.29643515605500004
ACH-001956,-0.130159296194
ACH-001957,-0.276850609448
