,CSF2RB (1439)
ACH-000363,0.035013616592199995
ACH-000364,-0.0393687950506
ACH-000365,-0.028895232821
ACH-000366,0.0122348265176
ACH-000368,-0.16650047658
ACH-000374,0.0585533194419
ACH-000375,-0.0792992660945
ACH-000376,-0.17276338164000002
ACH-000381,-0.34827282019199995
ACH-000383,0.027257265762299997
ACH-000387,-1.2659080236799998
ACH-000389,-0.167118264141
ACH-000390,-0.11002353830900001
ACH-000393,-0.255586726029
ACH-000395,-0.22198729483600002
ACH-000397,-0.0933260057225
ACH-000401,-0.18893140947099998
ACH-000402,-0.40635131528000007
ACH-000403,-0.1669321021
ACH-000404,-0.119123957424
ACH-000406,-0.13439167977
ACH-000407,-0.0930777266845
ACH-000408,0.01187282809
ACH-000410,0.021716365147099997
ACH-000411,-0.013341854712
ACH-000414,-0.07312831619139999
ACH-000415,-0.012798337875899998
ACH-000416,-0.0766587133564
ACH-000420,0.05028018557580001
ACH-000421,-0.0303940101939
ACH-000424,0.160141258675
ACH-000425,-0.244258063889
ACH-000426,-0.24153646528099998
ACH-000427,-0.18661256308600002
ACH-000433,-0.0747500490244
ACH-000436,0.010374523717100001
ACH-000444,-0.04869586750490001
ACH-000445,-0.051268033454300005
ACH-000448,-0.140473971008
ACH-000450,0.015357043159
ACH-000452,-0.10505337207599999
ACH-000454,-0.00537352106699
ACH-000458,-0.289878021917
ACH-000459,-0.028002099856699998
ACH-000460,-0.09450075542780001
ACH-000461,-0.243648450698
ACH-000463,-0.04744441681480001
ACH-000464,-0.105255956501
ACH-000466,-0.102482682155
ACH-000467,0.0334286169821
ACH-000468,-0.21200924448199998
ACH-000469,-0.0677912612544
ACH-000470,-0.10573803497000002
ACH-000471,-0.12059691891100001
ACH-000472,-0.0867332058918
ACH-000473,-0.202135392191
ACH-000475,-0.057374903323099996
ACH-000476,-0.10453280850400001
ACH-000477,-0.0414830414566
ACH-000480,-0.248914175251
ACH-000481,-0.034676121109
ACH-000483,-0.19243202691
ACH-000484,-0.185966032657
ACH-000485,-0.0528838265258
ACH-000486,-0.16584340327299998
ACH-000487,-0.10785517169099999
ACH-000488,-0.147055770935
ACH-000490,0.0188604985869
ACH-000491,-0.0826463085115
ACH-000495,0.12362471042300001
ACH-000496,-0.0976520814795
ACH-000499,-0.18705066001499998
ACH-000500,0.0992517125581
ACH-000502,-0.0640974357696
ACH-000503,0.00975377985133
ACH-000505,-0.137579495315
ACH-000507,-0.120060558442
ACH-000510,-0.0631373625715
ACH-000511,-0.0778309782758
ACH-000512,-0.05036944445949999
ACH-000516,-0.40983668308399995
ACH-000517,-0.058713993132800006
ACH-000518,-0.111284280543
ACH-000520,0.0294541174529
ACH-000521,0.0774736591669
ACH-000522,0.0805120091423
ACH-000524,-0.137719085731
ACH-000527,-0.11292388942800001
ACH-000528,-0.12282344158700001
ACH-000537,-0.0735490165529
ACH-000541,-0.124493638705
ACH-000542,-0.0209432587684
ACH-000544,0.0265383408214
ACH-000545,-0.0645669030258
ACH-000547,0.062302504861199995
ACH-000548,-0.0031580434557199996
ACH-000549,-0.20868122582100002
ACH-000550,-0.0297918046341
ACH-000552,-0.128552241202
ACH-000556,-0.09567137066430001
ACH-000557,-0.384881040329
ACH-000570,-0.148261121176
ACH-000571,-0.14581910386900002
ACH-000573,-0.061236190429499994
ACH-000576,-0.0563850831995
ACH-000580,0.209661398442
ACH-000584,0.0492492803559
ACH-000585,-0.0111312960957
ACH-000588,0.0688312786202
ACH-000589,0.0301005885989
ACH-000591,-0.0308576259898
ACH-000593,-0.0234973816927
ACH-000600,0.0144063804837
ACH-000601,-0.11029747670199999
ACH-000604,-0.100764023044
ACH-000605,-0.112267794111
ACH-000606,-0.0208033411832
ACH-000608,-0.146749574761
ACH-000614,0.16159650308499998
ACH-000616,-0.151991758104
ACH-000618,-0.14210186005
ACH-000619,-0.0328025456473
ACH-000620,0.0220983551572
ACH-000621,-0.13667467966900002
ACH-000622,-0.08516808373530001
ACH-000623,-0.23089161360899998
ACH-000624,-0.07575653421910002
ACH-000627,-0.123469636031
ACH-000630,-0.10541809470100001
ACH-000632,-0.135827050109
ACH-000633,0.0167198922633
ACH-000637,-0.16795194385099999
ACH-000638,-0.0837373210273
ACH-000646,0.144844564866
ACH-000647,-0.19412052834399998
ACH-000648,-0.08282220331130001
ACH-000649,0.0208107448197
ACH-000651,-0.179973105397
ACH-000652,-0.0371997919221
ACH-000653,-0.0738096509795
ACH-000657,-0.00616209675188
ACH-000658,0.0097649946041
ACH-000661,-0.117457885681
ACH-000662,-0.015002949945100002
ACH-000663,-0.117349781132
ACH-000665,-0.173119258646
ACH-000671,-0.0984904431973
ACH-000673,-0.125285809734
ACH-000676,-0.12106777336100001
ACH-000677,-0.0100597478395
ACH-000681,-0.0175481475481
ACH-000682,-0.11269687841600001
ACH-000683,-0.005330079287140001
ACH-000684,-0.114111520524
ACH-000688,-0.0785194448968
ACH-000693,-0.151138812775
ACH-000694,-0.0868782572022
ACH-000695,-0.18008307067600002
ACH-000696,-0.0297869980268
ACH-000697,-0.0468539340711
ACH-000699,-0.075746627909
ACH-000701,-0.0441524622986
ACH-000706,-0.13569985522
ACH-000711,-0.12279039354599999
ACH-000713,0.0890227789545
ACH-000714,-0.209777316649
ACH-000718,-0.0684155669589
ACH-000720,-0.055108262389000004
ACH-000721,-0.0217115814232
ACH-000724,-0.17909729281599998
ACH-000725,-0.11657015158299999
ACH-000732,-0.166516155699
ACH-000734,-0.0881435433382
ACH-000735,-0.14551775163699998
ACH-000736,-0.0232565022103
ACH-000738,-0.0457481472375
ACH-000746,-0.0123988778578
ACH-000747,-0.151125549288
ACH-000748,-0.221870815028
ACH-000753,-0.0649293606133
ACH-000756,-0.168080224814
ACH-000757,-0.161789323202
ACH-000758,-0.00185548311958
ACH-000760,-0.05943678911190001
ACH-000763,-0.0207353483207
ACH-000764,0.127142734363
ACH-000765,-0.036401054677699995
ACH-000766,-0.09439742368010001
ACH-000767,-0.0636641728753
ACH-000768,-0.014817301329900001
ACH-000769,-0.0202954654012
ACH-000770,-0.0887966249945
ACH-000771,-0.025014891167599997
ACH-000773,0.0541283519424
ACH-000776,-0.244179290386
ACH-000777,-0.016068903104399998
ACH-000778,-0.203078430275
ACH-000781,-0.126234235966
ACH-000782,0.128078658593
ACH-000783,-0.0917115592618
ACH-000784,-0.156495303774
ACH-000785,-0.0175157042195
ACH-000787,-0.169660724756
ACH-000788,-0.0779947051482
ACH-000791,-0.307292378262
ACH-000792,-0.0101911826385
ACH-000794,-0.136153208559
ACH-000796,0.00707749345589
ACH-000799,-0.16586190010399998
ACH-000800,0.0475622389243
ACH-000802,-0.151642103695
ACH-000804,-0.156137515703
ACH-000805,-0.25225852263799997
ACH-000809,-0.00470423783415
ACH-000810,-0.262601958503
ACH-000811,-0.0281943664294
ACH-000817,-0.242314970394
ACH-000819,-0.0843164898711
ACH-000820,-0.242961794324
ACH-000821,-0.014306304728000001
ACH-000822,-0.135163389656
ACH-000823,-0.113503354881
ACH-000824,-0.04846183022890001
ACH-000827,-0.0350947658143
ACH-000829,-0.157311337021
ACH-000831,-0.122809699874
ACH-000832,-0.00880298934952
ACH-000833,-0.1523831902
ACH-000834,-0.141912124564
ACH-000835,-0.204630564926
ACH-000836,-0.0776817638897
ACH-000837,-0.0867406497957
ACH-000838,-0.126934843585
ACH-000839,-0.11334081513599999
ACH-000840,0.0681436556618
ACH-000841,-0.11406229645400001
ACH-000843,-0.08416673747390001
ACH-000846,-0.0728670655994
ACH-000847,-0.0354704071043
ACH-000848,-0.107501141535
ACH-000849,-0.127190664378
ACH-000851,0.136085398874
ACH-000855,-0.150972283036
ACH-000856,-0.12442062939300001
ACH-000858,-0.0351683205367
ACH-000859,-0.0647421292502
ACH-000861,-0.0546599910396
ACH-000862,-0.0343574576613
ACH-000865,-0.11234537496
ACH-000866,-0.044567034857099994
ACH-000867,-0.046703100208900006
ACH-000869,-0.014653135723200001
ACH-000872,-0.240121265399
ACH-000873,0.0345563146883
ACH-000876,0.12813533841900002
ACH-000878,-0.170045652576
ACH-000880,-0.061530768900499994
ACH-000881,0.05733040728469999
ACH-000882,0.00557456138394
ACH-000884,-0.010443886644299998
ACH-000885,0.047609984336800006
ACH-000887,-0.0123608495129
ACH-000888,0.0698448887388
ACH-000889,-0.059081891200699996
ACH-000890,-0.388148229415
ACH-000896,-0.08614841172710001
ACH-000898,-0.0345062493819
ACH-000900,-0.18247450737999998
ACH-000901,-0.11688239552200001
ACH-000905,0.06690117377100001
ACH-000906,-0.11805468206900001
ACH-000907,-0.035444677443800005
ACH-000910,0.0174475682903
ACH-000911,-0.0542923682254
ACH-000912,-0.057423824142699996
ACH-000913,-0.12189805971899999
ACH-000915,-0.0196550494867
ACH-000916,0.09901830766830001
ACH-000917,-0.18573132020999997
ACH-000921,-0.0371204876037
ACH-000924,-0.130864781575
ACH-000926,-0.221941090107
ACH-000928,0.12380009826999999
ACH-000929,0.171138046684
ACH-000932,-0.111430295031
ACH-000935,0.0586539848724
ACH-000936,0.06302741513780001
ACH-000937,-0.17083455952100002
ACH-000938,-0.024155084999099997
ACH-000939,-0.122136748564
ACH-000941,-0.0685204863296
ACH-000943,-0.07898273407039999
ACH-000946,0.0053706543278500005
ACH-000947,-0.042363620867400004
ACH-000948,0.12251622404200001
ACH-000950,-0.106416825318
ACH-000953,-0.368634665637
ACH-000957,-0.058182216897200004
ACH-000958,-0.18195048918900003
ACH-000960,-0.160290677781
ACH-000963,-0.220196076624
ACH-000968,-0.12734905907400002
ACH-000969,-0.17031660655
ACH-000973,-0.0396820656851
ACH-000974,-0.025239009191799996
ACH-000975,-0.139147572046
ACH-000976,-0.037858508129599996
ACH-000978,0.0574623832985
ACH-000980,-0.12338916423
ACH-000984,-0.049241923322900005
ACH-000986,-0.042648344705699996
ACH-000988,-0.027193802038
ACH-000993,0.009266640177729999
ACH-000994,0.0175940678073
ACH-000996,-0.19503258383400002
ACH-001001,-0.154896418833
ACH-001020,-0.387265096505
ACH-001028,-0.061499321252499996
ACH-001031,-0.037621110769500005
ACH-001038,-0.08752776817410002
ACH-001048,-0.0161880691648
ACH-001050,-0.122124236537
ACH-001053,-0.25901162763
ACH-001054,-0.148584116769
ACH-001061,-0.0314910478109
ACH-001067,-0.0167828756415
ACH-001075,-0.12497258542999999
ACH-001096,-0.0972760030745
ACH-001128,-0.142932312048
ACH-001134,-0.00552286103875
ACH-001151,-0.24735112721799998
ACH-001163,0.0686262361159
ACH-001164,0.200652829658
ACH-001173,-0.125362595271
ACH-001183,-0.12080111545700001
ACH-001184,0.0190083355484
ACH-001190,0.021904996774300002
ACH-001192,-0.250996562147
ACH-001193,0.0150368078596
ACH-001196,-0.179303062014
ACH-001197,-0.271228475265
ACH-001205,-0.111510806439
ACH-001211,-0.34542535118900003
ACH-001212,-0.07817627496160001
ACH-001228,-0.147088130559
ACH-001232,-0.0286596150185
ACH-001239,-0.06495360561130001
ACH-001274,-0.060852226395699996
ACH-001275,-0.221710496303
ACH-001277,-0.0753566132248
ACH-001278,0.0411771246554
ACH-001280,-0.196725747067
ACH-001283,-0.06964570754789999
ACH-001289,-0.21457020616099998
ACH-001295,-0.127739167576
ACH-001300,-0.146461242432
ACH-001301,-0.308802192483
ACH-001302,-0.22755323246999998
ACH-001303,-0.10832126344799999
ACH-001306,-0.0995961779504
ACH-001318,-0.08836055491810002
ACH-001322,-0.108666751338
ACH-001328,-0.0479441910408
ACH-001332,-0.0601315321265
ACH-001333,-0.13528333182
ACH-001336,-0.0025996675346100003
ACH-001340,-0.07584747400939999
ACH-001346,-0.144877602783
ACH-001353,-0.0588881754874
ACH-001354,0.0790941271197
ACH-001367,-0.0984163503
ACH-001368,0.020550576066
ACH-001374,0.11807561310499999
ACH-001375,-0.177022181167
ACH-001377,0.0281088999642
ACH-001380,-0.00154240134968
ACH-001391,0.022900582061200003
ACH-001407,-0.23423117574900001
ACH-001408,-0.017130503072799997
ACH-001413,-0.212658259476
ACH-001430,-0.163288022855
ACH-001431,-0.0286247036449
ACH-001450,-0.0655557830165
ACH-001496,-0.05440823224880001
ACH-001500,-0.05578359722159999
ACH-001521,-0.298971762135
ACH-001523,0.0075085154543100005
ACH-001532,-0.113960644547
ACH-001536,-0.0161928338687
ACH-001550,0.0210128624906
ACH-001552,-0.163809871655
ACH-001554,-0.056604273253800005
ACH-001645,-0.09799831507300001
ACH-001654,0.009838910469430001
ACH-001715,-0.41757340307400004
ACH-001735,-0.0229823995435
ACH-001736,-0.028839345378799997
ACH-001737,0.0883008733393
ACH-001740,-0.0707481192639
ACH-001745,-0.0207032208046
ACH-001750,0.0438903508654
ACH-001765,-0.156145936181
ACH-001956,-0.0944538814582
ACH-001957,-0.036958720743300005
