,PAN2 (9924)
ACH-000004,-0.0540149745576
ACH-000007,0.03482670599380001
ACH-000009,-0.10438685552400001
ACH-000011,-0.537874533537
ACH-000012,-0.0906445871122
ACH-000013,-0.118959148621
ACH-000014,-0.350832190196
ACH-000015,-0.509980178379
ACH-000017,-0.16459874168
ACH-000018,-0.305446077749
ACH-000019,-0.259292627245
ACH-000021,-0.208623398105
ACH-000022,-0.06884996119049999
ACH-000025,-0.19793196022300003
ACH-000028,-0.381291622607
ACH-000030,-0.267882372956
ACH-000035,-0.378876778596
ACH-000036,-0.304235982379
ACH-000037,-0.258117898913
ACH-000039,-0.121115635282
ACH-000040,-0.211745757591
ACH-000041,-0.427158786233
ACH-000042,-0.110286335657
ACH-000045,-0.23459514483199997
ACH-000047,0.00157537632411
ACH-000052,-0.166952534165
ACH-000053,-0.465323678737
ACH-000054,-0.18042398424400002
ACH-000055,0.0326934206712
ACH-000060,-0.00855996496444
ACH-000067,-0.137082462708
ACH-000070,-0.386272556443
ACH-000075,-0.20723806286200003
ACH-000078,-0.29226825166
ACH-000082,-0.146928650909
ACH-000085,-0.529005587416
ACH-000086,-0.432244675199
ACH-000087,-0.15435668722999998
ACH-000092,-0.33620940201
ACH-000095,-0.301189430852
ACH-000097,-0.249553324501
ACH-000098,-0.370703083286
ACH-000099,-0.29457967353500003
ACH-000108,-0.08752475044680001
ACH-000113,-0.707710523663
ACH-000115,-0.318370542601
ACH-000116,-0.20811126396899998
ACH-000118,-0.37580194513400006
ACH-000120,-0.163520402742
ACH-000123,-0.15566467964000003
ACH-000127,-0.40399531518299997
ACH-000128,-0.324174311275
ACH-000132,-0.0702846699885
ACH-000133,-0.20081645866099998
ACH-000137,-0.322125519051
ACH-000138,-0.199788504747
ACH-000142,-0.305601001908
ACH-000143,-0.100622816459
ACH-000146,-0.252591975507
ACH-000148,-0.20670139786400002
ACH-000150,-0.491378763999
ACH-000152,-0.436519423432
ACH-000153,-0.37851483126100005
ACH-000159,0.0196697036157
ACH-000160,-0.23554114252099997
ACH-000163,-0.261017187408
ACH-000167,-0.022634292001
ACH-000168,-0.229834665019
ACH-000169,-0.129713746572
ACH-000178,-0.355025163412
ACH-000182,-0.36356654223000007
ACH-000183,-0.295841822531
ACH-000188,-0.042334389015300004
ACH-000189,-0.7483583411310001
ACH-000190,-0.321288939168
ACH-000198,-0.654938607141
ACH-000204,-0.362082157056
ACH-000206,-0.252224911954
ACH-000207,-0.366489613229
ACH-000211,-0.25836726269
ACH-000215,-0.305471027889
ACH-000221,-0.269926323053
ACH-000222,-0.101152730198
ACH-000223,-0.200885377538
ACH-000226,-0.219065314375
ACH-000227,-0.21656470261500002
ACH-000228,-0.49236582052100003
ACH-000231,-0.300642385379
ACH-000232,-0.37175672090499995
ACH-000233,-0.24898625273699998
ACH-000234,-0.54650977276
ACH-000235,-0.298628702839
ACH-000237,0.0911624019809
ACH-000238,-0.00267327477806
ACH-000243,-0.333213537059
ACH-000244,-0.0774845272556
ACH-000246,-0.43341285193400003
ACH-000248,-0.415560900753
ACH-000250,-0.102748589589
ACH-000251,-0.354935836414
ACH-000253,-0.24716763825899998
ACH-000255,-0.0769717244619
ACH-000256,-0.257307842175
ACH-000257,-0.157470828488
ACH-000258,0.00033851621375000004
ACH-000259,-0.452981528233
ACH-000260,-0.282447283899
ACH-000261,-0.39801694881300004
ACH-000262,-0.18213570190900003
ACH-000263,-0.31934881048700003
ACH-000264,-0.177797857235
ACH-000265,-0.17112183574200002
ACH-000266,-0.38081173931100004
ACH-000272,-0.101457664453
ACH-000273,-0.26914390565499996
ACH-000274,-0.632038380765
ACH-000277,-0.208500743911
ACH-000278,-0.180696095323
ACH-000279,-0.152728400933
ACH-000280,-0.1603859945
ACH-000281,-0.509659614583
ACH-000288,-0.379644513278
ACH-000291,-0.298312562763
ACH-000293,-0.014206918618900001
ACH-000294,-0.467671926066
ACH-000295,-0.381347650049
ACH-000296,-0.0909911650142
ACH-000302,-0.32164974463
ACH-000304,-0.638741193239
ACH-000307,-0.113572131353
ACH-000308,-0.325209532576
ACH-000310,-0.08699277755780001
ACH-000311,-0.44657125827699995
ACH-000312,-0.198008716562
ACH-000315,-0.437730697921
ACH-000316,-0.37654243977799995
ACH-000317,-0.155674395093
ACH-000318,-0.429133520789
ACH-000319,-0.1737211827
ACH-000320,-0.161427781216
ACH-000322,-0.241903542736
ACH-000323,-0.230397263348
ACH-000324,-0.275369753324
ACH-000329,-0.16647072619
ACH-000330,-0.0171095733022
ACH-000331,-0.30234851769
ACH-000332,-0.20916246586399997
ACH-000334,-0.282000458285
ACH-000335,-0.264225930426
ACH-000336,-0.184471986987
ACH-000337,-0.4631625348100001
ACH-000339,-0.326169534054
ACH-000341,-0.24439851704999999
ACH-000348,-0.47881983364799996
ACH-000350,-0.37440146032
ACH-000352,-0.194125225599
ACH-000356,-0.301837597545
ACH-000361,-0.36561510183799995
ACH-000362,-0.09127425354879999
ACH-000363,-0.376178865234
ACH-000364,-0.40220917993
ACH-000365,-0.025550789684599996
ACH-000366,-0.41134567759999996
ACH-000368,-0.502975990513
ACH-000374,-0.300988793854
ACH-000375,-0.183526406815
ACH-000376,-0.28604428495900003
ACH-000381,-0.321347696798
ACH-000383,-0.15578682137
ACH-000387,-0.437144739999
ACH-000389,-0.328701165916
ACH-000390,-0.326480774637
ACH-000393,-0.35594873805
ACH-000395,-0.24623423532299998
ACH-000397,-0.162391406688
ACH-000401,-0.362425058524
ACH-000402,-0.33059048185199996
ACH-000403,-0.148897497914
ACH-000404,-0.36806608721199996
ACH-000406,-0.13842241049100001
ACH-000407,-0.333530229441
ACH-000408,-0.10930014678
ACH-000410,-0.321684063961
ACH-000411,-0.162420354866
ACH-000414,-0.363732421282
ACH-000415,-0.0496432934662
ACH-000416,-0.274682853149
ACH-000420,-0.120896448542
ACH-000421,-0.33579668639700005
ACH-000424,-0.304872324066
ACH-000425,-0.432486077227
ACH-000426,-0.330387177675
ACH-000427,-0.37975624513000006
ACH-000433,-0.423794210871
ACH-000436,-0.515624559706
ACH-000444,-0.12987560657199998
ACH-000445,-0.418996482894
ACH-000448,-0.28468932653
ACH-000450,-0.36204439333300004
ACH-000452,-0.306580642973
ACH-000454,-0.431436570927
ACH-000458,-0.21370973081099998
ACH-000459,-0.144501543882
ACH-000460,-0.0733455244006
ACH-000461,-0.014871207635
ACH-000463,-0.194288615798
ACH-000464,-0.312777847902
ACH-000466,-0.172525378461
ACH-000467,-0.34888729077799996
ACH-000468,-0.611287005155
ACH-000469,0.0732402932636
ACH-000470,0.0048845661583500006
ACH-000471,-0.520897976321
ACH-000472,-0.294812256963
ACH-000473,-0.181953492839
ACH-000475,-0.27711814355000003
ACH-000476,-0.0328688830856
ACH-000477,-0.298411286697
ACH-000480,-0.310120520548
ACH-000481,-0.246521312135
ACH-000483,-0.38467777208000004
ACH-000484,-0.180212828543
ACH-000485,-0.15642240742799998
ACH-000486,-0.545459685039
ACH-000487,-0.200479963605
ACH-000488,-0.165553066533
ACH-000490,-0.147135479534
ACH-000491,-0.37154822583400005
ACH-000495,0.061033829106400005
ACH-000496,-0.09754926862749999
ACH-000499,-0.25179216683600003
ACH-000500,-0.5244000377310001
ACH-000502,-0.0294438097608
ACH-000503,-0.0368526062536
ACH-000505,-0.23941319096799998
ACH-000507,-0.495179921059
ACH-000510,-0.180408972359
ACH-000511,-0.420294648239
ACH-000512,-0.0537513038029
ACH-000516,-0.279757635013
ACH-000517,-0.371163038526
ACH-000518,-0.122228524046
ACH-000520,-0.22019172851100002
ACH-000521,-0.267234441005
ACH-000522,-0.101611001057
ACH-000524,-0.387942563355
ACH-000527,-0.128225810471
ACH-000528,-0.315256025675
ACH-000537,-0.34427530209
ACH-000541,-0.023441300339700002
ACH-000542,-0.0719365117035
ACH-000544,0.0480822761022
ACH-000545,-0.323191324018
ACH-000547,-0.35309134802000003
ACH-000548,-0.35540023107600005
ACH-000549,-0.48226218575
ACH-000550,-0.38753646711999995
ACH-000552,-0.312471723429
ACH-000556,-0.16572433675
ACH-000557,0.27911092499
ACH-000570,-0.221253099739
ACH-000571,-0.124471332737
ACH-000573,-0.0663721579234
ACH-000576,-0.664047010377
ACH-000580,-0.764076109533
ACH-000584,-0.195146526454
ACH-000585,-0.201468135592
ACH-000588,-0.36248327523
ACH-000589,-0.408268184132
ACH-000591,-0.407203945872
ACH-000593,-0.153751182644
ACH-000600,-0.157355955402
ACH-000601,-0.239817094996
ACH-000604,-0.364095348483
ACH-000605,-0.305432609087
ACH-000606,-0.22734236618200002
ACH-000608,-0.35463322244900003
ACH-000614,-0.261467759648
ACH-000616,-0.295772564686
ACH-000618,-0.167474451599
ACH-000619,-0.031806603144900004
ACH-000620,-0.276523858341
ACH-000621,-0.281796326734
ACH-000622,-0.317381776989
ACH-000623,-0.264152083165
ACH-000624,-0.058171769056500004
ACH-000627,-0.179389161176
ACH-000630,-0.21180128191300002
ACH-000632,-0.277346564443
ACH-000633,-0.168384535627
ACH-000637,-0.0488930044759
ACH-000638,-0.30332408899700003
ACH-000646,0.005909417019399999
ACH-000647,-0.146892683583
ACH-000648,-0.309591308073
ACH-000649,-0.278250705942
ACH-000651,-0.438860829039
ACH-000652,-0.380893477346
ACH-000653,-0.15876079069399998
ACH-000657,-0.21514310818799998
ACH-000658,-0.113370644019
ACH-000661,-0.096119493026
ACH-000662,-0.0931120814205
ACH-000663,-0.5268064905300001
ACH-000665,-0.350895090204
ACH-000671,-0.3910031588699999
ACH-000673,-0.257799003806
ACH-000676,-0.238071324785
ACH-000677,-0.575922098214
ACH-000681,-0.17727569391800002
ACH-000682,-0.441037362447
ACH-000683,-0.23321335586199998
ACH-000684,0.0177085675615
ACH-000688,-0.438778267667
ACH-000693,-0.18350900532699999
ACH-000694,-0.302464116494
ACH-000695,-0.0956847207557
ACH-000696,-0.203953706954
ACH-000697,-0.40227663732100005
ACH-000699,-0.14281592453
ACH-000701,-0.116430883214
ACH-000706,-0.127421586446
ACH-000711,-0.300035540479
ACH-000713,-0.277799660237
ACH-000714,-0.32629711307799997
ACH-000718,-0.510033400564
ACH-000720,-0.18682129822000001
ACH-000721,-0.264774045866
ACH-000724,-0.415494687345
ACH-000725,-0.17551429390700002
ACH-000732,-0.143230496209
ACH-000734,-0.281829926965
ACH-000735,-0.26916262634599997
ACH-000736,-0.12040793677200001
ACH-000738,-0.298446213266
ACH-000746,-0.24835935860199998
ACH-000747,-0.443495101012
ACH-000748,-0.176333606062
ACH-000753,-0.33857164948299995
ACH-000756,-0.398897435841
ACH-000757,-0.38384324695
ACH-000758,-0.18393398079
ACH-000760,-0.305390810751
ACH-000763,-0.0653659181505
ACH-000764,-0.434686636195
ACH-000765,-0.49232714594899996
ACH-000766,-0.08630494000330001
ACH-000767,-0.232941849556
ACH-000768,-0.42746434648299997
ACH-000769,-0.17591266319200002
ACH-000770,-0.242425665002
ACH-000771,-0.12535426646199999
ACH-000773,-0.524812722062
ACH-000776,-0.36646094452100003
ACH-000777,-0.0133928040149
ACH-000778,-0.17733418546100002
ACH-000781,-0.189892858499
ACH-000782,-0.0863743505194
ACH-000783,-0.298991340603
ACH-000784,-0.44514317193400005
ACH-000785,-0.19978915763799998
ACH-000787,-0.236654511561
ACH-000788,-0.25220634567899997
ACH-000791,-0.264014486822
ACH-000792,-0.00945284741784
ACH-000794,-0.118686976984
ACH-000796,-0.22307473874400002
ACH-000799,-0.450603341774
ACH-000800,-0.0771628637446
ACH-000802,-0.19625231109400001
ACH-000804,-0.179047625627
ACH-000805,-0.313770039888
ACH-000809,-0.320619955615
ACH-000810,-0.329791877908
ACH-000811,0.0177390016212
ACH-000817,0.0012590963866600002
ACH-000819,-0.34293104764300003
ACH-000820,-0.242420293022
ACH-000821,-0.17660151927499998
ACH-000822,-0.120163153878
ACH-000823,-0.2517574676
ACH-000824,-0.36289547575900005
ACH-000827,-0.155703391085
ACH-000829,-0.121504555452
ACH-000831,-0.201769963767
ACH-000832,-0.55892299423
ACH-000833,-0.204169028548
ACH-000834,-0.25247124961
ACH-000835,0.005787498488189999
ACH-000836,-0.313418953996
ACH-000837,-0.0273748860662
ACH-000838,-0.191294528823
ACH-000839,-0.21528577446999997
ACH-000840,-0.42465689081200003
ACH-000841,-0.49332553401
ACH-000843,-0.24321259466400003
ACH-000846,-0.298071426664
ACH-000847,-0.136525167312
ACH-000848,-0.27250275865699997
ACH-000849,-0.447889501307
ACH-000851,-0.231121604608
ACH-000855,-0.0921755494301
ACH-000856,-0.08599434210489999
ACH-000858,0.0920915689019
ACH-000859,-0.304871183709
ACH-000861,-0.27960845244800003
ACH-000862,-0.202099702844
ACH-000865,-0.140151648589
ACH-000866,-0.321619612962
ACH-000867,-0.281534325072
ACH-000869,-0.313921900538
ACH-000872,-0.060880492573199996
ACH-000873,-0.260303408669
ACH-000876,-0.236380127055
ACH-000878,-0.441700088946
ACH-000880,-0.17655800198
ACH-000881,-0.5198461433780001
ACH-000882,-0.419247478266
ACH-000884,-0.193122920324
ACH-000885,-0.267338787756
ACH-000887,-0.360138593547
ACH-000888,-0.35385721861599995
ACH-000889,-0.19909626803199998
ACH-000890,-0.42022385690200004
ACH-000896,-0.287540864603
ACH-000898,-0.330176582342
ACH-000900,-0.404946010029
ACH-000901,-0.320980750538
ACH-000905,-0.239954956814
ACH-000906,-0.19712077473900003
ACH-000907,-0.05470730053830001
ACH-000910,-0.318229929977
ACH-000911,-0.00554040065828
ACH-000912,-0.238315834814
ACH-000913,-0.31732933255
ACH-000915,-0.143517038455
ACH-000916,-0.5781832316009999
ACH-000917,-0.159351053976
ACH-000921,-0.36643602181199997
ACH-000924,-0.273205567721
ACH-000926,-0.183516832185
ACH-000928,-0.19403828651900001
ACH-000929,-0.20104623075999997
ACH-000932,-0.249672545199
ACH-000935,-0.147693102846
ACH-000936,-0.280660175284
ACH-000937,-0.487868955863
ACH-000938,-0.34775853318000005
ACH-000939,-0.37494211857500004
ACH-000941,-0.217054944284
ACH-000943,-0.208309898494
ACH-000946,-0.271094831241
ACH-000947,-0.217639500416
ACH-000948,-0.224058047198
ACH-000950,-0.448766805202
ACH-000953,-0.622367799357
ACH-000957,-0.38758789406800004
ACH-000958,-0.289212453106
ACH-000960,-0.42697359714
ACH-000963,-0.373818384088
ACH-000968,-0.133327914131
ACH-000969,-0.12951273877299999
ACH-000973,-0.233360253677
ACH-000974,-0.28601029651099996
ACH-000975,-0.27877029541
ACH-000976,-0.40888681492299994
ACH-000978,-0.144258013949
ACH-000980,-0.45248308090000006
ACH-000984,-0.515388902927
ACH-000986,-0.284905105457
ACH-000988,-0.170842681002
ACH-000993,-0.364384219564
ACH-000994,-0.133962117591
ACH-000996,-0.35617109764700006
ACH-001001,-0.301899086548
ACH-001020,-0.102214188912
ACH-001028,-0.20675837525899998
ACH-001031,-0.539584557764
ACH-001038,-0.163233282945
ACH-001048,-0.08985123714700001
ACH-001050,-0.36019937942599994
ACH-001053,-0.161907091034
ACH-001054,-0.162002741228
ACH-001061,-0.265464100519
ACH-001067,-0.252178560649
ACH-001075,-0.3481560137
ACH-001096,-0.127520302109
ACH-001128,-0.0895917371828
ACH-001134,-0.561731715819
ACH-001151,-0.27977839679600003
ACH-001163,-0.185252563565
ACH-001164,0.0736043269564
ACH-001173,-0.348469726506
ACH-001183,-0.254979451658
ACH-001184,-0.250180662482
ACH-001190,-0.31070738675299997
ACH-001192,-0.37591301108400005
ACH-001193,-0.280358833013
ACH-001196,-0.111493942993
ACH-001197,-0.04295055519759999
ACH-001205,-0.272145350666
ACH-001211,-0.16498175874399998
ACH-001212,-0.14341401362
ACH-001228,-0.149647870833
ACH-001232,-0.301642955455
ACH-001239,-0.350050553388
ACH-001274,-0.48094091110299997
ACH-001275,-0.140833897905
ACH-001277,-0.120290393822
ACH-001278,-0.267220193748
ACH-001280,-0.27785557065600003
ACH-001283,-0.36912400412199997
ACH-001289,-0.351892597575
ACH-001295,-0.13330865469699998
ACH-001300,-0.380936643131
ACH-001301,-0.07292848808170001
ACH-001302,-0.323518422385
ACH-001303,-0.509099594542
ACH-001306,-0.186004678135
ACH-001318,-0.0624632565346
ACH-001322,-0.188712910205
ACH-001328,-0.558749995372
ACH-001332,-0.306167579993
ACH-001333,-0.31647102608100003
ACH-001336,-0.0635377709609
ACH-001340,-0.35358419343599995
ACH-001346,-0.20156093719
ACH-001353,-0.0196894169726
ACH-001354,-0.370227268948
ACH-001367,-0.10722757919199999
ACH-001368,-0.320895689749
ACH-001374,-0.14938773822899998
ACH-001375,-0.294396001007
ACH-001377,-0.238769654652
ACH-001380,-0.286145819817
ACH-001391,-0.302587062776
ACH-001407,0.041351356019900004
ACH-001408,-0.16928319195900002
ACH-001413,-0.417759990028
ACH-001430,-0.162664698475
ACH-001431,-0.116976784363
ACH-001450,-0.162351368471
ACH-001496,-0.558239485016
ACH-001500,-0.162036950956
ACH-001521,-0.015567814862200002
ACH-001523,-0.10315714549499999
ACH-001532,-0.183903439237
ACH-001536,0.137766093063
ACH-001550,-0.233513208955
ACH-001552,0.049432903437299995
ACH-001554,-0.162910668005
ACH-001645,-0.0806897515554
ACH-001654,-0.0323354116437
ACH-001715,-0.318351558543
ACH-001735,-0.48704925873800003
ACH-001736,-0.151654951101
ACH-001737,-0.06278707161399999
ACH-001740,-0.30569236020199997
ACH-001745,-0.482741967699
ACH-001750,-0.145890939675
ACH-001765,-0.21413791008299998
ACH-001956,-0.0713560457729
ACH-001957,-0.260891103437
