,IL4I1 (259307)
ACH-000324,-0.12495374372099999
ACH-000329,-0.04282054012
ACH-000330,0.0775403449171
ACH-000331,0.178622549758
ACH-000332,-0.049355450360599996
ACH-000334,-0.546265240251
ACH-000335,-0.335910231241
ACH-000336,-0.0607343714881
ACH-000337,-0.0421982136154
ACH-000339,-0.210455554756
ACH-000341,0.053532966819
ACH-000348,0.016632360832599998
ACH-000350,-0.202638580615
ACH-000352,-0.11329455298699999
ACH-000356,0.0820658371362
ACH-000361,-0.039315916554400004
ACH-000362,-0.0106265194507
ACH-000363,-0.075303879511
ACH-000364,-0.237926238398
ACH-000365,0.0372649932092
ACH-000366,-0.123733678341
ACH-000368,0.00592420586282
ACH-000374,0.09047772088
ACH-000375,-0.41709729991899996
ACH-000376,-0.00827606337269
ACH-000381,0.019801814369099998
ACH-000383,-0.11200506090999998
ACH-000387,0.10993712544600001
ACH-000389,0.0165988362115
ACH-000390,-0.102519297532
ACH-000393,-0.149946103538
ACH-000395,-0.246649739544
ACH-000397,-0.0775589522798
ACH-000401,-0.155913603343
ACH-000402,0.19917026582400002
ACH-000403,0.09933844335650001
ACH-000404,0.206067436104
ACH-000406,-0.07604385733189999
ACH-000407,-0.00218060043733
ACH-000408,-0.231706355093
ACH-000410,-0.213295084251
ACH-000411,-0.075790151375
ACH-000414,0.0072311261450600005
ACH-000415,0.024820088282400003
ACH-000416,-0.019981795138
ACH-000420,0.0872502697697
ACH-000421,-0.0717492399997
ACH-000424,0.20904770833500003
ACH-000425,-0.058746766341699994
ACH-000426,0.09432022669410002
ACH-000427,-0.0281019100857
ACH-000433,0.157950794402
ACH-000436,0.142081356143
ACH-000444,0.0545045760955
ACH-000445,-0.0673406246629
ACH-000448,-0.101592291678
ACH-000450,-0.340550118235
ACH-000452,-0.0732489115257
ACH-000454,0.121910742129
ACH-000458,-0.153846437245
ACH-000459,0.21974552808000003
ACH-000460,-0.031364154119
ACH-000461,-0.34460120151
ACH-000463,-0.07096024541660001
ACH-000464,-0.128455045292
ACH-000466,0.058194174783800005
ACH-000467,-0.131183785307
ACH-000468,-0.249201059718
ACH-000469,-0.110813863673
ACH-000470,0.038677322288800005
ACH-000471,-0.14139554897099998
ACH-000472,-0.12818693899800002
ACH-000473,-0.112168327541
ACH-000475,-0.0312793467916
ACH-000476,-0.256560211901
ACH-000477,-0.157090160625
ACH-000480,-0.0947270577303
ACH-000481,-0.0196975315016
ACH-000483,0.0401166122087
ACH-000484,-0.0634792395438
ACH-000485,-0.0969238803962
ACH-000486,-0.142852842415
ACH-000487,-0.14650154016
ACH-000488,-0.0243610431128
ACH-000490,-0.0224274017346
ACH-000491,-0.164963912032
ACH-000495,0.00132321098797
ACH-000496,0.011832120794600002
ACH-000499,-0.38363463991700003
ACH-000500,-0.48537550802699997
ACH-000502,-0.033427250691
ACH-000503,-0.127571871591
ACH-000505,-0.0725419774632
ACH-000507,-0.111372671122
ACH-000510,-0.0848685735391
ACH-000511,-0.034994366342199996
ACH-000512,-0.173699254534
ACH-000516,0.051897818080400004
ACH-000517,0.0169850739124
ACH-000518,-0.09671488584169999
ACH-000520,0.046368166613
ACH-000521,0.014292461198100001
ACH-000522,-0.0655669289888
ACH-000524,-0.0396104183765
ACH-000527,-0.0801313194108
ACH-000528,0.00657116848967
ACH-000537,-0.06479695987390001
ACH-000541,0.14026737850600002
ACH-000542,-0.0784452933281
ACH-000544,0.08837565579409999
ACH-000545,-0.022845848517800003
ACH-000547,0.0266809903846
ACH-000548,-0.192122928537
ACH-000549,-0.0851008099752
ACH-000550,-0.126552027555
ACH-000552,-0.16966061387000003
ACH-000556,-0.07633131313699999
ACH-000557,-0.115072008079
ACH-000570,-0.0104636580852
ACH-000571,-0.118311416392
ACH-000573,-0.07226286613749999
ACH-000576,0.00600520386301
ACH-000580,0.100352494598
ACH-000584,-0.138207808416
ACH-000585,-0.1165308987
ACH-000588,-0.0524554512586
ACH-000589,0.0229697939043
ACH-000591,0.160365340513
ACH-000593,-0.061500277805900005
ACH-000600,-0.0497425837223
ACH-000601,-0.0511275846316
ACH-000604,-0.263814381864
ACH-000605,-0.172920535633
ACH-000606,0.07011749307310002
ACH-000608,0.00697473063042
ACH-000614,0.343420013235
ACH-000616,0.034301198596200004
ACH-000618,-0.126224981171
ACH-000619,0.134006137986
ACH-000620,-0.15267814611400002
ACH-000621,-0.139993691165
ACH-000622,-0.11313381769200001
ACH-000623,-0.153568968916
ACH-000624,-0.203902300854
ACH-000627,-0.11063378159000002
ACH-000630,0.0490457596363
ACH-000632,0.012928195330399999
ACH-000633,-0.00645726435781
ACH-000637,0.005537838855069999
ACH-000638,-0.025306496164400002
ACH-000646,0.0343355376674
ACH-000647,0.017439897589
ACH-000648,0.0966140680246
ACH-000649,-0.0377166462868
ACH-000651,-0.014939849780299998
ACH-000652,0.0753783649262
ACH-000653,0.028766237772300002
ACH-000657,-0.195851638037
ACH-000658,-0.0618743480384
ACH-000661,0.0167210290519
ACH-000662,0.17276638684700002
ACH-000663,-0.0895727036375
ACH-000665,-0.0327503606918
ACH-000671,0.118485818127
ACH-000673,0.00924617519791
ACH-000676,-0.0065417650145
ACH-000677,-0.08846819617730001
ACH-000681,-0.275745490187
ACH-000682,0.052043195038099996
ACH-000683,-0.023078958053900003
ACH-000684,-0.17783889597
ACH-000688,0.170642303806
ACH-000693,0.024385038802200002
ACH-000694,0.00284185543633
ACH-000695,-0.33985196629500003
ACH-000696,0.05111107729230001
ACH-000697,-0.328684992761
ACH-000699,0.12878333515100002
ACH-000701,-0.43640527456999995
ACH-000706,0.056673557820000005
ACH-000711,-0.021586852869099997
ACH-000713,-0.15726793986600002
ACH-000714,-0.033558135356900005
ACH-000718,0.060332694952800005
ACH-000720,-0.0683107457531
ACH-000721,0.0166533106683
ACH-000724,-0.19733973409299999
ACH-000725,-0.06387416502280001
ACH-000732,0.17642034245299998
ACH-000734,-0.183965882844
ACH-000735,-0.198480705053
ACH-000736,-0.0964156923291
ACH-000738,0.170663062883
ACH-000746,0.176545262467
ACH-000747,0.13379470843900002
ACH-000748,-0.13733331907500002
ACH-000753,-0.005887396599929999
ACH-000756,-0.0517580583925
ACH-000757,-0.224096331426
ACH-000758,-0.0335290647129
ACH-000760,-0.143287484552
ACH-000763,-0.0523402156876
ACH-000764,0.0624387470935
ACH-000765,-0.06747715804219999
ACH-000766,0.041329607811699996
ACH-000767,-0.24502655886100003
ACH-000768,-0.0329715044243
ACH-000769,-0.122640519443
ACH-000770,-0.0314474156951
ACH-000771,0.0031094188254099995
ACH-000773,-0.0526234519931
ACH-000776,-0.18025609923
ACH-000777,-0.18468318464400002
ACH-000778,0.0292782285703
ACH-000781,-0.07761109029260001
ACH-000782,0.060930996094500006
ACH-000783,-0.027486231142799997
ACH-000784,-0.0282054645478
ACH-000785,-0.03783542988019999
ACH-000787,-0.136037341378
ACH-000788,0.0235761059765
ACH-000791,0.00662524511255
ACH-000792,-0.0403076678868
ACH-000794,-0.0187750803748
ACH-000796,0.08397305943189999
ACH-000799,0.0894123580005
ACH-000800,-0.0487272558081
ACH-000802,-0.127529520564
ACH-000804,0.0255730086413
ACH-000805,-0.163113372184
ACH-000809,-0.321858755731
ACH-000810,-0.266880424251
ACH-000811,-0.030896321603599997
ACH-000817,0.0192218561182
ACH-000819,0.00279535855689
ACH-000820,-0.11597538374000002
ACH-000821,-0.022907613706799997
ACH-000822,-0.124206560768
ACH-000823,-0.018462589135799998
ACH-000824,-0.304670655299
ACH-000827,-0.128508943249
ACH-000829,0.0716284861809
ACH-000831,-5.10789486289e-05
ACH-000832,0.201227528117
ACH-000833,-0.254730908539
ACH-000834,0.0546159069058
ACH-000835,-0.035065955175300006
ACH-000836,-0.00524292472401
ACH-000837,-0.068148505965
ACH-000838,-0.0184190158637
ACH-000839,0.019996530182
ACH-000840,-0.127249060586
ACH-000841,0.0192709533631
ACH-000843,-0.19891892591899998
ACH-000846,0.042738865608699994
ACH-000847,0.150724008366
ACH-000848,-0.069127402102
ACH-000849,0.131651554
ACH-000851,0.0946830910758
ACH-000855,0.0176677042989
ACH-000856,0.021345445979299996
ACH-000858,0.00652086016327
ACH-000859,-0.27482931640700003
ACH-000861,-0.0391503499811
ACH-000862,-0.00117710373176
ACH-000865,-0.161310337926
ACH-000866,-0.0358135741845
ACH-000867,0.0403185271998
ACH-000869,-0.00361998520025
ACH-000872,-0.0247542261681
ACH-000873,-0.008503155943479999
ACH-000876,-0.0498334670059
ACH-000878,-0.017340804664599998
ACH-000880,0.0490725175402
ACH-000881,-0.018237859906400002
ACH-000882,-0.149919213025
ACH-000884,-0.0795548324564
ACH-000885,-0.291537752431
ACH-000887,-0.12615411811799998
ACH-000888,0.0352583893759
ACH-000889,-0.0488697624715
ACH-000890,-0.07470888753800001
ACH-000896,-0.060229034470000005
ACH-000898,-0.15756914722999998
ACH-000900,-0.0051026827309700006
ACH-000901,-0.110646510886
ACH-000905,-0.111004979479
ACH-000906,-0.07857806786560001
ACH-000907,-0.196130049322
ACH-000910,-0.146346987514
ACH-000911,0.10974315522700001
ACH-000912,0.047679893959099995
ACH-000913,0.0529656292782
ACH-000915,-0.191079512445
ACH-000916,0.033851808874300005
ACH-000917,-0.312455921737
ACH-000921,-0.11134307794399999
ACH-000924,-0.161588457227
ACH-000926,-0.164298896208
ACH-000928,-0.08403450170889999
ACH-000929,0.0588362504753
ACH-000932,-0.199861308096
ACH-000935,-0.328483128521
ACH-000936,-0.222320556969
ACH-000937,0.0154225652092
ACH-000938,-0.0403282303213
ACH-000939,0.112601615867
ACH-000941,-0.124937365296
ACH-000943,-0.024530111403900004
ACH-000946,0.11069981430400001
ACH-000947,0.0543049314288
ACH-000948,-0.03646335809430001
ACH-000950,0.0108157639928
ACH-000953,0.025673464019400002
ACH-000957,-0.0663661823299
ACH-000958,0.00033304061069000003
ACH-000960,-0.0280635942606
ACH-000963,0.057563927921699995
ACH-000968,-0.15868200597100002
ACH-000969,-0.16146828042000003
ACH-000973,-0.228259900837
ACH-000974,-0.057223811880199996
ACH-000975,-0.143987160485
ACH-000976,-0.215522788299
ACH-000978,-0.0660974410672
ACH-000980,0.0430673578102
ACH-000984,-0.156506262264
ACH-000986,-0.13437345720000002
ACH-000988,0.0198727011969
ACH-000993,-0.167693388271
ACH-000994,0.053349951975999996
ACH-000996,-0.035249808987300006
ACH-001001,0.15074650005100002
ACH-001020,-0.0504047395099
ACH-001028,-0.0766680767909
ACH-001031,-0.006313635243
ACH-001038,-0.048324233927499995
ACH-001048,-0.174136847463
ACH-001050,-0.0913613363858
ACH-001053,0.27253341494800004
ACH-001054,0.029407732944499998
ACH-001061,-0.0603713440649
ACH-001067,-0.251843962187
ACH-001075,-0.369188452233
ACH-001096,-0.048739233771
ACH-001128,-0.234206129541
ACH-001134,0.20164887666900003
ACH-001151,-0.0396013242102
ACH-001163,0.00914663755294
ACH-001164,-0.102826179032
ACH-001173,-0.19898705402199998
ACH-001183,-0.025176720406
ACH-001184,-0.08700846599310001
ACH-001190,-0.04698230645740001
ACH-001192,0.0384187838744
ACH-001193,-0.105734117699
ACH-001196,-0.08661906259310001
ACH-001197,-0.136080298703
ACH-001205,-0.020865966974
ACH-001211,-0.0759818828317
ACH-001212,-0.277460726491
ACH-001228,-0.061651436785699995
ACH-001232,-0.06967557954689999
ACH-001239,0.16084481202099998
ACH-001274,-0.220967071839
ACH-001275,-0.016125083959
ACH-001277,0.0016452122638399998
ACH-001278,-0.013146339287700001
ACH-001280,-0.12747435807
ACH-001283,-0.070319506929
ACH-001289,-0.08481774202060001
ACH-001295,-0.0305356508871
ACH-001300,-0.161818124741
ACH-001301,-0.36406665802599997
ACH-001302,-0.0974494145097
ACH-001303,-0.25296003764499997
ACH-001306,0.0650539031731
ACH-001318,0.021908540998
ACH-001322,-0.09715169783839998
ACH-001328,-0.115583072714
ACH-001332,-0.122835017876
ACH-001333,-0.00157208818099
ACH-001336,-0.146580752205
ACH-001340,0.08483414579019999
ACH-001346,-0.0063952190448899994
ACH-001353,0.033035305424599995
ACH-001354,-0.0713443440221
ACH-001367,0.0190724304337
ACH-001368,-0.0741458849065
ACH-001374,-0.117195598713
ACH-001375,-0.321758335747
ACH-001377,-0.0095209398496
ACH-001380,-0.06421316457069999
ACH-001391,-0.149600855362
ACH-001407,0.0105912454787
ACH-001408,-0.09109569578710001
ACH-001413,-0.306751959831
ACH-001430,0.201285456817
ACH-001431,-0.24435305879500002
ACH-001450,-0.053180611751899996
ACH-001496,-0.106609946978
ACH-001500,-0.0928005816616
ACH-001521,0.027548692652
ACH-001523,-0.0906472364424
ACH-001532,0.07959696196100001
ACH-001536,-0.44835442779
ACH-001550,-0.05826372190230001
ACH-001552,-0.12910808623199999
ACH-001554,0.026437332229299997
ACH-001645,0.09907636966040001
ACH-001654,-0.09896794900589999
ACH-001715,0.250998812095
ACH-001735,-0.08595464649830001
ACH-001736,0.106404139933
ACH-001737,0.28587003359200003
ACH-001740,-0.26468504754
ACH-001745,-0.00113555393492
ACH-001750,-0.05069098932919999
ACH-001765,-0.129800292068
ACH-001956,-0.152601847825
ACH-001957,-0.0480072854086
