,EXOSC2 (23404)
ACH-000004,-1.2534946282700001
ACH-000007,-1.30295273642
ACH-000009,-1.13821507102
ACH-000011,-0.9244345772589999
ACH-000012,-0.975796815362
ACH-000013,-1.30419911234
ACH-000014,-1.09411201394
ACH-000015,-1.17401746903
ACH-000017,-0.973370713152
ACH-000018,-1.04303217546
ACH-000019,-1.1067372146799999
ACH-000021,-1.20345687732
ACH-000022,-1.31585234219
ACH-000025,-0.993669288621
ACH-000028,-1.15842252555
ACH-000030,-1.11471682265
ACH-000035,-1.1915822404
ACH-000036,-1.43666908878
ACH-000037,-0.842667340556
ACH-000039,-1.4854907202399998
ACH-000040,-1.37036919229
ACH-000041,-1.38150053125
ACH-000042,-1.2210862662100002
ACH-000045,-1.23959463443
ACH-000047,-1.0261339635100002
ACH-000052,-1.52835542495
ACH-000053,-1.2286499539
ACH-000054,-0.982220158628
ACH-000055,-1.3539283004700002
ACH-000060,-1.01266586725
ACH-000067,-1.35073833225
ACH-000070,-0.966587283348
ACH-000075,-1.34860153312
ACH-000078,-1.31390388852
ACH-000082,-1.28789968295
ACH-000085,-1.19946454237
ACH-000086,-1.14376659729
ACH-000087,-1.44405470856
ACH-000092,-1.0656837617000001
ACH-000095,-1.22490517082
ACH-000097,-1.1069525440999999
ACH-000098,-1.10238782855
ACH-000099,-1.32040012321
ACH-000108,-1.2086864200799998
ACH-000113,-1.17529770795
ACH-000115,-0.93071751375
ACH-000116,-1.05627932175
ACH-000118,-1.0631410862000001
ACH-000120,-1.0674229076200001
ACH-000123,-0.958854915943
ACH-000127,-1.0493657466
ACH-000128,-1.0783927489899998
ACH-000132,-1.3462834916600002
ACH-000133,-1.19053659271
ACH-000137,-1.29216639204
ACH-000138,-1.32420131241
ACH-000142,-1.0804228812799999
ACH-000143,-1.2635038078899998
ACH-000146,-1.14526402324
ACH-000148,-1.32946967283
ACH-000150,-1.10473596374
ACH-000152,-1.14140595218
ACH-000153,-1.11079121424
ACH-000159,-1.2429913452299999
ACH-000160,-1.19580502794
ACH-000163,-1.25239037936
ACH-000167,-0.920693648141
ACH-000168,-1.20565498752
ACH-000169,-1.2489109528
ACH-000178,-1.20043590006
ACH-000182,-1.02455239048
ACH-000183,-1.1674976460600002
ACH-000188,-0.984571096156
ACH-000189,-1.6909332160100001
ACH-000190,-1.3694454804299998
ACH-000198,-1.0935753608299998
ACH-000204,-1.02123207804
ACH-000206,-0.925132320855
ACH-000207,-1.2129225787
ACH-000211,-1.11455539999
ACH-000215,-1.27542290942
ACH-000221,-0.7794183034700001
ACH-000222,-0.962136766872
ACH-000223,-1.27745908445
ACH-000226,-1.19489311389
ACH-000227,-1.34143797633
ACH-000228,-1.17063733771
ACH-000231,-1.1496232613200001
ACH-000232,-1.23309595455
ACH-000233,-1.13441363052
ACH-000234,-1.0828652456799999
