,TRADD (8717)
ACH-000004,-0.0139892851416
ACH-000007,0.122149015837
ACH-000009,0.207533312231
ACH-000011,-0.0327060495297
ACH-000012,-0.0522676895763
ACH-000013,-0.159759981992
ACH-000014,0.108733762422
ACH-000015,0.151682603563
ACH-000017,-0.111337068717
ACH-000018,0.036164733190699995
ACH-000019,-0.17525353665399998
ACH-000021,0.016548079304
ACH-000022,0.046989696054300006
ACH-000025,0.0373216260951
ACH-000028,0.0793707986137
ACH-000030,-0.13732664119100002
ACH-000035,0.0612038293219
ACH-000036,0.007604884730840001
ACH-000037,-0.223901224991
ACH-000039,0.21570623206300002
ACH-000040,0.052676369334300005
ACH-000041,0.0554396327387
ACH-000042,0.026498011637
ACH-000045,0.27964451375
ACH-000047,0.11131574867999999
ACH-000052,-0.179713028838
ACH-000053,0.140376248216
ACH-000054,-0.0349500895716
ACH-000055,-0.011539996195200002
ACH-000060,-0.104210303232
ACH-000067,0.289337886558
ACH-000070,0.143535849078
ACH-000075,0.11009514295600001
ACH-000078,0.21906853097399998
ACH-000082,-0.196548020738
ACH-000085,0.152986657949
ACH-000086,0.0395594869155
ACH-000087,0.209263473301
ACH-000092,-0.0910094551501
ACH-000095,0.07529953851969999
ACH-000097,0.110046671294
ACH-000098,-0.0890433938343
ACH-000099,0.0307676205927
ACH-000108,0.0237128255706
ACH-000113,0.139769114144
ACH-000115,0.0051053919401899996
ACH-000116,0.0168894724335
ACH-000118,0.054292015138800005
ACH-000120,-0.0116044412834
ACH-000123,0.0645395221425
ACH-000127,0.022682889211900002
ACH-000128,0.153132801646
ACH-000132,-0.07628511571810001
ACH-000133,-0.132739883491
ACH-000137,-0.138607599724
ACH-000138,0.132484829858
ACH-000142,-0.035624988411199994
ACH-000143,0.0669892587183
ACH-000146,0.0917802977819
ACH-000148,-0.0292178949975
ACH-000150,-0.162211435028
ACH-000152,0.0375016993921
ACH-000153,0.37730253606700004
ACH-000159,-0.0190344345905
ACH-000160,-0.167015388012
ACH-000163,0.017090690909799998
ACH-000167,0.103659224251
ACH-000168,0.134457701655
ACH-000169,0.112089017693
ACH-000178,0.04968347927569999
ACH-000182,-0.104739596526
ACH-000183,0.176228926039
ACH-000188,0.0854194101918
ACH-000189,-0.10363557873
ACH-000190,0.0676538855819
ACH-000198,0.07766615529689999
ACH-000204,-0.12742237879100002
ACH-000206,-0.10929312812400001
ACH-000207,0.0198880136748
ACH-000211,-0.00471211408643
ACH-000215,0.114748244393
ACH-000221,0.0544819087074
ACH-000222,0.0405593900157
ACH-000223,0.0632448378077
ACH-000226,0.10695024571699999
ACH-000227,-0.197357209383
ACH-000228,0.0597978518162
ACH-000231,-0.0271039114665
ACH-000232,0.047655308320899994
ACH-000233,-0.126293682345
ACH-000234,-0.10225907971899999
ACH-000235,-0.0525142178949
ACH-000237,-0.270884364511
ACH-000238,0.158962796704
ACH-000243,0.0685444466491
ACH-000244,-0.016944096947099998
ACH-000246,0.021961913088799998
ACH-000248,0.031998174207099994
ACH-000250,-0.0479954764862
ACH-000251,0.09753042632379999
ACH-000253,0.050525979099500004
ACH-000255,0.0779470229902
ACH-000256,-0.160001025331
ACH-000257,0.022465956300300002
ACH-000258,-0.180463891475
ACH-000259,0.09699159037930001
ACH-000260,0.016250147949600002
ACH-000261,-0.0628259488571
ACH-000262,0.229433454902
ACH-000263,0.349471826633
ACH-000264,-0.0426686650698
ACH-000265,0.21645528637800002
ACH-000266,0.05276396332930001
ACH-000272,-0.015002802601
ACH-000273,0.043403647276099994
ACH-000274,0.10525958666099999
ACH-000277,0.12407701708100001
ACH-000278,-0.081622062347
ACH-000279,0.08349358386519999
ACH-000280,0.21245055336399998
ACH-000281,0.162912163294
ACH-000288,-0.08475467152010001
ACH-000291,0.0673791037641
ACH-000293,-0.0739449656635
ACH-000294,0.216891004074
ACH-000295,-0.0671358184355
ACH-000296,0.012264676028
ACH-000302,0.07255320151189999
ACH-000304,0.045165561889899994
ACH-000307,0.0828238104937
ACH-000308,-0.0167847890862
ACH-000310,0.216920828753
ACH-000311,0.168090065545
ACH-000312,0.11660978904100001
ACH-000315,0.136245468472
ACH-000316,-0.026020410002
ACH-000317,0.17483709596500002
ACH-000318,0.0473870485694
ACH-000319,-0.17165764083299997
ACH-000320,0.0707617624935
ACH-000322,-0.106814210532
ACH-000323,0.0592841528479
ACH-000324,0.0359125697955
ACH-000329,0.0452797507798
ACH-000330,0.136450956113
ACH-000331,0.08850436643300001
ACH-000332,0.125001451785
ACH-000334,-0.0187971803348
ACH-000335,-0.125511255904
