,ENSA (2029)
ACH-000556,-0.288832085425
ACH-000557,-0.509433191792
ACH-000570,-0.273193404078
ACH-000571,-0.270207713632
ACH-000573,-0.49963535365199996
ACH-000576,-0.499746235202
ACH-000580,-0.42274111364600003
ACH-000584,-0.27134401518
ACH-000585,-0.478354036188
ACH-000588,-0.36721095784999996
ACH-000589,-0.48750669697400006
ACH-000591,-0.0599057842662
ACH-000593,-0.364740701109
ACH-000600,-0.503790701061
ACH-000601,-0.705583418673
ACH-000604,-0.7904004605320001
ACH-000605,-0.410865949814
ACH-000606,-0.5241019534979999
ACH-000608,-0.26395971395999995
ACH-000614,-0.290124503727
ACH-000616,-0.458873431939
ACH-000618,-0.298993805427
ACH-000619,-0.232737221017
ACH-000620,-0.354952400172
ACH-000621,-0.289155755416
ACH-000622,0.0863441126832
ACH-000623,-0.34364360280100004
ACH-000624,-0.485787169463
ACH-000627,-0.372807753597
ACH-000630,-0.31097164446
ACH-000632,-0.450902617041
ACH-000633,-0.33052536556699996
ACH-000637,-0.322666392556
ACH-000638,-0.551253456741
ACH-000646,-0.036916708622800005
ACH-000647,-0.592418715622
ACH-000648,-0.354662531102
ACH-000649,-0.300548875419
ACH-000651,-0.518512637289
ACH-000652,-0.253617741734
ACH-000653,-0.176755379501
ACH-000657,-0.523231690263
ACH-000658,-0.42517911064900005
ACH-000661,-0.228399712561
ACH-000662,-0.549576281788
ACH-000663,-0.137438415895
ACH-000665,-0.37762558484399994
ACH-000671,-0.24494638740699998
ACH-000673,-0.424082532153
ACH-000676,-0.37007557501599997
ACH-000677,-0.228595513744
ACH-000681,-0.382961070696
ACH-000682,-0.324961898421
ACH-000683,-0.576872751432
ACH-000684,-0.605222620926
ACH-000688,-0.351096866685
ACH-000693,-0.38273065267800005
ACH-000694,-0.299177585413
ACH-000695,-0.24392270739100003
ACH-000696,-0.522469691777
ACH-000697,-0.558412571447
ACH-000699,-0.5287823428230001
ACH-000701,-0.507852292384
ACH-000706,-0.257728574804
ACH-000711,-0.40469025449600005
ACH-000713,-0.500045903303
ACH-000714,-0.361658600961
ACH-000718,-0.44150891617
ACH-000720,-0.427711768851
ACH-000721,-0.559954452329
ACH-000724,-0.44245654943
ACH-000725,-0.730976572887
ACH-000732,-0.24276750626
ACH-000734,-0.3289970943
ACH-000735,-0.39047122140199997
ACH-000736,-0.524122255781
ACH-000738,-0.224472711717
ACH-000746,-0.699445801211
ACH-000747,-0.551396413274
ACH-000748,-0.453225091817
ACH-000753,-0.392722527012
ACH-000756,-1.02141624218
ACH-000757,-0.773820149349
ACH-000758,-0.53434663116
ACH-000760,-0.629255913644
ACH-000763,-0.656481902127
ACH-000764,-0.404037858253
ACH-000765,-0.47324555787199996
ACH-000766,-0.364846708103
ACH-000767,-0.450719798833
ACH-000768,-0.5022677684619999
ACH-000769,-0.684417529439
ACH-000770,-0.309387379595
ACH-000771,-0.36161350630500005
ACH-000773,-0.6984570014300001
ACH-000776,-0.314294984925
ACH-000777,-0.36499057969000004
ACH-000778,-0.521304507951
ACH-000781,-0.460086474621
ACH-000782,-0.165617447575
ACH-000783,-0.287878943013
ACH-000784,-0.188644118822
ACH-000785,-0.7860184736720001
ACH-000787,-0.646390503232
ACH-000788,-0.43991520086
ACH-000791,-0.504926858779
ACH-000792,-0.274305853915
ACH-000794,-0.390857989785
ACH-000796,-0.45647870436000004
ACH-000799,-0.18599813381299998
ACH-000800,-0.584337754108
ACH-000802,-0.408897853266
ACH-000804,-0.437207813801
ACH-000805,-0.532097949504
ACH-000809,-0.465545752549
ACH-000810,-0.141638438474
ACH-000811,-0.42403914509
ACH-000817,-0.371187407478
ACH-000819,-0.237238172698
ACH-000820,-0.397719738071
ACH-000821,-0.27782374732799997
ACH-000822,-0.5184069812250001
ACH-000823,-0.368207734533
ACH-000824,-0.7032632095360001
ACH-000827,-0.39011883237499995
ACH-000829,-0.21348818114999998
ACH-000831,-0.28787982855099997
ACH-000832,-0.43320451348899996
ACH-000833,-0.00972480150773
ACH-000834,-0.31808100198399997
ACH-000835,-0.28849134920499997
ACH-000836,-0.529043951474
ACH-000837,-0.417331813161
ACH-000838,-0.495437521365
ACH-000839,-0.279563220715
ACH-000840,-0.419348943689
ACH-000841,-0.626280073136
ACH-000843,-0.292367836564
ACH-000846,-0.465461418621
ACH-000847,-0.287280270789
ACH-000848,-0.581108426759
ACH-000849,-0.38493786833000004
ACH-000851,-0.6263937402440001
ACH-000855,-0.361515804491
ACH-000856,-0.209077086638
ACH-000858,-0.45190375464500004
ACH-000859,-0.42901434183700005
ACH-000861,-0.56295708856
ACH-000862,-0.272506101363
ACH-000865,-0.426949236141
ACH-000866,-0.33585721957099995
ACH-000867,-0.39292575810099994
ACH-000869,-0.545389336764
ACH-000872,-0.16330455041300002
ACH-000873,-0.395236287229
ACH-000876,-0.331152290944
ACH-000878,-0.164935507881
ACH-000880,-0.402583940362
ACH-000881,-0.18583317278
ACH-000882,-0.37960364464199997
ACH-000884,-0.252017111161
ACH-000885,-0.358247957559
ACH-000887,-0.374753779414
ACH-000888,-0.38236711561399994
ACH-000889,-0.533077466459
ACH-000890,-0.312255249329
ACH-000896,-0.630128890074
ACH-000898,-0.00811944687951
ACH-000900,-0.702912012816
ACH-000901,-0.375802695064
ACH-000905,-0.469672695599
ACH-000906,-0.442364796457
ACH-000907,-0.315506242928
ACH-000910,-0.477354155696
ACH-000911,-0.26748570642700004
ACH-000912,-0.576728341709
ACH-000913,-0.488557396339
ACH-000915,-0.35150862890100004
ACH-000916,0.050212533736300004
ACH-000917,-0.304951223255
ACH-000921,-0.0992387526001
ACH-000924,-0.566266354317
ACH-000926,-0.21019394596299998
ACH-000928,-0.413802512279
ACH-000929,-0.7926180252159999
ACH-000932,-0.296769355344
ACH-000935,-0.798824943606
ACH-000936,-0.503809671541
ACH-000937,-0.41940046042900003
ACH-000938,-0.35886726152599996
ACH-000939,-0.217107248568
ACH-000941,-0.288946445507
ACH-000943,-0.333289315911
ACH-000946,-0.373001453991
ACH-000947,-0.47118333037
ACH-000948,-0.581816622819
ACH-000950,-0.561195652257
ACH-000953,-0.713737974556
ACH-000957,-0.116801735965
ACH-000958,-0.39904938942400003
ACH-000960,-0.45227071101599997
ACH-000963,-0.677346429731
ACH-000968,-0.593486542915
ACH-000969,-0.791697005399
ACH-000973,-0.27479027005
ACH-000974,-0.333857168157
ACH-000975,-0.461798833697
ACH-000976,-0.487459267759
ACH-000978,-0.48996382832400004
ACH-000980,-0.472556514906
ACH-000984,-0.535786068076
ACH-000986,-0.537211412329
ACH-000988,-0.645644212237
ACH-000993,-0.538454098748
ACH-000994,-0.415683462118
ACH-000996,-0.489483118602
ACH-001001,-0.466740917489
ACH-001020,-0.269378347929
ACH-001028,-0.374964167554
ACH-001031,-0.11183945318199999
ACH-001038,-0.557227269817
ACH-001048,-0.351152476735
ACH-001050,-0.3233337789
ACH-001053,-0.229409357412
ACH-001054,-0.419919136525
ACH-001061,-0.450318664752
ACH-001067,-0.280023186937
ACH-001075,-0.32421777031300003
ACH-001096,-0.31723282362599997
ACH-001128,-0.229313546595
ACH-001134,-0.346601299559
ACH-001151,-0.367321421662
ACH-001163,-0.642194491509
ACH-001164,-0.567038869151
ACH-001173,-0.48964952845200005
ACH-001183,-0.181287439458
ACH-001184,-0.36389987793399997
ACH-001190,-0.547686919211
ACH-001192,-0.695965923228
ACH-001193,-0.249192774408
ACH-001196,-0.8097214898299999
ACH-001197,-0.546015786372
ACH-001205,-0.319848963761
ACH-001211,-0.548165156153
ACH-001212,-0.28040962747299997
ACH-001228,-0.35412916758100005
ACH-001232,-0.382542408643
ACH-001239,-0.250518319534
ACH-001274,-0.18350066331700002
ACH-001275,-0.265826249237
ACH-001277,-0.14582517443
ACH-001278,-0.27275060507300003
ACH-001280,-0.664464362438
ACH-001283,-0.340785676937
ACH-001289,-0.281131365586
ACH-001295,-0.437374189565
ACH-001300,-0.369652507196
ACH-001301,-0.0439386368016
ACH-001302,-0.207127617552
ACH-001303,-0.290067987009
ACH-001306,-0.46622575904299995
ACH-001318,-0.616879546671
ACH-001322,-0.6136563981409999
ACH-001328,-0.25216527480900003
ACH-001332,-0.536111972156
ACH-001333,-0.375066408926
ACH-001336,-0.48810422638000006
ACH-001340,-0.2659293858
ACH-001346,-0.416191720703
ACH-001353,-0.344748257716
ACH-001354,-0.585524054019
ACH-001367,-0.42755047541599994
ACH-001368,-0.436120949247
ACH-001374,-0.64803066022
ACH-001375,-0.204111135665
ACH-001377,-0.43163427983400005
ACH-001380,-0.652201735992
ACH-001391,-0.29395471814
ACH-001407,-0.25298453095400003
ACH-001408,-0.41472085790799995
ACH-001413,-0.0987893844955
ACH-001430,-0.465014694988
ACH-001431,-0.313935164374
ACH-001450,-0.5226109443670001
ACH-001496,-0.315603021409
ACH-001500,-0.5192221431490001
ACH-001521,0.000131690274635
ACH-001523,-0.42166803693099997
ACH-001532,-0.21317120699099998
ACH-001536,-0.008643062812229999
ACH-001550,-0.20627101421799998
ACH-001552,-0.55861259755
ACH-001554,-0.415890177808
ACH-001645,-0.454707772917
ACH-001654,-0.266053463922
ACH-001715,-0.439008474684
ACH-001735,-0.346713816236
ACH-001736,-0.24006516150499999
ACH-001737,-0.614532070004
ACH-001740,-0.629403649292
ACH-001745,-0.21886553934
ACH-001750,-1.05066096192
ACH-001765,-0.436970232314
ACH-001956,-0.34432210681500003
ACH-001957,-0.211428046961
