,NDUFV2 (4729)
ACH-000004,-0.21035756606
ACH-000007,-0.48667673598399996
ACH-000009,-0.24755027661899998
ACH-000011,0.127135569477
ACH-000012,-0.321199201494
ACH-000013,-0.391324929553
ACH-000014,-0.137282033539
ACH-000015,-0.5231605818289999
ACH-000017,-0.138954443406
ACH-000018,-0.39596058223499997
ACH-000019,-0.726754295986
ACH-000021,-0.33566573273100003
ACH-000022,-0.115637526822
ACH-000025,-0.480561813581
ACH-000028,-0.393043759927
ACH-000030,-0.378701112169
ACH-000035,-0.343397438398
ACH-000036,0.09579527394290001
ACH-000037,-0.14625231922
ACH-000039,-0.0398944096111
ACH-000040,0.06329057218140001
ACH-000041,-0.190196575081
ACH-000042,0.00176339370365
ACH-000045,-0.521267511091
ACH-000047,-0.530426465317
ACH-000052,-0.00681683380182
ACH-000053,-0.219582013497
ACH-000054,-0.664058355566
ACH-000055,-0.0110455532095
ACH-000060,-0.23713099093899997
ACH-000067,-0.238409168466
ACH-000070,-0.162743589676
ACH-000075,-0.12409666436799999
ACH-000078,-0.647938326394
ACH-000082,0.08989293614800001
ACH-000085,-0.495046207817
ACH-000086,-0.275767019228
ACH-000087,-0.49767163487099997
ACH-000092,-0.260269050366
ACH-000095,-0.0889915868479
ACH-000097,-0.242826932212
ACH-000098,-0.05425519305030001
ACH-000099,-0.377494413832
ACH-000108,-0.083695083211
ACH-000113,-0.5820349756459999
ACH-000115,-0.00746473974518
ACH-000116,-0.333045257388
ACH-000118,-0.567485531708
ACH-000120,-0.324110521181
ACH-000123,-0.302429276265
ACH-000127,-0.574403966216
ACH-000128,-0.334399123088
ACH-000132,-0.140929282609
ACH-000133,-0.207318951517
ACH-000137,-0.0913588938293
ACH-000138,-0.706426630977
ACH-000142,-0.214583043321
ACH-000143,-0.309214774056
ACH-000146,-0.318473436677
ACH-000148,-0.277078276022
ACH-000150,-0.438330810389
ACH-000152,-0.217657658498
ACH-000153,-0.5476873217670001
ACH-000159,-0.5082174039280001
ACH-000160,-0.6087427709800001
ACH-000163,0.0402401961706
ACH-000167,-0.11507101550799999
ACH-000168,0.246449526421
ACH-000169,-0.28420816374200003
ACH-000178,0.00513211009764
ACH-000182,-1.03949313172
ACH-000183,-0.287398293462
ACH-000188,-0.0058420456319
ACH-000189,-0.0976932580027
ACH-000190,-0.421186947774
ACH-000198,-0.548997602513
ACH-000204,-0.451410519084
ACH-000206,-0.205493337272
ACH-000207,-0.19014983329
ACH-000211,-0.29661504054000004
ACH-000215,-0.414869239204
ACH-000221,-0.9023066712610001
ACH-000222,-0.18401620412500003
ACH-000223,-0.23294091015700003
ACH-000226,-0.43776491884499996
ACH-000227,-0.505377844269
ACH-000228,-0.33926181855099996
ACH-000231,-0.0268607132993
ACH-000232,-0.188338202348
ACH-000233,-0.410956449918
ACH-000234,-0.134743307445
ACH-000235,-0.23680577958000001
ACH-000237,0.041008885446599995
ACH-000238,-0.153119538376
ACH-000243,-0.271093995875
ACH-000244,-0.45240433977399996
ACH-000246,-0.683264339329
ACH-000248,-0.118693724149
ACH-000250,0.0412325629919
ACH-000251,-0.463581385938
ACH-000253,-0.308163913537
ACH-000255,-0.0777752914207
ACH-000256,-0.211771675135
ACH-000257,-0.21843856960000002
ACH-000258,0.189351505103
ACH-000259,-0.479569291558
ACH-000260,-0.201938288543
ACH-000261,0.056563345625999996
ACH-000262,-0.119564689151
ACH-000263,-0.48980422954999997
ACH-000264,-0.30010414605
ACH-000265,-0.358227518997
ACH-000266,-0.06925854318260001
ACH-000272,-0.18898258684099997
ACH-000273,-0.22095896810199997
ACH-000274,-0.130374146549
ACH-000277,-0.7558757919050001
ACH-000278,-0.05753829278059999
ACH-000279,-0.257335763748
ACH-000280,-0.42089609985
ACH-000281,-0.24117984493099998
ACH-000288,-0.252794982742
ACH-000291,-0.288474721626
ACH-000293,-0.247994723723
ACH-000294,0.395843364193
ACH-000295,-0.246799608098
ACH-000296,0.08964975738780001
ACH-000302,-0.344753615074
ACH-000304,-1.0073254524200002
ACH-000307,-0.134458156764
ACH-000308,-0.43337001908699996
ACH-000310,-0.18155563262200003
ACH-000311,-0.21146796940999998
ACH-000312,-0.469125050159
ACH-000315,-0.20740331310600002
ACH-000316,-0.105295942534
ACH-000317,-0.909469702546
ACH-000318,-0.137153036658
ACH-000319,-0.140884151882
ACH-000320,-0.109525724183
ACH-000322,-0.257757330581
ACH-000323,-0.309134289355
ACH-000324,0.0703855945226
ACH-000329,-0.8555843751729999
ACH-000330,-0.7396780316089999
ACH-000331,-0.03700035878730001
ACH-000332,-0.00209689791083
ACH-000334,-0.137445850645
ACH-000335,-0.543050491017
ACH-000336,-0.0948052464501
ACH-000337,0.178651157139
ACH-000339,-0.30628915101599996
ACH-000341,-0.0588954476612
ACH-000348,-0.49746638798299997
ACH-000350,-0.564059430825
ACH-000352,-0.71712440889
ACH-000356,-0.10408737914100001
ACH-000361,-0.23356222845600003
ACH-000362,-0.434133466507
ACH-000363,-0.569168428563
ACH-000364,-0.21758367574700002
ACH-000365,-0.326588091532
ACH-000366,-0.049837897966900004
ACH-000368,-0.262487336181
ACH-000374,-0.229879631833
ACH-000375,-0.471758790767
ACH-000376,-0.530491352487
ACH-000381,-0.158855725834
ACH-000383,-0.697280362131
ACH-000387,0.0758922944517
ACH-000389,0.06589574840340001
ACH-000390,-0.34487513057499997
ACH-000393,-0.0664284888421
ACH-000395,-0.36748043979999995
ACH-000397,-0.0522481688442
ACH-000401,-0.186039658037
ACH-000402,-0.135297389093
ACH-000403,-0.673234228471
ACH-000404,-0.662694853211
ACH-000406,-0.7846127613699999
ACH-000407,-0.127724323615
ACH-000408,-0.29372529120499996
ACH-000410,-0.4045268169
ACH-000411,0.057162476801899995
ACH-000414,-0.22093183814
ACH-000415,-0.253544857379
ACH-000416,-0.190623872877
ACH-000420,-0.306776991602
ACH-000421,-0.234667480836
ACH-000424,-0.13467705141
ACH-000425,-0.257472664047
ACH-000426,-0.29030654945
ACH-000427,-0.832587250927
ACH-000433,0.0268448493412
ACH-000436,-0.0182747118062
ACH-000444,-0.436102588698
ACH-000445,-0.0647807970863
ACH-000448,-0.058008095614800005
ACH-000450,-0.587552890828
ACH-000452,-0.136079273498
ACH-000454,-0.333675849492
ACH-000458,-0.020261394786900002
ACH-000459,-1.05943688249
ACH-000460,-0.237025373429
ACH-000461,-0.910577435166
ACH-000463,0.0412955540537
ACH-000464,-0.13488032333900002
ACH-000466,-0.31297790739
ACH-000467,-0.967890559046
ACH-000468,-0.36255861019900004
ACH-000469,-0.471432041421
ACH-000470,-0.0196238208876
ACH-000471,-0.069335491698
ACH-000472,-0.26885604162
ACH-000473,-0.42442095505099997
ACH-000475,-0.332966426869
ACH-000476,-0.31052815699700004
ACH-000477,-0.441717443267
ACH-000480,-0.514936282838
ACH-000481,-0.16928678486999998
ACH-000483,-0.48321970490000005
ACH-000484,-0.121912870448
ACH-000485,-0.216479838099
ACH-000486,-0.177314818415
ACH-000487,-0.263455226529
ACH-000488,-0.61951226212
ACH-000490,-0.05468859510369999
ACH-000491,-0.667765101099
ACH-000495,0.244076733082
ACH-000496,0.09517048409989999
ACH-000499,-0.572052478554
ACH-000500,-0.0988024870593
ACH-000502,-0.10775330374299999
ACH-000503,-0.14794543854699999
ACH-000505,-0.20556386821400002
ACH-000507,-0.468742165789
ACH-000510,-0.09350140007760001
ACH-000511,0.15875646172900001
ACH-000512,-0.636405907869
