,CIT (11113)
ACH-000361,-0.501719250808
ACH-000362,-0.21134210399099998
ACH-000363,-0.690860396047
ACH-000364,-0.290385806883
ACH-000365,-0.41163217669200003
ACH-000366,-0.696800809295
ACH-000368,-0.43448137454400004
ACH-000374,-0.809847897458
ACH-000375,-0.39088344426399996
ACH-000376,-0.628426738044
ACH-000381,-0.450696369992
ACH-000383,-0.581571220688
ACH-000387,-0.81755608276
ACH-000389,-0.344972596461
ACH-000390,-0.34553769973000004
ACH-000393,-0.39015526555
ACH-000395,-0.548962365638
ACH-000397,-0.348995456364
ACH-000401,-0.46185266908699996
ACH-000402,-0.561989315651
ACH-000403,-0.670550128783
ACH-000404,-0.646615822624
ACH-000406,-0.8405312062829999
ACH-000407,-0.400772299102
ACH-000408,-0.419597496229
ACH-000410,-0.39938626485699996
ACH-000411,-0.470691461213
ACH-000414,-0.671699395519
ACH-000415,-0.39648421003600004
ACH-000416,-0.899758555803
ACH-000420,-0.909001318449
ACH-000421,-0.8139151587819999
ACH-000424,-0.263895199922
ACH-000425,-0.389330576498
ACH-000426,0.0668942067098
ACH-000427,-0.639768060455
ACH-000433,-0.404660291943
ACH-000436,-0.632326776053
ACH-000444,-0.577050195796
ACH-000445,-0.6353438116879999
ACH-000448,-0.362484040787
ACH-000450,-0.501510572962
ACH-000452,-0.5242127223390001
ACH-000454,-0.435659066765
ACH-000458,-0.5147556538279999
ACH-000459,-0.0921092904972
ACH-000460,-0.466363030039
ACH-000461,-0.607496100545
ACH-000463,-0.6104670807320001
ACH-000464,-0.327966703557
ACH-000466,-0.172699593292
ACH-000467,-0.25918091649700004
ACH-000468,-0.544555970341
ACH-000469,-0.266062249864
ACH-000470,-0.5024188426990001
ACH-000471,-0.297872620317
ACH-000472,-0.281246173356
ACH-000473,-1.02480086939
ACH-000475,-0.527938101807
ACH-000476,-0.328055230322
ACH-000477,-0.68240594516
ACH-000480,-0.440991154772
ACH-000481,-0.684152354953
ACH-000483,-0.46683725166900003
ACH-000484,-0.5164036510660001
ACH-000485,-0.620063244021
ACH-000486,-0.285042219306
ACH-000487,-0.64672857359
ACH-000488,-0.475404425227
ACH-000490,-0.6361365753989999
ACH-000491,-0.6049876896190001
ACH-000495,-0.15963889390900002
ACH-000496,-0.340548329601
ACH-000499,-0.594046369455
ACH-000500,-0.21145933864100003
ACH-000502,-0.303882727492
ACH-000503,-0.45186545129100003
ACH-000505,-0.274285838097
ACH-000507,-0.425937565629
ACH-000510,-0.42360290626900005
ACH-000511,-0.247600445918
ACH-000512,-0.41850502401699996
ACH-000516,-0.5429770968159999
ACH-000517,-0.645412130335
ACH-000518,-0.46289015388300003
ACH-000520,-0.161361900248
ACH-000521,-0.130464203223
ACH-000522,-0.616326764761
ACH-000524,-0.394036643044
ACH-000527,-0.525232509427
ACH-000528,-0.556689044592
ACH-000537,-0.992739468871
ACH-000541,-0.672524476135
ACH-000542,-0.125978478403
ACH-000544,-0.362974353243
ACH-000545,-0.525072925574
ACH-000547,-0.373161733992
ACH-000548,-0.588199026817
ACH-000549,-0.7400868589390001
ACH-000550,-0.48234612688600004
ACH-000552,-0.698276887636
ACH-000556,-0.762518002509
ACH-000557,-0.6920211748999999
ACH-000570,-0.332283179975
ACH-000571,-0.458252545194
ACH-000573,-0.427827841151
ACH-000576,-0.568221305123
ACH-000580,-0.36847284688799997
ACH-000584,-0.7725835606579999
ACH-000585,-0.19876752718600002
ACH-000588,-0.667036198863
ACH-000589,-0.264952631479
ACH-000591,-0.499150560485
ACH-000593,-0.7628350135699999
ACH-000600,-0.46361806878399997
ACH-000601,-0.652516845674
ACH-000604,-0.486503905903
ACH-000605,-0.447510635318
ACH-000606,-0.254784326203
ACH-000608,-0.268162110848
ACH-000614,-0.5576765007810001
ACH-000616,-0.328124688002
ACH-000618,-0.81783122488
ACH-000619,-0.595182533374
ACH-000620,-0.412068625063
ACH-000621,-0.461445091269
ACH-000622,-0.549576451479
ACH-000623,-0.448741102874
ACH-000624,-0.41624484171899995
ACH-000627,-0.5606190283910001
ACH-000630,-0.664454404488
ACH-000632,-0.46878746153399997
ACH-000633,-0.529686031609
ACH-000637,-0.211358353541
ACH-000638,-0.28010158994199996
ACH-000646,-0.508104208107
ACH-000647,-0.460361692055
ACH-000648,-0.5167079215470001
ACH-000649,-0.185765359836
ACH-000651,-0.24889842724599998
ACH-000652,-0.946534231993
ACH-000653,-0.376123893983
ACH-000657,-0.368429599369
ACH-000658,-0.481968264736
ACH-000661,-0.198804778936
ACH-000662,-0.34935210621699997
ACH-000663,-0.55599205756
ACH-000665,-0.312619134994
ACH-000671,-0.102656780449
ACH-000673,-0.305510982562
ACH-000676,-0.406261878287
ACH-000677,-0.55028632978
ACH-000681,-0.363140943239
ACH-000682,-0.659208104417
ACH-000683,-0.48713276688
ACH-000684,-0.159861580791
ACH-000688,-0.13930756400900002
ACH-000693,-0.614870487852
ACH-000694,-0.547022778152
ACH-000695,-0.479936487946
ACH-000696,-0.0981880538129
ACH-000697,-0.495145677858
ACH-000699,-0.259310329112
ACH-000701,-0.781373165459
ACH-000706,-0.724043032539
ACH-000711,-0.18551655335099998
ACH-000713,-0.601318306849
ACH-000714,-0.744845864871
ACH-000718,-0.5130222508
ACH-000720,-0.330214021406
ACH-000721,-0.395262393957
ACH-000724,-0.457385200522
ACH-000725,-0.60347496026
ACH-000732,-0.680864169213
ACH-000734,-0.389968046571
ACH-000735,-0.7144762656550001
ACH-000736,-0.518593239195
ACH-000738,-0.303648755988
ACH-000746,-1.10596729456
ACH-000747,-0.802665242005
ACH-000748,-0.355316707232
ACH-000753,-0.5208818324800001
ACH-000756,-0.312673944883
ACH-000757,-0.330361596809
ACH-000758,-0.596748956039
ACH-000760,-0.45445089127599997
ACH-000763,-0.8731661915000001
ACH-000764,-0.627718314405
ACH-000765,-0.41599533695600005
ACH-000766,-0.275582632057
ACH-000767,-0.689037573583
ACH-000768,-0.375904544761
ACH-000769,-0.612538101445
ACH-000770,-0.521804557913
ACH-000771,-0.373242031931
ACH-000773,-0.329768700053
ACH-000776,-0.32297722559500003
ACH-000777,-0.7117724066429999
ACH-000778,-0.6821989104330001
ACH-000781,-0.5407285232329999
ACH-000782,-0.25006191738
ACH-000783,-1.02084777128
ACH-000784,-0.7570034710369999
ACH-000785,-0.921985681831
ACH-000787,-0.509774645035
ACH-000788,-0.513333046273
ACH-000791,-0.453888047759
ACH-000792,-0.6935896306780001
ACH-000794,-0.336433858987
ACH-000796,-0.52001965549
ACH-000799,-0.620787259815
ACH-000800,-0.9107240087749999
ACH-000802,-0.6773226311630001
ACH-000804,-0.825063324652
ACH-000805,-0.45318570235100003
ACH-000809,-0.49264214835299996
ACH-000810,-0.602109198062
ACH-000811,-0.40587703614
ACH-000817,-0.633571390017
ACH-000819,-0.406865708164
ACH-000820,-0.48927145248899995
ACH-000821,-0.6308478548550001
ACH-000822,-0.634413783776
ACH-000823,-0.281115264245
ACH-000824,-0.7292350879970001
ACH-000827,-0.463718272243
ACH-000829,-0.41508644531800004
ACH-000831,-0.0265049511719
ACH-000832,-0.36441298464
ACH-000833,-0.390703405093
ACH-000834,-0.58122289829
ACH-000835,-0.64073321908
ACH-000836,-0.205285657559
ACH-000837,-0.513960564841
ACH-000838,-0.121982017644
ACH-000839,-0.8965081328710001
ACH-000840,-0.6237618925289999
ACH-000841,-0.333027215082
ACH-000843,-0.544030863909
ACH-000846,-0.47448411882799996
ACH-000847,-0.48541922724299996
ACH-000848,-0.793108207384
ACH-000849,-0.7786891389980001
ACH-000851,-0.470373740971
ACH-000855,-1.1907161745100001
ACH-000856,-0.6038169107060001
ACH-000858,-0.47737128294
ACH-000859,-0.340327533738
ACH-000861,-0.422886294748
ACH-000862,-0.849390280388
ACH-000865,-0.499750836493
ACH-000866,-0.6877953696269999
ACH-000867,-0.517308248958
ACH-000869,-0.42669968081299997
ACH-000872,-0.39292923315300005
ACH-000873,-0.842903081026
ACH-000876,-0.46365984819600004
ACH-000878,-1.08278629528
ACH-000880,-0.9568777829790001
ACH-000881,-0.42251515406199996
ACH-000882,-0.716839701732
ACH-000884,-1.0041426877
ACH-000885,-0.260838219905
ACH-000887,-0.37776085528399994
ACH-000888,-0.714362825641
ACH-000889,-0.674379786075
ACH-000890,-0.7421925135240001
ACH-000896,-0.33830050771700004
ACH-000898,-0.19094333946199998
ACH-000900,-0.250438261526
ACH-000901,-0.489811162818
ACH-000905,-0.6797786688709999
ACH-000906,-0.634535013801
ACH-000907,-0.21103403240600002
ACH-000910,-0.7728056481029999
ACH-000911,-0.522351192286
ACH-000912,-0.554466952867
ACH-000913,-0.586080996337
ACH-000915,-0.135021687376
ACH-000916,-0.531699252922
ACH-000917,-0.486345373572
ACH-000921,-0.370780384956
ACH-000924,-0.620809766986
ACH-000926,-0.661175756192
ACH-000928,-0.33214266213000004
ACH-000929,-0.6913558299349999
ACH-000932,-0.53454401679
ACH-000935,-0.12240284586
ACH-000936,-0.35685398549999997
ACH-000937,-0.40018459608900003
ACH-000938,-0.26424481089699997
ACH-000939,-0.617101946004
ACH-000941,-0.356706915761
ACH-000943,-0.357666467651
ACH-000946,-0.227182148972
ACH-000947,-0.641771083199
ACH-000948,-0.567819537606
ACH-000950,-0.429765399794
ACH-000953,-0.518797776426
ACH-000957,-0.437852173303
ACH-000958,-0.8262519734739999
ACH-000960,-0.6204469816179999
ACH-000963,-0.113579572612
ACH-000968,-0.551522385899
ACH-000969,-0.33797648364
ACH-000973,-0.609988237754
ACH-000974,-0.320983744786
ACH-000975,-0.540708451831
ACH-000976,-0.511775134035
ACH-000978,-1.23598415108
ACH-000980,-0.8410888621100001
ACH-000984,-0.459189153923
ACH-000986,-0.303444880967
ACH-000988,-0.74165707529
ACH-000993,-0.5273064698009999
ACH-000994,-0.416414783635
ACH-000996,-0.050663799922099996
ACH-001001,-0.210430305957
ACH-001020,-0.452315067802
ACH-001028,-0.357422352085
ACH-001031,-0.372780535554
ACH-001038,-1.03477260888
ACH-001048,-0.31299937116500004
ACH-001050,-0.45944218472599996
ACH-001053,-0.517722072044
ACH-001054,-0.595867906369
ACH-001061,-0.44238789460100003
ACH-001067,-0.260216093233
ACH-001075,-0.8461316657790001
ACH-001096,-0.535161786316
ACH-001128,-0.635821473844
ACH-001134,-0.320943131759
ACH-001151,-0.296763576495
ACH-001163,-0.30651271666700003
ACH-001164,-0.556033869532
ACH-001173,-0.342703233971
ACH-001183,-0.651862522658
ACH-001184,-0.346925985249
ACH-001190,-0.46212233387100005
ACH-001192,-0.661353462894
ACH-001193,-0.212730797279
ACH-001196,-0.46880997441100003
ACH-001197,-0.157829026039
ACH-001205,-0.195641155423
ACH-001211,-0.489264991762
ACH-001212,-0.191515890883
ACH-001228,-0.718235719425
ACH-001232,-0.384905051577
ACH-001239,-0.484446311198
ACH-001274,-0.470789102211
ACH-001275,-0.46333357842
ACH-001277,-0.623107317957
ACH-001278,-0.632587818899
ACH-001280,-0.352671527379
ACH-001283,-0.39886032724
ACH-001289,-0.6881369404809999
ACH-001295,-0.19581928781100003
ACH-001300,-0.491580204507
ACH-001301,-0.801118214798
ACH-001302,-0.277668342733
ACH-001303,-0.518321528083
ACH-001306,-0.254132664727
ACH-001318,-0.354326033729
ACH-001322,-0.742827120945
ACH-001328,-0.611278957577
ACH-001332,-0.380084099387
ACH-001333,-0.852425752252
ACH-001336,-0.34835901950599996
ACH-001340,-0.8713760040180001
ACH-001346,-0.8425094376800001
ACH-001353,-0.41837406400300003
ACH-001354,-0.148279388509
ACH-001367,-0.29730051268
ACH-001368,-0.577916272133
ACH-001374,-0.224713237434
ACH-001375,-0.902634677172
ACH-001377,-0.469434361087
ACH-001380,-0.408990200074
ACH-001391,-0.267311723403
ACH-001407,-0.825394327871
ACH-001408,-0.7947842061720001
ACH-001413,-0.31416997131900004
ACH-001430,-0.502813269458
ACH-001431,-0.32664779943000005
ACH-001450,-0.731300611446
ACH-001496,-0.646654636244
ACH-001500,-0.5663686040070001
ACH-001521,-0.320889019643
ACH-001523,-0.48740630910099997
ACH-001532,-0.357921949835
ACH-001536,-0.7234763545990001
ACH-001550,-0.633931155308
ACH-001552,-0.470562271029
ACH-001554,-0.5581722529450001
ACH-001645,-0.204664807359
ACH-001654,-0.143637292473
ACH-001715,-0.41977116536700004
ACH-001735,-0.790025971009
ACH-001736,-0.548769962731
ACH-001737,-0.31319618591
ACH-001740,-0.519034660283
ACH-001745,-0.777929560803
ACH-001750,-0.036354853532
ACH-001765,-0.277260850563
ACH-001956,-0.35616682983900005
ACH-001957,-0.322809451247
