,FLAD1 (80308)
ACH-000004,0.30413440815299997
ACH-000007,0.158601758607
ACH-000009,-0.0830754568607
ACH-000011,0.233468638914
ACH-000012,-0.0409319266785
ACH-000013,0.0100514886544
ACH-000014,0.0746383214535
ACH-000015,-0.0160036411742
ACH-000017,0.197044021017
ACH-000018,0.091456027332
ACH-000019,-0.058622334064499994
ACH-000021,-0.0288128759002
ACH-000022,0.0734556800707
ACH-000025,-0.0126165204264
ACH-000028,0.119950246002
ACH-000030,-0.132015322701
ACH-000035,0.014205689544
ACH-000036,0.0323239923055
ACH-000037,-0.0301594248282
ACH-000039,0.0514547835616
ACH-000040,0.08293055607960001
ACH-000041,0.109259517289
ACH-000042,0.22137877591400001
ACH-000045,0.17708749445799998
ACH-000047,0.08787167446930001
ACH-000052,0.23317402990699998
ACH-000053,-0.13803644488800001
ACH-000054,0.13099846481799998
ACH-000055,0.182237418712
ACH-000060,0.20189255965300001
ACH-000067,0.153316676907
ACH-000070,-0.0607141764097
ACH-000075,0.0871758512345
ACH-000078,-0.0112532253695
ACH-000082,0.0631681352332
ACH-000085,-0.0196480649603
ACH-000086,-0.047961672182599994
ACH-000087,0.08945845511669999
ACH-000092,0.0073556515356999995
ACH-000095,0.228045231083
ACH-000097,0.014931268088200002
ACH-000098,0.0199238249619
ACH-000099,0.154737851738
ACH-000108,0.0680122691511
ACH-000113,0.18387998308800002
ACH-000115,-0.623896307807
ACH-000116,0.151931697511
ACH-000118,-0.0790379385945
ACH-000120,0.124074876221
ACH-000123,0.0278971298732
ACH-000127,-0.0124967255837
ACH-000128,0.223611304942
ACH-000132,-0.14340175836
ACH-000133,0.07754213768610001
ACH-000137,0.207353579419
ACH-000138,0.00451444445737
ACH-000142,0.051551472968499996
ACH-000143,0.22615300681999997
ACH-000146,0.25484606791299996
ACH-000148,0.0534238812823
ACH-000150,0.106741234421
ACH-000152,0.08773297643110002
ACH-000153,0.161067771997
ACH-000159,-0.0409048488458
ACH-000160,0.150126896692
ACH-000163,0.344469405536
ACH-000167,-0.15848762698899999
ACH-000168,-0.0341771224659
ACH-000169,0.043112195663300004
ACH-000178,0.23587690571999997
ACH-000182,0.040760852187800005
ACH-000183,0.204665486561
ACH-000188,0.0484466020871
ACH-000189,-0.523507558549
ACH-000190,0.224248531636
ACH-000198,-0.016795581665700002
ACH-000204,-0.390420821232
ACH-000206,0.09399327402839999
ACH-000207,0.062206835631099994
ACH-000211,0.11585128818700001
ACH-000215,0.07194326012569999
ACH-000221,-0.0840260245855
ACH-000222,0.204109437581
ACH-000223,0.0196024063262
ACH-000226,0.0251303989447
ACH-000227,0.185196252088
ACH-000228,-0.0893106293392
ACH-000231,0.0306716506825
ACH-000232,0.20969429824299998
ACH-000233,0.015381770069399999
ACH-000234,-0.124105013934
ACH-000235,-0.00722479895388
ACH-000237,0.0450591906912
ACH-000238,0.217040833339
ACH-000243,0.147440172717
ACH-000244,0.025481145977
ACH-000246,0.0677021284727
ACH-000248,0.101999715722
ACH-000250,-0.256508032994
ACH-000251,0.0611810857781
ACH-000253,0.010056333031500001
ACH-000255,0.100420894301
ACH-000256,-0.0770542262933
