,KIF20B (9585)
ACH-000004,-0.199436284051
ACH-000007,-0.248742890882
ACH-000009,-0.29116043915600004
ACH-000011,-0.528531555816
ACH-000012,-0.41639894866
ACH-000013,-0.315313712924
ACH-000014,-0.584969571733
ACH-000015,-0.317393978884
ACH-000017,-0.174728307777
ACH-000018,-0.61542078754
ACH-000019,-0.295121268204
ACH-000021,-0.453640320414
ACH-000022,-0.26185445228500004
ACH-000025,-0.44672495055699996
ACH-000028,-0.403565946121
ACH-000030,-0.608650846378
ACH-000035,-0.49329808508100004
ACH-000036,-0.338120639598
ACH-000037,-0.8112571098389999
ACH-000039,-0.475110428492
ACH-000040,-0.535851549499
ACH-000041,-0.436317128292
ACH-000042,-0.58576424065
ACH-000045,-0.25455044716999997
ACH-000047,-0.610953521081
ACH-000052,-0.549660901861
ACH-000053,-0.257252816842
ACH-000054,-0.523115931751
ACH-000055,-0.28211562139699997
ACH-000060,-0.766412975574
ACH-000067,-0.482445375857
ACH-000070,-0.254788405811
ACH-000075,-0.529312939481
ACH-000078,-0.539280538517
ACH-000082,-0.469206704315
ACH-000085,-0.5503496264959999
ACH-000086,-0.368362835422
ACH-000087,-0.25057249288600003
ACH-000092,-0.340188852798
ACH-000095,-0.380596109303
ACH-000097,-0.320770672373
ACH-000098,-0.303464007955
ACH-000099,-0.376772393877
ACH-000108,-0.292747933688
ACH-000113,-0.5491095878019999
ACH-000115,-0.19648852598799998
ACH-000116,-0.306060139636
ACH-000118,-0.33898543117799995
ACH-000120,-0.264762770355
ACH-000123,-0.27732584255
ACH-000127,-0.231657050037
ACH-000128,-0.604683301657
ACH-000132,-0.573022985764
ACH-000133,-0.6064107875020001
ACH-000137,-0.7813427884440001
ACH-000138,-0.362516299689
ACH-000142,-0.5375875765
ACH-000143,-0.404758242205
ACH-000146,-0.21538045719300003
ACH-000148,-0.400847343482
ACH-000150,-0.239064934824
ACH-000152,-0.406656661235
ACH-000153,-0.242249174834
ACH-000159,-0.38618108443899996
ACH-000160,-0.525295520448
ACH-000163,-0.224527292756
ACH-000167,-0.367303712286
ACH-000168,-0.202905553191
ACH-000169,-0.628076072396
ACH-000178,-0.385873143492
ACH-000182,-0.480126936623
ACH-000183,-0.215115426919
ACH-000188,-0.7931552349140001
ACH-000189,-0.06394460253119999
ACH-000190,0.0299542053687
ACH-000198,-0.829260324017
ACH-000204,-0.44037756090700003
ACH-000206,-0.594117521348
ACH-000207,-0.27278557732
ACH-000211,-0.628824735004
ACH-000215,-0.36130075610299994
ACH-000221,-0.210343925403
ACH-000222,-0.41596799466
ACH-000223,-0.545944782357
ACH-000226,-0.312466487257
ACH-000227,-0.56043057298
ACH-000228,-0.40617061295999995
ACH-000231,-0.552261578654
ACH-000232,-0.42455414172600003
ACH-000233,-0.18633854942800002
ACH-000234,-0.571275018491
ACH-000235,-0.328389293495
ACH-000237,-0.313054024126
ACH-000238,-0.497989865527
ACH-000243,-0.592380938577
ACH-000244,-0.367352719542
ACH-000246,-0.41801572843400003
ACH-000248,-0.496584369011
ACH-000250,-0.379515531567
ACH-000251,-0.282711770112
ACH-000253,-0.446576559525
ACH-000255,-0.362721706803
ACH-000256,-0.36739061081200003
ACH-000257,-0.703014084874
ACH-000258,-0.53742427183
ACH-000259,-0.279490311616
ACH-000260,-0.48146108157
ACH-000261,-0.420798702767
ACH-000262,-0.279783528864
ACH-000263,-0.21949715435400002
ACH-000264,-0.35799491894100005
ACH-000265,-0.479855492459
ACH-000266,-0.493603252213
ACH-000272,-0.373067691744
ACH-000273,-0.480252738847
ACH-000274,-0.455803925828
ACH-000277,-0.197559392168
ACH-000278,-0.526142205053
ACH-000279,-0.48353270887500005
ACH-000280,-0.34983598606
ACH-000281,-0.45199538118
ACH-000288,-0.26275120108399996
ACH-000291,-0.520521988601
ACH-000293,-0.20834656741000002
ACH-000294,-0.140538265124
ACH-000295,-0.280722188953
ACH-000296,-0.225556544923
ACH-000302,-0.24433186615400002
ACH-000304,-0.536803295229
ACH-000307,-0.20724667375599998
ACH-000308,-0.381491716299
ACH-000310,-0.474517150426
ACH-000311,-0.47138726979699996
ACH-000312,-0.42691930791500005
ACH-000315,-0.237984254219
ACH-000316,-0.40498484720399996
ACH-000317,-0.24355784308400003
ACH-000318,-0.34245138214500004
ACH-000319,-0.333751170236
ACH-000320,-0.625596528497
ACH-000322,-0.48810620711999997
ACH-000323,-0.423100692939
ACH-000324,-0.546945355359
ACH-000329,-0.336087007185
ACH-000330,-0.31692546421900003
ACH-000331,-0.39244892154399996
ACH-000332,-0.49642149011799996
ACH-000334,-0.170268987971
ACH-000335,-0.29271304116
ACH-000336,-0.430998038293
ACH-000337,-0.260484877977
ACH-000339,-0.283709746345
ACH-000341,-0.622119062241
ACH-000348,-0.614702636455
ACH-000350,-0.46997030203100004
ACH-000352,-0.34784447416299996
ACH-000356,-0.506894128778
ACH-000361,-0.670947564921
ACH-000362,-0.38229381651600003
ACH-000363,-0.256407513357
ACH-000364,-0.496629521623
ACH-000365,-0.306714902833
ACH-000366,-0.500732816569
ACH-000368,-0.390431761554
ACH-000374,-0.408202884458
ACH-000375,-0.10399317252599999
ACH-000376,-0.34382896534900004
ACH-000381,-0.41544219748499994
ACH-000383,-0.480174548421
ACH-000387,-0.266843152798
ACH-000389,-0.495523157344
ACH-000390,-0.21294952267499997
ACH-000393,-0.45392659816299996
ACH-000395,-0.9559120166680001
ACH-000397,-0.44201210890500003
ACH-000401,-0.451683050753
ACH-000402,-0.227197135537
ACH-000403,-0.423732396505
ACH-000404,-0.8194186848270001
ACH-000406,-0.130021392237
ACH-000407,-0.546320443916
ACH-000408,-0.47966427565499997
ACH-000410,-0.27453535731600004
ACH-000411,-0.331826579972
ACH-000414,-0.30327152834800003
ACH-000415,-0.477488285087
ACH-000416,-0.299656585625
ACH-000420,-0.265465287568
ACH-000421,-0.22554215738299999
ACH-000424,-0.436532410269
ACH-000425,-0.5652666417319999
ACH-000426,-0.22230516968199998
ACH-000427,-0.369459707476
ACH-000433,-0.30747822286
ACH-000436,-0.34815273236999994
ACH-000444,-0.40183974723800003
ACH-000445,-0.342162830111
ACH-000448,-0.409187666973
ACH-000450,-0.68369110177
ACH-000452,-0.280453828032
ACH-000454,-0.586882764115
ACH-000458,-0.456177154666
ACH-000459,0.0619912232156
ACH-000460,-0.610466735171
ACH-000461,-0.403715670202
ACH-000463,-0.425679347772
ACH-000464,-0.19292016965300002
ACH-000466,-0.0530103648018
ACH-000467,-0.176613080034
ACH-000468,-0.168018523317
ACH-000469,-0.07584243249210001
ACH-000470,-0.301779097698
ACH-000471,-0.195989955652
ACH-000472,-0.451989779024
ACH-000473,-0.0522677202989
ACH-000475,-0.291067873423
ACH-000476,-0.25714440615899997
ACH-000477,-0.521157179398
ACH-000480,-0.45296960633
ACH-000481,-0.422043221584
ACH-000483,-0.231850361769
ACH-000484,-0.0226032746837
ACH-000485,-0.688644605468
ACH-000486,-0.6034926674319999
ACH-000487,-0.442014433133
ACH-000488,-0.352943690695
ACH-000490,-0.21496402195
ACH-000491,-0.280848174033
ACH-000495,-0.656308092014
ACH-000496,-0.5001925645390001
ACH-000499,-0.21117291800299998
ACH-000500,-1.1397529017299999
ACH-000502,-0.42164869774499997
ACH-000503,-0.18976394330899998
ACH-000505,-0.340451788869
ACH-000507,-0.253825487725
ACH-000510,-0.35549249422300006
ACH-000511,-0.320854834167
ACH-000512,-0.314147725936
ACH-000516,-0.401463794256
ACH-000517,-0.39380908364699996
ACH-000518,-0.129585403685
ACH-000520,-0.217632644512
ACH-000521,-0.289677923271
