,OR1E2 (8388)
ACH-000004,-0.454560347377
ACH-000007,-0.556690232774
ACH-000009,-0.703582018227
ACH-000011,-0.313817023171
ACH-000012,-0.343874973561
ACH-000013,-0.454716947387
ACH-000014,-0.0443835695052
ACH-000015,-0.463732327874
ACH-000017,-0.424393971778
ACH-000018,-0.46108581833499995
ACH-000019,-0.538859041201
ACH-000021,-0.51195307932
ACH-000022,-0.35724014644900004
ACH-000025,-0.259804129113
ACH-000028,-0.491362454807
ACH-000030,-0.49200009890600005
ACH-000035,-0.29250639745499996
ACH-000036,-0.71508293228
ACH-000037,-0.40977709506399995
ACH-000039,-0.678346568426
ACH-000040,-0.560380681494
ACH-000041,-0.57292279305
ACH-000042,-0.467631615847
ACH-000045,-0.529333917393
ACH-000047,-0.48087142317299997
ACH-000052,-0.349834791974
ACH-000053,-0.366681821786
ACH-000054,-0.45051536094800004
ACH-000055,-0.45454838077799997
ACH-000060,-0.435987132622
ACH-000067,-0.490944322404
ACH-000070,-0.158470098958
ACH-000075,-0.485645254278
ACH-000078,-0.837896264399
ACH-000082,-0.571004154741
ACH-000085,-0.517439372107
ACH-000086,-0.379595083728
ACH-000087,-0.484281094175
ACH-000092,-0.39310580790399996
ACH-000095,-0.647777860443
ACH-000097,-0.517350802086
ACH-000098,-0.333015791855
ACH-000099,-0.740599210901
ACH-000108,-0.503495608033
ACH-000113,-0.50211712533
ACH-000115,-0.603223327852
ACH-000116,-0.586852739893
ACH-000118,-0.357986290528
ACH-000120,-0.555516431327
ACH-000123,-0.569349898676
ACH-000127,-0.6609382245759999
ACH-000128,-0.639234110946
ACH-000132,-0.550172727296
ACH-000133,-0.549885654266
ACH-000137,-0.47535850517899997
ACH-000138,-0.39539855144
ACH-000142,-0.476335368754
ACH-000143,-0.292364518011
ACH-000146,-0.41010686357799997
ACH-000148,-0.309561988076
ACH-000150,-0.451775680163
ACH-000152,-0.653933050871
ACH-000153,-0.353303081229
ACH-000159,-0.5305630673080001
ACH-000160,-0.378337317064
ACH-000163,-0.296648277909
ACH-000167,-0.174860945203
ACH-000168,-0.30312329101700003
ACH-000169,-0.380190019018
ACH-000178,-0.529962575796
ACH-000182,-0.341792391285
ACH-000183,-0.247141602573
ACH-000188,-0.567236784172
ACH-000189,-0.501100784552
ACH-000190,-0.451057645762
ACH-000198,-0.593850830699
ACH-000204,-0.330133438858
ACH-000206,-0.496134488224
ACH-000207,-0.866058034542
ACH-000211,-0.336697613533
ACH-000215,-0.37137502129
ACH-000221,-0.319142861216
ACH-000222,-0.291207156758
ACH-000223,-0.539365478648
ACH-000226,-0.40550871225100005
ACH-000227,-0.7837100200730001
ACH-000228,-0.546139912145
ACH-000231,-0.47614915795
ACH-000232,-0.48261351123499996
ACH-000233,-0.5263707912960001
ACH-000234,-0.527212246445
ACH-000235,-0.362535829875
ACH-000237,-0.501535811751
ACH-000238,-0.478833106319
ACH-000243,-0.417412453121
ACH-000244,-0.327393859712
ACH-000246,-0.637322945833
ACH-000248,-0.344453982817
ACH-000250,-0.5001307022529999
ACH-000251,-0.469809712607
ACH-000253,-0.689972939516
ACH-000255,-0.486472211336
ACH-000256,-0.400476629861
ACH-000257,-0.25773605524500004
ACH-000258,-0.5218280802
ACH-000259,-0.464241510726
ACH-000260,-0.37120743877400003
ACH-000261,-0.45735220479500005
ACH-000262,-0.777433192781
ACH-000263,-0.43486657886200003
ACH-000264,-0.429784281015
ACH-000265,-0.31817458631900003
ACH-000266,-0.594907342494
ACH-000272,-0.583962174082
ACH-000273,-0.5059663324270001
ACH-000274,-0.638545882053
ACH-000277,-0.73542887951
ACH-000278,-0.497908230144
ACH-000279,-0.45391902336999995
