,WBSCR16 (81554)
ACH-000004,-0.6296706569899999
ACH-000007,-0.688464134669
ACH-000009,-0.776704519267
ACH-000011,-0.695023016543
ACH-000012,-0.9073013781929999
ACH-000013,-0.776077116869
ACH-000014,-0.6400292462439999
ACH-000015,-0.6199388235909999
ACH-000017,-0.418711869204
ACH-000018,-1.1660322896
ACH-000019,-0.9817842723639999
ACH-000021,-1.08006063096
ACH-000022,-0.599827582926
ACH-000025,-0.8233866678890001
ACH-000028,-0.8498726627050001
ACH-000030,-0.556579561502
ACH-000035,-1.06843347218
ACH-000036,-0.524048171617
ACH-000037,-0.635852745891
ACH-000039,-0.9155174722570001
ACH-000040,-0.693627560811
ACH-000041,-0.503912800872
ACH-000042,-0.7255001973720001
ACH-000045,-0.564409666699
ACH-000047,-0.580419249769
ACH-000052,-0.615406604993
ACH-000053,-0.602916816092
ACH-000054,-0.655508261458
ACH-000055,-0.572771930032
ACH-000060,-0.763906146787
ACH-000067,-0.900593188995
ACH-000070,-0.729458181407
ACH-000075,-0.627283965344
ACH-000078,-0.583050396746
ACH-000082,-0.426145952389
ACH-000085,-0.9021061040039999
ACH-000086,-0.509216133458
ACH-000087,-0.659493488259
ACH-000092,-0.6478183050330001
ACH-000095,-0.505084594423
ACH-000097,-0.705515481208
ACH-000098,-0.7610994727879999
ACH-000099,-0.741769233114
ACH-000108,-0.381608101523
ACH-000113,-0.817678407784
ACH-000115,-0.36115449411
ACH-000116,-0.609446346254
ACH-000118,-0.9665643216259999
ACH-000120,-0.515099065469
ACH-000123,-0.7927441402709999
ACH-000127,-0.8914218867560001
ACH-000128,-1.1067241210299998
ACH-000132,-0.7128302573199999
ACH-000133,-0.744559907392
ACH-000137,-0.674870610528
ACH-000138,-0.7448076061560001
ACH-000142,-0.681842297246
ACH-000143,-0.644905466235
ACH-000146,-0.646185436537
ACH-000148,-0.7638060549789999
ACH-000150,-0.636986398168
ACH-000152,-0.488701554208
ACH-000153,-0.7404362975
ACH-000159,-0.79950271484
ACH-000160,-0.897314441475
ACH-000163,-0.643982075062
ACH-000167,-0.801163452614
ACH-000168,-0.698260777206
ACH-000169,-0.667326559177
ACH-000178,-0.580673670067
ACH-000182,-0.839663552603
ACH-000183,-0.593811676199
ACH-000188,-0.873581787194
ACH-000189,-1.14696656702
ACH-000190,-0.998674356676
ACH-000198,-0.302551744677
ACH-000204,-0.5890171900460001
ACH-000206,-0.575021607101
ACH-000207,-0.894406309138
ACH-000211,-0.668145928084
ACH-000215,-0.570414161448
ACH-000221,-1.11617845911
ACH-000222,-0.693586365128
ACH-000223,-0.78149880121
ACH-000226,-0.6872080449429999
ACH-000227,-0.7185863589239999
ACH-000228,-0.718192677483
ACH-000231,-0.619756091311
ACH-000232,-0.802298884128
ACH-000233,-0.562204379106
ACH-000234,-0.634378555386
ACH-000235,-0.677436305679
ACH-000237,-0.518863391211
ACH-000238,-0.5954366996980001
ACH-000243,-0.618156110609
ACH-000244,-0.909548666325
ACH-000246,-0.618793729847
ACH-000248,-0.703594939243
ACH-000250,-0.355138369814
ACH-000251,-0.613825577354
ACH-000253,-0.493024811741
ACH-000255,-0.684085707976
ACH-000256,-0.484156083394
ACH-000257,-1.0925050984
ACH-000258,-1.0030896064100001
ACH-000259,-0.624723633848
ACH-000260,-0.527380683162
ACH-000261,-0.70930413612
ACH-000262,-1.00388118435
ACH-000263,-0.507122726064
ACH-000264,-0.8392469470199999
ACH-000265,-0.7712340092919999
ACH-000266,-0.570633979912
ACH-000272,-0.777462846356
ACH-000273,-0.606130495775
ACH-000274,-0.487288994039
ACH-000277,-0.597054781445
ACH-000278,-0.631737126545
ACH-000279,-1.00793504973
ACH-000280,-0.698065320441
ACH-000281,-0.61116486993
ACH-000288,-0.75221062669
ACH-000291,-0.641700589907
ACH-000293,-0.630266630891
ACH-000294,-0.5658565835670001
ACH-000295,-0.571991226994
ACH-000296,-0.9484637522280001
ACH-000302,-0.691285872253
ACH-000304,-0.528073066253
ACH-000307,-0.602680052523
ACH-000308,-0.54187482663
ACH-000310,-0.48351277039800006
ACH-000311,-0.778565475677
ACH-000312,-0.6992276898280001
ACH-000315,-0.7272935607150001
ACH-000316,-0.68953679912
ACH-000317,-0.872018542466
ACH-000318,-0.7607160005060001
ACH-000319,-0.8083183651770001
ACH-000320,-0.7405613224619999
ACH-000322,-0.802689228881
ACH-000323,-0.871428205643
ACH-000324,-0.68037956218
ACH-000329,-0.392860470676
ACH-000330,-0.664998697253
ACH-000331,-0.584013970019
ACH-000332,-0.463657578108
ACH-000334,-0.436024594125
ACH-000335,-0.819377035238
ACH-000336,-1.15853437986
ACH-000337,-0.9312952133849999
ACH-000339,-0.7140410000059999
ACH-000341,-0.5988987556600001
ACH-000348,-0.469740749288
ACH-000350,-0.666248485319
ACH-000352,-0.553471903416
ACH-000356,-0.76464222307
ACH-000361,-0.545614339319
ACH-000362,-0.633475663864
ACH-000363,-0.542938415918
ACH-000364,-0.9688632358529999
ACH-000365,-0.679269340327
ACH-000366,-0.581588361451
ACH-000368,-0.814564420536
ACH-000374,-0.9607035454799999
ACH-000375,-0.5157015755569999
ACH-000376,-0.829292805704
ACH-000381,-0.7832354632699999
ACH-000383,-0.9533270702069999
ACH-000387,-0.794731226559
ACH-000389,-0.696556666404
ACH-000390,-0.588212133702
ACH-000393,-0.665892720703
ACH-000395,-0.937398880477
ACH-000397,-0.439260824267
ACH-000401,-0.7943785638709999
ACH-000402,-0.473339618845
ACH-000403,-0.660286232292
ACH-000404,-1.05160201896
ACH-000406,-0.8718750756829999
ACH-000407,-0.594985243621
ACH-000408,-0.7583177391949999
ACH-000410,-0.5637365808529999
ACH-000411,-0.6382581548740001
ACH-000414,-0.607720470825
ACH-000415,-1.02713322906
ACH-000416,-0.453460421008
ACH-000420,-0.523081701698
ACH-000421,-0.745801984716
ACH-000424,-0.670655726888
ACH-000425,-0.806131477084
ACH-000426,-0.221975177086
ACH-000427,-0.854965942353
