,ANXA2R (389289)
ACH-000414,-0.034606330902699996
ACH-000415,-0.00604160469572
ACH-000416,-0.19501443044199998
ACH-000420,-0.2074884916
ACH-000421,-0.09764861671830001
ACH-000424,-0.051422423915599993
ACH-000425,-0.178752595707
ACH-000426,-0.125228039373
ACH-000427,-0.37704070197800005
ACH-000433,-0.10500345991
ACH-000436,-0.068473997962
ACH-000444,-0.17248459487599999
ACH-000445,-0.19986320715599998
ACH-000448,-0.20578727252300003
ACH-000450,0.021842022816400002
ACH-000452,-0.0458527748123
ACH-000454,0.141165933505
ACH-000458,0.07628129044260001
ACH-000459,-0.000163972907996
ACH-000460,-0.109858453312
ACH-000461,-0.066207179457
ACH-000463,-0.21915447993099998
ACH-000464,-0.147110967759
ACH-000466,-0.230129943677
ACH-000467,-0.22919460992
ACH-000468,0.06471255565169999
ACH-000469,-0.0294420186217
ACH-000470,-0.235042659548
ACH-000471,-0.237412372363
ACH-000472,-0.151160069787
ACH-000473,-0.0735529773716
ACH-000475,-0.17333291257599998
ACH-000476,-0.0681504753058
ACH-000477,-0.0996540616316
ACH-000480,-0.208918581168
ACH-000481,-0.23260545858399997
ACH-000483,-0.316330259835
ACH-000484,-0.244715185863
ACH-000485,-0.138576855669
ACH-000486,-0.156125904292
ACH-000487,-0.0319023136591
ACH-000488,-0.0919818829369
ACH-000490,-0.0929014754944
ACH-000491,0.120835331645
ACH-000495,-0.0745541316296
ACH-000496,0.0290470550053
ACH-000499,-0.195176402012
ACH-000500,-0.0766762731602
ACH-000502,-0.0538630091643
ACH-000503,-0.060761965066
ACH-000505,-0.023895719619
ACH-000507,-0.117377922313
ACH-000510,-0.157779674732
ACH-000511,-0.129643181172
ACH-000512,-0.11617109502299999
ACH-000516,-0.23270943317200002
ACH-000517,-0.109469036656
ACH-000518,-0.185464383609
ACH-000520,-0.123101465384
ACH-000521,-0.196401202955
ACH-000522,-0.0806660385004
ACH-000524,-0.0744596512445
ACH-000527,-0.20748054290100001
ACH-000528,-0.10291413109200001
ACH-000537,-0.329584523874
ACH-000541,-0.09208309983030001
ACH-000542,-0.100970283778
ACH-000544,-0.178693629558
ACH-000545,0.0577926865481
ACH-000547,0.270546181025
ACH-000548,-0.119427466907
ACH-000549,-0.141216078604
ACH-000550,-0.172771256509
ACH-000552,-0.0895071346655
ACH-000556,0.00024779817609000003
ACH-000557,-0.126023051704
ACH-000570,-0.108414380337
ACH-000571,-0.225429104306
ACH-000573,-0.0239095002427
ACH-000576,0.11187751841499999
ACH-000580,-0.248005567905
ACH-000584,-0.014738747757099999
ACH-000585,-0.0871458126097
ACH-000588,-0.21602085145199998
ACH-000589,-0.226250230786
ACH-000591,-0.243504049129
ACH-000593,-0.23145520572500003
ACH-000600,-0.138235813783
ACH-000601,-0.07387248383480001
ACH-000604,-0.310717974502
ACH-000605,0.00605117994868
ACH-000606,-0.0816423838575
ACH-000608,-0.36068145294
ACH-000614,-0.230522663804
ACH-000616,-0.246407044331
ACH-000618,-0.06486404331330001
ACH-000619,0.0413055149845
ACH-000620,-0.20846381919399998
ACH-000621,-0.211572612269
ACH-000622,0.08727557916660002
ACH-000623,-0.0400852121966
ACH-000624,-0.156165688886
ACH-000627,0.011812117638
ACH-000630,-0.11605936262
ACH-000632,-0.0496133565726
ACH-000633,0.140317457953
ACH-000637,-0.228846361534
ACH-000638,-0.0983207103517
ACH-000646,-0.155818709255
ACH-000647,0.107842134989
ACH-000648,-0.0527958964342
ACH-000649,-0.0462730034615
ACH-000651,-0.0700173637865
ACH-000652,-0.00521211349748
ACH-000653,-0.12624068499500002
ACH-000657,-0.06791036986809999
ACH-000658,-0.24869130480300003
ACH-000661,0.07206935862210001
ACH-000662,-0.050879450649499995
ACH-000663,0.0932001366231
ACH-000665,-0.356105568432
ACH-000671,-0.125750870075
ACH-000673,-0.29864951705299997
ACH-000676,-0.013717022838700002
ACH-000677,-0.09413675422039999
ACH-000681,-0.0683702495053
ACH-000682,0.0300769038233
ACH-000683,-0.0716492431794
ACH-000684,-0.51489282915
ACH-000688,-0.0712142798496
ACH-000693,-0.19873674514800002
ACH-000694,-0.028499513078
ACH-000695,-0.6553013944899999
ACH-000696,-0.0663530671621
ACH-000697,-0.24300413986900002
ACH-000699,-0.06804123215169999
ACH-000701,0.0770658906455
ACH-000706,-0.212551025968
ACH-000711,-0.182872911525
ACH-000713,-0.0640611934284
ACH-000714,-0.059637731283999997
ACH-000718,-0.1959178668
ACH-000720,-0.11849433643200001
ACH-000721,-0.0845054446017
ACH-000724,-0.144811855011
ACH-000725,-0.146658768367
ACH-000732,-0.40148197755599996
ACH-000734,-0.0792353327029
ACH-000735,-0.105208076765
ACH-000736,-0.0524495492095
ACH-000738,-0.104950531911
ACH-000746,-0.0232188730515
ACH-000747,0.025775731922900003
ACH-000748,-0.303194586374
ACH-000753,0.0894114911366
ACH-000756,-0.21433392861900002
ACH-000757,-0.05431611536730001
ACH-000758,-0.265300705279
ACH-000760,-0.105523500655
ACH-000763,-0.309713773142
ACH-000764,-0.0698517331607
ACH-000765,0.113775856566
ACH-000766,-0.15820628613
ACH-000767,-0.18758585551600002
ACH-000768,-0.10586320060900001
ACH-000769,-0.0824658412303
ACH-000770,-0.21422780414200002
ACH-000771,-0.173460206085
ACH-000773,-0.105085095167
ACH-000776,0.0456652777587
ACH-000777,0.0115992812517
ACH-000778,-0.008093942393689999
ACH-000781,-0.169064160834
ACH-000782,0.00143845833276
ACH-000783,0.0315863811444
ACH-000784,-0.166334494409
ACH-000785,-0.14300975671
ACH-000787,-0.083746375396
ACH-000788,-0.08127950498889999
ACH-000791,-0.0588143990806
ACH-000792,-0.107269077252
ACH-000794,0.007856208584510001
ACH-000796,-0.09991309636250001
ACH-000799,-0.0893695472098
ACH-000800,0.0235117379842
ACH-000802,-0.127324950059
ACH-000804,-0.139438813097
ACH-000805,-0.0303394394012
ACH-000809,-0.0867405542539
ACH-000810,-0.149095239313
ACH-000811,-0.17358556324299998
ACH-000817,-0.251007794289
ACH-000819,-0.29966813145
ACH-000820,0.116381168632
ACH-000821,0.111526426651
ACH-000822,-0.169906128062
ACH-000823,-0.10400790702299999
ACH-000824,-0.0959644513026
ACH-000827,-0.154681469107
ACH-000829,-0.16945176613600002
ACH-000831,-0.0948940806875
ACH-000832,-0.262934212803
ACH-000833,0.00771565475922
ACH-000834,-0.139672469602
ACH-000835,-0.0875401482058
ACH-000836,-0.100973763178
ACH-000837,0.07790900526219999
ACH-000838,0.175278428128
ACH-000839,-0.064539812189
ACH-000840,-0.0752243412172
ACH-000841,0.14687166649299999
ACH-000843,0.0727511062721
ACH-000846,-0.09729511671970001
ACH-000847,-0.157917670607
ACH-000848,0.10296679655999999
ACH-000849,0.010124110168100001
ACH-000851,-0.058886978737500005
ACH-000855,-0.015288995042299998
ACH-000856,-0.259385532583
ACH-000858,-0.129872538283
ACH-000859,-0.261690973913
ACH-000861,0.0362197524618
ACH-000862,-0.190318825026
ACH-000865,-0.0847117222681
ACH-000866,-0.10925389594900001
ACH-000867,-0.24720661779599998
ACH-000869,-0.129203510472
ACH-000872,-0.16401094706299998
ACH-000873,-0.26374093143399996
ACH-000876,0.0307122761774
ACH-000878,-0.0324892531482
ACH-000880,0.0800565719594
ACH-000881,-0.203208313874
ACH-000882,-0.17964434984799998
ACH-000884,-0.0302970292198
ACH-000885,-0.17018907566599997
ACH-000887,-0.103071868089
ACH-000888,-0.10045789455600002
ACH-000889,0.00985032527922
ACH-000890,-0.0934612983347
ACH-000896,-0.0435248859841
ACH-000898,-0.243366946705
ACH-000900,-0.36278299200999997
ACH-000901,-0.108579402152
ACH-000905,-0.09790095999819999
ACH-000906,-0.0886940853906
ACH-000907,-0.036472967561800004
ACH-000910,-0.0484590420464
ACH-000911,-0.155021728918
ACH-000912,-0.0377292728007
ACH-000913,-0.151512836489
ACH-000915,-0.129882696717
ACH-000916,0.24215151261300003
ACH-000917,-0.299223228532
ACH-000921,-0.144944646233
ACH-000924,-0.061882877408400004
ACH-000926,-0.0292829509806
ACH-000928,-0.329666530286
ACH-000929,-0.07685645959410001
ACH-000932,-0.140774330931
ACH-000935,-0.19941485126400002
ACH-000936,0.0282991570541
ACH-000937,-0.015406500932200001
ACH-000938,-0.048974989773
ACH-000939,-0.143950765364
ACH-000941,-0.175720705395
ACH-000943,-0.123399952408
ACH-000946,-0.334147121917
ACH-000947,-0.096032126534
ACH-000948,-0.117994615911
ACH-000950,-0.40168122772500003
ACH-000953,-0.0346756042349
ACH-000957,-0.25827598136999996
ACH-000958,-0.297899806708
ACH-000960,-0.171568340327
ACH-000963,-0.289558645035
ACH-000968,-0.116195811585
ACH-000969,-0.23773349423300003
ACH-000973,-0.20408682748799997
ACH-000974,-0.24212121959000002
ACH-000975,-0.0164517868663
ACH-000976,-0.11098011002999998
ACH-000978,-0.228950286888
ACH-000980,-0.19816129690099998
ACH-000984,-0.21558809466899997
ACH-000986,-0.012101269505300001
ACH-000988,-0.354336187807
ACH-000993,-0.323231642896
ACH-000994,-0.22799526326900002
ACH-000996,-0.199898643331
ACH-001001,-0.08570514832519999
ACH-001020,-0.281958713121
ACH-001028,-0.112016654711
ACH-001031,-0.0695294935494
ACH-001038,-0.09867732702680002
ACH-001048,-0.18880116096400001
ACH-001050,-0.163660753833
ACH-001053,-0.044700343936
ACH-001054,-0.0845192951458
ACH-001061,-0.16811463854400002
ACH-001067,-0.012562789070899999
ACH-001075,-0.142499337596
ACH-001096,-0.270717833122
ACH-001128,0.10662209414400001
ACH-001134,-0.166170202441
ACH-001151,-0.222180850277
ACH-001163,-0.0168375036676
ACH-001164,-0.18500805504
ACH-001173,0.0156288348458
ACH-001183,0.018933533179299997
ACH-001184,-0.09885112122300001
ACH-001190,-0.0223559278364
ACH-001192,-0.041938783335
ACH-001193,-0.009389647475709998
ACH-001196,-0.0886575551731
ACH-001197,-0.217674894273
ACH-001205,-0.0474869327278
ACH-001211,-0.15342647666200002
ACH-001212,-0.041651669132199996
ACH-001228,-0.11618578424
ACH-001232,-0.227123471754
ACH-001239,-0.149534016547
ACH-001274,-0.116710364904
ACH-001275,-0.101261847212
ACH-001277,-0.0868470820057
ACH-001278,-0.13610404999
ACH-001280,-0.239295295491
ACH-001283,-0.22038368611099998
ACH-001289,-0.025855489267599997
ACH-001295,-0.14767430452
ACH-001300,0.0575035583122
ACH-001301,-0.134937107359
ACH-001302,0.09582819413239999
ACH-001303,-0.304845773373
ACH-001306,-0.09247960338099999
ACH-001318,-0.07587696454630001
ACH-001322,-0.23838683822099999
ACH-001328,-0.100551110812
ACH-001332,-0.05112585074030001
ACH-001333,-0.053877409375099994
ACH-001336,-0.21882040028799998
ACH-001340,-0.12740673146
ACH-001346,0.0127968619969
ACH-001353,-0.144821183334
ACH-001354,-0.15330904988900002
ACH-001367,-0.238116866404
ACH-001368,-0.0521971860607
ACH-001374,-0.06362003249869999
ACH-001375,-0.0562659077653
ACH-001377,-0.108840318515
ACH-001380,-0.09878989105239999
ACH-001391,-0.279008977255
ACH-001407,0.00209674323922
ACH-001408,-0.108384062705
ACH-001413,-0.158401415937
ACH-001430,-0.0134860310027
ACH-001431,-0.08493698438899999
ACH-001450,0.0451051001515
ACH-001496,-0.122763913566
ACH-001500,0.0612655800788
ACH-001521,-0.024682700608200003
ACH-001523,0.0673120338649
ACH-001532,-0.10324172234099999
ACH-001536,-0.12983805818299998
ACH-001550,-0.169808671264
ACH-001552,0.12681105909600002
ACH-001554,-0.0454774838341
ACH-001645,-0.10869393415300001
ACH-001654,-0.237756970937
ACH-001715,-0.323870702194
ACH-001735,-0.120592945439
ACH-001736,-0.0395008209978
ACH-001737,-0.26413972888799997
ACH-001740,-0.0206450844938
ACH-001745,0.0336375059347
ACH-001750,-0.06762502786880001
ACH-001765,-0.0507696330311
ACH-001956,-0.124082643977
ACH-001957,-0.183998658141
