,NCOA5 (57727)
ACH-000004,-0.066355947461
ACH-000007,-0.315679420991
ACH-000009,-0.387194395387
ACH-000011,-0.275191303012
ACH-000012,-0.341520526265
ACH-000013,-0.31631953799
ACH-000014,-0.08948296159569999
ACH-000015,-0.022444625855099997
ACH-000017,-0.414344941981
ACH-000018,-0.624509839525
ACH-000019,-0.597939560699
ACH-000021,-0.120860361274
ACH-000022,-0.22356500793499998
ACH-000025,-0.477696723838
ACH-000028,-0.301631907829
ACH-000030,-0.520198532266
ACH-000035,-0.17619543220199999
ACH-000036,-0.385784259645
ACH-000037,-0.403989294512
ACH-000039,-0.27340161603700003
ACH-000040,0.10215426990599999
ACH-000041,-0.164827259268
ACH-000042,-0.36545335071400004
ACH-000045,-0.206398720583
ACH-000047,-0.480022864766
ACH-000052,-0.287844162004
ACH-000053,-0.257240604463
ACH-000054,-0.253738735749
ACH-000055,-0.435526845984
ACH-000060,-0.241853483811
ACH-000067,-0.374164660099
ACH-000070,-0.215580736285
ACH-000075,-0.24162623644
ACH-000078,-0.30070559913
ACH-000082,-0.440904907532
ACH-000085,-0.6143071989710001
ACH-000086,-0.0722768430572
ACH-000087,-0.197775739684
ACH-000092,-0.22604918371399998
ACH-000095,-0.144452667802
ACH-000097,-0.545517392927
ACH-000098,-0.240283692975
ACH-000099,-0.29131314335999997
ACH-000108,-0.0862566812995
ACH-000113,-0.257188036181
ACH-000115,-0.594593312004
ACH-000116,-0.334703539651
ACH-000118,-0.277698186396
ACH-000120,-0.00535737256712
ACH-000123,-0.253195813416
ACH-000127,-0.214073899719
ACH-000128,-0.242719084108
ACH-000132,-0.174989564311
ACH-000133,-0.36572709645900003
ACH-000137,-0.272440573408
ACH-000138,-0.311082271465
ACH-000142,-0.478056345353
ACH-000143,-0.46179178081999994
ACH-000146,-0.43388179739699995
ACH-000148,-0.07194613517119999
ACH-000150,-0.107847870863
ACH-000152,-0.538201598382
ACH-000153,-0.073057775763
ACH-000159,-0.164799085321
ACH-000160,-0.28995618353700003
ACH-000163,-0.361661897762
ACH-000167,-0.373279667907
ACH-000168,-0.414561746943
ACH-000169,-0.134592712919
ACH-000178,-0.510422337959
ACH-000182,-0.41011319424599996
ACH-000183,-0.339139682181
ACH-000188,-0.26967557336599995
ACH-000189,-0.156467297889
ACH-000190,-0.270453931542
ACH-000198,-0.168411123723
ACH-000204,-0.451041903566
ACH-000206,-0.279987694465
ACH-000207,-0.44462112608300003
ACH-000211,-0.45152254788900004
ACH-000215,-0.203665674589
ACH-000221,-0.219295640172
ACH-000222,-0.0983765130328
ACH-000223,-0.493439427963
ACH-000226,-0.111216449822
ACH-000227,-0.145745427522
ACH-000228,-0.42442998145000005
ACH-000231,-0.397664188454
ACH-000232,-0.26020504987
ACH-000233,-0.579301278754
ACH-000234,-0.317009063493
ACH-000235,-0.24004423279599998
ACH-000237,-0.218304315199
ACH-000238,-0.46128757595200004
ACH-000243,-0.265560637289
ACH-000244,-0.212573950268
ACH-000246,-0.329797842507
ACH-000248,-0.44875778781400005
ACH-000250,-0.261658274297
ACH-000251,-0.63300791779
ACH-000253,-0.488036731052
ACH-000255,-0.342287570339
ACH-000256,-0.510536188109
ACH-000257,-0.25731800769200003
ACH-000258,-0.308932825776
ACH-000259,-0.172350532749
ACH-000260,-0.424102422064
ACH-000261,-0.305200270384
ACH-000262,-0.275898966142
ACH-000263,-0.104168215659
ACH-000264,-0.6490330497810001
ACH-000265,-0.181985822738
ACH-000266,-0.6461048630189999
ACH-000272,-0.6048489035069999
ACH-000273,-1.00661993944
ACH-000274,-0.321060222727
ACH-000277,-0.45237828164800004
ACH-000278,-0.307073771881
ACH-000279,-0.173824502388
ACH-000280,-0.316244640751
ACH-000281,-0.36510311166299997
ACH-000288,-0.386573625693
ACH-000291,-0.448825456537
ACH-000293,-0.378266921143
ACH-000294,-0.503029080046
ACH-000295,-0.509780856747
ACH-000296,-0.511106706602
ACH-000302,-0.36249118418799997
ACH-000304,-0.138314598435
ACH-000307,-0.420521246984
ACH-000308,-0.822378878837
ACH-000310,-0.342845746733
ACH-000311,-0.371804854698
ACH-000312,-0.149416613383
ACH-000315,-0.267351050371
ACH-000316,-0.364565707073
ACH-000317,-0.133202688952
ACH-000318,-0.20228174704500002
ACH-000319,-0.295134635375
