,BACH2 (60468)
ACH-000004,0.156646807157
ACH-000007,0.0466074352735
ACH-000009,0.0774810862869
ACH-000011,0.105666539002
ACH-000012,-0.161058219079
ACH-000013,0.20562261990400002
ACH-000014,0.0306480672635
ACH-000015,0.0188841913732
ACH-000017,0.0228515902134
ACH-000018,0.09953188156239999
ACH-000019,0.0909626173801
ACH-000021,-0.0459248849314
ACH-000022,0.0222552445567
ACH-000025,0.07554705926199999
ACH-000028,-0.061022206490500004
ACH-000030,0.09023716441940001
ACH-000035,-0.0563915634415
ACH-000036,0.27712018334800004
ACH-000037,0.246538558666
ACH-000039,-0.0259763764389
ACH-000040,-0.07856180779289999
ACH-000041,0.0336477074939
ACH-000042,0.048531335385600005
ACH-000045,0.060217713958400004
ACH-000047,0.0882218921427
ACH-000052,0.018859539617
ACH-000053,0.0319247455082
ACH-000054,0.00232682644305
ACH-000055,-0.0789151950364
ACH-000060,-0.034329866657599996
ACH-000067,0.0670539476583
ACH-000070,0.271690282753
ACH-000075,0.21610202163800002
ACH-000078,-0.233224388815
ACH-000082,0.046517984891300004
ACH-000085,0.23643065488200002
ACH-000086,-0.0788923565582
ACH-000087,-0.0863192262253
ACH-000092,-0.022655475707
ACH-000095,-8.96071060118e-05
ACH-000097,0.185963560444
ACH-000098,0.0726923864889
ACH-000099,0.12093790063899999
ACH-000108,0.0423941508523
ACH-000113,-0.0404860117144
ACH-000115,0.0318000093826
ACH-000116,0.111296642795
ACH-000118,0.00780951286377
ACH-000120,0.084208662246
ACH-000123,-0.131555622763
ACH-000127,0.0854752269654
ACH-000128,-0.16007731142200002
ACH-000132,0.0594767505415
ACH-000133,0.138966302929
ACH-000137,0.105500704571
ACH-000138,0.061254755257
ACH-000142,0.0360742745398
ACH-000143,0.12061454284499999
ACH-000146,0.0750224155785
ACH-000148,0.153033267418
ACH-000150,0.07487401597610001
ACH-000152,0.19843542649300003
ACH-000153,0.0582568944542
ACH-000159,0.167169569765
ACH-000160,0.047709594074900004
ACH-000163,0.0447417540211
ACH-000167,0.166886873809
ACH-000168,-0.174838590041
ACH-000169,0.095114807118
ACH-000178,0.030876359903099997
ACH-000182,0.06977320946889999
ACH-000183,0.253630590947
ACH-000188,0.086090517403
ACH-000189,0.381716602688
ACH-000190,-0.191643757696
ACH-000198,0.151074896798
ACH-000204,0.224291815647
ACH-000206,-0.655289395632
ACH-000207,0.0052244563593
ACH-000211,0.21493710655099998
ACH-000215,-0.0350789873215
ACH-000221,-0.18038141472199998
ACH-000222,-0.0904171954813
ACH-000223,0.0217221581376
ACH-000226,0.145241111821
ACH-000227,-0.136916888476
ACH-000228,-0.100459561474
ACH-000231,0.0736075135174
ACH-000232,0.0151802055353
ACH-000233,0.140626707508
ACH-000234,0.116774205213
ACH-000235,-0.026553921367
ACH-000237,0.162893582601
ACH-000238,0.0678128568108
ACH-000243,0.0684399202004
ACH-000244,0.24845220964899997
ACH-000246,0.0164250477193
ACH-000248,-0.00837596533095
ACH-000250,-0.026427673336400004
ACH-000251,0.0369922649485
ACH-000253,0.15286317752599998
ACH-000255,0.0606586954516
ACH-000256,0.11250451916
