,IL31 (386653)
ACH-000004,-0.155789943072
ACH-000007,-0.205742689614
ACH-000009,-0.149485273139
ACH-000011,-0.17755452002099997
ACH-000012,-0.18682077791700002
ACH-000013,-0.181037770297
ACH-000014,-0.118086468333
ACH-000015,-0.160384322401
ACH-000017,-0.150085906546
ACH-000018,-0.00485607785104
ACH-000019,0.0159590370383
ACH-000021,-0.473261970061
ACH-000022,-0.168380857837
ACH-000025,-0.41778253917499997
ACH-000028,0.0613417481427
ACH-000030,-0.102087546513
ACH-000035,-0.271510511824
ACH-000036,-0.149913591972
ACH-000037,-0.342626276467
ACH-000039,-0.023724798196600002
ACH-000040,-0.24155354088300002
ACH-000041,-0.25892056969099997
ACH-000042,-0.207783484139
ACH-000045,-0.105842528794
ACH-000047,-0.132632418969
ACH-000052,-0.268648261155
ACH-000053,-0.189253280067
ACH-000054,-0.229124401413
ACH-000055,0.0855111886194
ACH-000060,-0.184178171384
ACH-000067,-0.166651918178
ACH-000070,-0.158980094678
ACH-000075,-0.202262251369
ACH-000078,-0.16955107440499997
ACH-000082,-0.221672185863
ACH-000085,-0.445443830194
ACH-000086,-0.17513179235399998
ACH-000087,-0.195384483387
ACH-000092,-0.220615020054
ACH-000095,-0.164429625668
ACH-000097,-0.13275701834
ACH-000098,-0.246978253654
ACH-000099,-0.0611769685853
ACH-000108,-0.17985299203699998
ACH-000113,-0.199129719307
ACH-000115,-0.18080408420699998
ACH-000116,-0.06912364166469999
ACH-000118,-0.37769264023000004
ACH-000120,-0.232199121382
ACH-000123,-0.0502975784599
ACH-000127,-0.234163219504
ACH-000128,-0.233595057588
ACH-000132,-0.226391884322
ACH-000133,-0.325402017502
ACH-000137,-0.260206228557
ACH-000138,-0.211659272754
ACH-000142,-0.13056283694700002
ACH-000143,-0.104896976399
ACH-000146,-0.154934891814
ACH-000148,-0.135573325188
ACH-000150,-0.23536523659800002
ACH-000152,-0.16757919236500002
ACH-000153,0.157076832324
ACH-000159,-0.09104331421739999
ACH-000160,-0.24010915883
ACH-000163,-0.25550509345100003
ACH-000167,-0.21613345078
