,GTSF1L (149699)
ACH-000004,0.0438423277735
ACH-000007,0.0395821461332
ACH-000009,0.058477905923
ACH-000011,0.146356407852
ACH-000012,0.167150364083
ACH-000013,0.325855001066
ACH-000014,0.31010174705800003
ACH-000015,0.13102361623199998
ACH-000017,0.0101791867017
ACH-000018,0.141473216862
ACH-000019,0.0386771345406
ACH-000021,0.315476861789
ACH-000022,0.313092361926
ACH-000025,0.258284503433
ACH-000028,0.19271261833099998
ACH-000030,0.039990984371599994
ACH-000035,0.184277426782
ACH-000036,0.112794303633
ACH-000037,0.103157372137
ACH-000039,0.22454787295200002
ACH-000040,0.173016002579
ACH-000041,0.246658630288
ACH-000042,0.0657694437341
ACH-000045,0.26764108552099997
ACH-000047,0.26150452997400003
ACH-000052,-0.0891882727519
ACH-000053,0.19933598289299997
ACH-000054,0.149582462716
ACH-000055,0.139784142216
ACH-000060,0.145535081876
ACH-000067,0.21009613794799997
ACH-000070,0.24091665395700002
ACH-000075,-0.126718645224
ACH-000078,0.35100561057499996
ACH-000082,-0.0100513274562
ACH-000085,0.08388329991280001
ACH-000086,0.20726173020599997
ACH-000087,0.298320511574
ACH-000092,0.132440147608
ACH-000095,0.0555677762955
ACH-000097,0.167862176094
ACH-000098,0.268428829327
ACH-000099,0.19062071339699999
ACH-000108,0.25155670352299997
ACH-000113,0.264232276143
ACH-000115,0.132674162761
ACH-000116,0.240336903568
ACH-000118,0.133561102381
ACH-000120,0.0723205046643
ACH-000123,0.139575320439
ACH-000127,0.191168058394
ACH-000128,0.0137286771364
ACH-000132,0.288304921119
ACH-000133,0.0304938969843
ACH-000137,0.230914666875
ACH-000138,0.20455195627300002
ACH-000142,0.23316712898000003
ACH-000143,0.141672211958
ACH-000146,0.213498776369
ACH-000148,0.28151093833
ACH-000150,0.22363883360300002
ACH-000152,0.0697747807412
ACH-000153,0.0667869545338
ACH-000159,0.322000044213
ACH-000160,0.134675690948
ACH-000163,0.128249727027
ACH-000167,0.413248644199
ACH-000168,-0.08187082023589999
ACH-000169,0.130625187937
ACH-000178,0.202887817666
ACH-000182,0.11344761735600001
ACH-000183,0.14003209146099999
ACH-000188,0.187144298103
ACH-000189,0.38482389571500003
ACH-000190,-0.020933172030599998
ACH-000198,0.213243982364
ACH-000204,-0.023439785061499997
ACH-000206,0.122886266101
ACH-000207,0.21813741124000002
ACH-000211,0.158316700805
ACH-000215,0.247623487476
ACH-000221,0.27620358785300003
ACH-000222,0.172172376136
ACH-000223,0.167206757674
ACH-000226,0.18509043922899998
ACH-000227,0.291225217867
ACH-000228,0.14622077051
ACH-000231,0.0712919019982
ACH-000232,0.230148931505
ACH-000233,0.25195692956599997
ACH-000234,0.0702125413474
ACH-000235,0.20445685674800002
ACH-000237,0.186144642038
