,CNIH4 (29097)
ACH-000004,-1.07984109335
ACH-000007,-0.818620395765
ACH-000009,-1.0425652601
ACH-000011,-1.33588390494
ACH-000012,-1.0489269261299998
ACH-000013,-1.3760847485699998
ACH-000014,-1.4317451374599999
ACH-000015,-1.0678066872299998
ACH-000017,-1.56571687868
ACH-000018,-1.09211727175
ACH-000019,-1.41650546478
ACH-000021,-1.25497057295
ACH-000022,-1.55259762919
ACH-000025,-0.904632101482
ACH-000028,-0.9994675840989999
ACH-000030,-1.3661652835100002
ACH-000035,-1.02923285317
ACH-000036,-1.08479397587
ACH-000037,-2.10436596961
ACH-000039,-1.27010404313
ACH-000040,-0.952428687129
ACH-000041,-1.36116057066
ACH-000042,-1.30690530859
ACH-000045,-1.42005844813
ACH-000047,-1.27816450808
ACH-000052,-0.710384717166
ACH-000053,-1.27138857032
ACH-000054,-1.20191623357
ACH-000055,-0.8597993212010001
ACH-000060,-0.866652941059
ACH-000067,-1.13520279516
ACH-000070,-1.47387562215
ACH-000075,-0.968801645424
ACH-000078,-1.27064674567
ACH-000082,-1.22029678956
ACH-000085,-1.07096485112
ACH-000086,-1.03804624553
ACH-000087,-1.43629578759
ACH-000092,-1.24891676547
ACH-000095,-1.36503871781
ACH-000097,-1.09044433524
ACH-000098,-1.44611538592
ACH-000099,-1.48124998506
ACH-000108,-0.999710597696
ACH-000113,-1.33021781395
ACH-000115,-1.7464846913499998
ACH-000116,-1.14122275679
ACH-000118,-1.12341557574
ACH-000120,-0.850686802713
ACH-000123,-1.09779602874
ACH-000127,-1.4367013999399998
ACH-000128,-0.988649669921
ACH-000132,-1.4090910855599998
ACH-000133,-1.0731855833600001
ACH-000137,-0.920860546761
ACH-000138,-1.30907473966
ACH-000142,-0.80842708558
ACH-000143,-1.1493325812000001
ACH-000146,-1.86983235027
ACH-000148,-1.41615586176
ACH-000150,-1.25470297394
ACH-000152,-1.05183860848
ACH-000153,-0.798746672024
ACH-000159,-1.4436314609099998
ACH-000160,-1.3991561004
ACH-000163,-1.18968679702
ACH-000167,-1.72787330471
ACH-000168,-1.44660762254
ACH-000169,-1.2653664497100001
ACH-000178,-1.21551978028
ACH-000182,-1.44383278348
ACH-000183,-1.23542853425
ACH-000188,-1.15953685658
ACH-000189,-0.648925814022
ACH-000190,-1.00970638727
ACH-000198,-1.50641948761
ACH-000204,-1.1587806886399998
ACH-000206,-2.1487768749500002
ACH-000207,-1.47760545468
ACH-000211,-1.35501626181
ACH-000215,-1.3455402092500002
ACH-000221,-1.2043103931399999
ACH-000222,-1.34044091895
