,WBP1L (54838)
ACH-000320,-0.6351934019919999
ACH-000322,-0.548070256081
ACH-000323,-0.6215457738050001
ACH-000324,-0.48521934188
ACH-000329,-0.645271089683
ACH-000330,-0.613898226202
ACH-000331,-0.48665129671999996
ACH-000332,-0.642744762536
ACH-000334,-0.828743026429
ACH-000335,-0.424150554595
ACH-000336,0.180725448117
ACH-000337,-0.554983772663
ACH-000339,-0.425818937923
ACH-000341,-0.234969974985
ACH-000348,-0.28164428119199997
ACH-000350,-0.34304166899899996
ACH-000352,-0.420716941997
ACH-000356,-0.466998862148
ACH-000361,-0.6473883354659999
ACH-000362,-0.44874016695
ACH-000363,-0.594928517663
ACH-000364,-0.428338503473
ACH-000365,-0.73328635698
ACH-000366,-0.479610598926
ACH-000368,-0.14093605710100002
ACH-000374,-0.6376936958039999
ACH-000375,-0.304100314423
ACH-000376,-0.677815139312
ACH-000381,-0.28737237486
ACH-000383,-0.6610783262300001
ACH-000387,-0.6491882981880001
ACH-000389,-0.193721018119
ACH-000390,-0.215047812214
ACH-000393,-0.5576220807060001
ACH-000395,-0.546238078734
ACH-000397,-0.72561617684
ACH-000401,-0.381160495004
ACH-000402,-0.778442484281
ACH-000403,-0.6939907760490001
ACH-000404,-0.240513706395
ACH-000406,-0.317432439567
ACH-000407,-0.319381098601
ACH-000408,-0.477391502948
ACH-000410,-0.366405519889
ACH-000411,-0.659902616678
ACH-000414,-0.5634373703760001
ACH-000415,-0.6061265314459999
ACH-000416,-0.590990167597
ACH-000420,-0.46476785823600003
ACH-000421,-0.522579558754
ACH-000424,-0.344853161207
ACH-000425,-0.456284011421
ACH-000426,-0.141702948548
ACH-000427,-0.800768218309
ACH-000433,-0.310571894014
ACH-000436,-0.11787899935799999
ACH-000444,-0.372086863387
ACH-000445,-0.5026739345669999
ACH-000448,-0.5753105695130001
ACH-000450,-0.621221722386
ACH-000452,-0.697950223477
ACH-000454,-0.48243879453199995
ACH-000458,-0.5332346508429999
ACH-000459,-0.152146481339
ACH-000460,-0.517827621975
ACH-000461,-0.43308329858499994
ACH-000463,-0.27459066061500004
ACH-000464,-0.40776909655500004
ACH-000466,-0.568977017323
ACH-000467,-0.7063718986220001
ACH-000468,-0.39526073908
ACH-000469,-0.643789199877
ACH-000470,-0.666881515151
ACH-000471,-0.452456195836
ACH-000472,-0.447559265696
ACH-000473,-0.457628213245
ACH-000475,-0.651431705648
ACH-000476,-0.687091807784
ACH-000477,-0.655179153223
ACH-000480,-0.399508510381
ACH-000481,-0.555990219612
ACH-000483,-0.10448204009400001
ACH-000484,-0.9148902024240001
ACH-000485,-0.611836582894
ACH-000486,-0.39797988084799996
ACH-000487,-0.476418523462
ACH-000488,-0.585608553419
ACH-000490,-0.600886165796
ACH-000491,-0.611097421255
ACH-000495,-0.364620830867
ACH-000496,-0.385618166121
ACH-000499,-0.364543090619
ACH-000500,-1.18150560308
ACH-000502,-0.698078759253
ACH-000503,-0.618231134961
ACH-000505,-0.443047469915
ACH-000507,-0.462346256602
ACH-000510,-0.380660568182
ACH-000511,-0.48303548486000003
ACH-000512,-0.8093061782109999
ACH-000516,-0.476556850523
ACH-000517,-0.684362429545
ACH-000518,-0.471192303307
ACH-000520,-0.565728641717
ACH-000521,-0.609978065956
ACH-000522,-0.584121614725
ACH-000524,-0.471383560629
ACH-000527,-0.43436983149999997
ACH-000528,-0.559813506123
ACH-000537,-0.481538551057
ACH-000541,-0.6921923387860001
ACH-000542,-0.440656079851
ACH-000544,-0.440014771065
ACH-000545,-0.49815390102799995
ACH-000547,-0.876487280329
ACH-000548,-0.5587404999369999
ACH-000549,-0.580812131772
ACH-000550,-0.333175966945
ACH-000552,-0.533788818933
ACH-000556,-0.770332603069
ACH-000557,-1.00482861653
ACH-000570,-0.568095773407
ACH-000571,-0.511483485063
ACH-000573,-0.34549504213699994
ACH-000576,-0.780596555589
ACH-000580,-0.364042378573
ACH-000584,-0.36542487952200003
ACH-000585,-0.569653472774
ACH-000588,-0.340486592571
ACH-000589,-0.619144658433
ACH-000591,-0.613741336954
ACH-000593,-0.529079615225
ACH-000600,-0.591282713313
ACH-000601,-0.626934556018
ACH-000604,-0.16544948725
ACH-000605,-0.6158164644349999
ACH-000606,-0.388164086403
ACH-000608,-0.749782944947
ACH-000614,-0.763749741005
ACH-000616,-0.8228580615979999
ACH-000618,-0.47051850778399995
ACH-000619,-0.478732012676
ACH-000620,-0.45743165585600004
ACH-000621,-0.469966045441
ACH-000622,-0.603919596112
ACH-000623,-0.163897895319
ACH-000624,-0.7905272136560001
ACH-000627,-0.597229022279
ACH-000630,-0.410240679932
ACH-000632,-0.352897069464
ACH-000633,-0.859482947746
ACH-000637,-0.294113452834
ACH-000638,-0.40271174214100003
ACH-000646,-0.520996141724
ACH-000647,-0.510638348732
ACH-000648,-0.619899046857
ACH-000649,-0.63676820021
ACH-000651,-0.6374760799229999
ACH-000652,-0.255483862868
ACH-000653,-0.562564810973
ACH-000657,-0.5111507476430001
ACH-000658,-0.803135615165
ACH-000661,-0.383717492255
ACH-000662,-0.896553379353
ACH-000663,-0.373817121227
ACH-000665,-0.429143975708
ACH-000671,-0.5545868628639999
ACH-000673,-0.7902076105670001
ACH-000676,-0.47078332875699996
ACH-000677,-0.616316482588
ACH-000681,-0.18581122153299998
ACH-000682,-0.485891380781
ACH-000683,-0.651033233968
ACH-000684,-0.34064388554799996
ACH-000688,-0.553920769231
ACH-000693,-0.47470934062299996
ACH-000694,-0.76639427469
ACH-000695,-0.351792372882
ACH-000696,-0.577843286256
ACH-000697,-0.391500131766
ACH-000699,-0.471533603062
ACH-000701,-0.642374081794
ACH-000706,-0.340297579222
ACH-000711,-0.49167025550300003
ACH-000713,-0.27275850613
ACH-000714,-0.56253017618
ACH-000718,-0.6628988068020001
ACH-000720,-0.40432154077200005
ACH-000721,-0.624445003657
ACH-000724,-0.473713198685
ACH-000725,-0.6675448082850001
ACH-000732,-0.5721125841
ACH-000734,-0.515198068793
ACH-000735,-0.43175658802199995
ACH-000736,-0.442380573609
ACH-000738,-0.6565798401699999
ACH-000746,-0.43347688378700006
ACH-000747,-0.45204890600000003
ACH-000748,-0.476871615675
ACH-000753,-0.38129232316699996
ACH-000756,-0.7450025724770001
ACH-000757,-0.30489811390099997
ACH-000758,-0.370919860436
ACH-000760,-0.269547923422
ACH-000763,-0.732702131181
ACH-000764,-0.126562818795
ACH-000765,-0.0206277267493
ACH-000766,-0.48307621928499994
ACH-000767,-0.640323412147
ACH-000768,-0.336250991494
ACH-000769,-0.573778000725
ACH-000770,-0.81245286176
ACH-000771,-0.355822189691
ACH-000773,-0.49574912276999994
ACH-000776,-0.528769342463
ACH-000777,-0.708157206249
ACH-000778,-0.288478342173
ACH-000781,-0.485669061922
ACH-000782,-0.46895169336000003
ACH-000783,-0.8930898094580001
ACH-000784,-0.573041241623
ACH-000785,-0.9220861780390001
ACH-000787,-0.280866164917
ACH-000788,-0.447079432578
ACH-000791,-0.590449554755
ACH-000792,-0.520290624934
ACH-000794,-0.677072586407
ACH-000796,-0.537906478891
ACH-000799,-0.879243618396
ACH-000800,-0.47184068713999994
ACH-000802,-0.11499782818700001
ACH-000804,-0.437035025039
ACH-000805,-0.647170678616
ACH-000809,-0.5022953372160001
ACH-000810,-0.772601178548
ACH-000811,-0.36393667967
ACH-000817,-0.543516996147
ACH-000819,-0.648715354062
ACH-000820,-0.700058020497
ACH-000821,-0.614110764219
ACH-000822,-0.31664642032699997
ACH-000823,-0.388592817086
ACH-000824,-0.64649165616
ACH-000827,-0.59302659048
ACH-000829,-0.673502516878
ACH-000831,-0.548946559111
ACH-000832,-0.47141740928099996
ACH-000833,-0.51475193779
ACH-000834,-0.410045069746
ACH-000835,-0.472808852222
ACH-000836,-0.493986247029
ACH-000837,-0.467261674455
ACH-000838,-0.5366732177179999
ACH-000839,-0.384951414326
ACH-000840,-0.4555192687
ACH-000841,-0.6582113837560001
ACH-000843,-0.532080025685
ACH-000846,-0.309696199201
ACH-000847,-0.17758923196899998
ACH-000848,-0.46301349209200005
ACH-000849,-0.609287881462
ACH-000851,-0.297483249113
ACH-000855,-0.293663506082
ACH-000856,-0.473793412817
ACH-000858,-0.546828863963
ACH-000859,-0.738616503231
ACH-000861,-0.405790499349
ACH-000862,-0.6566177433529999
ACH-000865,-0.316033779692
ACH-000866,-0.38402514233400004
ACH-000867,-0.495839801237
ACH-000869,-0.181834078059
ACH-000872,-0.10080825943600001
ACH-000873,-0.153482042223
ACH-000876,-0.357608318297
ACH-000878,-0.481521246906
ACH-000880,-0.743402878952
ACH-000881,-0.339349550649
ACH-000882,-0.44115975597900003
ACH-000884,-0.49224006862899994
ACH-000885,-0.535446556003
ACH-000887,-0.36417004651199997
ACH-000888,-0.730467842933
ACH-000889,-0.643860704554
ACH-000890,-0.424891422315
ACH-000896,-0.37454304002800004
ACH-000898,-0.573916273107
ACH-000900,-0.44515189482699996
ACH-000901,-0.49117272050899996
ACH-000905,-0.637347916423
ACH-000906,-0.42388930717699996
ACH-000907,-0.531707751251
ACH-000910,-0.6210270300190001
ACH-000911,-0.420161761826
ACH-000912,-0.46957638611599994
ACH-000913,-0.571411625591
ACH-000915,-0.420710404941
ACH-000916,-1.33749431924
ACH-000917,-0.22215816418900003
ACH-000921,-0.483702195723
ACH-000924,-0.478806574723
ACH-000926,-0.844918018748
ACH-000928,-0.516894786138
ACH-000929,-0.7434990257459999
ACH-000932,-0.34727700914399995
ACH-000935,-0.251497854477
ACH-000936,-0.5221468939630001
ACH-000937,-0.599528032348
ACH-000938,-0.243420306356
ACH-000939,-0.311646098843
ACH-000941,-0.620942720449
ACH-000943,-0.514798113407
ACH-000946,-0.40065319717500003
ACH-000947,-0.497172772649
ACH-000948,-0.285098212813
ACH-000950,-0.45692826348800003
ACH-000953,-0.590017597329
ACH-000957,-0.476586553008
ACH-000958,-0.44199758913099996
ACH-000960,-0.287641432436
ACH-000963,-0.69621498406
ACH-000968,-0.33340350853
ACH-000969,-0.554110107692
ACH-000973,-0.7305966261139999
ACH-000974,-0.417796692617
ACH-000975,-0.447238606357
ACH-000976,-0.49252289055299997
ACH-000978,-0.08660779999260002
ACH-000980,-0.544365247024
ACH-000984,-0.373763621188
ACH-000986,-0.665194134494
ACH-000988,-0.287831091344
ACH-000993,-0.548274067168
ACH-000994,-0.563475529791
ACH-000996,-0.352748730465
ACH-001001,-0.531160690231
ACH-001020,-0.279976262449
ACH-001028,-0.624718104233
ACH-001031,-0.640139305331
ACH-001038,-0.603221282933
ACH-001048,-0.42533226575099997
ACH-001050,-0.398495686732
ACH-001053,-0.38730157049099995
ACH-001054,-0.61378225047
ACH-001061,-0.398944344702
ACH-001067,-0.429705971437
ACH-001075,-0.544702656015
ACH-001096,-0.380795473814
ACH-001128,0.0789160740787
ACH-001134,-0.647743572025
ACH-001151,-0.434664674179
ACH-001163,-0.36041802794699995
ACH-001164,-0.09167736526039999
ACH-001173,-0.554459583739
ACH-001183,-0.39072950988000005
ACH-001184,-0.46267334943099997
ACH-001190,-0.415516870252
ACH-001192,-0.45681966337800006
ACH-001193,-0.693441748256
ACH-001196,-0.27663847339200004
ACH-001197,-0.633219522544
ACH-001205,-0.428046785282
ACH-001211,-0.587557540751
ACH-001212,-0.261610173993
ACH-001228,-0.637990764968
ACH-001232,-0.46401780533299997
ACH-001239,-0.5408996060369999
ACH-001274,-0.44101978803
ACH-001275,-0.254513706892
ACH-001277,-0.0813879203338
ACH-001278,-0.331615252957
ACH-001280,-0.614567109604
ACH-001283,-0.219260020366
ACH-001289,-0.730510976074
ACH-001295,-0.600381493242
ACH-001300,-0.682653305026
ACH-001301,-0.404897207931
ACH-001302,-0.8597625152159999
ACH-001303,-0.463858209688
ACH-001306,-0.37387183858199996
ACH-001318,-0.32176876308200003
ACH-001322,-0.546397952402
ACH-001328,-0.633383653153
ACH-001332,-0.806221533329
ACH-001333,-0.43861275450000003
ACH-001336,-0.52427477267
ACH-001340,-0.620710597899
ACH-001346,-0.23120662208099999
ACH-001353,-0.499689394379
ACH-001354,-0.5002845512290001
ACH-001367,-0.311690777129
ACH-001368,-0.676186826859
ACH-001374,-1.0081312767
ACH-001375,-0.64146971236
ACH-001377,-0.526593431017
ACH-001380,-0.600554737959
ACH-001391,-0.486767827715
ACH-001407,-0.497805404411
ACH-001408,-0.472281209551
ACH-001413,-0.297908340752
ACH-001430,-0.849244012262
ACH-001431,-0.590390740344
ACH-001450,-0.187967857659
ACH-001496,-0.6769507674969999
ACH-001500,-0.280695738518
ACH-001521,-0.622365921756
ACH-001523,-0.48130820469999996
ACH-001532,-0.619957296639
ACH-001536,-0.5107755868630001
ACH-001550,-0.5391045110189999
ACH-001552,-0.085773001712
ACH-001554,-0.573343128334
ACH-001645,-0.460453908083
ACH-001654,-0.480666034816
ACH-001715,-0.5673502344420001
ACH-001735,-0.717694506732
ACH-001736,-0.39883780596999996
ACH-001737,-0.9242424101160001
ACH-001740,-0.439902048729
ACH-001745,-0.518644029005
ACH-001750,-0.44560151744099996
ACH-001765,-0.47469775496399996
ACH-001956,-0.39834221209799997
ACH-001957,-0.393383174155
