,ANAPC15 (25906)
ACH-000004,-1.04061148774
ACH-000007,-0.823578011482
ACH-000009,-0.426601105896
ACH-000011,-1.48023939069
ACH-000012,-1.0743248133
ACH-000013,-1.12848085438
ACH-000014,-0.277547798428
ACH-000015,-1.19983211921
ACH-000017,-0.643684399695
ACH-000018,-0.569457835361
ACH-000019,-0.26183497253000004
ACH-000021,-0.42638059781800003
ACH-000022,-0.630372439905
ACH-000025,-0.6551163696060001
ACH-000028,-0.858232779693
ACH-000030,-1.19481220461
ACH-000035,-0.343600452905
ACH-000036,-0.577615549463
ACH-000037,-2.54398485397
ACH-000039,-0.464109234493
ACH-000040,-1.22038426418
ACH-000041,-0.6165894559699999
ACH-000042,-1.2357458588899999
ACH-000045,-0.6519340085459999
ACH-000047,-1.10872503542
ACH-000052,-0.998482645957
ACH-000053,-1.00547641803
ACH-000054,-0.6179535540209999
ACH-000055,-0.673554079083
ACH-000060,-0.8536247271809999
ACH-000067,-1.18183974958
ACH-000070,-1.07445086095
ACH-000075,-0.757192176502
ACH-000078,-0.9356691068240001
ACH-000082,-1.2038439487600001
ACH-000085,-0.7492511386599999
ACH-000086,-0.972031307105
ACH-000087,-0.71323100502
ACH-000092,-0.656008971387
ACH-000095,-0.517599903405
ACH-000097,-0.790097517059
ACH-000098,-0.7485543431739999
ACH-000099,-0.466695049174
ACH-000108,-0.621359033689
ACH-000113,-0.9584765309219999
ACH-000115,-0.5860133710409999
ACH-000116,-0.632943125723
ACH-000118,-0.737477994259
ACH-000120,-0.519313310317
ACH-000123,-0.965843082322
ACH-000127,-0.508763005693
ACH-000128,-1.02788236526
ACH-000132,-1.40630172477
ACH-000133,-1.0983744405700002
ACH-000137,-0.43842132974200004
ACH-000138,-0.797093063837
ACH-000142,-0.281618168864
ACH-000143,-0.5187528692660001
ACH-000146,-1.14629415372
ACH-000148,-1.29235843151
ACH-000150,-1.15768638511
ACH-000152,-0.598298254437
ACH-000153,-1.09719546188
ACH-000159,-0.535923292625
ACH-000160,-1.42637359419
ACH-000163,-0.7788346552399998
ACH-000167,-1.06669103127
ACH-000168,-0.928853131732
ACH-000169,-0.7940800886759999
ACH-000178,-0.7504935779719999
ACH-000182,-1.1938362564
ACH-000183,-0.48536713836400003
ACH-000188,-0.878400502912
ACH-000189,-0.7165146360879999
ACH-000190,-1.1877072646
ACH-000198,-1.11650790748
ACH-000204,-1.1505526641700001
ACH-000206,-0.5819456357180001
ACH-000207,-1.19674731347
ACH-000211,-0.7191877962540001
ACH-000215,-1.0183488428299998
ACH-000221,-1.0853146003299998
ACH-000222,-0.740198675377
ACH-000223,-0.841384683187
ACH-000226,-0.939116719058
ACH-000227,-0.840817602882
ACH-000228,-0.858676391153
ACH-000231,-1.00883766904
ACH-000232,-1.00621856519
