,NID1 (4811)
ACH-000004,0.0356427968873
ACH-000007,-0.0893357030897
ACH-000009,-0.32557290470899997
ACH-000011,0.102756543081
ACH-000012,-0.0063459534930600005
ACH-000013,-0.07013865648010001
ACH-000014,-0.0756695345417
ACH-000015,0.00146616654164
ACH-000017,-0.0807102926617
ACH-000018,0.09834306730510001
ACH-000019,-0.273767990374
ACH-000021,-0.054727829402700004
ACH-000022,-0.0959854297295
ACH-000025,-0.37165897469400005
ACH-000028,-0.012539307432799999
ACH-000030,-0.108504276755
ACH-000035,0.019038054458
ACH-000036,-0.175149159618
ACH-000037,-0.137459409888
ACH-000039,-0.110373811421
ACH-000040,-0.156372970965
ACH-000041,-0.08519043423789999
ACH-000042,-0.17936107311500002
ACH-000045,-0.17810674258200002
ACH-000047,-0.119534413619
ACH-000052,0.167038937916
ACH-000053,-0.162183361357
ACH-000054,-0.125965029763
ACH-000055,-0.394540009822
ACH-000060,-0.230522654294
ACH-000067,0.07416831780330001
ACH-000070,-0.043575923882999995
ACH-000075,0.0379198416128
ACH-000078,-0.136882755524
ACH-000082,-0.0329609976844
ACH-000085,-0.432431969389
ACH-000086,0.0599314214404
ACH-000087,-0.14891202673
ACH-000092,-0.23639406313499997
ACH-000095,-0.241805742026
ACH-000097,-0.0115969194118
ACH-000098,-0.154489864792
ACH-000099,-0.183507533941
ACH-000108,-0.12437655976399999
ACH-000113,-0.243491042225
ACH-000115,-0.0475909970163
ACH-000116,-0.16181368704399998
ACH-000118,-0.0745365629584
ACH-000120,-0.08128964637639999
ACH-000123,-0.311918721621
ACH-000127,-0.09059898447180001
ACH-000128,-0.21675691397
ACH-000132,-0.0198793713281
ACH-000133,-0.00643805792799
ACH-000137,-0.041796371314400005
ACH-000138,-0.13177239147199998
ACH-000142,-0.17901968616500002
ACH-000143,0.108660535185
ACH-000146,-0.20455219270999997
ACH-000148,-0.137094778028
ACH-000150,0.0975452906172
ACH-000152,-0.14628308476399998
ACH-000153,0.009586352094540002
ACH-000159,0.0360524608725
ACH-000160,-0.204784798296
ACH-000163,-0.22828877590500002
ACH-000167,0.0891478304676
ACH-000168,0.021964674695799997
ACH-000169,0.125848805343
ACH-000178,-0.00919284973625
ACH-000182,0.0032902348453
ACH-000183,-0.0791279409695
ACH-000188,-0.04382583008740001
ACH-000189,-0.0856492074863
ACH-000190,-0.280146750455
ACH-000198,-0.124880057709
ACH-000204,0.130461330393
ACH-000206,-0.304590847951
ACH-000207,-0.153900792614
ACH-000211,-0.062369752120599996
