,ST5 (6764)
ACH-000004,0.0968366404381
ACH-000007,-0.040522348320400005
ACH-000009,-0.029711113666300002
ACH-000011,-0.195996905985
ACH-000012,0.16648367332
ACH-000013,0.054535220392599996
ACH-000014,0.085206239332
ACH-000015,0.181207610803
ACH-000017,0.024655731129099998
ACH-000018,-0.154915470824
ACH-000019,0.087094942366
ACH-000021,-0.0128543240787
ACH-000022,0.222280094986
ACH-000025,0.024467079172299996
ACH-000028,-0.0378736128975
ACH-000030,0.042850631107800005
ACH-000035,0.0532703538571
ACH-000036,0.247103240776
ACH-000037,-0.0442648224814
ACH-000039,0.18734762312199998
ACH-000040,0.0960678784102
ACH-000041,0.00785042806398
ACH-000042,-0.140118086909
ACH-000045,0.0534683313026
ACH-000047,0.0791242212888
ACH-000052,0.161370034332
ACH-000053,0.00679033264079
ACH-000054,0.10219101931600001
ACH-000055,0.09183079527560001
ACH-000060,0.194501184065
ACH-000067,0.14965582429000002
ACH-000070,0.343755140579
ACH-000075,0.124314675595
ACH-000078,-0.0476430955462
ACH-000082,0.0103179570002
ACH-000085,0.036156638150999995
ACH-000086,0.205164571203
ACH-000087,-0.188278098409
ACH-000092,-0.0037122511488400004
ACH-000095,0.0107501756527
ACH-000097,0.057651753674300005
ACH-000098,0.240308093827
ACH-000099,0.0583261463965
ACH-000108,-0.0135140172116
ACH-000113,-0.00570350986973
ACH-000115,0.0263827684268
ACH-000116,0.140115353563
ACH-000118,-0.0506803359692
ACH-000120,0.144773624916
ACH-000123,-0.160121536782
ACH-000127,0.009634038637969999
ACH-000128,0.07065298318419999
ACH-000132,-0.046862686295
ACH-000133,-0.0442543173142
ACH-000137,0.16437254547
ACH-000138,-0.06694155939430001
ACH-000142,-0.12769420712000001
ACH-000143,0.224160474951
ACH-000146,0.138173572228
ACH-000148,-0.0490057653627
ACH-000150,0.0567875738485
ACH-000152,0.256281862729
ACH-000153,0.220657817665
ACH-000159,0.154348898499
ACH-000160,0.0433517900827
ACH-000163,0.161172549986
ACH-000167,0.0663430492906
ACH-000168,0.0688036187889
ACH-000169,0.20258125662300003
ACH-000178,0.148358380092
ACH-000182,0.048832055208
ACH-000183,0.13796779967800002
ACH-000188,0.06302560314399999
ACH-000189,0.07506092993499999
ACH-000190,0.130647941643
ACH-000198,0.0251710324523
ACH-000204,0.08649865444919999
ACH-000206,-0.20849933152300001
ACH-000207,0.00929127986648
ACH-000211,0.19339526543699997
ACH-000215,0.183424572227
ACH-000221,0.0740382440305
ACH-000222,0.111444009898
ACH-000223,-0.0310521772284
ACH-000226,0.08647031375710001
ACH-000227,-0.491338848082
ACH-000228,0.223088311347
ACH-000231,-0.00572814549457
ACH-000232,0.07009369368730001
ACH-000233,0.08859320917189999
ACH-000234,0.016230597918499998
ACH-000235,0.047324055815900004
ACH-000237,0.12267229022600001
ACH-000238,0.0710786906707
ACH-000243,0.06425800618409999
ACH-000244,0.28770673971599997
ACH-000246,0.0165801102985
ACH-000248,0.016636978349999998
ACH-000250,0.0350745578015
ACH-000251,-0.12477181147199999
ACH-000253,0.204883880385
ACH-000255,0.09091427135130001
ACH-000256,-0.0667582091675
ACH-000257,0.200512382382
ACH-000258,0.16121159416
ACH-000259,3.48281786383e-05
ACH-000260,-0.051403644568800005
ACH-000261,0.0309054164098
ACH-000262,0.0712489527321
ACH-000263,-0.0261476725023
ACH-000264,0.0242585258516
ACH-000265,-0.00438522966622
ACH-000266,-0.0702459267595
ACH-000272,0.008151994980479998
ACH-000273,-0.0559557088014
ACH-000274,0.137632915976
ACH-000277,0.0418987653848
ACH-000278,-0.0148523674843
ACH-000279,0.19887580494000004
ACH-000280,0.244139410609
ACH-000281,-0.0745625628402
ACH-000288,0.20535042844300003
ACH-000291,0.0991346809798
ACH-000293,0.0841236980448
ACH-000294,-0.014401823200999999
ACH-000295,0.177582417181
ACH-000296,0.018232974894099998
