,SGPL1 (8879)
ACH-000348,-0.21671129488200003
ACH-000350,-0.153385524191
ACH-000352,-0.46014603531599996
ACH-000356,-0.239175213475
ACH-000361,-0.0139345613477
ACH-000362,-0.37535239328500003
ACH-000363,-0.24889579734099998
ACH-000364,-0.238919311797
ACH-000365,-0.235369915744
ACH-000366,-0.257642233461
ACH-000368,-0.229238956844
ACH-000374,-0.389624043465
ACH-000375,-0.41101504669399996
ACH-000376,-0.403696243156
ACH-000381,-0.272892041648
ACH-000383,-0.22621160633600002
ACH-000387,-0.31187637113
ACH-000389,0.0443303889833
ACH-000390,-0.269339637749
ACH-000393,-0.245897856355
ACH-000395,-0.508768862273
ACH-000397,-0.296011632636
ACH-000401,-0.0171647380718
ACH-000402,0.0180965728128
ACH-000403,-0.314935992619
ACH-000404,-0.270219551092
ACH-000406,-0.215970743886
ACH-000407,-0.20998130850299998
ACH-000408,-0.276235538469
ACH-000410,-0.232495833535
ACH-000411,-0.32588783776
ACH-000414,-0.411332302168
ACH-000415,-0.248483896254
ACH-000416,-0.306273024335
ACH-000420,-0.37688649674400004
ACH-000421,-0.246721016962
ACH-000424,-0.326347228567
ACH-000425,-0.26773900810199996
ACH-000426,-0.18023394273899998
ACH-000427,-0.171688604696
ACH-000433,0.119124428563
ACH-000436,-0.28412737041200004
ACH-000444,-0.213473853497
ACH-000445,-0.0847631360115
ACH-000448,-0.24034353608800002
ACH-000450,-0.191864693242
ACH-000452,-0.363785079705
ACH-000454,-0.330389695016
ACH-000458,-0.0757914767112
ACH-000459,-0.163772753897
ACH-000460,-0.29005071658000003
ACH-000461,-0.255407589566
ACH-000463,-0.324571101434
ACH-000464,-0.483454948163
ACH-000466,-0.17277486421
ACH-000467,-0.0660593094629
ACH-000468,-0.307238105071
ACH-000469,-0.370991309345
ACH-000470,-0.286189175394
ACH-000471,-0.32256532398800003
ACH-000472,-0.278993640011
ACH-000473,-0.0879158844336
ACH-000475,-0.257352758636
ACH-000476,-0.191504546157
ACH-000477,-0.117630752762
ACH-000480,-0.042484082409699996
ACH-000481,-0.402552644848
ACH-000483,-0.325406286512
ACH-000484,-0.438430536293
ACH-000485,-0.17292975008
ACH-000486,-0.17528682682900001
ACH-000487,-0.239864698224
ACH-000488,-0.22252840257
ACH-000490,-0.368249341537
ACH-000491,-0.34634312742299994
ACH-000495,-0.547490127152
ACH-000496,-0.308152075654
ACH-000499,-0.19334723719
ACH-000500,-0.37352379185199996
ACH-000502,-0.22921447371599998
ACH-000503,-0.331433916524
ACH-000505,-0.391388089243
ACH-000507,-0.269847827022
ACH-000510,-0.19356376475
ACH-000511,-0.25571848204
ACH-000512,-0.721493229939
ACH-000516,-0.275172089761
ACH-000517,-0.317879583934
ACH-000518,-0.106579266205
ACH-000520,-0.19322526917
ACH-000521,-0.23276705211800003
ACH-000522,-0.36591822615599995
ACH-000524,-0.36379161399300003
ACH-000527,-0.378236145361
ACH-000528,-0.367805124882
ACH-000537,-0.19131654296199999
ACH-000541,-0.115618860303
ACH-000542,-0.27062704504900004
ACH-000544,-0.157673227492
ACH-000545,-0.23671022931699998
ACH-000547,-0.32260843713599996
ACH-000548,-0.30882062250799996
ACH-000549,-0.369192359122
ACH-000550,-0.246898512771
ACH-000552,-0.213167736327
ACH-000556,-0.265118455269
ACH-000557,-0.555899668531
ACH-000570,-0.267823827412
ACH-000571,-0.24432418079799997
ACH-000573,-0.228999894398
ACH-000576,-0.5204523849399999
ACH-000580,-0.37992193191
ACH-000584,-0.289428808174
ACH-000585,-0.337736486462
ACH-000588,-0.375012838275
ACH-000589,-0.21049247183699998
ACH-000591,-0.291307977663
ACH-000593,-0.300605671967
ACH-000600,-0.34245257579899996
ACH-000601,-0.268913983327
ACH-000604,-0.04724920630749999
ACH-000605,-0.38357330050099997
ACH-000606,-0.149386975419
ACH-000608,-0.325103052258
ACH-000614,-0.338385932458
ACH-000616,-0.230628532513
ACH-000618,-0.273443191334
ACH-000619,-0.344451533847
ACH-000620,-0.247944823931
ACH-000621,-0.33626229978100003
ACH-000622,-0.127950411382
ACH-000623,-0.35200614074500003
ACH-000624,-0.294171892158
ACH-000627,-0.518115584373
ACH-000630,-0.530296986086
ACH-000632,-0.241556519713
ACH-000633,-0.20383269485
ACH-000637,-0.42552017518299995
ACH-000638,-0.10884308627900001
ACH-000646,0.109400404231
ACH-000647,-0.282053778092
ACH-000648,-0.315393787888
ACH-000649,-0.225882424967
ACH-000651,-0.425887171637
ACH-000652,-0.133527133997
ACH-000653,-0.529499074524
ACH-000657,-0.233235605588
ACH-000658,-0.116169970276
ACH-000661,-0.18360361693
ACH-000662,0.135636512462
ACH-000663,-0.334997449122
ACH-000665,-0.487913293863
ACH-000671,-0.326575129751
ACH-000673,-0.326237149107
ACH-000676,-0.297310576577
ACH-000677,-0.21908810305399998
ACH-000681,-0.289920088594
ACH-000682,-0.266370744025
ACH-000683,-0.463048393806
ACH-000684,-0.349280709552
ACH-000688,-0.418144155717
ACH-000693,-0.281305263189
ACH-000694,-0.268499371671
ACH-000695,-0.304102998259
ACH-000696,-0.275875969718
ACH-000697,-0.341170055501
ACH-000699,-0.305042437572
ACH-000701,-0.195183395975
ACH-000706,-0.5155014929439999
ACH-000711,-0.390621872231
ACH-000713,-0.129972922016
ACH-000714,-0.254753885548
ACH-000718,-0.33843605652500003
ACH-000720,-0.23780041822200002
ACH-000721,-0.1050608063
ACH-000724,0.09282254826519999
ACH-000725,-0.173982976125
ACH-000732,-0.158115087958
ACH-000734,-0.337275894447
ACH-000735,-0.10333068546900001
ACH-000736,-0.198771816396
ACH-000738,-0.386184651757
ACH-000746,-0.0793730153104
ACH-000747,-0.430620601679
ACH-000748,-0.302572282952
ACH-000753,-0.45383148728699996
ACH-000756,-0.0808415785703
ACH-000757,-0.322778967092
ACH-000758,-0.221765486465
ACH-000760,-0.333649165275
ACH-000763,-0.25573502492100003
ACH-000764,-0.480666135343
ACH-000765,-0.175014486828
ACH-000766,-0.160730637201
ACH-000767,-0.418230307468
ACH-000768,-0.14200644866599998
ACH-000769,-0.357297469214
ACH-000770,-0.308426601184
ACH-000771,-0.194000269019
ACH-000773,-0.197041078593
ACH-000776,-0.0867739360849
ACH-000777,-0.288250973981
ACH-000778,-0.09862389379440001
ACH-000781,-0.471438102125
ACH-000782,-0.26577261761300003
ACH-000783,-0.197731846288
ACH-000784,-0.157107706626
ACH-000785,-0.135669259675
ACH-000787,-0.278230703947
ACH-000788,-0.21466926155000002
ACH-000791,-0.200428256209
ACH-000792,-0.17279134636
ACH-000794,-0.150225859846
ACH-000796,-0.198893005035
ACH-000799,-0.531527975935
ACH-000800,-0.308993096573
ACH-000802,-0.370922669244
ACH-000804,-0.44997514462300003
ACH-000805,-0.395131513894
ACH-000809,-0.302965427166
ACH-000810,-0.242593208624
ACH-000811,-0.274994918586
ACH-000817,-0.236073944643
ACH-000819,-0.35851658256700003
ACH-000820,-0.363704736301
ACH-000821,-0.044537392572
ACH-000822,-0.36621218795000005
ACH-000823,-0.134447945213
ACH-000824,-0.294626086133
ACH-000827,-0.263500068861
ACH-000829,-0.161546849495
ACH-000831,-0.32280554290999997
ACH-000832,-0.21027737693
ACH-000833,-0.392639428521
ACH-000834,-0.20257509553599998
ACH-000835,-0.2205625083
ACH-000836,-0.516973771519
ACH-000837,-0.515867722257
ACH-000838,-0.281797368244
ACH-000839,-0.187528555522
ACH-000840,-0.108555680441
ACH-000841,-0.34627399580300006
ACH-000843,-0.236725039742
ACH-000846,-0.2505375426
ACH-000847,-0.318752829856
ACH-000848,-0.126438304144
ACH-000849,-0.20011253788
ACH-000851,-0.470604815234
ACH-000855,-0.18720356915999997
ACH-000856,-0.361128843732
ACH-000858,-0.127839889438
ACH-000859,-0.19269653584399998
ACH-000861,-0.439414542732
ACH-000862,-0.351107865643
ACH-000865,-0.285511849853
ACH-000866,-0.359022689558
ACH-000867,-0.21838453539299998
ACH-000869,-0.0996444129366
ACH-000872,-0.254054435801
ACH-000873,-0.428936580002
ACH-000876,-0.35691778386
ACH-000878,-0.123926416041
ACH-000880,-0.23140013032499998
ACH-000881,-0.123382746064
ACH-000882,-0.44362379964500004
ACH-000884,-0.22681201350900002
ACH-000885,-0.438975457959
ACH-000887,-0.40719255063500004
ACH-000888,-0.309024464265
ACH-000889,-0.226069719272
ACH-000890,-0.295028966382
ACH-000896,-0.242974202204
ACH-000898,-0.311720447977
ACH-000900,-0.23501428536
ACH-000901,-0.29334430050099997
ACH-000905,-0.308687044096
ACH-000906,-0.226288224381
ACH-000907,-0.247905063295
ACH-000910,-0.16242725792999999
ACH-000911,-0.0750846265686
ACH-000912,-0.115583520173
ACH-000913,-0.204698905638
ACH-000915,-0.345437100534
ACH-000916,-0.897929195212
ACH-000917,-0.408325087352
ACH-000921,-0.32211281777399997
ACH-000924,-0.29778499238899997
ACH-000926,-0.189803736974
ACH-000928,-0.288041538611
ACH-000929,-0.22436274117
ACH-000932,-0.244617009309
ACH-000935,-0.232521529409
ACH-000936,-0.220084250602
ACH-000937,-0.223032651896
ACH-000938,-0.194725582733
ACH-000939,-0.222491352544
ACH-000941,-0.343830971517
ACH-000943,-0.157547516031
ACH-000946,-0.449673298117
ACH-000947,-0.346186503289
ACH-000948,-0.397645530635
ACH-000950,-0.397948688195
ACH-000953,-0.167607477117
ACH-000957,-0.156475986093
ACH-000958,-0.143953601359
ACH-000960,-0.134252545691
ACH-000963,-0.245170491461
ACH-000968,-0.240830123301
ACH-000969,-0.332460097056
ACH-000973,-0.24183127231899998
ACH-000974,-0.179846570256
ACH-000975,-0.31938831495700004
ACH-000976,-0.25789853377599997
ACH-000978,-0.0939903332155
ACH-000980,-0.269215245636
ACH-000984,-0.24279434046
ACH-000986,-0.449160285957
ACH-000988,-0.387740152164
ACH-000993,-0.23229743763099997
ACH-000994,-0.26158518462499997
ACH-000996,-0.330324792408
ACH-001001,-0.133714681659
ACH-001020,-0.12093587250499999
ACH-001028,-0.49106869016500004
ACH-001031,-0.270568550673
ACH-001038,-0.38003116320600006
ACH-001048,-0.261335662049
ACH-001050,-0.22774004613600002
ACH-001053,-0.265954371527
ACH-001054,-0.16509293377599998
ACH-001061,-0.31508044893000003
ACH-001067,-0.275335467533
ACH-001075,-0.445481804415
ACH-001096,-0.18718139170200002
ACH-001128,-0.307365241494
ACH-001134,-0.163360110309
ACH-001151,-0.304663966399
ACH-001163,-0.374370412522
ACH-001164,-0.497888147263
ACH-001173,-0.322892519869
ACH-001183,-0.141861095031
ACH-001184,-0.39941902019599995
ACH-001190,-0.278926065466
ACH-001192,-0.38435771490500004
ACH-001193,-0.280245520693
ACH-001196,-0.23704640796
ACH-001197,-0.320938122092
ACH-001205,-0.442267267065
ACH-001211,-0.394016113822
ACH-001212,0.040191731142
ACH-001228,-0.114900849671
ACH-001232,-0.340083503351
ACH-001239,-0.211847235547
ACH-001274,-0.283382439289
ACH-001275,-0.538829749959
ACH-001277,-0.309471683148
ACH-001278,-0.246826448182
ACH-001280,-0.462446362046
ACH-001283,-0.125331807195
ACH-001289,-0.517773014849
ACH-001295,-0.25865450006900004
ACH-001300,-0.41253184560500006
ACH-001301,-0.481038429521
ACH-001302,0.036197591749300005
ACH-001303,-0.168455943464
ACH-001306,-0.25685995687
ACH-001318,-0.245142859183
ACH-001322,-0.306810910744
ACH-001328,-0.20264298990600002
ACH-001332,-0.104367033377
ACH-001333,-0.37560721317100004
ACH-001336,-0.202155335381
ACH-001340,-0.315812504341
ACH-001346,-0.159803200487
ACH-001353,-0.415731468359
ACH-001354,-0.118562505815
ACH-001367,-0.35781521076300005
ACH-001368,-0.224111311448
ACH-001374,-0.0847260647338
ACH-001375,-0.23184396360399998
ACH-001377,-0.165122231694
ACH-001380,-0.187324518075
ACH-001391,-0.282755082699
ACH-001407,-0.368331454115
ACH-001408,-0.128414264981
ACH-001413,-0.291178546642
ACH-001430,-0.518607940591
ACH-001431,-0.247995561402
ACH-001450,-0.23728276748500002
ACH-001496,-0.221280218294
ACH-001500,-0.10819921357000001
ACH-001521,-0.32457822204500003
ACH-001523,-0.123141519698
ACH-001532,-0.130293342766
ACH-001536,-0.42236860713200003
ACH-001550,-0.318238121549
ACH-001552,-0.0191856367454
ACH-001554,-0.456756056499
ACH-001645,-0.255734064924
ACH-001654,-0.15931852321599999
ACH-001715,-0.301171577396
ACH-001735,-0.311570046343
ACH-001736,0.007293111997040001
ACH-001737,-0.147143548634
ACH-001740,-0.25268869657299997
ACH-001745,-0.268724417737
ACH-001750,-0.19408783344900002
ACH-001765,-0.329968561847
ACH-001956,-0.19176068912500002
ACH-001957,-0.30699713913000004
