,SLCO4A1 (28231)
ACH-000004,0.0176611052545
ACH-000007,-0.05419472395219999
ACH-000009,-0.110933420032
ACH-000011,-0.27961910713300003
ACH-000012,-0.0837467234265
ACH-000013,-0.20129942170600001
ACH-000014,0.0311403087598
ACH-000015,-0.0751850656651
ACH-000017,-0.13504941709899998
ACH-000018,-0.335762066285
ACH-000019,-0.317883408433
ACH-000021,-0.26489274498000004
ACH-000022,-0.21665528895599998
ACH-000025,0.00817246142759
ACH-000028,-0.313555540568
ACH-000030,-0.301427434863
ACH-000035,-0.0686652107439
ACH-000036,-0.294787732714
ACH-000037,-0.0530710978748
ACH-000039,-0.45635620929799997
ACH-000040,-0.133952828917
ACH-000041,-0.131621615388
ACH-000042,-0.302392460496
ACH-000045,-0.292909609006
ACH-000047,-0.269812182814
ACH-000052,-0.158273429908
ACH-000053,-0.218182087425
ACH-000054,-0.26131198282400003
ACH-000055,-0.188596878103
ACH-000060,-0.061538763037599996
ACH-000067,-0.19865395342999997
ACH-000070,0.0168862067669
ACH-000075,-0.35803298176799997
ACH-000078,-0.16340137134000002
ACH-000082,-0.0942379328153
ACH-000085,-0.0938873524065
ACH-000086,-0.10987307605900001
ACH-000087,0.111957701888
ACH-000092,-0.190503078932
ACH-000095,-0.242641168781
ACH-000097,-0.22885189255999996
ACH-000098,-0.057268912494099995
ACH-000099,-0.06940725203869999
ACH-000108,-0.33546715126
ACH-000113,-0.13725332327099998
ACH-000115,-0.359135102056
ACH-000116,-0.032145038058500004
ACH-000118,-0.08636096803349999
ACH-000120,-0.30712926488200004
ACH-000123,-0.0918233540291
ACH-000127,-0.212549921198
ACH-000128,-0.184006777443
ACH-000132,-0.0307890373348
ACH-000133,-0.157489841
ACH-000137,0.0739413003217
ACH-000138,0.00517371549174
ACH-000142,-0.24344050741099998
ACH-000143,-0.0844989219021
ACH-000146,-0.155004311056
ACH-000148,-0.0736846102772
ACH-000150,-0.141443504794
ACH-000152,-0.0472884159141
ACH-000153,0.0053084840907200006
ACH-000159,-0.11378383996300001
ACH-000160,-0.17906676493
ACH-000163,-0.0115417533745
ACH-000167,-0.129784803313
ACH-000168,0.0467925006286
ACH-000169,-0.13216905443
ACH-000178,-0.169484007637
ACH-000182,-0.124325198739
ACH-000183,-0.174452611322
ACH-000188,-0.0823971765482
ACH-000189,0.0313732223475
ACH-000190,0.19780085085700003
ACH-000198,-0.204612877995
ACH-000204,0.0467283754925
ACH-000206,-0.343571326482
ACH-000207,-0.185981855231
ACH-000211,-0.127465161396
ACH-000215,-0.0135088417176
ACH-000221,-0.11620878010199999
ACH-000222,-0.352907127967
ACH-000223,-0.0710977226975
ACH-000226,-0.331152633022
ACH-000227,0.00113851031483
ACH-000228,-0.16683475199699999
ACH-000231,-0.28884395916
ACH-000232,0.0268791534441
ACH-000233,-0.419311213727
ACH-000234,-0.252006901166
ACH-000235,-0.0583455051251
ACH-000237,-0.07124991254719999
ACH-000238,-0.349609865558
ACH-000243,-0.138338939088
ACH-000244,-0.26821290392499997
ACH-000246,-0.110336311757
ACH-000248,-0.134058221102
ACH-000250,-0.17665922635200002
ACH-000251,-0.135539126339
ACH-000253,-0.129612127532
ACH-000255,-0.0123809392004
ACH-000256,-0.445261212524
ACH-000257,-0.018954365248900002
ACH-000258,-0.0185220712023
ACH-000259,-0.219751735684
ACH-000260,-0.254706390322
ACH-000261,-0.07485837107530001
ACH-000262,-0.23729153884100002
ACH-000263,-0.28976704388700003
ACH-000264,-0.128578083973
ACH-000265,-0.0196256187378
ACH-000266,-0.153464339176
ACH-000272,-0.147083872016
ACH-000273,-0.137460865136
ACH-000274,-0.238743401924
ACH-000277,0.124728134154
ACH-000278,-0.012772397923700001
ACH-000279,-0.0296727879512
ACH-000280,-0.380725758407
ACH-000281,-0.399145275586
ACH-000288,-0.16693723538799998
ACH-000291,-0.024163834443599996
ACH-000293,0.058761741758399995
ACH-000294,-0.415584512059
ACH-000295,-0.144578991
ACH-000296,-0.255488448042
ACH-000302,-0.09877812080980002
ACH-000304,0.177946239958
ACH-000307,-0.0653575222373
ACH-000308,-0.206179163147
ACH-000310,-0.19849218178300002
ACH-000311,-0.267531601647
ACH-000312,-0.287212438609
ACH-000315,-0.40684545961199997
ACH-000316,-0.168534174936
ACH-000317,-0.1651369694
ACH-000318,-0.0232947887142
ACH-000319,-0.06035330393999999
ACH-000320,-0.24638157806999997
ACH-000322,-0.5682296368299999
ACH-000323,0.0607030054679
ACH-000324,-0.189458876714
ACH-000329,-0.186185040854
ACH-000330,-0.310148917249
ACH-000331,-0.158886925135
ACH-000332,-0.18680195915199999
ACH-000334,-0.08241174244010001
ACH-000335,-0.243910057392
ACH-000336,0.07542203605560001
ACH-000337,0.104244618577
ACH-000339,-0.192490076162
ACH-000341,-0.07006905857660001
ACH-000348,-0.128201707368
ACH-000350,-0.355253166788
ACH-000352,-0.18401279739100002
ACH-000356,-0.20662413765700002
ACH-000361,-0.154341495946
ACH-000362,-0.10936930260700001
ACH-000363,-0.320704580306
ACH-000364,-0.0669109710245
