,SGTA (6449)
ACH-000403,-0.19504193756299998
ACH-000404,-0.276690992664
ACH-000406,-0.09802980611239999
ACH-000407,-0.038029862485199996
ACH-000408,-0.288762109004
ACH-000410,-0.15197180901
ACH-000411,-0.253596589429
ACH-000414,-0.195074516901
ACH-000415,-0.150883545327
ACH-000416,-0.248705365355
ACH-000420,-0.2128326327
ACH-000421,-0.154260470358
ACH-000424,-0.054270470908399995
ACH-000425,-0.15180353066500002
ACH-000426,0.0536435827867
ACH-000427,-0.24409424676
ACH-000433,-0.380528604326
ACH-000436,-0.36622466286
ACH-000444,-0.190938445833
ACH-000445,-0.401503052927
ACH-000448,-0.0424494593696
ACH-000450,0.0408297893782
ACH-000452,-0.23707691383699997
ACH-000454,-0.26292567677900003
ACH-000458,-0.125792472781
ACH-000459,-0.123750979892
ACH-000460,-0.151529487075
ACH-000461,-0.134203843302
ACH-000463,-0.17898851682300002
ACH-000464,-0.054617798654500005
ACH-000466,-0.118070677426
ACH-000467,-0.07697247161500001
ACH-000468,-0.209933203717
ACH-000469,-0.23040677216
ACH-000470,-0.048874211998300006
ACH-000471,-0.238500703189
ACH-000472,-0.23305257703499999
ACH-000473,0.033629199378800004
ACH-000475,-0.0764689426422
ACH-000476,-0.14577973531400001
ACH-000477,0.054267105254800004
ACH-000480,-0.159457142613
ACH-000481,-0.200123014648
ACH-000483,-0.10427082617799999
ACH-000484,-0.173112818262
ACH-000485,-0.110608471346
ACH-000486,-0.24820636293200002
ACH-000487,-0.15483254012199998
ACH-000488,-0.134077194219
ACH-000490,-0.175820683041
ACH-000491,-0.0994241315536
ACH-000495,-0.0748917941035
ACH-000496,-0.257497496316
ACH-000499,-0.285863535922
ACH-000500,0.249522611106
ACH-000502,-0.13169232205999998
ACH-000503,-0.449260353569
ACH-000505,-0.185738965708
ACH-000507,-0.21248558538100001
ACH-000510,-0.175465241299
ACH-000511,-0.30209824841999994
ACH-000512,-0.281657882807
ACH-000516,-0.18951601586
ACH-000517,-0.125020776407
ACH-000518,-0.07519621480989999
ACH-000520,0.0211920641696
ACH-000521,-0.193146924543
ACH-000522,-0.155983710158
ACH-000524,-0.12174568529000002
ACH-000527,-0.193331284709
ACH-000528,-0.45791225
ACH-000537,-0.167803527404
ACH-000541,-0.264618264308
ACH-000542,-0.207035094002
ACH-000544,-0.0347775997509
ACH-000545,-0.38994139192599997
ACH-000547,-0.43794011860699994
ACH-000548,-0.236320493858
ACH-000549,-0.187416491256
ACH-000550,-0.0508738541204
ACH-000552,-0.194919001605
ACH-000556,-0.330092418932
ACH-000557,-0.16381779329
ACH-000570,-0.11625681645199999
ACH-000571,-0.191170458741
ACH-000573,-0.11422919584100001
ACH-000576,-0.253007283388
ACH-000580,-0.0976393653887
ACH-000584,-0.14353256166300002
ACH-000585,-0.307619968423
ACH-000588,-0.150170584219
ACH-000589,-0.0608082193493
ACH-000591,-0.45900401905199995
ACH-000593,-0.152634179074
ACH-000600,-0.138990454548
ACH-000601,-0.381990741532
ACH-000604,0.16829550014699998
ACH-000605,-0.026323162507599997
ACH-000606,-0.18738264240400002
ACH-000608,-0.329754214638
ACH-000614,0.040815810226400004
ACH-000616,-0.0647005674161
ACH-000618,-0.159552152191
ACH-000619,-0.13051399334
ACH-000620,-0.242196393693
ACH-000621,-0.133153500199
ACH-000622,-0.339316286427
ACH-000623,-0.10594344982000001
ACH-000624,-0.25105088686099997
ACH-000627,-0.28811088820999997
ACH-000630,-0.11087093940500001
ACH-000632,-0.0677566857609
ACH-000633,-0.383563253095
ACH-000637,-0.165983437894
ACH-000638,-0.2555455929
ACH-000646,-0.212442813096
ACH-000647,-0.105267816566
ACH-000648,-0.209970693251
ACH-000649,-0.26371422996
ACH-000651,-0.053871258765400006
ACH-000652,-0.228343986806
ACH-000653,-0.0791042154076
ACH-000657,-0.242598871328
ACH-000658,-0.14983591229499998
ACH-000661,-0.190893429971
ACH-000662,-0.42091436432499996
ACH-000663,-0.11798740372000001
ACH-000665,-0.31453561602200003
ACH-000671,-0.09085197335550001
ACH-000673,-0.19236913168699998
ACH-000676,-0.175982654084
ACH-000677,-0.12628865884600002
ACH-000681,-0.21787694305999997
ACH-000682,-0.34768914097099995
ACH-000683,-0.231421826287
ACH-000684,-0.22167111602899997
ACH-000688,-0.15781991314000002
ACH-000693,-0.096679066157
ACH-000694,-0.0606502947196
ACH-000695,-0.22889432073899998
ACH-000696,-0.173651424749
ACH-000697,-0.060059890973
ACH-000699,-0.31990374857299997
ACH-000701,-0.0878622816943
ACH-000706,-0.29718694291700004
ACH-000711,-0.164040848444
ACH-000713,-0.09255784990710002
ACH-000714,-0.161465229531
ACH-000718,-0.053422907312
ACH-000720,-0.107583786544
ACH-000721,-0.129524789747
ACH-000724,0.173188158816
ACH-000725,-0.307940643773
ACH-000732,-0.35814904728299995
ACH-000734,-0.219529743292
ACH-000735,-0.14866991040799998
ACH-000736,0.0504267711641
ACH-000738,-0.189856051765
ACH-000746,-0.09065976696139999
ACH-000747,-0.0941207662081
ACH-000748,-0.23252927482799998
ACH-000753,-0.148231268962
ACH-000756,-0.195118828912
ACH-000757,-0.122183870854
ACH-000758,-0.212463044972
ACH-000760,-0.133735949688
ACH-000763,-0.028640771839
ACH-000764,-0.048004415190900006
ACH-000765,-0.0832278116356
ACH-000766,-0.0857586695055
ACH-000767,-0.144535013747
ACH-000768,-0.200469533452
ACH-000769,-0.224981950706
ACH-000770,-0.201374384298
ACH-000771,0.017522971867099998
ACH-000773,-0.10105291849300001
ACH-000776,-0.262546877004
ACH-000777,-0.11289010560599999
ACH-000778,-0.20068022085200002
ACH-000781,-0.274308274813
ACH-000782,-0.08848656592630001
ACH-000783,-0.326836555162
ACH-000784,-0.196292602169
ACH-000785,-0.42773957405100005
ACH-000787,-0.0802215729794
ACH-000788,-0.20259478909899997
ACH-000791,-0.396255773662
ACH-000792,-0.23792048430799997
ACH-000794,-0.013380591187100001
ACH-000796,-0.236538300076
ACH-000799,-0.347594155742
ACH-000800,-0.320538800126
ACH-000802,-0.0647090976078
ACH-000804,-0.17866954344
ACH-000805,-0.027685389409699997
ACH-000809,-0.119372285143
ACH-000810,0.249831266705
ACH-000811,-0.11273124804099999
ACH-000817,-0.00425801631161
ACH-000819,-0.256092899441
ACH-000820,-0.00850972443258
ACH-000821,-0.334452465989
ACH-000822,-0.13598066146600002
ACH-000823,-0.228579027108
ACH-000824,-0.16979908195500001
ACH-000827,-0.077122455171
ACH-000829,-0.122648545177
ACH-000831,-0.37662754460500003
ACH-000832,-0.0378325665331
ACH-000833,-0.177483590471
ACH-000834,-0.0390484373255
ACH-000835,-0.199245084857
ACH-000836,-0.11156244211100001
ACH-000837,-0.19730217195099997
ACH-000838,-0.41735069533299995
ACH-000839,-0.105707387353
ACH-000840,-0.0748159966236
ACH-000841,-0.281838083286
ACH-000843,-0.195155931485
ACH-000846,-0.12101031869899999
ACH-000847,-0.276566354155
ACH-000848,-0.159114557967
ACH-000849,-0.18359440969300003
ACH-000851,-0.0939396562222
ACH-000855,-0.0317644892504
ACH-000856,-0.27928254896899996
ACH-000858,-0.189722475311
ACH-000859,-0.136260442113
ACH-000861,-0.16517570484400002
ACH-000862,-0.11973335784000001
ACH-000865,-0.23646885927900002
ACH-000866,-0.031382304287400006
ACH-000867,-0.28798229259
ACH-000869,-0.16146352860500002
ACH-000872,-0.250460175962
ACH-000873,-0.244893055374
ACH-000876,0.057149070058900006
ACH-000878,0.04525454379530001
ACH-000880,0.00946758513901
ACH-000881,-0.10727300541200001
ACH-000882,-0.252334890094
ACH-000884,-0.14023173620999999
ACH-000885,-0.242553593199
ACH-000887,-0.09845376823449999
ACH-000888,-0.125543869888
ACH-000889,-0.0639616645851
ACH-000890,-0.0132970544198
ACH-000896,-0.199663306675
ACH-000898,-0.144729581527
ACH-000900,-0.243151349417
ACH-000901,-0.249157126807
ACH-000905,-0.194037731224
ACH-000906,-0.105683774534
ACH-000907,-0.345703144322
ACH-000910,-0.11027714126900001
ACH-000911,-0.288196591804
ACH-000912,-0.126602579218
ACH-000913,-0.19648692266800002
ACH-000915,0.0499613423613
ACH-000916,-0.0077905945856400005
ACH-000917,-0.22883885199499998
ACH-000921,-0.0532909485576
ACH-000924,-0.038806201394000005
ACH-000926,-0.193281361681
ACH-000928,-0.10648063364
ACH-000929,-0.4148187022
ACH-000932,-0.149912086071
ACH-000935,-0.09966803505710001
ACH-000936,-0.08940570081039999
ACH-000937,-0.0848678046862
ACH-000938,-0.0244367397787
ACH-000939,-0.49616948524300003
ACH-000941,-0.220909777531
ACH-000943,-0.120816469707
ACH-000946,-0.229624070722
ACH-000947,-0.13860633058
ACH-000948,-0.180968540085
ACH-000950,-0.390966025507
ACH-000953,-0.009624691279430001
ACH-000957,-0.241213622366
ACH-000958,-0.24532714288899998
ACH-000960,0.018817726111299997
ACH-000963,-0.0048458472603
ACH-000968,-0.18664726547200003
ACH-000969,-0.0707012084933
ACH-000973,-0.0616880587515
ACH-000974,-0.0842963831004
ACH-000975,-0.151461374186
ACH-000976,-0.0293275302794
ACH-000978,-0.359852203775
ACH-000980,-0.119526565964
ACH-000984,-0.359574165294
ACH-000986,-0.152564849595
ACH-000988,-0.245431316645
ACH-000993,-0.19925638943799998
ACH-000994,-0.198053692502
ACH-000996,-0.20741240489999999
ACH-001001,-0.107848608785
ACH-001020,-0.334130234595
ACH-001028,-0.297283772195
ACH-001031,-0.163738683817
ACH-001038,-0.07018440309660001
ACH-001048,-0.211288945799
ACH-001050,-0.20725320146899998
ACH-001053,-0.155951045417
ACH-001054,-0.174557202051
ACH-001061,-0.15996069035
ACH-001067,-0.31497051334000004
ACH-001075,-0.219688071142
ACH-001096,-0.212138634131
ACH-001128,-0.393795557937
ACH-001134,-0.257010857648
ACH-001151,-0.0871575927694
ACH-001163,-0.198043435648
ACH-001164,-0.055024711303900006
ACH-001173,-0.259759448667
ACH-001183,-0.140682610566
ACH-001184,-0.38081942689599996
ACH-001190,-0.129748336193
ACH-001192,-0.100493443172
ACH-001193,-0.296776542476
ACH-001196,-0.20559658864100003
ACH-001197,-0.0245218069123
ACH-001205,-0.18635088536
ACH-001211,-0.249182786295
ACH-001212,0.05435609242319999
ACH-001228,-0.17107534009199998
ACH-001232,-0.09557155571139998
ACH-001239,-0.11266223089000002
ACH-001274,-0.0183320660265
ACH-001275,-0.0718079747212
ACH-001277,0.0952905030664
ACH-001278,-0.0806477377985
ACH-001280,-0.545683059763
ACH-001283,-0.11806938481200001
ACH-001289,-0.181657585997
ACH-001295,-0.0954715711403
ACH-001300,-0.109519798737
ACH-001301,-0.194792624822
ACH-001302,-0.35456812435199997
ACH-001303,-0.023363196104599998
ACH-001306,-0.16033234042400002
ACH-001318,-0.123332267999
ACH-001322,-0.308410119918
ACH-001328,0.053379082412
ACH-001332,-0.032206232000700004
ACH-001333,-0.0981182583037
ACH-001336,-0.049710620264
ACH-001340,-0.108604939821
ACH-001346,-0.0777102297805
ACH-001353,-0.12363307025499999
ACH-001354,-0.042813870329400004
ACH-001367,-0.0265026618515
ACH-001368,-0.168271901457
ACH-001374,-0.7241297152680001
ACH-001375,-0.017040412109
ACH-001377,-0.19195745497900002
ACH-001380,-0.188484862462
ACH-001391,-0.22882963128800002
ACH-001407,-0.161388869676
ACH-001408,-0.023654387957900005
ACH-001413,-0.476844478987
ACH-001430,-0.265226728572
ACH-001431,-0.06755028718719999
ACH-001450,-0.120705436502
ACH-001496,-0.0522783172683
ACH-001500,-0.180999103297
ACH-001521,-0.173277787656
ACH-001523,-0.17498792574000002
ACH-001532,-0.169948859006
ACH-001536,-0.185768877059
ACH-001550,-0.026925982384700002
ACH-001552,-0.111020754693
ACH-001554,-0.165321173361
ACH-001645,-0.202400660849
ACH-001654,-0.0468375449966
ACH-001715,-0.125027138023
ACH-001735,-0.150877378033
ACH-001736,-0.006331215788210001
ACH-001737,0.145562146866
ACH-001740,-0.378716337855
ACH-001745,-0.175896387214
ACH-001750,-0.108063752715
ACH-001765,-0.23512643661600002
ACH-001956,-0.192996513422
ACH-001957,-0.00772636976833
