,LRRN4CL (221091)
ACH-000004,-0.33882616634400003
ACH-000007,0.199811887879
ACH-000009,-0.0394676949169
ACH-000011,-0.0232510969238
ACH-000012,0.161155722595
ACH-000013,0.0540845234882
ACH-000014,-0.038547218609000004
ACH-000015,-0.023020410863700002
ACH-000017,-0.0034016722212399995
ACH-000018,0.09138072613199999
ACH-000019,-0.194910054905
ACH-000021,-0.17620768121199998
ACH-000022,0.051130491056199996
ACH-000025,0.0361936673597
ACH-000028,-0.24562031399999998
ACH-000030,-0.12756400567
ACH-000035,0.0345820429043
ACH-000036,-0.097280809201
ACH-000037,-0.06074386474309999
ACH-000039,-0.12563039915
ACH-000040,-0.161589680144
ACH-000041,-0.301606308802
ACH-000042,-0.067085684263
ACH-000045,-0.238856295123
ACH-000047,0.08205512455450001
ACH-000052,0.154413601106
ACH-000053,0.014286089371400001
ACH-000054,-0.0115547478531
ACH-000055,-0.056076995985599995
ACH-000060,-0.27886029177
ACH-000067,-0.11080351552
ACH-000070,0.201173610743
ACH-000075,-0.100758342723
ACH-000078,0.0023873974103800003
ACH-000082,-0.0832827276937
ACH-000085,-0.0597406852121
ACH-000086,-0.22027090222399998
ACH-000087,0.00422604284723
ACH-000092,-0.0322261505591
ACH-000095,-0.224346785209
ACH-000097,-0.127379106182
ACH-000098,0.0349451590837
ACH-000099,-0.0883581213858
ACH-000108,-0.05104243914369999
ACH-000113,-0.282604278825
ACH-000115,-0.195761082339
ACH-000116,-0.139980029258
ACH-000118,-0.236746571404
ACH-000120,-0.242347948992
ACH-000123,-0.24918677466699998
ACH-000127,0.0157740453107
ACH-000128,0.0273402015216
ACH-000132,-0.16581949618
ACH-000133,-0.232299889428
ACH-000137,-0.230282297518
ACH-000138,0.026060498772900002
ACH-000142,-0.11249703069900001
ACH-000143,0.09031485686039999
ACH-000146,-0.150116496606
ACH-000148,-0.09657083737019999
ACH-000150,-0.11042782293299999
ACH-000152,-0.175053960022
ACH-000153,0.13714362037299999
ACH-000159,0.0356591400629
ACH-000160,-0.0478393690558
ACH-000163,-0.147681582413
ACH-000167,0.178725582283
ACH-000168,-0.22821844292500001
ACH-000169,-0.0472545085011
ACH-000178,-0.169622933211
ACH-000182,-0.11257769127499999
ACH-000183,0.005894642438159999
ACH-000188,-0.18813859583
ACH-000189,-0.0940384605249
ACH-000190,-0.059453736785199995
ACH-000198,0.10739272530999999
ACH-000204,-0.132069165746
ACH-000206,-0.0068529796711099995
ACH-000207,0.0450121061547
ACH-000211,-0.0884086534013
ACH-000215,-0.015861332680000003
ACH-000221,-0.0663640180416
ACH-000222,-0.129572839508
ACH-000223,-0.0224716117849
ACH-000226,-0.248006687144
ACH-000227,-0.021750609733799997
ACH-000228,-0.24929100497200002
ACH-000231,-0.139361087508
ACH-000232,0.009853884409559999
ACH-000233,-0.0240473690753
ACH-000234,0.07048028830289998
ACH-000235,-0.0682902563755
ACH-000237,-0.17778277145399998
ACH-000238,-0.0262881842229
ACH-000243,-0.145794100071
ACH-000244,-0.12255906736700001
ACH-000246,0.0206853569164
ACH-000248,-0.11719634445
ACH-000250,-0.0182629353023
ACH-000251,-0.0964871173004
ACH-000253,0.06324968213519999
ACH-000255,0.0743635451462
ACH-000256,-0.385397235361
ACH-000257,0.195272829127
ACH-000258,0.15734710889
ACH-000259,-0.219406489675
ACH-000260,-0.07716761832880001
ACH-000261,-0.04831964817969999
ACH-000262,-0.30112233360199997
ACH-000263,0.15232441941299998
ACH-000264,-0.060395161749999995
ACH-000265,0.0129969245682
ACH-000266,-0.123693877135
ACH-000272,-0.0324476334216
ACH-000273,-0.269398480414
ACH-000274,-0.024126272487400003
ACH-000277,0.0342837642678
ACH-000278,-0.127524544349
ACH-000279,-0.241940064671
ACH-000280,0.131041599947
ACH-000281,-0.0264999485715
ACH-000288,0.0745613559098
ACH-000291,-0.09487967912999999
ACH-000293,-0.022875338727
ACH-000294,-0.07797301273089999
ACH-000295,-0.126087819523
ACH-000296,0.0288751538987
ACH-000302,0.0244520697748
ACH-000304,-0.0375280716626
ACH-000307,0.0716512740042
ACH-000308,-0.23696691915100002
ACH-000310,-0.114827169979
ACH-000311,-0.30053798043200003
ACH-000312,-0.0215698265333
ACH-000315,-0.18057661131299999
ACH-000316,-0.265673820116
ACH-000317,0.0484016123735
ACH-000318,-0.346148884838
ACH-000319,-0.0499720952538
ACH-000320,-0.0364416404457
ACH-000322,-0.0343704229833
ACH-000323,-0.017464429101599996
ACH-000324,-0.20351464186
ACH-000329,0.0031392185734499998
ACH-000330,-0.0228629054225
ACH-000331,0.0007743985045750001
ACH-000332,0.0224713761533
ACH-000334,-0.0802317219852
ACH-000335,-0.481829470726
ACH-000336,-0.40760351457099997
ACH-000337,-0.0705411681098
ACH-000339,-0.10207190125299999
ACH-000341,0.205515778257
ACH-000348,-0.0696073373291
ACH-000350,0.0428796881458
ACH-000352,0.034900615943
ACH-000356,-0.10436234735099999
ACH-000361,0.0807286605272
ACH-000362,0.0179498677001
ACH-000363,-0.0526714139724
ACH-000364,-0.27709712338000003
ACH-000365,-0.056351166508099994
ACH-000366,-0.17658097579
ACH-000368,-0.135093199048
ACH-000374,-0.322272887846
ACH-000375,-0.298522177999
ACH-000376,0.0831424846502
ACH-000381,0.0377634524802
ACH-000383,-0.11216530427400001
ACH-000387,-0.09735792433660001
ACH-000389,0.0211295477977
ACH-000390,-0.0128959715365
ACH-000393,-0.0933200586245
ACH-000395,-0.145656933372
ACH-000397,-0.016098570626
ACH-000401,0.290973324068
ACH-000402,0.253999783745
ACH-000403,-0.084425573497
ACH-000404,-0.37853997133
ACH-000406,-0.0954197170585
ACH-000407,0.0398314157754
ACH-000408,-0.0669654952972
ACH-000410,-0.0545486933863
ACH-000411,-0.024859227246300002
ACH-000414,-0.011795581836899998
ACH-000415,-0.262041946935
ACH-000416,-0.0378023128484
ACH-000420,0.244553447044
ACH-000421,-0.09636186164930001
ACH-000424,-0.00545219558494
ACH-000425,-0.190300756028
ACH-000426,-0.0936309817202
ACH-000427,0.011556689990100002
ACH-000433,-0.263320500773
ACH-000436,-0.227597531798
ACH-000444,-0.0686874069372
ACH-000445,-0.08560397296049999
ACH-000448,-0.116051413564
ACH-000450,-0.419900856896
ACH-000452,-0.08014477734639999
ACH-000454,-0.12425445117
ACH-000458,-0.195529740726
ACH-000459,-0.0676337827881
ACH-000460,0.0713820174415
ACH-000461,-0.676425817295
ACH-000463,0.166649001698
ACH-000464,-0.05098720925940001
ACH-000466,-0.175327645528
ACH-000467,-0.056400766399800004
ACH-000468,-0.21362802400699998
ACH-000469,-0.234067253787
ACH-000470,0.0346697705928
ACH-000471,-0.057514110818900004
ACH-000472,0.09872137976399999
ACH-000473,-0.0636566489448
ACH-000475,-0.04357182226919999
ACH-000476,-0.0274235256385
ACH-000477,-0.0545173746687
ACH-000480,0.0225679025447
ACH-000481,-0.00971397686379
ACH-000483,-0.325002358948
ACH-000484,-0.217332405732
ACH-000485,-0.180636406928
ACH-000486,0.06471728360380001
ACH-000487,-0.0378372485671
ACH-000488,-0.031594382127200005
ACH-000490,-0.043499732856
ACH-000491,-0.061678502410399995
ACH-000495,0.174259855058
ACH-000496,-0.145329301706
ACH-000499,-0.22866813791700003
ACH-000500,0.329735914565
ACH-000502,-0.149752222859
ACH-000503,-0.328040631609
ACH-000505,-0.027438957160200002
ACH-000507,-0.116420091856
ACH-000510,-0.0604173896951
ACH-000511,-0.07706575333839999
ACH-000512,-0.0751769090598
ACH-000516,0.078726225264
ACH-000517,-0.117470133355
ACH-000518,-0.049476933248300006
ACH-000520,-0.260606192205
ACH-000521,0.0650395843317
ACH-000522,-0.0869496536257
ACH-000524,-0.08226447520930001
ACH-000527,-0.0236807869425
ACH-000528,-0.0539229956714
ACH-000537,-0.010259127415100001
ACH-000541,-0.16874734457899998
ACH-000542,-0.113492063568
ACH-000544,-0.102977608759
ACH-000545,-0.0914582769438
ACH-000547,-0.120844169201
ACH-000548,-0.104370562567
ACH-000549,-0.0205822293494
ACH-000550,0.071167957812
ACH-000552,-0.0425839113935
ACH-000556,-0.0819306631415
ACH-000557,0.067490132789
ACH-000570,-0.08739625253939999
ACH-000571,-0.056358134982699995
ACH-000573,0.0635019852991
ACH-000576,-0.10807551630899999
ACH-000580,-0.00649235526722
ACH-000584,-0.15528497300000002
ACH-000585,-0.150720999494
ACH-000588,0.127288560483
ACH-000589,-0.15407119441199998
ACH-000591,-0.0257826558882
ACH-000593,-0.0275885451387
ACH-000600,-0.0168943548579
ACH-000601,-0.0408339678621
ACH-000604,0.137160508257
