,MGAT2 (4247)
ACH-000004,-0.32799111791200003
ACH-000007,-0.316243251672
ACH-000009,-0.434570178438
ACH-000011,-0.28190445441399997
ACH-000012,-0.19518522128899998
ACH-000013,-0.105517019123
ACH-000014,-0.111175693469
ACH-000015,-0.163141529353
ACH-000017,-0.233083206363
ACH-000018,0.00449082286601
ACH-000019,-0.126898685063
ACH-000021,-0.09410579010289999
ACH-000022,-0.217471286971
ACH-000025,-0.484372545679
ACH-000028,-0.145389863031
ACH-000030,-0.317323417514
ACH-000035,-0.0960000224464
ACH-000036,0.24483395270599997
ACH-000037,-0.0769238364042
ACH-000039,-0.06379808891559999
ACH-000040,-0.2702470078
ACH-000041,0.12212129724099999
ACH-000042,-0.0593150036659
ACH-000045,-0.16949326128199999
ACH-000047,-0.19356579295899998
ACH-000052,-0.0563830894867
ACH-000053,-0.289065684609
ACH-000054,-0.609097777632
ACH-000055,-0.299782755147
ACH-000060,-0.324369721106
ACH-000067,-0.00457765307353
ACH-000070,-0.23596902394400002
ACH-000075,-0.540602966975
ACH-000078,-0.139700706131
ACH-000082,-0.214915657224
ACH-000085,-0.0320333449485
ACH-000086,-0.145382562212
ACH-000087,-0.148963975795
ACH-000092,-0.280424484512
ACH-000095,-0.23263342300999998
ACH-000097,-0.344029907213
ACH-000098,-0.17721518195500002
ACH-000099,0.0100381478002
ACH-000108,-0.214777921374
ACH-000113,-0.449228518994
ACH-000115,-0.10524196299000001
ACH-000116,-0.210343536349
ACH-000118,-0.424481496641
ACH-000120,-0.0793114463359
ACH-000123,-0.288092363994
ACH-000127,-0.36558189084799997
ACH-000128,-0.256024702255
ACH-000132,-0.14998296646099998
ACH-000133,-0.292867489957
ACH-000137,-0.312441101396
ACH-000138,-0.362029523348
ACH-000142,0.06441145135750001
ACH-000143,-0.263045721169
ACH-000146,-0.04909024345099999
ACH-000148,-0.181086154509
ACH-000150,-0.05959052434209999
ACH-000152,-0.161856417448
ACH-000153,-0.265105331847
ACH-000159,-0.359717704465
ACH-000160,-0.399860879013
ACH-000163,0.160058400707
ACH-000167,-0.434193241919
ACH-000168,-0.5571269616100001
ACH-000169,-0.1285282372
ACH-000178,-0.252669965675
ACH-000182,-0.22710964351500001
ACH-000183,-0.43628648680699994
ACH-000188,-0.0043174897441800005
ACH-000189,-0.589608056974
ACH-000190,-0.36722341196900005
ACH-000198,-0.243454874349
ACH-000204,-0.250713749172
ACH-000206,-0.326004284979
ACH-000207,-0.5495029780349999
ACH-000211,-0.35799985396300005
ACH-000215,-0.192460141239
ACH-000221,-0.111492448376
ACH-000222,-0.42303091803599996
ACH-000223,-0.297921690445
ACH-000226,-0.369240233239
ACH-000227,0.106062307588
ACH-000228,-0.363735995047
ACH-000231,-0.261999875861
ACH-000232,-0.115353914718
ACH-000233,-0.186676601759
ACH-000234,-0.277245688013
ACH-000235,-0.39394492266500003
ACH-000237,0.157358038685
ACH-000238,-0.24088943874000002
ACH-000243,-0.7863638732870001
ACH-000244,-0.713748036798
ACH-000246,-0.386282630858
ACH-000248,-0.327192703674
ACH-000250,-0.238821297658
ACH-000251,-0.322012483718
ACH-000253,-0.441738508988
ACH-000255,-0.118494227666
ACH-000256,-0.307843721188
ACH-000257,-0.147537951295
ACH-000258,-0.266742878947
ACH-000259,-0.252257567941
ACH-000260,-0.178780124142
ACH-000261,-0.386534280901
ACH-000262,-0.44764713193000005
ACH-000263,-0.0624258209294
ACH-000264,-0.284640327018
ACH-000265,-0.296361456095
ACH-000266,-0.22982725059099998
ACH-000272,-0.485536113536
ACH-000273,-0.183318628402
ACH-000274,-0.298886510453
ACH-000277,-0.297442830001
ACH-000278,-0.322053751825
ACH-000279,-0.285323175687
ACH-000280,0.0238208813218
ACH-000281,-0.34437826034900004
ACH-000288,-0.154002522476
ACH-000291,-0.09918450598239999
ACH-000293,-0.0808986233786
ACH-000294,-0.779420187177
ACH-000295,-0.377135299203
ACH-000296,-0.0228720981655
ACH-000302,-0.0342351585615
ACH-000304,-0.47667741335600006
ACH-000307,-0.261620843898
ACH-000308,-0.139413919768
ACH-000310,-0.022352313176
ACH-000311,-0.36598721778099996
ACH-000312,-0.0336421810904
ACH-000315,-0.56513335542
ACH-000316,-0.25337524770500003
ACH-000317,-0.507554444766
ACH-000318,-0.187083562788
ACH-000319,-0.253736345898
ACH-000320,-0.0134919163923
ACH-000322,-0.43275197141000005
ACH-000323,0.136328756122
ACH-000324,-0.302944013547
ACH-000329,-0.269498518643
ACH-000330,-0.126995636675
ACH-000331,-0.11033185919199999
ACH-000332,-0.292429911109
ACH-000334,-0.253213305983
ACH-000335,-0.12215433500999999
ACH-000336,-0.272593402935
ACH-000337,-0.163574522527
ACH-000339,-0.18720471976599998
ACH-000341,-0.597921218114
ACH-000348,-0.28871600865499997
ACH-000350,0.015361146251399999
ACH-000352,-0.200389743336
ACH-000356,-0.5496595163319999
ACH-000361,-0.27758360754
ACH-000362,-0.26808866985999996
ACH-000363,-0.234879910767
ACH-000364,-0.306695879509
ACH-000365,-0.434128410764
ACH-000366,0.0099513384088
ACH-000368,-0.132101454321
ACH-000374,-0.21677681463000004
ACH-000375,-0.07149800891760001
ACH-000376,-0.342563673033
ACH-000381,-0.128821853307
ACH-000383,-0.3536746433
ACH-000387,-0.16952664848000001
ACH-000389,-0.162629224922
ACH-000390,0.052438340463699995
ACH-000393,-0.32480249724800003
ACH-000395,-0.243371047968
ACH-000397,-0.33238812214499996
ACH-000401,-0.372626181233
ACH-000402,-0.331051833879
ACH-000403,-0.243609549941
ACH-000404,-0.389634392009
ACH-000406,-0.299941631472
ACH-000407,-0.32214046250399997
ACH-000408,-0.369137466697
ACH-000410,0.009496762173969999
ACH-000411,-0.427998739855
ACH-000414,-0.09593575559900001
ACH-000415,-0.24491217808600002
ACH-000416,-0.09260098276760001
ACH-000420,-0.303426481762
ACH-000421,-0.14708727717199999
ACH-000424,0.715684483602
ACH-000425,-0.313577507843
ACH-000426,-0.238999015391
ACH-000427,-0.307774045441
ACH-000433,-0.685540809068
ACH-000436,-0.487080744951
ACH-000444,-0.151299281672
ACH-000445,-0.18304234704999997
ACH-000448,-0.25755197508
ACH-000450,-0.197360144679
ACH-000452,-0.341333281201
ACH-000454,-0.08338741944660001
ACH-000458,-0.27753955253199997
ACH-000459,-0.384805311405
ACH-000460,-0.0607889751289
ACH-000461,-0.278541105568
ACH-000463,-0.270723845621
ACH-000464,0.040615498944900005
ACH-000466,-0.553053622011
ACH-000467,0.016925158043799998
ACH-000468,0.0250210696582
ACH-000469,-0.208680913189
ACH-000470,-0.5060521787960001
ACH-000471,-0.376191760102
ACH-000472,-0.29434188929099997
ACH-000473,-0.304536286708
ACH-000475,-0.117139253233
ACH-000476,-0.472394643794
ACH-000477,0.166619250345
ACH-000480,-0.355132536014
ACH-000481,-0.509144789672
ACH-000483,0.012904040501
ACH-000484,-0.377136312385
ACH-000485,-0.106905960945
ACH-000486,-0.320996215175
ACH-000487,-0.037831182578
ACH-000488,-0.08758020435410001
ACH-000490,-0.0507291366001
ACH-000491,-0.243906476928
ACH-000495,-0.401210592842
ACH-000496,-0.135532812943
ACH-000499,-0.425266924302
ACH-000500,-0.156114081292
