,TNFRSF12A (51330)
ACH-000004,-0.141809944726
ACH-000007,-0.21449848137699998
ACH-000009,0.0529748592139
ACH-000011,-0.46311396837200003
ACH-000012,-0.371267198906
ACH-000013,-0.21749778733600003
ACH-000014,-0.26998735051100003
ACH-000015,-0.287705213605
ACH-000017,-0.154150472215
ACH-000018,-0.523869534092
ACH-000019,-0.13869063119
ACH-000021,-0.209166907125
ACH-000022,-0.07131757409919999
ACH-000025,-0.377799104043
ACH-000028,-0.326840607114
ACH-000030,-0.08400114270739999
ACH-000035,-0.0371430748701
ACH-000036,-0.8383548158499999
ACH-000037,-0.356074948698
ACH-000039,-0.353227421351
ACH-000040,-0.38110604953
ACH-000041,-0.409504815217
ACH-000042,-0.08499800452379999
ACH-000045,-0.42892312688699996
ACH-000047,-0.312560500093
ACH-000052,-0.17126455150699998
ACH-000053,-0.38623748072999997
ACH-000054,-0.183082276704
ACH-000055,0.033807006499900004
ACH-000060,-0.48397618772100004
ACH-000067,-0.228554555354
ACH-000070,-0.308632623716
ACH-000075,-0.416700076523
ACH-000078,-0.230510437716
ACH-000082,-0.14681819181800002
ACH-000085,-0.33303003768399997
ACH-000086,-0.31716688505199997
ACH-000087,-0.517660424036
ACH-000092,-0.327687187744
ACH-000095,-0.341450575197
ACH-000097,-0.364064864251
ACH-000098,-0.510379389715
ACH-000099,-0.189444895194
ACH-000108,-0.37707295609700003
ACH-000113,-0.37739872867200003
ACH-000115,-0.479483404761
ACH-000116,-0.139287030455
ACH-000118,-0.20628520260699998
ACH-000120,-0.106287752202
ACH-000123,-0.23712407965500001
ACH-000127,-0.302806735032
ACH-000128,-0.256477066884
ACH-000132,-0.430803886941
ACH-000133,-0.301161318424
ACH-000137,-0.517654219007
ACH-000138,-0.22929740596700002
ACH-000142,-0.336857261215
ACH-000143,-0.371215338281
ACH-000146,-0.34895659922899996
ACH-000148,-0.324571885382
ACH-000150,-0.340439481042
ACH-000152,-0.390503833688
ACH-000153,-0.609473969875
ACH-000159,-0.210954264439
ACH-000160,-0.09045237330289999
ACH-000163,-0.280539367717
ACH-000167,-0.577239515621
ACH-000168,-0.125475178317
ACH-000169,-0.376959027273
ACH-000178,-0.35416303621
ACH-000182,-0.286355342099
ACH-000183,-0.246158139505
ACH-000188,-0.12852684572
ACH-000189,-0.402279447831
ACH-000190,-0.101091460916
ACH-000198,-0.173087732608
ACH-000204,-0.44331360156099997
ACH-000206,-0.477796032611
ACH-000207,-0.229138033017
ACH-000211,-0.21992739738699998
ACH-000215,-0.31209451728300003
ACH-000221,-0.134478552285
ACH-000222,-0.10492553696200001
ACH-000223,-0.156264089188
ACH-000226,-0.341019701857
ACH-000227,-0.35664910530999994
ACH-000228,-0.275858926201
ACH-000231,-0.36994784391999996
ACH-000232,-0.34470923171499995
ACH-000233,-0.523001281123
ACH-000234,-0.5426766901250001
ACH-000235,-0.20925584241099998
ACH-000237,-0.150545508178
ACH-000238,-0.351565337092
ACH-000243,-0.157317315229
ACH-000244,-0.34129343937
ACH-000246,-0.11092342113800001
ACH-000248,-0.232899532339
ACH-000250,-0.5203246170229999
ACH-000251,-0.427981525431
ACH-000253,-0.16363481264000002
ACH-000255,-0.128678455699
ACH-000256,-0.46315025893600004
ACH-000257,-0.431786750751
ACH-000258,0.156002089374
ACH-000259,-0.164731289713
ACH-000260,-0.34645327971100004
ACH-000261,-0.27126085408000006
ACH-000262,-0.37753401964100003
ACH-000263,-0.320819761037
ACH-000264,-0.353680170208
ACH-000265,-0.240423973107
ACH-000266,-0.154980876609
ACH-000272,-0.348664355759
ACH-000273,-0.40594882489
ACH-000274,-0.477957149105
ACH-000277,-0.350637435815
ACH-000278,-0.129282733521
ACH-000279,-0.391449128361
ACH-000280,-0.45558467105300005
ACH-000281,0.0944322981615
ACH-000288,-0.275077013556
ACH-000291,-0.100588103049
ACH-000293,-0.446186048665
ACH-000294,-0.130246689013
ACH-000295,0.0374061220935
ACH-000296,-0.346098100342
ACH-000302,-0.16179231185
ACH-000304,-0.7032793577099999
ACH-000307,-0.13840035341600002
ACH-000308,-0.19565618394499998
ACH-000310,-0.284344560884
ACH-000311,-0.0725358805222
ACH-000312,-0.20057611233800002
ACH-000315,-0.441841167707
ACH-000316,-0.533892183932
ACH-000317,0.0361319160611
ACH-000318,-0.284488713369
ACH-000319,-0.38331164062
ACH-000320,0.038654847392
ACH-000322,-0.731747615376
ACH-000323,-0.17986575382199999
ACH-000324,-0.244411023246
ACH-000329,-0.138200452089
ACH-000330,0.0327234512537
ACH-000331,-0.30346337956999997
ACH-000332,-0.319926283135
ACH-000334,-0.523507968622
ACH-000335,-0.301589078239
ACH-000336,-0.629986433249
ACH-000337,-0.647974194989
ACH-000339,-0.346053637693
ACH-000341,-0.456094692316
ACH-000348,-0.356983263823
ACH-000350,-0.256804163158
ACH-000352,-0.22565316676
ACH-000356,-0.328155047054
ACH-000361,-0.18718460811999998
ACH-000362,-0.165367609892
ACH-000363,-0.0471579921755
ACH-000364,-0.139281040472
ACH-000365,-0.17033021046
ACH-000366,-0.301540994176
ACH-000368,-0.22060570755199999
ACH-000374,-0.07998703305869999
ACH-000375,-0.161451982247
ACH-000376,-0.246614711483
ACH-000381,-0.392989847944
ACH-000383,-0.35107498688199995
ACH-000387,-0.289859348449
ACH-000389,-0.645900062273
ACH-000390,-0.30770926261500003
ACH-000393,-0.22018558079300002
ACH-000395,-0.0417980893753
ACH-000397,-0.348633626718
ACH-000401,-0.463531923151
ACH-000402,-0.24985646208099999
ACH-000403,-0.410120638087
ACH-000404,-0.632359150075
ACH-000406,-0.257585844125
ACH-000407,-0.25780031930799996
ACH-000408,-0.27569271792
ACH-000410,-0.47380163651999996
ACH-000411,-0.252674312854
ACH-000414,-0.364016973071
ACH-000415,-0.22884165005100002
ACH-000416,-0.22939770812600002
ACH-000420,-0.419305151159
ACH-000421,-0.25150281600200003
ACH-000424,-0.275287428886
ACH-000425,-0.299221133145
ACH-000426,-0.543837950257
ACH-000427,-0.465039327508
ACH-000433,-0.53173697838
ACH-000436,-0.328898675614
ACH-000444,-0.31603695390700004
ACH-000445,-0.623517024107
ACH-000448,-0.257636506682
ACH-000450,-0.500167012834
ACH-000452,-0.391099398551
ACH-000454,-0.322097984207
ACH-000458,-0.25464213991
ACH-000459,-0.315169692077
ACH-000460,-0.16201207553
ACH-000461,-0.215056694904
ACH-000463,-0.49780698712099997
ACH-000464,-0.400982537235
ACH-000466,-0.285484651886
ACH-000467,-0.18759365889000001
ACH-000468,-0.39215328063
ACH-000469,-0.405552610581
ACH-000470,0.0013952073619900001
ACH-000471,-0.193292973589
ACH-000472,-0.275427781401
ACH-000473,-0.234848668779
ACH-000475,-0.288014808865
ACH-000476,-0.17420809413600002
ACH-000477,-0.49503752910899995
ACH-000480,-0.20997571162099998
ACH-000481,-0.240760028144
ACH-000483,-0.29200165585
ACH-000484,-0.7271054604970001
ACH-000485,-0.341663073087
ACH-000486,-0.270624820552
ACH-000487,-0.10752821884299998
ACH-000488,-0.280722768891
