,UBB (7314)
ACH-000004,-0.0578960420588
ACH-000007,-0.102163521744
ACH-000009,-0.281168570295
ACH-000011,-0.274061032807
ACH-000012,-0.118188729858
ACH-000013,-0.342619329786
ACH-000014,0.0889765739357
ACH-000015,-0.158521031663
ACH-000017,-0.113067196402
ACH-000018,-0.0413559302035
ACH-000019,-0.101050313665
ACH-000021,-0.0438240161509
ACH-000022,-0.47503293041199995
ACH-000025,-0.258470016169
ACH-000028,-0.296911809004
ACH-000030,-0.07211578058280001
ACH-000035,0.0732878741963
ACH-000036,-0.310062585748
ACH-000037,-0.378660431795
ACH-000039,-0.37907346825000005
ACH-000040,-0.351525620343
ACH-000041,-0.19771542735
ACH-000042,-0.143900891228
ACH-000045,-0.20691941419399998
ACH-000047,0.104531052238
ACH-000052,-0.09109046344080002
ACH-000053,-0.10633831257000001
ACH-000054,-0.36670118254699996
ACH-000055,-0.631406571333
ACH-000060,-0.191870156893
ACH-000067,-0.45967862249200003
ACH-000070,-0.177842872172
ACH-000075,-0.12233882414000001
ACH-000078,0.131817693302
ACH-000082,-0.499264520365
ACH-000085,-0.20623144681699998
ACH-000086,-0.155622951164
ACH-000087,-0.180187293632
ACH-000092,-0.24319010596299998
ACH-000095,-0.24199979281999998
ACH-000097,-0.286615730466
ACH-000098,-0.273486848941
ACH-000099,-0.10272160920600001
ACH-000108,0.0805043770911
ACH-000113,0.0434800270743
ACH-000115,-0.10628480379899999
ACH-000116,-0.04526259836569999
ACH-000118,-0.066012883454
ACH-000120,-0.32243743616099996
ACH-000123,-0.12520732645
ACH-000127,-0.12443405893
ACH-000128,-0.04229624888880001
ACH-000132,-0.33172312893000006
ACH-000133,-0.253058797992
ACH-000137,-0.0435637412146
ACH-000138,-0.0337726283636
ACH-000142,-0.302727517487
ACH-000143,-0.0582144697124
ACH-000146,-0.025378298996599997
ACH-000148,-0.00197530133745
ACH-000150,-0.286253697498
ACH-000152,-0.371135464313
ACH-000153,-0.583043644645
ACH-000159,-0.09875569187319999
ACH-000160,-0.09294051245519999
ACH-000163,-0.293637995524
ACH-000167,-0.12176123586
ACH-000168,-0.26676032028
ACH-000169,-0.37937428505000004
ACH-000178,-0.124126669602
ACH-000182,-0.322208716555
ACH-000183,-0.054742927192199996
ACH-000188,-0.439578636627
ACH-000189,-0.108914689002
ACH-000190,-0.502585578298
ACH-000198,-0.122308663249
ACH-000204,-0.09632073746480001
ACH-000206,-0.137326102525
ACH-000207,0.0225690666575
ACH-000211,-0.115072719302
ACH-000215,-0.0431694863303
ACH-000221,-0.00111480377097
ACH-000222,-0.32935284439199997
ACH-000223,-0.282471424593
ACH-000226,-0.38209575202
ACH-000227,-0.340278184045
ACH-000228,-0.223760391626
ACH-000231,-0.39726037342200005
ACH-000232,-0.121845777281
ACH-000233,-0.216346724618
ACH-000234,-0.106549765426
ACH-000235,-0.157530672323
ACH-000237,0.0301681491531
ACH-000238,-0.700460235125
ACH-000243,-0.21165207491500002
ACH-000244,-0.200195797145
ACH-000246,-0.221650323158
ACH-000248,0.0391558163198
ACH-000250,-0.112802122524
ACH-000251,0.217552560527
ACH-000253,-0.0376054963736
ACH-000255,-0.181461513453
ACH-000256,-0.191108113745
ACH-000257,0.205855191655
ACH-000258,-0.0303746400335
ACH-000259,-0.17988804364500002
ACH-000260,-0.143528678106
ACH-000261,-0.12462466941299999
ACH-000262,-0.37396441585600004
ACH-000263,0.006558370077859999
ACH-000264,-0.118151221857
ACH-000265,-0.09804405493789999
ACH-000266,-0.138960172405
ACH-000272,-0.17951220381299998
ACH-000273,-0.0557321935427
ACH-000274,-0.20781492315000002
ACH-000277,-0.12203018684599999
ACH-000278,-0.18600608860800003
ACH-000279,-0.057212213432599995
ACH-000280,-0.12254510976500001
ACH-000281,-0.032522788491
ACH-000288,-0.450641768589
ACH-000291,-0.297468041663
ACH-000293,-0.0272490194115
ACH-000294,0.26171734749200004
ACH-000295,-0.043044182429599995
ACH-000296,-0.5883368395180001
ACH-000302,-0.0368608803832
ACH-000304,-0.615394745711
ACH-000307,-0.211631104001
ACH-000308,-0.0549351433441
ACH-000310,-0.183887540346
ACH-000311,-0.131332683827
ACH-000312,-0.0466371657754
ACH-000315,0.09353611928710001
ACH-000316,-0.329887786103
ACH-000317,0.0921343076543
ACH-000318,-0.186609317823
ACH-000319,-0.071227668166
ACH-000320,0.09458202150480001
ACH-000322,-0.151615870651
ACH-000323,-0.186462629585
ACH-000324,-0.0630568352593
ACH-000329,-0.218625091679
ACH-000330,-0.0744073014245
ACH-000331,-0.487235411682
ACH-000332,-0.17759455125999998
ACH-000334,0.19013003434099998
ACH-000335,-0.23799421964
ACH-000336,0.130188779497
ACH-000337,0.0585186522399
ACH-000339,-0.316124515837
ACH-000341,-0.21702993172899998
ACH-000348,-0.412537882789
ACH-000350,-0.12474056711300001
ACH-000352,-0.05900327895830001
ACH-000356,0.0564815119576
ACH-000361,-0.296286106795
ACH-000362,0.135948708761
ACH-000363,-0.329282573385
