,SPTSSB (165679)
ACH-000004,0.136600793259
ACH-000007,-0.00220038684472
ACH-000009,0.036178423593000004
ACH-000011,-0.0636540739141
ACH-000012,0.0038853655143600003
ACH-000013,0.0637413144348
ACH-000014,-0.047840604062599996
ACH-000015,-0.0315444060274
ACH-000017,0.0344616933451
ACH-000018,0.0841528300818
ACH-000019,0.142552868812
ACH-000021,0.0622129387263
ACH-000022,0.105884735143
ACH-000025,0.0395539636767
ACH-000028,-0.14736569387
ACH-000030,-0.06261206836120001
ACH-000035,-0.154208714635
ACH-000036,0.20858858980999997
ACH-000037,-0.0379555899471
ACH-000039,0.0460866227116
ACH-000040,-0.0453933427119
ACH-000041,0.0800654515768
ACH-000042,-0.0333858932795
ACH-000045,-0.022039997000599998
ACH-000047,-0.14681080790999998
ACH-000052,-0.06962862887110001
ACH-000053,-0.144285136732
ACH-000054,-0.025641128530599997
ACH-000055,0.070102059179
ACH-000060,-0.200039830487
ACH-000067,-0.073817296958
ACH-000070,0.105428652492
ACH-000075,0.173417108398
ACH-000078,0.049961711673900004
ACH-000082,0.044747090606199996
ACH-000085,0.027317904865599995
ACH-000086,0.111131175231
ACH-000087,0.110840509483
ACH-000092,0.0341365401443
ACH-000095,0.0229582454459
ACH-000097,0.05475871885
ACH-000098,0.170524304223
ACH-000099,-0.0642713181134
ACH-000108,0.020342666123299998
ACH-000113,-0.057968322455099995
ACH-000115,-0.242444728858
ACH-000116,-0.09507704888160001
ACH-000118,-0.0219998145665
ACH-000120,0.065401347326
ACH-000123,-0.11386099156
ACH-000127,0.07117322357110001
ACH-000128,-0.0811393289497
ACH-000132,-0.036453352816
ACH-000133,0.0645105402777
ACH-000137,0.158820388155
ACH-000138,0.00769977623563
ACH-000142,0.059751867028099995
ACH-000143,0.0458707288736
ACH-000146,-0.126904139012
ACH-000148,0.0568634646132
ACH-000150,0.0372676330081
ACH-000152,0.0643740258107
ACH-000153,-0.19371644045000003
ACH-000159,-0.00923535828618
ACH-000160,0.125302259125
ACH-000163,-0.170714240074
ACH-000167,-0.212060821675
ACH-000168,0.000224659243839
ACH-000169,-0.06437311899569999
ACH-000178,-0.0739889445441
ACH-000182,0.09956841709969999
ACH-000183,-0.0518527348954
ACH-000188,0.0304129318995
ACH-000189,-0.126555408815
ACH-000190,0.086541377912
ACH-000198,-0.0677143239047
ACH-000204,0.383643094533
ACH-000206,0.0259918061957
ACH-000207,0.20527968285300002
ACH-000211,0.07008534673860001
ACH-000215,-0.0119543496071
ACH-000221,-0.0922738194428
ACH-000222,-0.0647784099611
ACH-000223,0.013596584763799999
ACH-000226,0.0660194395301
ACH-000227,-0.0368419478306
ACH-000228,0.141367250533
ACH-000231,-0.0036447534109
ACH-000232,-0.00763559741414
ACH-000233,0.050513905099300004
ACH-000234,0.08486487781310001
ACH-000235,-0.027440040973999998
ACH-000237,0.0245260932821
ACH-000238,0.041487755565499995
ACH-000243,0.0307110019553
ACH-000244,-0.075650863821
ACH-000246,0.00629392698487
ACH-000248,-0.08959850526310001
ACH-000250,-0.053213685141
ACH-000251,-0.0886614973656
ACH-000253,0.053432029272600004
ACH-000255,0.0324433657786
ACH-000256,0.048549489124099995
ACH-000257,0.048887672764599995
ACH-000258,0.00930974791971
ACH-000259,-0.103951463793
ACH-000260,-0.032271811101000004
ACH-000261,-0.027119557228099996
ACH-000262,-0.16735823773800002
ACH-000263,0.0245948873188
ACH-000264,-0.147688087323
ACH-000265,0.000396531033875
ACH-000266,-7.09585275053e-05
ACH-000272,-0.040071167509099996
ACH-000273,-0.11199580849000002
ACH-000274,0.00480676931783
ACH-000277,-0.0780166211037
ACH-000278,0.050238141844300005
ACH-000279,-0.203685559124
ACH-000280,-0.107408301855
ACH-000281,-0.0967169221992
ACH-000288,0.04285281383930001
ACH-000291,0.034933472334300004
ACH-000293,0.09772669099810001
ACH-000294,-0.151444530961
ACH-000295,0.100991845713
ACH-000296,-0.141083992146
ACH-000302,-0.0440349696463
ACH-000304,-0.00811621533728
ACH-000307,-0.0629180545241
ACH-000308,-0.0218798307687
ACH-000310,-0.08747900459069999
ACH-000311,0.0121757054471
ACH-000312,0.0241884040221
ACH-000315,0.140718951494
ACH-000316,0.0321876026269
ACH-000317,-0.177019490977
ACH-000318,-0.0550711676666
ACH-000319,0.00984092228976
ACH-000320,0.039236573534199994
ACH-000322,-0.20707124566500001
ACH-000323,0.126847258048
ACH-000324,-0.0697919418479
ACH-000329,0.061262841141900004
ACH-000330,-0.131604902178
ACH-000331,-0.08649348296739999
ACH-000332,0.034038473569400006
ACH-000334,0.028062127060599996
ACH-000335,-0.142406165343
ACH-000336,-0.0716427711103
ACH-000337,0.21935416850699999
ACH-000339,-0.0744512620764
ACH-000341,0.131593387686
ACH-000348,-0.013926555374399999
ACH-000350,-0.114330172546
ACH-000352,-0.0266181113056
ACH-000356,0.0401135405632
ACH-000361,-0.0782326014927
ACH-000362,0.147742597334
ACH-000363,0.0582318224755
ACH-000364,-0.000891553700724
ACH-000365,0.09266030214889999
ACH-000366,0.0233652724889
ACH-000368,0.000763117993735
ACH-000374,0.041642429402
ACH-000375,0.000570721766089
ACH-000376,-0.031547781174499995
ACH-000381,-0.11308191960899999
ACH-000383,-0.0582320472506
ACH-000387,0.00670195271546
ACH-000389,-0.0801353199509
ACH-000390,0.00849133258032
ACH-000393,0.0625114617382
ACH-000395,0.0170495023521
ACH-000397,-0.11152103920399999
ACH-000401,-0.022238863929300003
ACH-000402,0.0506220528808
ACH-000403,-0.012043383413799999
ACH-000404,0.124921829701
ACH-000406,-0.022496547198099997
ACH-000407,0.00284097819519
ACH-000408,-0.0415919355994
ACH-000410,0.00318479687352
ACH-000411,-0.06325782681969999
ACH-000414,-0.043497374961800006
ACH-000415,-0.0041661980761
ACH-000416,0.050578989983800005
ACH-000420,0.0732770507327
ACH-000421,0.0007812535229299998
ACH-000424,-0.211137330698
ACH-000425,-0.0266385366322
ACH-000426,-0.0740110748768
ACH-000427,0.0350838616244
ACH-000433,-0.069713612047
ACH-000436,-0.00865438754378
ACH-000444,0.018588016940099997
ACH-000445,0.00642435024631
ACH-000448,-0.015425020917
ACH-000450,0.0903848360005
ACH-000452,0.013758189058999998
ACH-000454,-0.0329559837976
ACH-000458,0.0701060263574
ACH-000459,-0.281585765113
ACH-000460,-0.00569492129359
ACH-000461,0.00618392830832
ACH-000463,-0.00417457529821
ACH-000464,0.10743858493899999
ACH-000466,0.20467886058200002
ACH-000467,0.08547418911160001
ACH-000468,-0.0640324382359
ACH-000469,0.06433536775609999
ACH-000470,-0.166281915045
ACH-000471,-0.012274956117
ACH-000472,-0.035426013238
ACH-000473,-0.04374613346009999
ACH-000475,-9.03633041327e-05
ACH-000476,0.07364542393389999
ACH-000477,-0.021720735882200002
ACH-000480,-0.06367689317419999
ACH-000481,-0.112335215101
ACH-000483,-0.00509037532175
ACH-000484,0.136384003189
ACH-000485,0.000683934990241
ACH-000486,0.053236305540899996
ACH-000487,0.114070031349
ACH-000488,0.0862899738776
ACH-000490,-0.17474140365600002
ACH-000491,0.103060479833
ACH-000495,0.057580640160300005
ACH-000496,-0.049963143234599994
ACH-000499,-0.0306076846616
ACH-000500,-0.0980173680555
ACH-000502,0.10578297884299999
ACH-000503,-0.19317009508900002
ACH-000505,-0.060702974984499995
ACH-000507,-0.015464381493799998
ACH-000510,0.040659231263500004
ACH-000511,-0.0021568422676
ACH-000512,0.0257229197884
ACH-000516,0.0197621028215
ACH-000517,-0.0564662427548
ACH-000518,0.0120274765397
ACH-000520,-0.260912428759
ACH-000521,-0.128684671172
ACH-000522,0.04930895738819999
ACH-000524,-0.0295953183072
ACH-000527,-0.0342426015095
ACH-000528,-0.050943371530300006
ACH-000537,0.0560280723702
ACH-000541,0.022152970021099998
ACH-000542,-0.103397321376
ACH-000544,-0.129019027136
ACH-000545,-0.0507560777888
ACH-000547,-0.16507682712000002
ACH-000548,0.0253115534551
ACH-000549,-0.00168111329028
ACH-000550,-0.123780531471
ACH-000552,-0.0698602156108
ACH-000556,0.046794847375999996
ACH-000557,0.0311342144078
ACH-000570,-0.157940907057
ACH-000571,-0.0671057696639
ACH-000573,0.0294146488246
ACH-000576,0.0229674543409
ACH-000580,0.139510429519
ACH-000584,0.0351038796986
ACH-000585,-0.09622243796869999
ACH-000588,-0.128386911909
ACH-000589,0.0600443643858
ACH-000591,-0.0803971831376
ACH-000593,-0.0575329197992
ACH-000600,0.13539512895
ACH-000601,-0.019965546595099998
ACH-000604,0.134171585366
ACH-000605,-0.04991081709840001
ACH-000606,0.0775982470773
ACH-000608,-0.013216241440700001
ACH-000614,-0.163290556086
ACH-000616,0.0173309870097
ACH-000618,0.0157278200563
ACH-000619,0.0144314650305
ACH-000620,-0.020501111430900002
ACH-000621,-0.0391551715409
ACH-000622,0.160917416908
ACH-000623,0.027279336648499998
ACH-000624,0.0201946652374
ACH-000627,0.0795279328379
ACH-000630,0.00431234972525
ACH-000632,0.0366365673125
ACH-000633,-0.0701318861415
ACH-000637,0.0366010280541
ACH-000638,-0.0149095943539
ACH-000646,-0.0532477980306
ACH-000647,0.005553486651430001
ACH-000648,0.07835851352460001
ACH-000649,0.0380187311468
ACH-000651,0.0204366128061
ACH-000652,-0.00685859309057
ACH-000653,0.223458450179
ACH-000657,-0.061083684446099996
ACH-000658,0.00296478071202
ACH-000661,0.138955979251
ACH-000662,0.0637307892451
ACH-000663,0.0638067101937
ACH-000665,-0.0253507681228
ACH-000671,-0.022681098278299998
ACH-000673,0.0384146590656
ACH-000676,0.00171771435866
ACH-000677,0.110932558417
ACH-000681,0.0543493806535
ACH-000682,-0.12227538269000002
ACH-000683,0.0375462841816
ACH-000684,-0.0413570493729
ACH-000688,-0.082153930754
ACH-000693,-0.015249623868
ACH-000694,-0.0186887772926
ACH-000695,-0.19009120022
ACH-000696,-0.0694461727652
ACH-000697,-0.151493139207
ACH-000699,-0.123749953589
ACH-000701,0.16909904189599997
ACH-000706,-0.0508311141461
ACH-000711,0.0359057392854
ACH-000713,-0.0694925670442
ACH-000714,0.07653494182960001
ACH-000718,0.0242794440011
ACH-000720,-0.105362837496
ACH-000721,-0.053792370120199995
ACH-000724,0.0644256169553
ACH-000725,0.104009073154
ACH-000732,0.272492058941
ACH-000734,-0.027542957313799996
ACH-000735,-0.07937620996410001
ACH-000736,-0.225611665663
ACH-000738,-0.040460323145
ACH-000746,0.0303204565192
ACH-000747,-0.0055001353942
ACH-000748,0.039925493142300005
ACH-000753,-0.0031517333634699996
ACH-000756,0.023041268596200003
ACH-000757,-0.0835405706856
ACH-000758,0.041595954484900007
ACH-000760,-0.0388642040756
ACH-000763,-0.0304440937096
