,DGCR8 (54487)
ACH-000004,-0.37994229641099997
ACH-000007,-0.416190708072
ACH-000009,-0.336456652817
ACH-000011,-0.45536694906999997
ACH-000012,-0.572626255961
ACH-000013,-0.52171276524
ACH-000014,-0.270460103471
ACH-000015,-0.44156552175700003
ACH-000017,-0.178392173897
ACH-000018,-0.27216272698399996
ACH-000019,-0.363590280577
ACH-000021,0.0817569389907
ACH-000022,-0.14136999976
ACH-000025,-0.46717987783200005
ACH-000028,-0.44617604594899996
ACH-000030,-0.446548893044
ACH-000035,-0.392590681463
ACH-000036,-0.38896274417300003
ACH-000037,-0.26395859120299997
ACH-000039,-0.36126158236999995
ACH-000040,-0.38008557277500005
ACH-000041,-0.727044472064
ACH-000042,-0.376053586272
ACH-000045,-0.356264155354
ACH-000047,-0.501053435919
ACH-000052,-0.35224494005199997
ACH-000053,-0.724042407296
ACH-000054,-0.3415921163699999
ACH-000055,-0.529235379767
ACH-000060,-0.5115711228140001
ACH-000067,-0.484449686656
ACH-000070,-0.314873173636
ACH-000075,-0.364125710206
ACH-000078,-0.36426432620099997
ACH-000082,-0.7426434996150001
ACH-000085,-0.689423257583
ACH-000086,-0.150921825457
ACH-000087,-0.510735250559
ACH-000092,-0.42656082647200005
ACH-000095,-0.597060667914
ACH-000097,-0.310813866595
ACH-000098,-0.549904615625
ACH-000099,-0.43507280172799995
ACH-000108,-0.396900096546
ACH-000113,-0.50862301148
ACH-000115,-0.49062278149599997
ACH-000116,-0.131915013904
ACH-000118,-0.514710938213
ACH-000120,-0.552601714733
ACH-000123,-0.397646418055
ACH-000127,-0.0610820589726
ACH-000128,-0.40691437499
ACH-000132,0.0228337933445
ACH-000133,-0.546860116258
ACH-000137,-0.45908607446000005
ACH-000138,-0.141714913386
ACH-000142,-0.333807222434
ACH-000143,-0.27850242301
ACH-000146,-0.24809007056
ACH-000148,-0.327547866191
ACH-000150,-0.215417988237
ACH-000152,-0.5130178838180001
ACH-000153,-0.36245475873599997
ACH-000159,-0.132207534479
ACH-000160,-0.36882433730400005
ACH-000163,-0.547237260906
ACH-000167,-0.5696879740199999
ACH-000168,-0.5697572766210001
