,GSDMD (79792)
ACH-000606,-0.22757859220600002
ACH-000608,-0.17990322256299998
ACH-000614,-0.270377237523
ACH-000616,-0.05398152184880001
ACH-000618,0.0554721671573
ACH-000619,-0.321844486849
ACH-000620,0.036981956758
ACH-000621,-0.11250972527999999
ACH-000622,-0.663991213033
ACH-000623,-0.193356698355
ACH-000624,-0.268084400206
ACH-000627,-0.198039070902
ACH-000630,-0.10423794294199999
ACH-000632,-0.305346728313
ACH-000633,-0.0366232076951
ACH-000637,-0.0289824962876
ACH-000638,-0.215140581273
ACH-000646,8.28193528043e-05
ACH-000647,-0.13596328648199998
ACH-000648,-0.432624981302
ACH-000649,-0.411058536478
ACH-000651,-0.12364537415799999
ACH-000652,-0.25989194423399997
ACH-000653,-0.296684656568
ACH-000657,-0.322094084855
ACH-000658,-0.78049233087
ACH-000661,-0.296256374307
ACH-000662,-0.349333905821
ACH-000663,-0.44922096657300004
ACH-000665,-0.168593892674
ACH-000671,-0.0909680464729
ACH-000673,-0.207333945982
ACH-000676,-0.038444562611300005
ACH-000677,-0.16922985665600002
ACH-000681,-0.130668245965
ACH-000682,-0.21866170310199998
ACH-000683,-0.24143235565499999
ACH-000684,0.029316676025900004
ACH-000688,-0.514201138858
ACH-000693,-0.15062146463
ACH-000694,-0.266694185094
ACH-000695,-0.434723540016
ACH-000696,-0.1079845584
ACH-000697,-0.22102423770799998
ACH-000699,-0.305618177061
ACH-000701,-0.117009490283
ACH-000706,-0.47771604852899996
ACH-000711,-0.228384244784
ACH-000713,-0.35942300909900005
ACH-000714,-0.283845005243
ACH-000718,-0.09463870166239999
ACH-000720,-0.23205302106800002
ACH-000721,-0.304435602794
ACH-000724,-0.145317112474
ACH-000725,-0.47000811846
ACH-000732,-0.322207268309
ACH-000734,-0.277958393455
ACH-000735,-0.276941760192
ACH-000736,-0.06983456990510001
ACH-000738,-0.348332679894
ACH-000746,-0.17273969505399997
ACH-000747,-0.07269986069789999
ACH-000748,-0.40270299915
ACH-000753,-0.301267740503
ACH-000756,0.0218511601207
ACH-000757,-0.151257712194
ACH-000758,-0.262732464186
ACH-000760,-0.127902389226
ACH-000763,-0.11228502228800001
ACH-000764,0.044756798899099996
ACH-000765,-0.10928735064000002
ACH-000766,-0.190266060654
ACH-000767,-0.441346279169
ACH-000768,-0.265730838445
ACH-000769,-0.30328321853
ACH-000770,-0.26032521147300003
ACH-000771,-0.241523069771
ACH-000773,-0.300269278424
ACH-000776,-0.428390223703
ACH-000777,-0.236457944715
ACH-000778,0.0918621083822
ACH-000781,-0.316744078249
ACH-000782,-0.288125905542
ACH-000783,-0.5998241155340001
ACH-000784,-0.29704534807300004
ACH-000785,-0.162956432633
ACH-000787,-0.24645715953800001
ACH-000788,-0.165077233545
ACH-000791,-0.123918754233
ACH-000792,-0.30118913441100004
ACH-000794,-0.230179975738
ACH-000796,-0.174051165705
ACH-000799,-0.282039735918
ACH-000800,-0.0837060255592
ACH-000802,-0.118135010011
ACH-000804,-0.0649079031963
ACH-000805,-0.071102457087
ACH-000809,-0.445241596403
ACH-000810,-0.0186411346187
ACH-000811,-0.191030266051
ACH-000817,-0.0555020786241
ACH-000819,-0.276875662499
ACH-000820,-0.646101462394
ACH-000821,0.0214865381011
ACH-000822,-0.12369328894500001
ACH-000823,-0.33440521299000003
ACH-000824,-0.5026834821339999
ACH-000827,-0.35265540247
ACH-000829,-0.200378672886
ACH-000831,-0.148750876192
ACH-000832,0.0844452286649
ACH-000833,0.00379166139351
ACH-000834,-0.42973882572
ACH-000835,-0.18596429442600002
ACH-000836,-0.0741339019532
ACH-000837,-0.12605188907
ACH-000838,-0.233038129409
ACH-000839,-0.33676463905000004
ACH-000840,-0.185597047386
ACH-000841,-0.139959886442
ACH-000843,-0.050991855402600005
ACH-000846,-0.347344875008
ACH-000847,-0.339059698599
ACH-000848,-0.111768016943
ACH-000849,-0.19887650916700003
ACH-000851,-0.124233788202
ACH-000855,-0.407908474873
ACH-000856,-0.39429689883900004
ACH-000858,-0.326806106248
ACH-000859,-0.282424831255
ACH-000861,-0.0678414197764
ACH-000862,-0.09933711549480001
ACH-000865,-0.359556060056
ACH-000866,-0.116704563671
ACH-000867,-0.0849192927181
ACH-000869,-0.133046533396
ACH-000872,-0.29168598636799997
ACH-000873,-0.0629694843617
ACH-000876,-0.41375515123
ACH-000878,-0.168161260689
ACH-000880,-0.21804279805399998
ACH-000881,-0.10260877975299999
ACH-000882,-0.34181196586400003
ACH-000884,-0.54230859319
ACH-000885,-0.27096481676899997
ACH-000887,-0.160116024387
ACH-000888,-0.290352967133
ACH-000889,-0.235252420563
ACH-000890,-0.19831402614399998
ACH-000896,-0.23695775742
ACH-000898,-0.170166136919
ACH-000900,-0.272657340315
ACH-000901,-0.20013787357
ACH-000905,-0.268278462523
ACH-000906,-0.31630054728
ACH-000907,-0.25806136433800003
ACH-000910,-0.38887646648
ACH-000911,-0.205216412396
ACH-000912,-0.20689782470100002
ACH-000913,-0.308691164672
ACH-000915,-0.200093738884
ACH-000916,-0.763693241364
ACH-000917,-0.159607945644
ACH-000921,-0.07438106235389999
ACH-000924,-0.309634406346
ACH-000926,-0.235991590775
ACH-000928,-0.31357221467199997
ACH-000929,-0.397138698468
ACH-000932,-0.169012051905
ACH-000935,-0.257049168941
ACH-000936,-0.35181525787100004
ACH-000937,-0.283304232407
ACH-000938,-0.31524783322
ACH-000939,-0.0735583860157
ACH-000941,-0.31758536001
ACH-000943,-0.21180354231100001
ACH-000946,-0.166922915422
ACH-000947,-0.212557584553
ACH-000948,-0.18976145175099998
ACH-000950,-0.34568150606799997
ACH-000953,-0.566977455037
ACH-000957,-0.15497340524
ACH-000958,-0.24167054202799998
ACH-000960,-0.284978016193
ACH-000963,0.423266130803
ACH-000968,-0.108270274513
ACH-000969,-0.32415192245700003
ACH-000973,-0.302505855549
ACH-000974,-0.185081133859
ACH-000975,-0.276740953821
ACH-000976,-0.0927039538986
ACH-000978,-0.36532020721299996
ACH-000980,-0.157776457254
ACH-000984,-0.191408151147
ACH-000986,-0.20271188997200001
ACH-000988,-0.07094485845660001
ACH-000993,-0.113899249375
ACH-000994,-0.0558292050295
ACH-000996,-0.271713204034
ACH-001001,-0.271905958969
ACH-001020,-0.17083360342599999
ACH-001028,-0.392877473275
ACH-001031,-0.421303786448
ACH-001038,-0.455618347852
ACH-001048,-0.19151606134
ACH-001050,-0.197874972705
ACH-001053,-0.192618614485
ACH-001054,-0.18345376562899998
ACH-001061,-0.00643927619284
ACH-001067,-0.227407152623
ACH-001075,-0.0742477980485
ACH-001096,-0.319956162643
ACH-001128,-0.18176553845899998
ACH-001134,-0.22900842223700002
ACH-001151,-0.36589687027199996
ACH-001163,-0.483948283636
ACH-001164,-0.0489079136202
ACH-001173,-0.0685419614247
ACH-001183,-0.496583945892
ACH-001184,-0.304167191634
ACH-001190,-0.169104720937
ACH-001192,-0.264249359448
ACH-001193,-0.36718628923600005
ACH-001196,-0.0749324718365
ACH-001197,-0.39331177738799994
ACH-001205,-0.08509663435519998
ACH-001211,-0.0784144349991
ACH-001212,-0.0914279220543
ACH-001228,-0.5639541420709999
ACH-001232,-0.272747796938
ACH-001239,-0.42811296986
ACH-001274,-0.472268952046
ACH-001275,-0.6109811743119999
ACH-001277,-0.08830052637800001
ACH-001278,-0.22312579551199999
ACH-001280,-0.245139005257
ACH-001283,-0.256489721183
ACH-001289,-0.137949043519
ACH-001295,-0.126559300654
ACH-001300,-0.141388959443
ACH-001301,-0.200728407016
ACH-001302,-0.13654950364000001
ACH-001303,-0.32535976123300003
ACH-001306,-0.161977515751
ACH-001318,-0.0879347441295
ACH-001322,0.06211344291180001
ACH-001328,-0.0756058290986
ACH-001332,-0.279662648036
ACH-001333,-0.418550955813
ACH-001336,-0.197099519934
ACH-001340,-0.202136160372
ACH-001346,-0.353864180853
ACH-001353,-0.412934288179
ACH-001354,0.024181170836299996
ACH-001367,-0.277777412251
ACH-001368,-0.280312714111
ACH-001374,-0.0443509210269
ACH-001375,-0.176224758984
ACH-001377,-0.237799842373
ACH-001380,-0.136827174761
ACH-001391,-0.0165288323566
ACH-001407,-0.14079646562200002
ACH-001408,-0.182071167118
ACH-001413,-0.164904316953
ACH-001430,-0.298742055219
ACH-001431,-0.35808117301
ACH-001450,-0.164848629029
ACH-001496,-0.25810525917800003
ACH-001500,-0.09356138544839998
ACH-001521,-0.398352089086
ACH-001523,-0.189406514403
ACH-001532,-0.126390769118
ACH-001536,-0.330998083266
ACH-001550,-0.34174029241899995
ACH-001552,-0.250076560141
ACH-001554,-0.0539700864681
ACH-001645,-0.229355745218
ACH-001654,-0.363705514789
ACH-001715,-0.550673923009
ACH-001735,-0.324879919634
ACH-001736,-0.33828845861400003
ACH-001737,-0.383000219225
ACH-001740,-0.0828219210552
ACH-001745,-0.271939247951
ACH-001750,-0.160114561493
ACH-001765,-0.34031099739500004
ACH-001956,-0.204963431875
ACH-001957,-0.276248753977
